	PA3423
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.10083
GSM822691_delta_crcBSM_A.CEL	0.10135
GSM2055821_7629_B+_20130705.CEL	0.10198
GSM261920.CEL	0.10223
GSM567681.CEL	0.10248
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.10403
GSM1618385_Wound1.CEL	0.10475
GSM900180_C2_Pae_G1a_.CEL	0.10475
GSM199982.CEL	0.10514
MBU_JGOLD_pakA2.CEL	0.10689
GSM838217_PAO1-PM-4_Pae_G1a.CEL	0.10781
GSM1177847_PAO1-AMV-3.CEL	0.10845
GSM546256.CEL	0.10877
GSM546275.CEL	0.10975
GPphhRminus_11-4-09_s2.CEL	0.10983
GSM1191069_sphR-surf-2.CEL	0.11103
GSM356956.CEL	0.11165
2mM_CF600.CEL	0.11367
GSM617286.CEL	0.11495
GSM567675.CEL	0.11515
GSM356953.CEL	0.11689
GSM155245.CEL	0.12106
GSM1958030_Cadaverine_1.CEL	0.12107
GSM208606.CEL	0.12167
GSM1143381_WT1_Pae_G1a_.CEL	0.12231
GSM334311.CEL	0.12261
GSM625976.CEL	0.1234
TUBS0090.CEL	0.12414
GSM794231_A32.CEL	0.12459
GSM1517347_MK-1.CEL	0.12516
Glu_6Hour_(Pae_G1a).CEL	0.12546
GSM711450.CEL	0.12632
TUBS0088.CEL	0.12737
GSM717422.CEL	0.12813
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.1284
GSM741208.CEL	0.12877
GSM244065.CEL	0.13146
GSM177216.CEL	0.132
GSM2055818_7629_B-_20130705.CEL	0.13202
GSM741203.CEL	0.13221
GSM1420990_PAO1_control1.CEL	0.13229
GSM1958032_AMV_1.CEL	0.13235
GSM842843_Wright_5_WT-stat-2_Pae_G1a.CEL	0.13245
GSM334310.CEL	0.13415
GSM546264.CEL	0.13441
GSM307124.CEL	0.13584
GSM187267.CEL	0.13634
GSM637581.CEL	0.1366
GSM45590.CEL	0.13698
GSM1419149_BC3_FOX.CEL	0.13712
GSM822711_delta_crcLB_B.CEL	0.13794
GSM838211_OXYR-PM-4_Pae_G1a.CEL	0.13811
GSM980539_MHH1372.CEL	0.13925
GSM92192.CEL	0.13936
GSM1608060_Planktonic_2.CEL	0.13937
GSM1553194_Normal_T2.CEL	0.14095
GSM774107_CF173-1984b.CEL	0.14178
GSM267251.CEL	0.14316
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.14415
GSM774123_CF333-1997c.CEL	0.14478
GSM187265.CEL	0.14672
GSM838206_OXYR-LB-1_Pae_G1a.CEL	0.14705
JS-A84.9.07.CEL	0.14821
GSM822709_wtLB_B.CEL	0.14834
WT12935-18-05.CEL	0.14839
anaerobic_NO3_2.CEL	0.14851
GSM865129_schurr_5511_Pae_G1a_.CEL	0.14949
GSM774147_B12-7_3.CEL	0.14956
ETJan12B_1377_2012-PAO2wt-aero.CEL	0.1516
GSM244068.CEL	0.15467
GSM774101_CF105-1973b.CEL	0.15501
GSM1310895_PA14_wild-type.CEL	0.15552
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.15599
GSM1267104_HZI1970_Pae_G1a.CEL	0.15866
GSM637597.CEL	0.15905
GSM1141729_PA01_none_PC_.CEL	0.15939
GSM685450.CEL	0.16004
GSM1310897_PA14_wild-type_+H2O2.CEL	0.16012
GSM1112048_PGAS_25_4A.CEL	0.16213
GSM1662233_WFPA510_2.CEL	0.1625
GSM823346.CEL	0.16277
GSM551148.CEL	0.16347
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0.16371
GSM774159_B38-6M_3.CEL	0.16373
GSM462354.CEL	0.16445
GSM244067.CEL	0.16541
GSM637596.CEL	0.16894
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.16985
GSM92171.CEL	0.17036
GSM1191073_WT-surf-2.CEL	0.17121
GSM774142_B12-4_1.CEL	0.17264
GSM1027586_062508plcHR.CEL	0.17411
GSM774133_B6-0_1.CEL	0.17457
GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	0.17849
1_9hr_CSV86(Pae_G1a).CEL	0.18184
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	0.18449
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.18473
GSM208618.CEL	0.18477
GSM546265.CEL	0.18482
GSM954582_Nomura_PA2449-3_Pae_G1a_.CEL	0.18486
GSM1421004_EXdnr_NO1.CEL	0.18571
GSM821501.CEL	0.18571
1_6hr_CSV86(Pae_G1a).CEL	0.18795
GSM208609.CEL	0.18827
144_2014wt_anaero.CEL	0.18972
GSM794226_A27.CEL	0.19002
GSM774127_CF333-2005a.CEL	0.19106
GSM871976.CEL	0.1918
GSM698081.CEL	0.19239
GSM854796.CEL	0.19259
GSM900179_F2_Pae_G1a_.CEL	0.19282
GSM462064.CEL	0.19364
GSM774152_B38-2M_2.CEL	0.19421
GSM1143377_A3_Pae_G1a_.CEL	0.19492
GSM267254.CEL	0.19521
GSM1662230_WFPA513_2.CEL	0.19582
GSM567693.CEL	0.19666
GSM156153.CEL	0.19691
GSM551150.CEL	0.19799
GSM567544.CEL	0.19826
GSM92177.CEL	0.19994
GSM267259.CEL	0.20078
GSM45588.CEL	0.20094
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.20162
GSM865130_schurr_5511_1_Pae_G1a_.CEL	0.20213
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.20236
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.20248
MBU_JGOLD_pakA1.CEL	0.20391
GSM774085_CF30-1979a.CEL	0.20419
control1_anaerobic_Pae_G1a.CEL	0.20626
GSM625975.CEL	0.20709
Overhage11002_Pae_G1a.CEL	0.20859
GSM2055817_7629_A-_20130705.CEL	0.20865
GSM774141_B12-0_3.CEL	0.20919
GSM774111_CF173-2002c.CEL	0.21001
GSM1267089_HZI1952_Pae_G1a.CEL	0.21011
GSM807324.CEL	0.21099
GSM854795.CEL	0.21146
GSM1662229_WFPA513_1.CEL	0.21186
GSM994500_HM4-replicate-02.CEL	0.21423
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.21537
GSM546259.CEL	0.21552
GSM1027589_071008gbdR.CEL	0.21649
GSM871977.CEL	0.21686
GSM822696_delta_crcZBSM_B.CEL	0.21993
GSM1067459_PAO1_PAA_2.CEL	0.22005
GSM994496_PAO1-replicate-01.CEL	0.22009
GSM1112046_PGAS_25_1A.CEL	0.22212
GSM838208_OXYR-LB-4_Pae_G1a.CEL	0.22308
GSM871964.CEL	0.22313
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.22476
GSM541641.CEL	0.22492
GSM1146023_pJN105_2.CEL	0.22532
GSM1420996_anr_NO1.CEL	0.22543
GSM307114.CEL	0.22874
Pae_noFe_10.CEL	0.22941
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.22988
GSM1420994_anr_control1.CEL	0.23076
GSM865131_schurr_5511_3_Pae_G1a_.CEL	0.23146
GSM307116.CEL	0.23178
147_2014dR_anaero.CEL	0.23225
GSM156174.CEL	0.23328
GSM1553189_Persisters_C2.CEL	0.23568
GSM1143383_WT3_Pae_G1a_.CEL	0.23572
GSM871968.CEL	0.23709
GSM596819.CEL	0.23874
GSM854799.CEL	0.23897
GSM208603.CEL	0.23993
GSM1112050_PGAS_37_2B.CEL	0.24169
GSM261928.CEL	0.24238
GSM429472.CEL	0.24295
GSM625981.CEL	0.24446
GSM1419144_PAO_FOX.CEL	0.24528
Overhage10004_Pae_G1a.CEL	0.2472
GSM617292.CEL	0.24732
Pae_noFe_11.CEL	0.24747
GSM641847.CEL	0.24878
GSM1191070_WT-pyr-1.CEL	0.24922
GSM1244968_PAO1-22-replicate-02.CEL	0.25043
GSM1244971_PAO1-37-replicate-02.CEL	0.25127
GSM637578.CEL	0.25225
GSM774136_B6-4_1.CEL	0.25309
GSM92179.CEL	0.25369
GSM629177.CEL	0.25406
GSM546257.CEL	0.2556
GSM187284.CEL	0.25566
GSM546255.CEL	0.2572
GSM1958031_Cadaverine_2.CEL	0.2581
GSM637588.CEL	0.25847
GSM774137_B6-4_2.CEL	0.26111
Overhage5001_Pae_G1a.CEL	0.26137
GSM637586.CEL	0.2614
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.26144
GSM794230_A31.CEL	0.26197
GSM617301.CEL	0.26279
GSM1961578_F1-4.CEL	0.26334
GSM774110_CF173-2002b.CEL	0.26376
GSM251205.CEL	0.26405
Overhage13002_(Pae_G1a).CEL	0.26464
GSM1143382_WT2_Pae_G1a_.CEL	0.26525
GSM393044.CEL	0.26537
GSM1267109_HZI1975_G1a.CEL	0.26636
MSC_03.CEL	0.26641
GSM774087_CF30-1979c.CEL	0.26672
GSM567668.CEL	0.26721
GSM898001_MHH0122_Pae_G1a.CEL	0.2673
GSM156154.CEL	0.2681
GSM208604.CEL	0.26816
GSM252559.CEL	0.26884
GSM898002_MHH0123_Pae_G1a.CEL	0.26934
GSM597216.CEL	0.27007
GSM637580.CEL	0.27197
GSM208616.CEL	0.27273
Overhage10002_Pae_G1a.CEL	0.27411
Pae_Fe02_13.CEL	0.27473
GSM774134_B6-0_2.CEL	0.27475
GSM356959.CEL	0.27492
GSM546252.CEL	0.27498
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	0.27601
GSM637579.CEL	0.27683
GSM1961571_F0-1.CEL	0.27846
GSM954583_Nomura_PA2449-4_Pae_G1a_.CEL	0.2811
GSM92172.CEL	0.28182
GSM567680.CEL	0.28223
GSM597331.CEL	0.28326
Nag_cDNA_1-30-09_S2.CEL	0.28334
control3_anaerobic_Pae_G1a.CEL	0.28411
GSM1267088_HZI1951_Pae_G1a.CEL	0.28582
GSM774118_CF333-1991a.CEL	0.28597
Van_Delden_Kohler_0311_BAL6_2.CEL	0.28835
GSM637593.CEL	0.28851
GSM198186.CEL	0.29167
GSM821505.CEL	0.29427
JS-1B4.9.07.CEL	0.29444
GSM740020.CEL	0.29563
GSM871974.CEL	0.29641
GSM711448.CEL	0.29735
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.29858
Overhage13004_(Pae_G1a).CEL	0.29965
120330-10978D_M4_(Pae_G1a).CEL	0.30084
GSM711449.CEL	0.30255
GSM698080.CEL	0.30337
GSM854794.CEL	0.30352
GSM1191071_WT-pyr-2.CEL	0.30372
GSM1267087_HZI1950_Pae_G1a.CEL	0.30651
GSM741204.CEL	0.30702
GSM567543.CEL	0.30706
GSM546266.CEL	0.30794
GSM774138_B6-4_3.CEL	0.30865
GSM1027588_062508gbdR.CEL	0.30885
GSM897996_MHH0095_Pae_G1a.CEL	0.30929
GSM197238.CEL	0.30974
GSM155242.CEL	0.31054
Overhage3004_(Pae_G1a).CEL	0.31066
GSM625980.CEL	0.31091
GSM1419140_PAO3.CEL	0.312
GSM767703.CEL	0.31253
GSM546254.CEL	0.31304
FT3_anaerobic_Pae_G1a.CEL	0.31322
GSM821496.CEL	0.31426
GSM1267110_HZI1976_G1a.CEL	0.31472
GSM155243.CEL	0.31499
GSM92190.CEL	0.31566
GSM1419142_BC2.CEL	0.31619
GSM290748.CEL	0.3176
GSM244072.CEL	0.31822
aerobic_NO3_2.CEL	0.31935
GSM898000_MHH0111_Pae_G1a.CEL	0.3196
GSM261930.CEL	0.31964
GSM1421002_EXdnr_control1.CEL	0.31964
GSM252560.CEL	0.32017
GSM432865.CEL	0.32079
GSM637592.CEL	0.32142
GSM307135.CEL	0.32216
GSM738264.CEL	0.32303
GSM251206.CEL	0.32314
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.32343
GSM432868.CEL	0.32456
GSM567541.CEL	0.32796
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.32797
Overhage3002_(Pae_G1a).CEL	0.32834
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.32839
GSM334313.CEL	0.32842
GSM567687.CEL	0.32897
H_1.CEL	0.33025
GSM208614.CEL	0.3312
GSM1662231_WFPA513_3.CEL	0.33154
GSM335182.CEL	0.33213
GSM900181_F3_Pae_G1a_.CEL	0.33274
Pae_Fe03_18.CEL	0.33335
GSM637594.CEL	0.33476
GSM1517351_MK-5.CEL	0.33706
L_12.CEL	0.33855
GSM261919.CEL	0.33872
GSM546251.CEL	0.33941
GSM356960.CEL	0.34064
aerobic_NO3_1.CEL	0.34103
GSM290749.CEL	0.34131
GSM1662228_WFPA205_3.CEL	0.34207
GSM738261.CEL	0.34293
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.34386
0.1_2hr_CSV86(Pae_G1a).CEL	0.34507
GSM567685.CEL	0.34527
GSM822715_delta_crcZLB_B.CEL	0.34626
GSM252562.CEL	0.34648
GSM1419147_BC_FOX.CEL	0.3469
GSM349042.CEL	0.34906
120330-10978D_22_(Pae_G1a).CEL	0.34913
GSM199985.CEL	0.35027
GSM823348.CEL	0.35094
GSM261935.CEL	0.35269
Tob3aerobic_Pae_G1a.CEL	0.35316
GSM261929.CEL	0.35319
Fos3_aerobic_wdh_Pae_G1a.CEL	0.35353
GSM1662226_WFPA205_1.CEL	0.35433
GSM822714_delta_crcZLB_A.CEL	0.35536
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.35717
GSM871975.CEL	0.35823
GSM541640.CEL	0.35846
GSM546272.CEL	0.3587
control2_anaerobic_Pae_G1a.CEL	0.35889
GSM663164_Pae_5-22-07_S2.CEL	0.35925
GSM641846.CEL	0.35976
MSC_06.CEL	0.36052
GSM92186.CEL	0.36181
GSM823344.CEL	0.36258
GSM822708_wtLB_A.CEL	0.36445
GSM897997_MHH0106_Pae_G1a.CEL	0.36455
MBU_PAER_PT52.CEL	0.36557
GSM424835.CEL	0.36572
GSM234928.CEL	0.36642
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.36796
GSM1181850_gc_Delta2_4.CEL	0.36798
GSM980541_MHH1376.CEL	0.36816
GSM1889280_D-Hyp_01.CEL	0.36854
GSM1146024_phaF_1.CEL	0.37012
GSM864516.CEL	0.3709
GSM838212_PAO1-LB-1_Pae_G1a.CEL	0.37223
GSM197237.CEL	0.37354
GSM1419151_PAO2_CAZ.CEL	0.37403
GSM567666.CEL	0.37467
GSM567682.CEL	0.37469
GSM92170.CEL	0.37477
GSM1608062_Planktonic_4.CEL	0.378
GSM208607.CEL	0.38145
GSM617298.CEL	0.38268
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.3836
GSM92191.CEL	0.38425
GSM842849_Wright_11_4203-stat-2_Pae_G1a.CEL	0.38444
GSM1206645_WT-CHO-1.CEL	0.38484
GSM349045.CEL	0.38562
GSM597219.CEL	0.38589
GSM741214.CEL	0.38714
GSM1419139_PAO2.CEL	0.38726
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.38976
GSM208615.CEL	0.38984
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.39019
MBU_PAER_pak1.CEL	0.3908
GSM1419148_BC2_FOX.CEL	0.39216
GSM1267112_HZI1978_G1a.CEL	0.39237
GSM1267090_HZI1953a_Pae_G1a.CEL	0.39332
GSM822710_delta_crcLB_A.CEL	0.3935
GSM994498_PAO1-replicate-03.CEL	0.39354
GSM597218.CEL	0.3936
GSM567679.CEL	0.39637
1_7hr_CSV86(Pae_G1a).CEL	0.39694
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.3977
Van_Delden_Kohler_0311_BAL6+_2.CEL	0.39772
GSM1191066_sphR-pyr-1.CEL	0.3997
GSM560759.CEL	0.40011
GSM1889281_D-Hyp_02.CEL	0.4011
GSM1267092_HZI1955_Pae_G1a.CEL	0.40154
GSM774135_B6-0_3.CEL	0.40225
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.40251
GSM794228_A29.CEL	0.40501
GSM741213.CEL	0.40526
GSM208610.CEL	0.4078
GSM208617.CEL	0.40808
DC3.CEL	0.41014
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.41082
GSM838220_PAO1-5344-4_Pae_G1a.CEL	0.41145
GSM251201.CEL	0.41198
GSM1958026_L-lysine_1.CEL	0.41225
MSC_10.CEL	0.41266
GSM1267111_HZI1977_G1a.CEL	0.41272
GSM743006_PAO1-PC24-c.CEL	0.41287
GSM251203.CEL	0.41328
GSM838210_OXYR-PM-3_Pae_G1a.CEL	0.41356
GSM546246.CEL	0.41371
fos1_anaerobic_Pae_G1a.CEL	0.41459
GSM743008_PAO1-SC24-b.CEL	0.41533
GSM856031_PA01.CEL	0.41648
GSM821086_HZI0141_Pae_G1a.CEL	0.41725
GSM637573.CEL	0.41774
GSM92166.CEL	0.4201
GSM45591.CEL	0.42045
GSM546277.CEL	0.42057
GSM208613.CEL	0.42081
GSM864521.CEL	0.42122
GSM871967.CEL	0.42127
GSM1191068_sphR-surf-1.CEL	0.42151
GSM567671.CEL	0.42196
GSM1267105_HZI1971_Pae_G1a.CEL	0.422
GSM625978.CEL	0.42408
20mM_CF600.CEL	0.42429
GSM767704.CEL	0.42463
GSM349047.CEL	0.42649
GSM1958037_Glutaric_acid_2.CEL	0.42685
GSM261926.CEL	0.42708
GSM546244.CEL	0.42974
GSM92175.CEL	0.43017
GSM838218_PAO1-5344-1_Pae_G1a.CEL	0.4321
GSM994497_PAO1-replicate-02.CEL	0.43277
GSM243224.CEL	0.43442
GSM334314.CEL	0.43461
GSM567683.CEL	0.43551
GSM743007_PAO1-SC24-a.CEL	0.43739
GSM261937.CEL	0.43775
GSM1553187_Persisters_C1.CEL	0.43817
GSM711451.CEL	0.44026
GSM774148_B38-1_1.CEL	0.44142
GSM897995_MHH0094_Pae_G1a.CEL	0.44169
Pae_Fe03_17.CEL	0.44203
GSM774157_B38-6M_1.CEL	0.44289
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	0.4431
Overhage10003_Pae_G1a.CEL	0.44336
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.44362
GSM625979.CEL	0.4438
GSM349048.CEL	0.44457
GSM429480.CEL	0.4487
GSM1958029_D-Lysine_2.CEL	0.44919
GSM854800.CEL	0.44928
L_14.CEL	0.44954
GSM198190.CEL	0.45091
GSM1420991_PAO1_control2.CEL	0.45142
MSC_04.CEL	0.45156
HH-PA14_7-6-09_7-8-09_s1.CEL	0.45201
GSM954580_Nomura_PA2449-1_Pae_G1a_.CEL	0.45513
GSM567542.CEL	0.45561
Van_Delden_Kohler_0311_BAL6_3.CEL	0.45763
GSM1419146_PAO3_FOX.CEL	0.4578
GSM261922.CEL	0.45954
GSM242676.CEL	0.46155
GSM741205.CEL	0.46205
Van_Delden_Kohler_0311_BAL6+_3.CEL	0.46226
GSM617300.CEL	0.46448
GSM307123.CEL	0.4665
GSM462353.CEL	0.46874
PA14_cDNA_labeled_4-09-08_S2.CEL	0.46939
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.46956
FT2_aerobic_wdh_Pae_G1a.CEL	0.47024
GSM625973.CEL	0.47065
GSM1662234_WFPA510_3.CEL	0.47252
GSM741207.CEL	0.47417
GSM199983.CEL	0.47455
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.47799
SJ16_Treated_1.CEL	0.47961
GSM774160_PAO1a.CEL	0.4812
Van_Delden_Kohler_0311_PT5_1.CEL	0.48161
PA01_Control_1.CEL	0.48221
GSM685449.CEL	0.48472
GSM198191.CEL	0.48539
MSC_05.CEL	0.48637
GSM393045.CEL	0.48713
GSM252505.CEL	0.48898
GSM1420998_dnr_control1.CEL	0.49159
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.49193
GSM822713_delta_cbrBLB_B.CEL	0.49293
GSM821095_HZI0150_Pae_G1a.CEL	0.49571
GSM774139_B12-0_1.CEL	0.4992
GSM1067457_PAO1_PAA_1.CEL	0.49926
JS-G84.18.07.CEL	0.49956
GSM774099_CF66-2008c.CEL	0.50013
GSM1553193_Normal_C2.CEL	0.50038
KP_PA14_5-28_5-30-08_s2.CEL	0.50096
GSM597220.CEL	0.50199
GSM1267098_HZI1962_Pae_G1a.CEL	0.50207
GSM92176.CEL	0.50486
GSM366976.CEL	0.50619
GSM199986.CEL	0.50723
GSM551151.CEL	0.50791
GSM1420997_anr_NO2.CEL	0.50821
GSM774086_CF30-1979b.CEL	0.5115
GSM774124_CF333-2003a.CEL	0.51174
GSM822694_delta_cbrBBSM_B.CEL	0.51226
2mM_KT2440.CEL	0.514
GSM735749_PA14_WT_adenosine.CEL	0.51456
GSM994499_HM4-replicate-01.CEL	0.51501
GSM1206650_WT-ETC-2.CEL	0.51652
GSM307125.CEL	0.5166
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.51668
Van_Delden_Kohler_0311_PT5_2.CEL	0.51745
GSM1889279_L-Hyp_02.CEL	0.51754
GSM663169_BM-Mix-Pa_2_6-6-08_s1.CEL	0.51791
GSM243223.CEL	0.51794
GSM432862.CEL	0.51801
GSM1958033_AMV_2.CEL	0.52116
GSM567690.CEL	0.52183
GSM92178.CEL	0.52268
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.52354
Overhage11001_Pae_G1a.CEL	0.52364
dPA54375-18-05.CEL	0.52399
MSC_01.CEL	0.52634
DB3.CEL	0.5276
GSM774150_B38-1_3.CEL	0.53133
GSM261917.CEL	0.53159
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.53162
Pae_Fe02_15.CEL	0.53166
GSM637591.CEL	0.53344
GSM567694.CEL	0.53362
GSM1267099_HZI1963_Pae_G1a.CEL	0.53718
GSM774132_CF333-2007c.CEL	0.54102
GSM546248.CEL	0.54217
GSM838214_PAO1-LB-3_Pae_G1a.CEL	0.543
