	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM838219_PAO1-5344-3_Pae_G1a.CEL	0.64903	6.1057	-2.8322	1.26	-0.17927	0.95974	0.72111	-1.6983	0.6312	-0.66204	-1.0352	1.592	0.9613	0.89304	0.81503	-1.2316	-1.4257	2.771	-1.4516	-2.358	0.88421	0.84261	-0.44478	-1.2111	-0.6666	-0.72755	0.28306	0.20304	0.52849	0.49032	-0.47224	1.2695	0.050617	0.10801	0.6429	-0.20929	-0.56074	-0.61243	0.22873	-0.34965	-0.56555	-0.0058424	0.39151	-0.062534	-0.046707	0.2692	0.21924	-0.13913	-0.47425	-0.14373	-0.31842	-0.045931	-0.42923	0.57962	0.7716	0.35272	0.026881	-0.17796	0.26947	-0.18371	0.1552	0.16125	-0.67701	0.61068	0.22354	-0.23604	-0.32813	0.33155	0.58121	0.47321	0.42165	-0.18765	0.49248	1.3647	0.079952	-0.11847	0.073175	0.70283	-0.6439	-0.1619	0.07796	0.029376	0.3252	-0.83815	-0.55224	-0.13461	-0.38591	-0.64608	-0.49087	0.20907	0.39078	-0.17273	0.1262	0.38032	-0.49644	0.28562	-0.6724	0.092753	0.60089	-0.05836
GSM208615.CEL	-0.28428	-1.1697	-3.799	-3.1004	-0.79034	-1.9534	0.39712	0.46572	-3.665	0.038935	1.011	0.26651	1.8698	-0.91242	-0.29458	-0.39494	0.61114	-0.32192	0.22036	1.0122	0.73332	0.85356	1.8518	-0.99061	-0.59228	0.13889	-0.072892	-0.2225	-0.10051	-0.063998	-0.0092416	0.054406	-0.23506	0.73453	0.10788	0.27516	-0.19555	-0.13692	0.64179	-0.096064	-0.68912	-0.10648	0.1847	0.51511	-0.52246	-0.89928	-0.57453	-0.08129	0.083761	-0.36475	-0.30698	-0.14056	0.084717	-0.4615	-0.69114	0.3498	-0.18551	0.10162	0.043383	0.59797	0.23471	-0.031376	0.48282	0.052561	0.15893	0.10046	0.29351	0.13672	0.42304	-0.71247	-0.1797	0.33865	-0.27738	-0.18307	-0.084427	0.24112	0.21476	-0.069829	-0.16943	-0.613	0.020391	-0.06002	-0.30988	0.40745	0.1304	0.29267	0.32056	-0.081327	0.22797	-0.21154	-0.041895	-0.1045	0.19452	-0.23536	0.049363	0.1304	0.17299	0.38584	0.22267	-0.2086
GSM1553190_Persisters_T2.CEL	10.85	0.85694	-2.7374	-1.1725	-0.33634	1.9967	-2.4161	-0.21078	2.4802	-0.65043	0.69278	0.12789	2.436	2.4406	-0.2998	-1.3113	0.55658	-1.6776	0.18878	-2.0638	0.54992	1.4015	-2.1758	-0.65461	0.026984	-0.4875	-0.65357	1.2107	-1.2734	0.10344	0.47603	-0.76988	-0.75353	-0.77931	0.24818	0.34051	0.52102	0.2757	0.50712	0.80444	0.611	0.91233	-0.027865	-0.29462	0.74266	0.58035	-0.45645	0.4053	0.2238	0.46429	0.16834	0.39972	0.27884	1.3757	-0.28046	0.51324	0.50192	-0.02973	0.61106	0.19014	-0.016735	-0.93446	0.77092	-0.081143	0.079481	-0.37101	0.46333	1.1513	0.53191	0.32912	-0.53288	-0.37067	0.46232	-0.23663	-0.017506	0.041784	-0.55144	0.18888	0.58964	-0.23211	-0.44511	0.21194	-0.2067	0.3374	1.0178	-0.10697	-0.731	0.72734	0.072498	-0.22613	-0.42952	-0.82521	0.44072	-0.3146	0.047756	0.3705	0.27089	-0.097048	0.71922	0.42478
GSM1419147_BC_FOX.CEL	5.2639	0.65567	-3.4522	-3.1212	-2.2842	-2.1504	-2.0247	-0.77061	-0.37523	0.56215	-1.1091	-0.15108	0.34335	-1.9385	0.52737	-0.25475	-0.79883	-0.8955	-0.66383	0.52462	-0.6232	-0.64956	0.35696	0.71361	0.52975	0.64572	0.49984	0.52068	0.36144	0.11369	-0.24124	0.77174	0.018308	0.2675	0.028572	0.17419	0.80914	-0.56485	0.16923	-0.32485	0.98565	0.3271	0.63395	-0.47076	0.74392	0.17017	0.06181	0.43372	0.29314	-0.49266	0.44958	0.26567	-0.0072043	0.10543	0.57442	-0.53132	0.030455	-0.80785	0.41226	-0.29156	-0.52344	-0.0089481	-0.11969	0.069121	-0.084029	-0.1744	0.18633	-0.33845	-0.34966	0.15603	0.35347	-0.16757	0.10926	0.26	-0.29165	0.10196	-0.23414	0.085389	0.18335	-0.20747	-0.32402	-0.0027513	-0.50047	-0.49945	0.15238	-0.41526	0.10959	0.30793	-0.26803	0.26393	-0.29218	0.34315	-0.39791	0.078521	-0.54916	0.069769	0.060989	-0.13927	-0.39167	0.25437
GSM1027584_062508WT.CEL	-1.0076	3.7907	-2.9241	-0.97536	-1.1266	1.115	-1.1803	0.58925	0.14141	-4.2436	3.1223	-2.139	1.4105	-1.9177	-1.2008	-2.6415	0.045105	0.43301	-1.0306	2.4503	-0.67604	-1.2754	-0.86928	0.13416	0.79881	-0.10658	1.0826	1.1689	-0.39977	-0.61526	0.50398	0.4635	-0.97146	0.50479	0.10806	-0.95047	-1.0084	1.7501	0.28722	-0.70232	-0.49974	-0.72176	0.582	0.18519	-0.93722	0.32408	-0.24036	-0.76679	1.4366	0.55368	0.96578	0.71937	0.16059	-0.20254	-0.15232	0.99284	-0.35712	0.66102	0.19806	0.03364	-0.70062	0.18105	-0.90329	0.34286	-0.040782	-0.20539	0.2113	-0.66675	-0.6913	-0.31978	-0.5009	0.092261	-0.49457	-0.2822	-0.51201	0.29548	-0.12012	-0.043844	-0.37077	0.73056	0.79037	-0.33412	-0.37887	0.087395	0.44161	-0.26071	-0.34983	-0.30234	0.23044	-0.27021	-0.1643	0.052072	-0.35868	0.22827	-0.26528	0.1918	0.17066	0.46517	0.49665	0.12233
GSM774159_B38-6M_3.CEL	-4.3134	-2.1913	-1.9278	2.2127	4.1109	-1.0422	-1.1719	-0.64502	3.2413	-0.1112	0.92785	0.41705	-2.213	0.19503	-1.3925	0.32274	-0.16077	0.35969	0.35375	0.39442	0.9583	-1.2281	1.6471	0.30824	-1.6688	-0.86194	2.1948	0.063241	-2.1063	0.83404	-1.4036	0.45899	-1.2685	-0.86242	0.64369	-0.37104	-1.4416	0.079871	-0.076096	-0.2164	1.3884	1.8583	0.061828	-1.078	0.15412	0.073324	0.17429	0.45765	-0.43023	-0.39389	-0.080149	-1.2706	-0.61125	0.38772	0.033638	0.84002	0.78219	-0.36573	0.10315	-0.53457	0.48699	0.082307	-0.54214	0.32317	-0.37823	-0.17477	-0.3963	-0.41224	0.30053	0.29525	0.35951	0.44851	-0.55087	-0.15043	0.23497	-0.034401	-0.43793	0.069436	-0.29461	0.22665	-0.15519	0.11417	-0.37544	0.28459	0.33839	-0.01771	-0.49278	0.052695	0.17542	-0.03549	0.081033	0.28165	-0.0036156	-0.38738	0.013741	0.6873	0.21753	-0.19318	0.13344	-0.13011
GSM625978.CEL	9.1193	-4.1779	-2.7098	-2.9998	5.0243	-1.122	2.0995	1.4601	-3.0042	-0.32362	-1.0366	-0.2179	-1.1413	0.26921	1.369	-0.48731	0.087255	0.74666	0.89812	-0.60106	-0.40204	0.58113	-0.87503	-1.1652	0.12487	0.21319	-0.022914	1.3506	0.24603	-0.074144	-0.79968	-0.97589	-0.89905	-0.74859	0.26537	-0.62127	-0.62342	-0.19024	-1.5934	0.87689	0.42965	-0.48139	-0.68354	-0.5367	-2.0067	0.57674	0.77039	0.000964	-0.43157	0.078084	-0.37023	0.20353	0.066553	0.6353	0.18773	0.012325	-0.43629	-0.17371	-0.70882	-1.1753	-0.61917	-0.38553	0.1615	0.057813	0.54206	-0.78871	0.38845	-0.37568	-0.23442	0.34739	0.39872	0.05929	-0.061196	-0.76651	-0.022109	-0.0014578	0.0642	-0.46564	-0.3683	-0.20012	0.042992	0.051036	-0.40444	-0.116	-0.013216	-0.34446	-0.20459	-0.29906	0.060771	0.36164	0.17983	-0.17445	-0.21464	-0.30499	0.043448	-0.38611	-0.15694	-0.14703	-0.10367	-0.14813
GSM267252.CEL	2.8138	-0.95475	-4.1366	-3.6076	-0.82122	-0.23319	-0.029162	-1.2239	0.83462	-0.2725	-0.19016	1.0634	0.65619	-0.97215	-0.33292	0.058137	-0.12539	0.01714	0.10437	0.5442	-0.89718	0.24123	1.0318	1.0734	-1.3498	-0.027306	-0.79554	-1.1226	-0.72031	0.62681	-0.22766	-0.41341	0.82878	-0.44941	0.48392	-0.37256	-0.27716	0.49353	-0.22742	-0.52145	-0.57649	0.13714	0.50795	0.78703	-0.33947	0.98178	-0.44451	-0.53576	-0.23799	-0.12245	0.23528	0.28661	0.062884	0.10859	-0.30723	-0.41542	0.2137	0.061099	0.28084	-0.75522	0.14947	0.00089135	-0.017693	-0.53123	0.27937	-0.84305	-0.10331	0.40401	0.68131	0.22778	-0.33248	-0.12432	-0.0051388	0.22776	0.60625	-0.26209	0.13784	0.049853	0.055681	0.50994	-0.23429	0.53784	0.028072	-0.25442	0.054558	0.39828	-0.012996	-0.31023	-0.31578	0.21897	0.16852	0.18577	-0.25002	0.41717	-0.19461	-0.355	-0.036124	-0.19816	0.15386	-0.046747
142_2014wt_anaero.CEL	-4.093	-2.121	-4.5392	0.67934	-2.3327	0.71716	5.3236	2.629	0.92475	-2.1822	0.14664	3.4233	-1.9421	0.28654	-0.80177	-1.2652	-1.4751	-1.0006	-1.7548	-0.60246	0.80781	-0.39018	2.0533	-2.1743	-0.86647	0.80494	0.084199	0.33342	0.44602	-1.5029	3.3876	-0.74743	-1.6316	-0.86246	-0.81507	-1.8633	-0.98516	-0.62316	0.20848	0.33953	0.73041	2.1934	-0.002708	1.2036	1.1624	0.36016	-0.18071	0.084898	-0.34441	0.42806	-0.85887	1.3176	0.17371	-0.5338	-0.096356	-0.065653	0.13799	-0.71804	0.91369	0.18278	0.01557	0.036643	0.3541	-0.22011	0.4283	0.69641	-0.31511	0.045463	-0.022704	-1.4008	-0.37919	0.015223	-0.24789	0.30663	-0.76321	-0.24314	0.33869	-0.32474	0.33388	-0.12547	-0.061941	0.21934	-0.091714	0.73724	0.029783	0.15237	0.14334	0.33285	-0.14801	0.14914	0.9441	-0.28231	-0.15317	-0.15429	0.25948	0.26972	0.70676	-0.53045	-0.39248	-0.29241
GSM567543.CEL	-6.5881	1.5713	-2.6663	1.0796	-0.70027	-1.1606	-0.76694	1.0159	-1.2296	-0.24689	1.9184	-2.404	-3.0389	0.9683	0.079443	0.064225	1.2858	0.17943	0.2683	-0.057693	1.8551	0.1757	0.059979	-0.22297	0.96495	-0.20415	-0.71303	-0.51264	1.7588	0.20161	-1.4589	-0.86694	0.1168	0.77173	0.63543	0.30397	0.049997	0.90057	1.5328	0.16603	0.35192	0.72923	-0.21981	-0.17038	0.012354	1.1981	1.5635	0.42062	0.14505	-0.28187	0.49427	-0.3935	1.1446	0.057325	0.22549	-1.1398	-0.35506	-0.1046	-0.10685	0.5098	-0.5315	0.65218	-0.45319	-0.43771	-1.4123	1.051	0.78704	0.57705	-0.34522	0.68408	-0.41921	1.4736	0.56552	0.013923	-0.56663	1.3568	-0.3452	-0.046184	-0.040328	0.2635	-0.38559	0.65575	0.35351	-0.0068414	0.023957	-0.31892	-1.1518	-0.054016	-0.66958	-0.16467	0.62671	0.15311	-1.1277	-0.021714	0.39321	0.090287	0.24085	-0.37001	0.17234	-0.17362
GSM307126.CEL	1.0937	2.6904	-4.1575	-1.3648	-2.408	-1.0323	0.21018	-1.0514	0.0010991	0.15508	-1.7014	2.9119	2.1919	-0.44594	-0.86904	-0.64066	-0.73966	0.12469	0.67112	-1.7952	-2.1507	-0.15971	-1.5272	1.8855	-0.22892	-1.0866	-0.79127	0.22398	0.026268	0.47098	0.52695	1.5832	-0.52574	-0.39613	-0.19096	-0.38009	-0.36415	-0.15749	0.80249	-0.64031	-0.35663	0.84302	-0.6852	0.22799	-0.51971	0.96404	-0.37044	-0.24573	0.035704	0.73328	0.1371	-0.0086358	-0.47614	-0.59671	0.022168	-0.42147	0.55492	0.33702	0.11041	-0.1685	0.426	-0.4428	-0.36139	0.52419	0.30763	-0.04316	0.57852	0.31792	0.074354	0.035538	0.30581	-0.28602	0.67633	-1.0032	-0.20789	0.72872	0.5194	0.65016	-0.3454	0.4375	-0.11828	-0.3013	0.13751	0.19697	0.22221	-0.57467	-0.1846	0.56338	0.063135	-0.059387	0.43378	-0.079351	0.36895	0.19682	-0.082303	0.12293	-0.12162	0.1997	0.26123	-0.10994
GSM1244970_PAO1-37-replicate-01.CEL	4.1994	2.8176	0.33184	7.9656	-2.6335	-1.4553	-0.66641	-3.938	-0.96811	-1.1414	-0.81264	-1.2948	-0.74232	-1.0255	1.1723	-0.52043	-1.1775	0.58105	-1.8331	-1.0249	1.1367	0.95353	-0.027708	-1.043	-0.39277	0.23994	-0.67689	-0.012681	0.37997	0.94062	-0.21215	-0.15913	-0.59735	-0.53961	2.4159	0.21945	-0.59522	-0.2109	0.52559	-0.39504	1.2245	-0.23059	-0.89177	0.24077	-0.13306	-0.10631	-0.55254	0.083602	-0.78507	0.66455	0.85363	0.038172	0.59553	-0.53202	-0.93112	-0.053715	0.27865	0.31913	0.0028286	-0.54118	0.50119	-0.14972	-0.25092	0.048318	0.38844	0.033507	0.28711	-1.0078	-0.26219	0.58399	-0.18297	0.02187	-0.34412	-0.44555	0.18918	-0.092792	0.054425	-0.24091	0.56723	0.5441	0.14307	-0.30025	-0.52269	-0.082188	-0.64933	0.51463	-0.034654	-0.15157	-0.32879	-0.36992	0.1811	-0.30618	-0.067736	-0.32626	-0.05067	0.28546	0.73303	-0.083331	-0.074063	0.15435
GSM864520.CEL	2.9321	4.7296	-2.0682	2.5773	0.70724	0.39165	-2.8222	-0.18403	-1.2013	0.91565	-3.6611	0.65363	-1.1135	-0.95449	3.3881	-2.0552	3.1924	2.0237	-1.455	1.2965	0.86939	0.21193	0.0072719	0.99706	-0.49175	-0.087856	1.5844	-0.97017	0.22021	-0.025979	1.3224	1.1431	0.39977	0.79357	1.1023	-0.62718	-0.53822	0.0011474	-0.59652	0.37404	-0.31486	-0.41003	-1.0163	-0.03126	1.3719	-1.2537	0.31499	0.59759	-0.31879	0.17328	0.33871	-0.22261	0.083776	0.31495	0.2156	0.091381	-0.41379	-0.2328	0.20941	0.081594	0.063657	0.35087	0.98396	-0.69324	-0.028436	-0.4789	-0.29298	1.1827	0.10771	0.72492	-0.3519	-0.41433	0.0032831	-0.074497	0.16738	0.16208	-0.082086	0.23992	-0.84089	0.094576	0.27557	0.21394	-0.20802	-0.22096	0.34194	0.1295	-0.53986	0.033266	0.056554	-0.18489	0.23595	-1.2081	0.32123	0.089738	-0.2823	-0.24164	0.28961	0.59852	0.10872	0.4434
GSM980539_MHH1372.CEL	2.3338	5.0964	-2.1448	-0.14594	2.0775	-2.5038	-0.75138	-0.14419	0.94596	0.56723	-0.42204	0.52319	0.82503	-1.5172	-0.50241	0.76977	-0.80226	-0.22775	0.76526	0.5598	-0.68266	0.86495	0.84072	-1.1301	2.5285	0.72633	0.12522	0.027383	0.17431	-0.28612	-0.25345	-0.50659	0.80899	0.36005	-0.58422	-0.5923	-0.040951	0.99391	-0.4836	0.45869	0.85897	-0.5954	0.35959	0.14787	-0.25234	0.51471	0.12135	0.20723	-0.43431	-0.61767	-0.37252	0.21059	0.036285	-0.64084	0.4178	0.18575	0.50967	-0.25171	-1.4518	1.5078	-0.28525	-0.26968	-0.61863	-0.39555	0.046434	0.30997	0.62354	-0.60929	1.2363	-0.25216	-0.46933	0.53057	-0.41718	0.17207	-0.09219	-0.82952	0.67503	-0.19775	-0.20378	0.31362	-0.329	-0.044493	-0.23689	0.4084	0.073406	0.41408	-0.15521	-0.48616	0.26897	-0.0092544	0.28106	0.41347	-0.38664	-0.68182	-0.1787	0.22532	-0.24095	0.21617	0.030046	-0.0041158
