	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM838219_PAO1-5344-3_Pae_G1a.CEL	0	0	2.4655	3.6845	0	0	0	0	0	0	0	0.54135	0	2.3324	0	0	0	0	0.30842	0	3.1698	0.94226	0	0	2.9012	0	0.78964	3.1844	0	0	3.7244	0	0.38577	0	0	0	0	0	0	0	2.3982	0	0.88038	0	0	0	0	0	0.69189	0	0	0	0	1.5381	0	0.62701	3.7267	0	0	0	0	0	0.33306	0.22916	7.8426	0	0	1.4645	0	0	0	0.27524	5.1411	3.7756	0	0	0	0.64336	0.039134	3.4691	0	4.5238	0	0	0	0	0.36657	0	0	0	0	0	0	0	0	0	1.4573	0	0	0	0	4.5873	2.0414	0	0	2.8645	1.4821	0	0	0.47635	1.1037	0	0	0.52931	5.6544	0.34635	0	0	3.6137	1.2364	0	0	0	0	0.61719	0	4.7648	0	0	2.6105	1.1119	2.4523	0	0	0	0	0	0	2.2809	0	0.076236	0	0	0	0.87582	0	0	0	0	0	4.1166	0	0	3.5692	0	0	0.97246	0.65146	0	5.7307	0.29483	0.3107	0.82739	0	1.3357	0	0.24261	0.40222	1.0685	0	3.9268	0	2.8645	4.1338	0	0	0.054846	1.3007	0.26411	0	0	2.0079	2.7066	2.3733	0	0	3.4361	3.6615	0.57175	0.26438	0	4.2191	0	0.58519	0	1.2868	0	0	6.2279	0	1.525	0	1.3999	2.4491	0	0	0	0	0	1.6316	0	0	2.0715	0	1.4549	0	0	0.050911	0	0	0	3.9116	0	0	3.9911	0	0	0	3.2703	0	0	1.0788	0.014723	0	0.69933	0	0.91598	0.50331	0	0.044948	0.31257	0	0	6.6929	0	0	4.4488	1.7747	3.5165	0	0.35354	0.5228	0	0	0	0.14375	0	0	0	0	3.1202	0	0	0	0	0	0	0	0	0.041487	0.050497	0.12913	0	0.33548	0	4.3002	2.1287	0	1.8928	0	0	0	0	1.4825	0	0	0	0.15705	0	3.0733	1.8777	0	4.3238	0	0	1.7917	2.0833	1.8872	3.1753	5.4525
GSM208615.CEL	0	0	4.4538	0.23141	0.42331	1.4411	6.1298	0	0.88267	1.9045	0	0.51192	0	0	1.775	0	0.37508	0.92802	0.65529	0	0.27037	0.48806	0	0	2.9264	0.10802	0	0	0.20395	0.0012236	0	0	0	0.21291	3.5951	0	0	0.19195	0	0.76146	0	0.074431	1.8121	0	0	0	0	0	0	5.5366	0.25959	0	0	0.0011897	0	0.23467	0	1.8942	0	1.3874	1.6818	0	0	0.20969	3.0726	0	1.3295	0	0	0.0053666	0	0	4.4981	0	0	1.0403	0.25476	0	0	3.5211	0	0	0.36531	0	0	0	0	0	0.5921	0.21456	0.81599	0.98936	0.25689	0.67112	1.5807	0.52812	0	0.080223	0	0.31085	0.93746	0	0.33908	0.81207	5.109	0	0.863	0.82769	0	0	4.2356	0	0	0	0.18794	3.2455	4.101	2.6796	5.5683	1.5375	1.6079	0.49308	0	0.16471	0.2281	2.2029	0	0	0	0.11801	0	0	0	3.7419	2.5285	1.376	2.7272	3.2519	0	0.86831	0.36944	0	0	1.6869	2.9896	0.6418	0	0.81688	0	0	0	0	2.3884	0.051269	0.058722	0	1.2133	0.084422	0	0.32501	4.0106	0.0070931	0	0	0	0	0	0	0.078325	0	0	0.17449	0	0.077519	0	0.31568	1.884	0.18285	0	0	5.4849	0	0.41424	0.43272	2.9424	0	5.182	1.4429	0.50522	0	5.1763	0	1.7793	0	0.10652	0	0	0	0	0.58317	1.821	3.1812	0.68991	0	0	1.6445	0	0	0.48686	0.84986	0	0	0	4.5425	3.6727	0	0	1.064	0	0.71374	0	0	0	0	6.6532	1.0863	0	0	0	0.3503	0.14129	0	0	7.9391	4.1011	2.9082	0	1.164	0	5.0091	0	0	0	0	5.8497	0	0	3.0383	3.5312	0	0.58002	0	0	4.0553	0	0	0	0.71754	0	0	0	2.3702	0	0	0.35198	0	0	0	0	0	0	0	0	0	0	0.082127	2.2087	0	0	0	0	0.94018	0	3.0857	0	0	0.53754	0	0	0	5.8985	3.1437	0.68989	1.1733	0.65235	2.5746	0	0	0	4.1903
GSM1553190_Persisters_T2.CEL	3.3371	0	0	4.5227	0.86198	0	1.1058	0	0	0	0	0	6.5331	0	0	0	0	0	0	0	5.2467	0	0	1.3041	1.309	0	0	5.9179	0.26412	0	0	0	0	0	0.55194	0.99807	0	0	0	0	4.8602	0	0	0	0	0.68245	0	0	0	0	0	0	0	0	1.6076	0.30569	0	1.2842	2.7464	2.6474	0.069113	4.2818	0.75277	0.7435	1.8052	4.1903	0	0	0	3.9694	0	0	5.2518	0	4.8494	0	0	0	0	2.4256	0	0.022956	0	1.4134	0	0	0	0	2.029	0	0	0	0	4.2773	0.11384	0.78087	0	0	0.81409	2.1435	0.70167	0	3.8201	0	0	0	0	0	0.08679	0.21628	0	0.77041	0.24613	0.41418	0	0.22097	0	0	6.4677	0	0	0	0	0.63193	0.2575	0	0	0.4319	0	0.15241	0.13262	4.1615	3.4331	2.5169	0	0	0	0	0	4.3473	0	0	1.25	0	0.1645	0	0	0	0.63381	0	2.052	0	0	5.7374	0	0	0	0	0	0	5.1851	0.55323	0.21881	0	0	0	1.2303	0	0	0	0	0	0	5.4121	0.030465	0	0.005909	0.27833	0	0	0	0	4.7297	5.2571	2.7995	0	6.2399	0	0	0	0	0	0	0	0	0	0	0	5.4827	0.35832	0	0	0	0	4.4183	2.089	0.91713	2.986	4.2069	0	0	0.067562	0	0	1.8163	0	0.24862	0	0	0.11695	0	0	0	0	7.4741	0	0	4.3701	4.5281	0	0	0	0	0	0	1.5921	0.09959	0	1.1133	0	0	0.55475	0	1.3336	0	0	0	0	0	0.068199	3.2248	0	0	0	0	0.16801	5.4138	0	0	0	0	0	0	2.1449	0	0	0	0	0.51237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063203	0	0	0	0	0	2.5143	0	0	0.071452	0	0.44754	0	5.8608	0	7.4638
GSM1419147_BC_FOX.CEL	0	2.4095	2.4168	0	0	0.59466	3.6338	0.11861	0	0	1.6184	0.14365	0	0	0.53427	0	0.43271	0	0	1.1167	2.4118	0	0	0.24125	2.8617	0	0	4.1797	0	0	0	0.96571	1.8461	0.67039	0.17449	0	2.2495	0	0	0.41888	2.1719	0.53634	5.7755	0.5615	0	1.5412	0	0	0	0	0	0	0	0	1.4878	0	0	0	0	0.77678	0	0	2.1993	0.17258	5.682	0.53015	0.39116	0	0	1.1569	0.80939	0	4.3422	1.8154	3.0473	0	0	0	0	0	0	0.95814	0	0	0	0.032897	0.77523	0	1.3378	0.12363	0	1.8813	0.18742	0	0.13722	0	5.0731	1.8257	0	1.8455	0.13812	0	0	0	4.1417	3.1546	0	0.87417	1.4485	0	0	0	1.0387	4.1095	0	0.61795	0	0.86736	5.4145	2.9683	0	1.0396	0.27675	0.49772	1.3342	0	0	0	0	0.030363	0.24405	0	2.3762	5.2753	2.5948	0	3.48	4.9703	0.26896	0	1.6389	0	0	3.0217	0	0	0	4.5824	0	0	3.6296	0	0.22394	0.93255	0	0	0	0.36236	0	0.4987	3.5646	0.90533	0	0	0	0	0	0.84428	1.4001	0	0	3.8766	0	1.7901	0	4.6077	1.1515	0.84982	0.68732	0	0	0.59693	0	3.7193	1.3837	0	3.3653	0	2.2022	0.55236	0	0	0	0	0	0	0	0	1.5054	0.48827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.679	0.17085	0	1.0092	0	1.4097	0	0	0	0	7.5416	0.0058098	0	5.6611	1.8094	0	0	0	0	2.4338	5.3191	0	0.52818	0	0	2.1385	0	2.7969	0	0.87278	1.2787	0	0	0	1.2378	1.5745	0.0583	0	0	1.1068	0	0.87322	0.18897	0	0	0	0.15584	0	0.56021	0.29752	0.40697	0	0	0	0	0	0	0.13494	0	0	0	0	0	2.1496	0	0	0	1.3883	0	3.9823	0	0	0	0	0	0	3.5841	0	0	0	0.76281	0.47302	0	3.1857	0	1.907
GSM1027584_062508WT.CEL	0.95594	3.9117	0	0.028207	0	0	0.85253	0	2.0917	0	0.15813	0	0	0	3.3665	0	0.018557	1.2447	0	0.36102	1.3803	0	2.9957	1.1186	2.1187	0	1.2814	0.67022	0	0.5473	0	0.94116	0.44642	3.3983	3.0527	0	0.95208	4.0673	0	1.7687	0	0	1.6025	0	0	0	0.36574	0	0	1.9161	0	0	0	0	0	0.052544	0	0	1.8948	0	0	0	5.3869	4.6359	5.0168	0	0	0	0	0	0	0.52617	6.8114	1.372	0.092397	0	0	0	0	0.61257	0	1.2434	1.9905	2.0563	0	0.22862	0.88121	0.023458	0.45396	0	2.1376	0	1.1368	0.3149	0	0.28312	0.25584	0.14253	0	3.0125	0.34406	0.65665	0	0	4.6597	0	0.005296	1.2122	0	0	1.1354	0	0	1.8178	2.7691	2.2024	0	1.6236	2.6924	0.73442	0	0	0	1.4308	0	2.8846	0	0	2.2152	0	1.6514	0	0.15344	0	0.53312	0.45953	1.0205	0.98707	3.3703	0.64054	0	0	0	5.7385	4.1786	4.115	0	3.6106	0	0	2.9782	2.3235	0.51749	0.0026609	0.51459	0.041772	0	2.0619	0	1.5274	0	0	0	0	0	0	0	2.3517	2.9046	0	0	0	0	0.58367	5.2505	0.38756	0	0.54365	0	0	0.19338	0	4.6101	2.5397	0	0	8.1983	0	2.4859	1.919	2.7117	0	3.7562	0	0.048405	0	0	0	0.8927	0	0	0	1.7585	0	0.64552	0.24376	0	0	3.5102	2.5397	0	0	2.4982	0	4.0886	0.7746	1.3205	0.28183	0	4.3608	0.084633	2.7933	0	0	2.9801	0	0	3.2409	1.8601	0	0	0	0	0.97846	1.2236	0	0	3.4263	0	2.9626	0	0	0.63636	2.8552	1.8333	0	0	0	5.8678	0	0	0	0.095546	0	0	0.74494	0	0	0	0	2.6269	0	0	0	1.3563	0	0	0.71274	0.36589	0.51971	0	1.4765	1.4693	0	0	0	0	0	0.71983	2.8401	0	0	0.22815	0	0.38921	0	0	0	0	0	5.7199	0	0	0	0.37647	6.6509	0	1.1637	0	0.17285
GSM774159_B38-6M_3.CEL	0	0.22436	0	0	0	0	0.92111	0.70909	3.5863	1.2864	3.7453	0.071625	0	1.7472	0	2.2537	1.1717	2.9571	2.746	3.3539	3.0175	1.4414	0	0	2.9599	0	0	0	0	0	0	0	0.082727	0	0	4.0416	0	0	0	0.29357	2.0583	0.053702	1.639	0	0	0	2.3659	0	0	1.6005	0	0	0	0.55466	0	0.89944	1.0349	4.3178	0.12246	0	0.026711	0	0	5.1905	3.2123	2.2366	0	0	0	2.3034	0.1607	0	3.6367	0.10685	0	0.073767	0	0	0	0	0	5.0906	0.19482	0.35607	0	0	0.18936	0	0	0	0	0	0.043044	0	0.055057	0	1.5863	0.1882	3.3563	0	0	0.30392	0	1.018	0.063862	0	0	0.20768	0	1.2405	0	0.27741	0.11709	0	3.1947	0	1.8059	2.3503	5.4096	0	0	0	0	0.17581	1.7389	0	3.3447	3.276	0	1.2586	0.32959	0	0	0	0	3.5699	0	0	0	0.13804	0	0	0	0	0.66036	0	3.1786	0.75914	0.024177	0	0	0.066112	2.2953	0.90606	0	0.0034258	0	0	0	0	6.3071	4.1743	1.3232	0.046167	0	0	0	4.6651	1.7971	0	0	0.22265	2.2336	1.6319	1.3692	0	0	0	0.30783	0	0	0	0	0	0	0	1.0943	2.5394	0.65213	1.0184	0.80185	0	0	1.1259	0	0	0	0	0	0	0	0.047436	0	0	2.2882	0.62847	0	0	0	5.9796	0	0	2.3045	0	1.7272	2.1876	0.8983	0	2.173	0	0	4.0971	0	2.0056	1.865	0	2.7374	0	0	0.048818	0	4.2877	0	0	0	1.3117	0	0	0	0.85651	1.8989	0	0	2.461	0	0	0	0	6.1783	0	0	3.2582	0	0	0	1.4605	0	0	0.27745	0	0	0	0	1.9914	3.6552	0	1.7823	0.27158	0	4.9456	0.95432	0.59181	5.9427	0	1.0405	0	0	1.719	1.5245	0	0	0.022976	0	0	2.4959	0	0	0	0	0	0.67377	0	0	0.59344	0.11239	0	0	2.5486	0	1.6132
GSM625978.CEL	0	0	3.789	0	0	0	0.61058	3.1858	0	0.48905	0	1.7588	0	0	0.83359	0	0	0.24014	0.083911	0	3.4615	0.18657	0	0	7.7548	0	0.51723	0.54379	0	0.47302	4.381	0	1.02	0	0	0.15862	0	0	1.3148	0	0	0	0	0	0	2.5895	0	0	1.9842	0	2.0582	0.535	3.0587	0	0	0	0	4.1789	0.19162	2.1151	0	0	0	0	2.142	5.7961	0	1.6616	0.13266	0	0	0	4.6921	0.082579	1.4421	5.5005	0	0	0.68444	1.4736	0	0.15413	0.58331	0	0	1.9522	0	0	4.6365	1.9511	0	2.3207	0	0	1.8992	3.1439	0	0	0.67774	0	1.0519	0	0	0	0	0	2.5699	1.4609	0	1.6173	0	0	0	0	4.9107	0.53531	4.8413	4.1576	5.5437	0	1.2851	0	1.0162	0	0	0	0.076576	0	0	0	0	0	0	2.5345	1.2335	0	5.5911	0	0.41443	0	0	1.1412	0.79379	0	0	0	0	0	0	0	0	2.1998	3.4189	1.5191	0	0	0.3339	0	0	0	4.0132	0.7747	1.3962	0	2.758	2.6404	0	0	0	0	0	0.78872	0	5.587	0	2.4395	2.3483	1.4442	0	0	0.34373	0	0	0	0.080984	0	3.4583	0	0	0.22067	0	0	0	0.61775	1.8093	1.1506	1.4952	0	0	0	0	4.1904	0	0.89561	0.54806	0	0.13864	2.2274	6.9077	0.37175	0.90949	0	0	0	3.1376	0.10954	4.186	0	0	0	0.41011	0.52316	0.0029161	0.52313	4.6644	0	0	0.38504	0	0.46227	0.53932	0	0	0.38588	0	0	0.324	0	0	0	0	0	0	0.39462	0	0	0	0	2.7697	0	0	0	0	1.5056	0	0.98521	0	1.6155	2.2814	3.9204	0.0089915	0	0	0	1.0789	3.1279	0.1998	0.081227	1.0371	1.9806	2.0035	0.35578	0	0	0	0	0	0	3.8721	0	0	0	0	0	0.63664	0	0.0052784	1.0019	0	0	2.278	0	0	0.94854	2.2017	0	0	4.0263	3.2191	3.0521
GSM267252.CEL	0	0	0	2.1698	1.28	1.7414	4.0259	0	1.7473	3.8381	0.20812	0	0	0	1.3883	0	0.68253	0	0.147	3.6732	2.9182	0	0	0	4.3033	0.15507	0	2.4239	0	0	0	0	3.0353	0.2892	0.92813	0	0.76478	0.12717	0	0.51741	0	0	6.3608	0	0	0.46505	0	0	2.1638	0.83802	1.0173	0	0	0	0	0	0	0	2.0524	0	0.2614	0	3.5298	0	4.1566	0.441	0	0	0	2.6729	0	0	4.1785	0	1.1187	0.93017	1.5826	0	0	2.7363	0	1.7415	0.059414	0.11652	0.31936	1.9183	0	0	0.32203	0	0.40798	0.016003	0	0	0.35095	0	0	0	0.29655	0	4.5941	1.0831	1.3393	0	0.1603	0.078144	0	0	0.16493	0	0	1.166	0	0	0.87462	1.1043	1.5375	0.42136	6.0901	0	1.5213	0	0	3.1776	0.86752	0.30562	0.11703	0.74108	2.2831	0.19053	0.037634	0	0.8615	3.7446	0	3.0989	0	2.4324	0.0033286	0	0	0	0.15529	0	0	0	0	1.7164	1.0454	1.627	5.8479	0.32663	0.81998	2.1753	0	0	0	0.18974	0	0	5.1503	0	0	0	0	0	0	0.20735	0.4021	0	0	0	0	2.1502	0	0	0	0	0.6662	2.0647	0.27118	3.698	0	0.97999	0	0	3.691	1.1098	0	0	4.8798	0.40831	1.4048	1.5964	0	0	0	0	0.050675	4.6327	0.56223	4.4695	0	0	0.11244	0.932	0	0	0.55137	0	0	0	0	0	3.4651	0.24407	0.34464	0	0	0.84225	1.174	0.12752	0	0	5.3861	0	0	1.0308	0.3457	0	1.32	0	0.096245	5.2057	3.9973	0	0	0	0	2.4879	0	0.17523	0	0.71816	2.9105	0	0.40005	0.090363	4.6338	0	0	0.97166	0	0	0	0	0.32459	0	0.11149	1.1298	0	0	2.9755	0.32195	0.57565	0	0.088179	0	0	3.1844	1.4478	0.33031	3.4259	0	0	0	0.8532	0	0	0	0	0.26979	1.077	3.3293	1.12	0	1.1675	0	0	1.7806	6.1349	0	0	0.70285	0	1.7657	0	1.7975	0	0.36313
142_2014wt_anaero.CEL	1.0906	0	0	1.0425	3.1084	0	4.1511	0	0	0	5.3628	0.62711	0	0.31716	0	0	0	0	0	5.2207	0	0	2.4339	0	6.2828	1.912	0	0	0	0.44056	0	0	0.95291	0.34302	0	0	0	0	0	0.39551	1.3543	0	0	0	0	0.48469	0	0	0	0	0	0.57852	0	0	0	1.2909	0	4.7865	0	3.6209	0	0	0	0	3.7284	0	0	0	0	0	0.86982	0	5.3229	0.061064	0	2.1483	0	0	0	3.7812	0.56385	2.4179	1.8609	0.025785	0	0	0.010018	0.98447	0	0	0	0.058074	0	0	0	0	0	0.53606	0	1.3073	0	2.2896	1.6036	2.1888	0	0.86587	0	3.205	0	0	3.6137	0	0.78036	0	0	0	4.0809	3.4276	6.4996	0	0	0.23558	0	0	0.067273	0	0	0	0	0	4.6913	0	0	0	0	3.9188	0.31524	0	0	0	0	0	0	0	2.042	1.1903	0	0	0	0	0	0	2.8296	0	0	0.13925	0.24893	0.10767	0	0	0	3.2142	0	0.14096	0	0	0.829	3.8637	0	0	0	0	4.8351	0	0	0	0	0	0	0.11361	1.6033	0	0	0	0	0.17959	1.9667	0	0	0.45847	5.8251	0	0	0	0	0	0	0	0	0	4.8426	5.3259	0	0	2.9128	0.1211	0	1.3875	0.11837	1.4368	0	0	2.4725	0	2.3778	0	0	0	0	0	0	0.5841	0	0	0.097985	4.2971	0	0	0	0	0	0	0	1.5421	0	0	0.21523	0	0	0.33523	0	0	0	6.0496	0.34411	0.28801	3.7764	0	4.5772	3.3071	1.392	5.1439	1.3594	0.42354	0	0	0.032944	1.8491	0	0	2.3941	0	0.32869	0	1.0046	0	0	0	0	1.6473	0	0.13272	0	1.1086	0	0	0	1.45	0	2.9755	4.2131	0	0.35947	0	0	0	0	3.2824	0	0	6.8402	0	0	3.1533	0	0	5.9128	0	3.3493	4.5286
GSM567543.CEL	0	0	0.040095	0	0	0	0	1.8418	4.5638	0	0	0	0	0	0	4.1775	0	1.0844	2.8605	2.4918	2.1496	0.59286	6.3368	3.5423	4.9309	0	4.174	0	3.5189	0	0	0	0.82846	0	4.0427	0.42541	0	3.4658	0.41411	0	0	1.3219	0	0	0	0	5.1685	0	0	0	0	2.0949	0	0.13798	0	0	0	4.5021	0	0	0	0	0	8.9844	1.8652	0	4.4665	0.88797	1.7755	0	0	0	4.5458	0	0	0	0	0	0	0	0	6.172	0	0	0	0	1.751	2.4899	0	0	0	2.8655	1.5226	2.5562	3.8128	0.76853	0.57978	0.09533	2.9269	0	0	0.27369	0	0	0	0	0.57117	0.20983	0	0.40744	0	0	0	0	0	0	2.1239	0	4.4202	0	0	3.0814	0	0	0.86076	0	2.7899	0	0	0	0.60993	0	0	0	0	2.5132	0	0	0	0	1.2497	0	2.9974	2.4643	0	4.0851	0	0.40545	0	0	0	0	3.0855	0	0	5.9361	0	0.058913	0	0	0	0	2.9864	0	0	0	0	0	0	0	0	0	0	0	3.0699	2.2065	0	0	0	0	0	0	0.65194	1.5199	0.81737	0	0	3.3872	0.48397	0	0	0	0	0	5.144	2.2012	0	0	0	1.8954	0	0.24891	0	0	1.4838	1.4305	2.6099	0	0	1.7278	0	1.1372	5.6472	3.4889	1.8824	0	0	0	2.8942	4.9127	0	2.7075	0	0	0	1.898	0	0	0	0	0	0	4.0772	0	0	4.6437	0	4.8855	1.7083	0	2.5052	8.1363	0.097387	1.7998	1.0073	0.71055	0	4.1301	6.9657	0	0.44335	0.64491	0.042521	0	0	2.9937	0	0	0	0	0	0	0	0	0	0.26457	0.63047	0	0	0	0	0	1.9696	0.67344	0	5.592	4.9255	0	0.31943	0	0	0.0066667	2.1975	0	1.6126	0	0	4.5713	2.7668	0	0	0	0	0.03588	0	0	0	0	2.099	0
GSM307126.CEL	1.1864	0	0.73667	0.67638	0.64807	0	5.0284	0.60079	1.3028	0	0	0	0.14289	1.8654	0	0	0	0	1.9665	0	0	0	1.4517	0	3.2566	1.7045	0	3.1566	0.12225	0	0	0	0	0	0	0	4.6475	0	1.5086	1.7541	0	0	5.2602	0	1.8296	0	0	0	0	1.1133	0.11007	3.0255	0	0	1.8957	0.60605	0	0	0	0	0.51115	0.13112	5.7609	0	8.5125	0.49439	0	0.72544	0	2.379	0	0	4.9948	3.7217	0	0	0.62637	0.40304	0.1052	2.239	0.33481	2.4787	0	0	0	0	0	0	0	5.9947	0	0	0	0	0	1.0461	0	0	0	0	2.1421	6.1209	0	0	0	3.1316	0.36911	0.010032	0	0.69112	0	0	1.5247	0.73103	2.6344	0.94914	0	0	3.5693	0	0	0	0	2.4509	0	0.043966	0	0	0	2.5829	0	0	0	1.4848	3.2287	1.2634	2.0279	1.5559	0	0	0	0	0	2.9304	0	0	0	0	0	1.7935	1.2912	0.33317	0	1.4918	0	0.39351	0	4.4108	0.071486	5.102	0.46447	0	0	0	0	0	0	0	2.7055	0	2.0396	1.0354	0.28725	1.3462	0	0.28641	0	0.56672	0	0	0	2.9734	2.5188	0.86597	0	0	2.12	4.1244	0	0.16097	0.63499	0	0.95121	0	0	0	0	0.12976	5.803	0	0	1.9231	2.4034	0	0	0	0	0	3.205	2.4912	0	0	0.71572	1.8351	2.9651	0	0.31177	0.018012	0	1.1229	0.4088	0.061907	0	0	4.2546	0	0	1.2964	3.1882	0	0.66635	0	0	0.2004	3.932	0	1.5229	0	0	3.0445	0	0.78583	0	5.678	0	0.46414	0.81102	0	3.1883	2.4141	0	0	0	0	0	0	0.81905	0	0	1.555	0	0	0	1.458	0.24908	0	0	0	0	0	0	0	0	1.7483	0	0	0	0	3.5452	0.71188	0	0	0	1.8072	0	0	0	0.72094	0	0	4.3054	0	0	0.52069	0.12544	2.8733	0	1.3381	0.59305	5.1561
GSM1244970_PAO1-37-replicate-01.CEL	0	0	0	0	0	0	0.15759	0.044469	0	0.21645	0	0	0	0.11368	0	0	0	0.5997	3.178	0.3072	4.2435	0.88144	0.033867	0	4.3529	0	0	2.279	0	0	2.2837	0	0	0	0	0	0	0	0.163	0	1.7322	0	0	0	0	0	3.7835	0	0	0	0	0	0.37908	0	0	1.9151	0.94503	1.3365	0	1.7897	0	0	0.24234	1.7984	5.7419	0	0.45957	0	0.049493	0	2.0181	0.3242	3.9821	0	0	0	0	0	1.2847	0	0	5.1407	0.31792	0	0	0	0.99837	0	1.1528	0	0	0	0	0.044638	0	3.5337	0	2.3167	0	0.97225	0	0	2.5868	0.087488	0	0	0	0	0	0	0	0	0	2.9717	0.27739	0	0	0	4.9996	0	0	0	0	0	1.4248	0	1.6124	2.9831	0	0	0.15762	3.8809	0.64915	1.6272	1.3179	0	0	0.048045	4.5819	0	0	0	0	4.8093	0	0	0	0	0.70658	1.6807	1.6014	0.08208	1.9766	0.267	0	0	0	1.1612	0.89292	2.7891	0	3.9097	4.3682	0	0	0	0	0	2.7195	0	0	0	0	0.18993	0.99581	1.8293	3.56	2.1095	0	0	2.0702	2.3586	0	3.8906	0	0	0.099715	1.1269	0	0	0	1.3145	0	0	0	2.565	0	2.9561	4.7846	0.25704	3.3526	0	0	3.5346	0	0.40131	1.1326	0	0	0.73228	0.62032	0	6.0036	0	4.1973	1.0124	0	0	0	0.12622	0	0.38723	0	0.27977	2.5325	0	0	0	4.8245	0	0.32295	4.6356	0	0	0	0	2.0948	0.21646	0	0	0	0.24078	0	4.0657	0	1.1285	3.8733	0	2.6274	2.8903	0	0.66395	0	0	0	0	0	0	0	0.58724	0	0	0	0	0	0.024394	0	0	0	0	0	0	0	0	2.0131	4.5484	5.2243	0	0	0	0	3.0407	0	0	0.2895	0.012282	0	1.8559	0	0.37871	0.19949	0.0014765	3.1761	1.2651	0.23746	4.1253	0	0	0.30658	1.1247
GSM864520.CEL	0	0.73045	4.2107	0	0.39708	0	2.0378	0	0	0	0.68683	0.12334	0	0	0	0	0	0	0	0	3.0965	0	0	0	3.1617	0	0	3.8272	0	0.73557	3.0924	0	0	0	0	0	0	0	0	0	0	0	0	3.3671	0	0.38528	3.5348	0	0	1.277	0	2.0583	1.5531	0	0	1.0554	3.4259	0	0	0	0	0	0.53603	0.34065	7.4785	0	0	0	0	0	0	2.3708	5.1888	0.38382	0	0	0	0	0.50734	0	0	2.1031	0	1.1303	0	0	0	0	2.4561	0	0	3.1254	2.2356	0	0	0	5.5656	0	0	0.42295	0.67916	0	3.2055	3.1892	0.26117	2.1954	0	0	1.9465	0	0	0	0	0.27272	0.21221	0	0	1.2015	3.1118	4.6416	0	0	0	0	0	0.79381	0	0	0	0.12572	0.46742	0	0	0	1.2848	0	4.0805	1.9862	5.1783	0	0	0	0	1.3112	1.9786	0	0.77576	2.8903	3.1485	2.6466	0	1.4573	0.34904	0	0	0	0	0	0	0	0.19697	1.5928	0.3132	0	0	0	3.8786	1.3504	3.9298	0	2.6808	2.6893	0	4.7219	3.2208	0	0	3.3761	2.0508	0	1.2101	0	0	0.53743	0	0	0.69973	0	0	0	0	0	0	2.1494	0	3.5447	0	0	0	0	5.0939	0	0	0.007414	0	0	0.20004	0	0.94958	6.225	1.4459	0	2.0043	0	3.6971	2.1422	0	0.2278	0	0	0	0	0	0	2.1163	0	0	0	3.1697	0	0	4.1572	0	2.0419	0	1.3358	0	0	0	0	0.3841	0	0	2.7179	0	1.4149	0	0	1.53	0	0	0	0	2.3768	0	0	0	0	1.5042	0	0	3.1351	0	0	0.78168	0	0	0	0	0	0	0	0	0	0	5.6277	4.9083	0	1.5632	0	0	0	0	0.48104	0	0	0	0	0	0.7492	0.64047	1.8464	0	0.47992	0	0	2.4323	2.6429	0	3.4745
