	1	2	3	4	5
DC3.CEL	0.5868011713027954	0.9954241514205933	0.12335872650146484	2.7012157440185547	0.3374288082122803
dPA54375-18-05.CEL	2.655848264694214	0.0	1.9790599346160889	4.967354774475098	3.0001111030578613
ETJan12B_1376_2012PAO1wt-aero.CEL	6.894176959991455	0.0	0.0	1.9353214502334595	0.0
ETJan12B_1377_2012-PAO2wt-aero.CEL	6.66543436050415	0.0	0.0	1.7911278009414673	0.0
ETJan12B_1378_2012-PAO3wt-aero.CEL	5.639505863189697	0.0	0.0	1.4344159364700317	0.0
ETJan12B_1379_2012PAO4dR-aero.CEL	7.228222846984863	0.0	0.0	1.791427493095398	0.0
ETJan12B_1380_2012PAO5dR-aero.CEL	7.646737575531006	0.0	0.0	2.0861434936523438	0.0
ETJan12B_1381_2012PAO6_2dR-aero.CEL	7.236588001251221	0.0	0.0	2.0885415077209473	0.0
fos1_anaerobic_Pae_G1a.CEL	5.114102363586426	0.9935661554336548	0.0	0.0	0.0
fos1aerobic_Pae_G1a.CEL	4.326754570007324	2.0650687217712402	0.0	0.0	0.0
fos2_anaerobic_Pae_G1a.CEL	5.895743370056152	1.538931965827942	0.0	0.0	0.0
fos2aerobic_Pae_G1a.CEL	3.5501821041107178	1.872619390487671	0.0	0.0	0.0
Fos3_aerobic_wdh_Pae_G1a.CEL	2.157273054122925	0.5993493795394897	0.0	0.0	0.0
fos3_anaerobic_Pae_G1a.CEL	5.466061592102051	1.2774368524551392	0.0	0.0	0.0
FT1_anaerobic_Pae_G1a.CEL	5.5914201736450195	1.2316844463348389	0.0	0.0	0.0
FT1aerobic_Pae_G1a.CEL	3.928452730178833	1.771180272102356	0.0	0.0	0.0
FT2_aerobic_wdh_Pae_G1a.CEL	2.77276611328125	2.002084493637085	0.0	0.0	0.0
FT2_anaerobic_Pae_G1a.CEL	5.529392242431641	1.219576120376587	0.0	0.02539128065109253	0.0
FT3_anaerobic_Pae_G1a.CEL	5.95968770980835	1.2145462036132812	0.0	0.05107009410858154	0.0
FT3aerobic_Pae_G1a.CEL	2.808467388153076	1.8008488416671753	0.0	0.0	0.0
Glu_6Hour_(Pae_G1a).CEL	0.0	0.0	0.0	0.0	0.0
glu_plus_nt_2_8-25-09_s2.CEL	3.475987434387207	1.2593642473220825	6.8806562423706055	1.2657400369644165	0.0
GPphhRminus_11-30-09_12-3-09_s1.CEL	4.074288845062256	0.16923773288726807	7.1616926193237305	2.6691231727600098	0.0
GPphhRminus_11-4-09_s2.CEL	4.282292366027832	0.0	6.282014846801758	2.724689483642578	0.0
GSM1027584_062508WT.CEL	0.8524985313415527	3.308051824569702	0.721630334854126	2.6934213638305664	3.871903657913208
GSM1027585_071008WT.CEL	1.2165281772613525	3.5907821655273438	2.322669267654419	2.68178653717041	3.5425057411193848
GSM1027586_062508plcHR.CEL	0.0	5.625031471252441	1.312011957168579	2.325134754180908	2.355905055999756
GSM1027587_071008plcHR.CEL	0.0	6.411440849304199	1.8281786441802979	0.6406009793281555	2.995122194290161
GSM1027588_062508gbdR.CEL	0.6343895196914673	5.491006374359131	1.4386427402496338	2.605431079864502	2.4002504348754883
GSM1027589_071008gbdR.CEL	1.2458629608154297	5.6963300704956055	2.056147813796997	1.3789297342300415	2.6201529502868652
GSM1067456_PAO1_CK_1.CEL	2.4159412384033203	2.577495574951172	0.3814122676849365	1.98672354221344	5.976114273071289
GSM1067457_PAO1_PAA_1.CEL	2.9930062294006348	2.030487537384033	0.0	2.2807869911193848	5.974641799926758
GSM1067458_PAO1_CK_2.CEL	2.556490182876587	2.8746166229248047	0.41813158988952637	0.26412153244018555	5.642853260040283
GSM1067459_PAO1_PAA_2.CEL	2.3840601444244385	1.8967502117156982	0.7774546146392822	0.2545483708381653	6.413676738739014
GSM1112046_PGAS_25_1A.CEL	0.0	2.196392297744751	0.0	0.0	0.0
GSM1112047_PGAS_25_2A.CEL	0.0	0.0	0.0	0.28359270095825195	0.0
GSM1112048_PGAS_25_4A.CEL	0.0	1.5720287561416626	0.0	0.0	0.0
GSM1112049_PGAS_37_1B.CEL	0.0	2.150070905685425	0.0	0.0	0.0
GSM1112050_PGAS_37_2B.CEL	0.0	2.9270105361938477	0.0	0.0	0.0
GSM1112051_PGAS_37_3A.CEL	0.0	3.7217984199523926	0.0	0.0	0.18895339965820312
GSM1133186_Weiqing_He_L-Glu-1_021810.CEL	4.442854881286621	1.543736457824707	2.740177869796753	3.7203030586242676	3.356870174407959
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	3.7861742973327637	2.0574870109558105	2.4188263416290283	4.119311332702637	2.9848411083221436
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	4.4120683670043945	2.369062900543213	2.086138963699341	3.2076783180236816	3.3736259937286377
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	4.298367977142334	1.1227731704711914	3.439547300338745	4.750863552093506	1.8029146194458008
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	4.551495552062988	2.0061392784118652	4.296110153198242	5.021688461303711	0.7719905376434326
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	3.5452024936676025	4.314296722412109	3.1730048656463623	2.3470139503479004	1.8073203563690186
GSM1141729_PA01_none_PC_.CEL	0.0	2.8686890602111816	0.0	0.12597760558128357	3.988499641418457
GSM1141730_PA01_ZnO_PZO_.CEL	0.0	1.944063663482666	0.0	0.0	3.904550075531006
GSM1143375_A1_Pae_G1a_.CEL	2.1272456645965576	1.1097862720489502	1.4957349300384521	2.3574657440185547	6.579671859741211
GSM1143376_A2_Pae_G1a_.CEL	1.8549425601959229	1.2323964834213257	1.2494146823883057	2.1181769371032715	6.8161468505859375
GSM1143377_A3_Pae_G1a_.CEL	2.229005813598633	1.6490845680236816	1.0598857402801514	2.2472262382507324	6.841477870941162
GSM1143378_B1_Pae_G1a_.CEL	1.5826082229614258	1.4077619314193726	0.8143017292022705	1.84363853931427	6.742485046386719
GSM1143379_B2_Pae_G1a_.CEL	2.0355660915374756	2.249512195587158	0.40901899337768555	1.940355658531189	6.781500816345215
GSM1143380_B3_Pae_G1a_.CEL	1.6212705373764038	1.3910653591156006	0.7511746883392334	1.9798699617385864	6.739701271057129
GSM1143381_WT1_Pae_G1a_.CEL	3.0957109928131104	0.3913947343826294	3.6192867755889893	3.7902607917785645	5.39471435546875
GSM1143382_WT2_Pae_G1a_.CEL	2.4685068130493164	0.4735485315322876	3.1013758182525635	3.189873695373535	5.451320171356201
GSM1143383_WT3_Pae_G1a_.CEL	2.593430519104004	0.23222601413726807	2.8936774730682373	3.3064303398132324	5.379950523376465
GSM1146022_pJN105_1.CEL	3.1422476768493652	0.45130908489227295	3.54042649269104	5.510786056518555	0.0
GSM1146023_pJN105_2.CEL	1.7691421508789062	0.0	3.0243947505950928	3.0336203575134277	0.0
GSM1146024_phaF_1.CEL	1.5444824695587158	0.0	3.247588872909546	4.032346725463867	0.0
GSM1146025_phaF_2.CEL	3.066251754760742	0.0	3.991410970687866	4.45762300491333	0.0
GSM1177842_PAO1-1.CEL	2.03769850730896	8.176139831542969	1.76924729347229	0.0	1.2926750183105469
GSM1177843_PAO1-2.CEL	1.8132679462432861	7.544977188110352	1.9147894382476807	0.0	1.6628565788269043
GSM1177844_PAO1-3.CEL	2.1005373001098633	7.384619235992432	1.7288639545440674	0.0	1.4226717948913574
GSM1177845_PAO1-AMV-1.CEL	1.9516491889953613	6.987553596496582	1.7708508968353271	0.0	1.2941854000091553
GSM1177846_PAO1-AMV-2.CEL	2.4328725337982178	7.113829135894775	1.9983999729156494	0.0	1.670238971710205
GSM1177847_PAO1-AMV-3.CEL	2.4824368953704834	6.779563903808594	1.6452291011810303	0.04660770297050476	1.4237010478973389
GSM1181847_gc_WT1_1.CEL	3.842400550842285	3.9386940002441406	0.8690721988677979	0.04951632022857666	2.827237129211426
GSM1181848_gc_WT2_3.CEL	4.097844123840332	4.120174884796143	1.216761827468872	0.0	3.5794613361358643
GSM1181849_gc_Delta1_2.CEL	3.617314338684082	4.454810619354248	0.9201562404632568	0.0	2.750244379043579
GSM1181850_gc_Delta2_4.CEL	4.020463943481445	3.715778350830078	1.314467191696167	0.14158040285110474	3.0576834678649902
GSM1191066_sphR-pyr-1.CEL	4.4296183586120605	2.343686580657959	0.0	0.0	0.0
GSM1191067_sphR-pyr-2.CEL	4.512026786804199	2.7929458618164062	0.0	0.0	0.0
GSM1191068_sphR-surf-1.CEL	4.5781025886535645	1.8102868795394897	0.0	0.0	1.0879359245300293
GSM1191069_sphR-surf-2.CEL	5.1945343017578125	1.0771435499191284	0.0	0.0	1.2140469551086426
GSM1191070_WT-pyr-1.CEL	4.935145378112793	2.0741753578186035	0.16301965713500977	0.0	0.0
GSM1191071_WT-pyr-2.CEL	4.589151382446289	2.5014498233795166	0.0	0.0	0.0
GSM1191072_WT-surf-1.CEL	4.280582904815674	2.106532096862793	0.0	0.0	1.260066270828247
GSM1191073_WT-surf-2.CEL	5.15665340423584	0.5711877346038818	0.0	0.0	1.2253034114837646
GSM1206643_WT-PYR-1.CEL	4.420964241027832	1.4515663385391235	0.0	0.0	0.0
GSM1206644_WT-PYR-2.CEL	4.286641597747803	1.3977125883102417	0.0	0.0	0.0
GSM1206645_WT-CHO-1.CEL	4.012317657470703	1.3857578039169312	0.0	0.0	0.0
GSM1206646_WT-CHO-2.CEL	3.4614009857177734	1.0049569606781006	0.0	0.0	0.0
GSM1206647_WT-DTC-1.CEL	3.8201327323913574	0.8188210129737854	0.0	0.0	0.0
GSM1206648_WT-DTC-2.CEL	3.510354518890381	0.6828438639640808	0.0	0.0	0.0
GSM1206649_WT-ETC-1.CEL	3.5910797119140625	1.261267900466919	0.0	0.0	0.0
GSM1206650_WT-ETC-2.CEL	3.172600507736206	1.3186702728271484	0.0	0.0	0.0
GSM1206651_WT-PRC-1.CEL	3.4150733947753906	1.121963620185852	0.0	0.0	0.0
GSM1206652_WT-PRC-2.CEL	3.8729944229125977	1.3749375343322754	0.0	0.0	0.0
GSM1206653_dgcA-CHO-1.CEL	3.037543535232544	1.4140467643737793	0.0	0.0	0.0
GSM1206654_dgcA-CHO-2.CEL	3.052436113357544	1.6317522525787354	0.0	0.0	0.0
GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	2.149369716644287	3.5211775302886963	1.3873822689056396	0.0	3.522782802581787
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	2.4182119369506836	3.987722873687744	1.4300243854522705	0.6004788279533386	2.6987247467041016
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	3.151392936706543	2.961960792541504	1.349008321762085	0.6937642693519592	4.578830718994141
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	3.7207512855529785	2.1418039798736572	1.1511147022247314	1.0666484832763672	4.6881537437438965
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	3.450793743133545	2.37930965423584	1.504551649093628	1.0796376466751099	4.373983383178711
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	2.944511890411377	2.131242275238037	1.696643590927124	0.5035563111305237	4.276303768157959
GSM1244967_PAO1-22-replicate-01.CEL	0.0	3.9125471115112305	0.0	0.0	0.8754801750183105
GSM1244968_PAO1-22-replicate-02.CEL	0.0	3.6878862380981445	0.0	0.0	0.8825476169586182
GSM1244969_PAO1-22-replicate-03.CEL	0.0	4.011481285095215	0.0	0.0	0.9063899517059326
GSM1244970_PAO1-37-replicate-01.CEL	0.897496223449707	4.036098957061768	0.055626869201660156	0.0	0.5947203636169434
GSM1244971_PAO1-37-replicate-02.CEL	1.0507067441940308	4.178487300872803	0.0	0.0	0.6881701946258545
GSM1244972_PAO1-37-replicate-03.CEL	0.6951369047164917	3.8233742713928223	0.0	0.0	0.49500083923339844
GSM1246481_PA14bvlR_pME6032_rep1.CEL	2.1543848514556885	0.0	5.980088233947754	1.0796172618865967	2.0152721405029297
GSM1246482_PA14bvlR_pME6032_rep2.CEL	1.9669651985168457	0.0	5.299131393432617	1.2082732915878296	2.3577208518981934
GSM1246483_PA14bvlR_pME6032_rep3.CEL	1.6243646144866943	0.0	5.43913459777832	1.0448871850967407	2.56294846534729
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	1.7553132772445679	0.36973798274993896	5.98811149597168	0.7406312227249146	2.6888608932495117
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	2.283851146697998	0.0	5.611166954040527	1.5249979496002197	2.558478832244873
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	2.524225950241089	0.0	5.429486274719238	1.3030669689178467	3.093017101287842
GSM1267086_HZI1981_G1a.CEL	1.2793352603912354	3.6543478965759277	2.7007033824920654	0.0	2.6046295166015625
GSM1267087_HZI1950_Pae_G1a.CEL	1.4041428565979004	4.124052047729492	2.4620578289031982	0.0	4.192814826965332
GSM1267088_HZI1951_Pae_G1a.CEL	1.8702963590621948	2.439072608947754	2.4262921810150146	0.0	3.6968026161193848
GSM1267089_HZI1952_Pae_G1a.CEL	1.8405745029449463	2.986781120300293	2.4847328662872314	0.0	4.06422233581543
GSM1267090_HZI1953a_Pae_G1a.CEL	2.3693125247955322	3.460789442062378	1.5284883975982666	0.0	3.3747169971466064
GSM1267091_HZI1954_Pae_G1a.CEL	2.186518669128418	4.210408687591553	0.19375991821289062	0.0	3.8774590492248535
GSM1267092_HZI1955_Pae_G1a.CEL	4.741215705871582	3.484218120574951	2.338383913040161	1.7050533294677734	2.519618511199951
GSM1267093_HZI1956_Pae_G1a.CEL	2.557257890701294	4.174476623535156	0.0	0.0	3.5827300548553467
GSM1267094_HZI1958_Pae_G1a.CEL	1.7364740371704102	2.552480697631836	0.0	0.431438148021698	3.1182219982147217
GSM1267095_HZI1959_Pae_G1a.CEL	0.42215490341186523	1.8307615518569946	0.0	0.47267478704452515	2.9496827125549316
GSM1267096_HZI1960a_Pae_G1a.CEL	2.621445417404175	3.538313388824463	0.5002443790435791	0.7819908857345581	3.633382558822632
GSM1267097_HZI1961_Pae_G1a.CEL	2.735644578933716	1.9607963562011719	1.1948421001434326	0.03224429488182068	3.6096389293670654
GSM1267098_HZI1962_Pae_G1a.CEL	3.406548261642456	2.095057487487793	1.954439401626587	0.5782995820045471	3.4276463985443115
GSM1267099_HZI1963_Pae_G1a.CEL	3.055083751678467	1.2670987844467163	1.960073709487915	0.6640190482139587	3.2315032482147217
GSM1267100_HZI1966_Pae_G1a.CEL	1.9980885982513428	3.6338143348693848	2.5060441493988037	0.0	4.050768852233887
GSM1267101_HZI1967_Pae_G1a.CEL	1.3035259246826172	1.267768144607544	1.6998169422149658	0.0	2.036712646484375
GSM1267102_HZI1968_Pae_G1a.CEL	2.9027273654937744	3.7680578231811523	3.4414074420928955	0.0	2.4964566230773926
GSM1267103_HZI1969_Pae_G1a.CEL	2.877530097961426	4.10418176651001	3.5917437076568604	0.0	2.406200408935547
GSM1267104_HZI1970_Pae_G1a.CEL	2.9663641452789307	3.9134464263916016	3.485375165939331	0.0	2.514573812484741
GSM1267105_HZI1971_Pae_G1a.CEL	2.762890100479126	3.8463449478149414	3.3333828449249268	0.0	2.4847893714904785
GSM1267106_HZI1972_Pae_G1a.CEL	2.8942711353302	3.982253074645996	3.0588676929473877	0.0	2.2227306365966797
GSM1267107_HZI1973_Pae_G1a.CEL	3.1179866790771484	3.7698349952697754	2.9971983432769775	0.0	2.4784131050109863
GSM1267108_HZI1974_G1a.CEL	2.7030348777770996	3.563476085662842	2.649635076522827	0.0	2.961028814315796
GSM1267109_HZI1975_G1a.CEL	2.00618839263916	3.304935932159424	3.050523519515991	0.0	2.5015573501586914
GSM1267110_HZI1976_G1a.CEL	1.1848653554916382	2.0688886642456055	2.42134690284729	0.0	2.298354387283325
GSM1267111_HZI1977_G1a.CEL	1.4039891958236694	2.370992660522461	2.435353994369507	0.0	2.327526807785034
GSM1267112_HZI1978_G1a.CEL	2.168621063232422	3.407322406768799	3.195909261703491	0.0	2.650287628173828
GSM1267113_HZI1979_G1a.CEL	2.3913397789001465	3.4941329956054688	3.158829927444458	0.0	2.552262306213379
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	1.0507649183273315	0.0	0.1987464427947998	4.628609657287598	0.0
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	1.5986063480377197	0.0	0.25206971168518066	4.964115619659424	0.0
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	2.0552470684051514	0.0	0.9757087230682373	5.453790664672852	0.0
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.9717835187911987	0.0	0.02601456642150879	4.918377876281738	0.0
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	2.0719780921936035	0.0	1.117643117904663	6.108733654022217	0.0
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	2.023158550262451	0.0	0.485445499420166	5.693549156188965	0.0
GSM1310895_PA14_wild-type.CEL	1.327988862991333	0.0	4.713210105895996	1.523451805114746	3.7311694622039795
GSM1310896_PA14_lasR_rhlR.CEL	1.2543195486068726	0.0	4.229343414306641	2.159315586090088	2.4344754219055176
GSM1310897_PA14_wild-type_+H2O2.CEL	0.0	0.16627991199493408	4.381816864013672	0.2545992136001587	4.879786491394043
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.0	0.0	3.1634938716888428	0.2776716947555542	3.3481831550598145
GSM1419138_PAO.CEL	0.0	0.8598189949989319	0.0	1.8876630067825317	5.093175888061523
GSM1419139_PAO2.CEL	0.0	0.0	0.0	0.9929273128509521	1.5188732147216797
GSM1419140_PAO3.CEL	0.0	0.0	0.0	0.6640259027481079	0.0
GSM1419141_BC.CEL	0.0	0.0	0.0	0.9780608415603638	0.8148467540740967
GSM1419142_BC2.CEL	0.0	0.0	0.0	0.24063760042190552	0.9301426410675049
GSM1419143_BC3.CEL	0.0	0.0	0.0	0.6978263854980469	2.9871575832366943
GSM1419144_PAO_FOX.CEL	0.0	0.0	0.0	1.6530548334121704	2.3492767810821533
GSM1419145_PAO2_FOX.CEL	0.0	0.621010422706604	0.0	2.021291732788086	4.654930114746094
GSM1419146_PAO3_FOX.CEL	0.0	0.0	0.0	0.9442695379257202	1.5993704795837402
GSM1419147_BC_FOX.CEL	0.0	0.0	0.0	0.8606399297714233	3.183791399002075
GSM1419148_BC2_FOX.CEL	0.0	0.0	0.0	1.2271548509597778	2.3769383430480957
GSM1419149_BC3_FOX.CEL	0.0	0.0	0.0	0.5777768492698669	1.8841121196746826
GSM1419150_PAO_CAZ.CEL	0.0	0.16048955917358398	0.0	2.107699394226074	3.3029870986938477
GSM1419151_PAO2_CAZ.CEL	0.0	0.0	0.0	1.4565564393997192	2.2000832557678223
GSM1419152_PAO3_CAZ.CEL	0.0	0.0	0.0	1.1427029371261597	1.4740533828735352
GSM1419153_BC_CAZ.CEL	0.0	0.0	0.0	1.275097131729126	2.556565523147583
GSM1419154_BC2_CAZ.CEL	0.0	0.0	0.0	1.2344642877578735	1.2513415813446045
GSM1419155_BC3_CAZ.CEL	0.0	0.0	0.0	0.9028387069702148	1.9573687314987183
GSM1420990_PAO1_control1.CEL	4.135664939880371	0.0	4.410125732421875	5.672104358673096	1.1309881210327148
GSM1420991_PAO1_control2.CEL	4.284984111785889	0.0	3.818176031112671	5.056062698364258	2.256354331970215
GSM1420992_PAO1_NO1.CEL	4.248465061187744	0.0	4.36154842376709	5.517467498779297	1.3559255599975586
GSM1420993_PAO1_NO2.CEL	4.18833589553833	0.0	4.030290603637695	4.890867710113525	2.056217670440674
GSM1420994_anr_control1.CEL	3.9623284339904785	0.12429475784301758	5.320033073425293	5.481751918792725	0.68827223777771
GSM1420995_anr_control2.CEL	4.118793487548828	0.12248623371124268	5.380244255065918	5.612795352935791	0.6007945537567139
GSM1420996_anr_NO1.CEL	3.7732648849487305	0.16617214679718018	5.128740310668945	4.983927249908447	1.2319509983062744
GSM1420997_anr_NO2.CEL	4.03836727142334	0.20805120468139648	4.965150833129883	5.0290985107421875	0.930363655090332
GSM1420998_dnr_control1.CEL	4.179104804992676	0.0	4.411325454711914	5.553792476654053	1.3723328113555908
GSM1420999_dnr_control2.CEL	4.371281147003174	0.0	3.873187780380249	4.967364311218262	2.0254130363464355
GSM1421000_dnr_NO1.CEL	4.240512847900391	0.0	4.805085182189941	5.55419921875	0.9790902137756348
GSM1421001_dnr_NO2.CEL	4.3347883224487305	0.0	4.411857604980469	4.910969257354736	1.6369950771331787
GSM1421002_EXdnr_control1.CEL	3.9155373573303223	0.038327693939208984	5.41275691986084	5.351990222930908	0.5324141979217529
GSM1421003_EXdnr_control2.CEL	3.7893524169921875	0.0	5.094045639038086	5.414182186126709	0.4691324234008789
GSM1421004_EXdnr_NO1.CEL	4.109424114227295	0.0	4.469428062438965	4.788902282714844	1.5509915351867676
GSM1421005_EXdnr_NO2.CEL	4.206427574157715	0.0	4.482827186584473	4.92842960357666	1.4963629245758057
GSM1421006_fhpR_control1.CEL	4.661806106567383	0.0	4.051174163818359	5.255735874176025	2.3036062717437744
GSM1421007_fhpR_control2.CEL	4.4472975730896	0.0	4.205984115600586	5.092630386352539	1.7615954875946045
GSM1421008_fhpR_NO1.CEL	4.458065986633301	0.0	4.036469459533691	4.895827770233154	2.176054000854492
GSM1421009_fhpR_NO2.CEL	4.490098476409912	0.0	4.299360275268555	4.9503374099731445	1.667743444442749
GSM1517347_MK-1.CEL	2.3023698329925537	2.5640878677368164	1.727240800857544	0.0	4.179697036743164
GSM1517348_MK-2.CEL	2.245089530944824	3.963944911956787	1.748406171798706	0.0	4.692707538604736
GSM1517349_MK-3.CEL	2.1650547981262207	4.402195930480957	1.3832557201385498	0.0	4.9709553718566895
GSM1517350_MK-4.CEL	1.509616494178772	4.054943561553955	0.0	0.0	3.8276138305664062
GSM1517351_MK-5.CEL	2.496037721633911	3.7071495056152344	1.4094293117523193	0.0	4.69134521484375
GSM1517352_MK-6.CEL	3.194071054458618	3.300285577774048	0.6632988452911377	0.0	5.175257682800293
GSM155231.CEL	3.429544687271118	0.9465523958206177	2.6869332790374756	2.9710583686828613	3.3475921154022217
GSM155239.CEL	3.6423239707946777	0.0	1.8914663791656494	3.3341617584228516	3.1388888359069824
GSM155240.CEL	4.871198654174805	1.590080976486206	3.715663194656372	4.207453727722168	1.4584453105926514
GSM155241.CEL	4.536011695861816	1.9405388832092285	3.545029401779175	3.729245662689209	2.314520835876465
GSM155242.CEL	5.225674152374268	0.06441807746887207	3.8204920291900635	4.753206253051758	2.5527353286743164
GSM155243.CEL	4.1400251388549805	0.9171541333198547	3.629316568374634	3.77321195602417	3.1297764778137207
GSM155244.CEL	4.847013473510742	0.4475332498550415	4.857361793518066	5.411017417907715	0.15240788459777832
GSM155245.CEL	5.361841678619385	0.20123600959777832	4.852002143859863	5.536704063415527	0.6033535003662109
GSM1553187_Persisters_C1.CEL	0.0	1.4932821989059448	0.0	0.0	0.0
GSM1553188_Persisters_T1.CEL	0.0	3.0452773571014404	0.0	0.0	0.0
GSM1553189_Persisters_C2.CEL	0.0	1.092703104019165	0.0	0.0	0.0
GSM1553190_Persisters_T2.CEL	0.0	1.731742262840271	0.0	0.0	0.0
GSM1553191_Normal_C1.CEL	0.0	2.004361391067505	0.0	0.0	0.0
GSM1553192_Normal_T1.CEL	0.0	1.0207831859588623	0.0	0.0	0.0
GSM1553193_Normal_C2.CEL	0.0	1.1078603267669678	0.0	0.0	0.0
GSM1553194_Normal_T2.CEL	0.0	1.3274110555648804	0.0	0.0	0.0
