	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM717419.CEL	-5.4671	-1.4496	3.0568	-0.25884	-1.068	-2.0983	0.20984	-0.97274	0.62526	-0.80214	0.31134	0.52903	0.52133	0.39971	-1.2147	-0.48887	0.25994	-0.35629	-0.37711	1.2734	-0.023754	-0.67263	-0.75491	0.1089	1.199	0.93193	-0.37724	-0.27754	0.78993	-0.92927	0.40291	-0.0052003	0.13255	0.52884	-0.3024	0.13479	-0.81302	0.024903	-0.16076	-0.33685	0.46467	-0.12675	-0.48392	0.24667	0.26852	0.15194	0.40869	-0.0027578	0.43214	0.20789	0.53837	-0.097384	-0.15112	-0.0069969	0.076082	0.27818	0.74517	-0.10041	-0.12576	-0.55506	-0.28839	0.38137	-0.22416	0.42075	-0.1254	-0.08767	-0.16757	-0.45527	-0.18387	0.23668	0.27257	-0.50803	-0.028416	0.55896	-0.49685	-0.30817	-0.039029	-0.54077	-0.12724	-0.14486	0.33378	0.18674	-0.22372	0.31396	0.077985	-0.020767	0.17369	-0.11783	-0.41224	-0.25033	-0.20755	0.12486	0.26147	0.039512	-0.29772	0.26968	0.18722	0.25516	-0.20539	0.33099
GSM1608062_Planktonic_4.CEL	-6.1905	-2.3419	-2.5277	-0.40767	-0.98422	-1.2866	0.7364	-0.069168	0.41908	-0.51416	1.2124	-0.55883	0.61406	0.66853	-0.21232	0.51405	0.50556	-0.093752	-0.75434	0.059694	-0.84919	0.40237	-0.3422	-0.44569	0.46999	-0.098399	0.68584	0.1867	0.67398	0.28789	-0.13904	-0.84787	-0.4505	-0.1862	0.36854	-0.46679	-0.0097634	0.49087	-0.083299	-0.36458	-0.002439	-0.51085	-0.10168	-0.24489	-0.38993	-0.049049	0.16605	-0.094677	-0.070699	-0.12471	-0.29252	0.39475	0.053917	0.092095	-0.35262	-0.36346	0.03772	0.085217	0.26328	0.27183	0.34989	-0.031831	0.21382	-0.15049	0.19647	-0.45804	0.10385	0.2752	0.017218	0.080015	0.0716	-0.2416	0.24889	-0.049668	0.25072	-0.17032	0.43623	0.039322	0.32964	-0.29709	-0.15927	-0.19418	0.39807	0.21941	-0.25628	0.065342	-0.047911	0.10694	0.06192	0.22033	0.081287	0.14995	0.22428	-0.29134	0.15011	0.18014	-0.17626	0.10446	-0.26015	0.18802
GSM1421009_fhpR_NO2.CEL	-5.9718	-2.9288	-2.3875	0.11573	-1.4905	-0.90349	0.2778	-0.43481	-0.83277	-0.54157	-0.91949	-0.37281	-0.42644	-0.4708	0.73068	-0.30035	-0.21853	-0.21402	-0.65429	0.37549	-0.15244	0.43029	-0.47239	-0.12647	-0.15582	0.15378	0.43018	0.62318	-0.013629	0.042862	-0.072567	-0.026154	-0.77405	0.10512	-0.046622	0.55016	0.15155	0.02982	-0.13588	0.15034	-0.28471	0.45869	0.70257	0.30801	-0.15514	0.50014	-0.17912	0.071805	0.5032	0.14992	-0.25662	-0.025273	-0.19212	-0.48925	0.11501	-0.40193	0.11315	0.09271	0.23212	-0.27993	0.48149	0.17488	0.062911	0.096351	-0.17032	0.17384	-0.084598	-0.10747	0.13216	-0.21086	-0.11386	0.093676	-0.4054	0.10841	0.015513	-0.11434	-0.12459	0.27225	-0.062316	0.13722	0.10703	0.06726	-0.0072385	0.0069956	-0.26226	-0.12499	-0.056381	0.17009	-0.23648	-0.060202	-0.076651	0.19984	0.093453	0.13906	-0.092518	0.023656	-0.025484	-0.13253	-0.012278	0.27713
GSM774095_CF66-1992b.CEL	-6.3943	-1.353	-3.1478	0.26345	1.1126	-1.4443	0.69381	0.79691	-1.7099	0.74597	1.2394	0.46417	-1.0468	-1.1857	0.058279	1.0946	0.6339	-0.44101	0.20651	0.104	0.089959	-0.33154	-0.80119	-0.088586	0.08408	-0.47262	-0.26725	0.42743	0.24925	0.19293	0.3128	0.24424	-0.32418	-0.16124	-0.3119	-0.53906	0.0038367	-0.29262	0.43722	0.40716	0.13731	-0.041635	0.14154	0.22736	0.074468	0.14275	0.018031	-0.053526	-0.078705	-0.14441	0.0023466	-0.27262	0.076145	0.16082	0.34585	0.098974	0.095282	-0.089203	0.0024333	-0.10112	-0.14569	-0.17638	0.041547	0.12888	-0.22877	-0.095775	0.033633	0.033641	-0.13883	0.22093	0.079376	-0.093246	-0.15115	-0.12865	0.14399	0.07007	-0.19418	0.037083	-0.034891	-0.065765	0.015937	-0.021446	-0.011472	0.062021	-0.047298	0.19372	-0.079036	-0.0086838	0.082119	0.13324	0.027589	0.0043534	0.087158	-0.15836	0.15298	0.0081534	0.12402	-0.031038	0.017097	0.16023
GSM92178.CEL	-5.4616	-1.0517	3.8167	0.58549	-1.1302	-1.0866	-0.29493	-0.69266	-0.98648	-0.10477	-0.074943	-0.32973	-1.6185	-0.32689	0.26758	-0.36727	0.3951	-0.41894	0.69779	-0.9858	-0.10512	0.12299	-0.089194	-0.85227	0.10082	0.35147	0.33863	-0.84222	0.36615	-0.3979	0.26016	-0.073098	0.10504	0.062967	0.30919	0.31577	0.47158	-0.18257	-0.16591	0.17112	0.1514	0.20511	-0.30917	0.24523	0.5805	-0.029869	0.082552	-0.032357	-0.50656	0.095982	0.08643	0.14591	0.026008	0.44981	0.072453	0.17989	-0.013956	-0.065322	0.18229	0.072564	-0.080556	0.10518	-0.020732	-0.23172	-0.10987	-0.42357	0.011462	-0.081777	-0.35895	-0.048859	-0.20298	-0.10042	0.1484	0.30776	-0.063769	0.049014	0.016898	-0.20135	0.12365	0.28002	0.073798	0.26569	-0.2541	0.050115	0.093071	-0.29911	-0.069614	-0.15468	-0.044318	0.11527	-0.0066335	0.14862	0.0010664	0.14448	0.048187	-0.080745	0.20232	-0.12692	-0.10213	0.0055779
GSM155240.CEL	-5.8963	-3.0486	-1.0498	0.40177	-1.1961	-1.8562	0.98966	-1.082	-0.34698	-0.35655	-0.84761	0.85508	-0.33223	0.11139	0.06165	-1.1564	0.26704	0.1078	-0.21728	-1.1715	0.11965	-0.2408	0.18752	0.68698	0.66515	0.64849	-0.50204	-0.20387	0.47738	-0.63225	0.80984	0.28254	-0.96634	0.36921	-0.47339	0.13675	0.60327	-0.39578	0.35533	0.50466	0.059777	0.11205	-0.13903	0.31929	0.76734	0.055403	-0.018046	-0.47611	0.11913	-0.0095649	-0.097884	0.21199	0.51572	-0.1689	0.40681	0.40599	-0.084273	-0.15699	0.24841	0.075345	0.17058	0.223	0.25569	0.32474	0.21252	-0.34618	0.33405	0.15013	0.11962	0.58166	0.24692	-0.20673	-0.054146	0.2008	-0.054697	-0.32012	-0.033545	-0.10214	0.27112	-0.0035473	-0.10156	-0.039186	0.30146	0.51088	-0.044505	-0.067518	-0.06079	-0.11801	-0.061852	0.17246	-0.098412	0.020091	-0.11182	-0.18999	-0.040471	0.0084593	0.23269	0.076464	-0.19935	0.17046
GSM1267086_HZI1981_G1a.CEL	-5.7427	-0.1277	2.17	-0.27949	-0.25777	-1.6266	-0.040389	-1.4405	0.32421	-0.52477	0.58451	-2.4669	0.46477	-0.38874	-1.1325	1.4906	0.23584	-0.0036888	-0.49967	-0.23225	-0.023468	-0.10016	-0.021616	-0.10909	0.0111	-0.070139	-0.47967	0.58653	-0.94617	0.16925	-0.46264	0.34506	-0.4815	0.32952	-0.47204	0.027968	-0.40125	-0.15403	0.087112	-0.27589	0.050391	0.059987	-0.27309	-0.34863	-0.27185	0.3429	-0.095351	0.08775	0.083474	0.26038	-0.12893	-0.16578	0.28162	0.1114	-0.14271	-0.095916	-0.17964	0.079775	-0.21302	-0.13615	-0.34588	0.072978	0.028733	0.12923	0.0064273	-0.085855	-0.090125	-0.067554	-0.0071817	0.24061	-0.23634	-0.18126	-0.056558	-0.14353	-0.16105	-0.0073422	-0.072328	-0.13424	0.014906	0.033433	-0.18907	-0.016923	0.083885	-0.15821	0.1285	0.16372	-0.12088	-0.030343	-0.20739	-0.1142	-0.019632	-0.13754	-0.018633	-0.0019735	0.098296	-0.1195	-0.1259	-0.11716	-0.0056947	-0.40027
GSM596819.CEL	-6.0508	0.080246	0.09749	0.56709	1.3271	-2.0505	0.15173	1.6467	0.81174	0.77126	1.114	-0.69284	0.46394	0.60688	0.065065	0.018439	-0.51539	-0.92592	0.89081	-0.56287	-1.5552	0.079392	0.28743	-1.1079	-0.34524	0.042132	0.23843	-0.34104	0.0038569	0.16626	-0.048072	-0.43286	0.081017	-0.24282	0.84767	0.50238	0.082332	-0.077333	0.31444	-0.045754	-0.20621	0.24632	-0.46098	-0.47881	0.38309	0.39238	0.021436	0.73376	0.63907	0.1501	0.12571	-0.43939	0.012801	-0.026687	-0.47747	-0.067176	0.54266	0.33725	-0.21288	-0.15942	0.5332	-0.43615	0.25422	0.40753	-0.24928	-0.22603	-0.15448	0.037304	-0.00074678	0.22729	-0.15846	-0.11957	-0.0022481	0.33702	0.16289	-0.31724	0.12674	-0.42915	-0.22297	0.60488	-0.1745	-0.54307	0.34481	-0.23983	0.023283	0.11149	-0.1386	0.13179	-0.266	-0.6182	0.10829	0.42129	-0.57106	-0.050753	0.053728	-0.22332	-0.043899	0.18443	-0.083917	0.21184
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	-5.2826	-0.54692	1.8542	-1.8134	-1.1311	-1.5124	-0.69703	0.90553	-0.13688	-1.1287	4.2267	-0.31185	0.7348	0.85018	0.029042	-0.49432	-0.5029	0.36477	-0.053339	0.18388	0.28491	-0.61345	0.3035	-0.47161	-0.66323	-0.29037	0.12955	-0.19233	-0.49631	-0.58087	0.076544	-0.090346	0.43819	-0.67388	0.47092	-0.36053	-0.54314	0.031925	-0.18485	0.54873	-0.59341	0.83719	0.57253	0.37186	0.13265	-0.16409	-0.070656	0.26492	0.90558	0.67958	-0.38955	-0.29539	0.15695	0.35078	0.44134	-0.29658	-0.6235	-0.7041	-0.022362	-0.38921	-0.35476	0.20403	-0.37241	0.0035185	-0.24919	0.031674	0.40668	-0.32253	0.55874	-0.48172	0.348	0.2573	-0.22886	-0.2925	-0.49848	0.44934	-0.20379	-0.18973	-0.23691	0.084836	0.0065229	-0.38613	-0.23502	0.48255	0.13116	0.33516	0.037063	-0.44759	-0.043043	0.48716	-0.11748	0.28223	-0.1787	0.26804	-0.099661	-0.04095	0.18301	-0.36289	-0.079365	-0.041603
GSM546271.CEL	-5.9075	-2.0014	-1.5095	-0.12851	-0.23147	-1.5337	-1.3241	-0.51093	-0.50712	-0.31018	-1.4555	-1.0764	0.66071	0.13869	0.23586	0.39186	0.2764	-0.044895	0.23463	-0.0080483	0.97962	0.18988	0.59922	0.56288	0.72457	0.4403	-0.7477	-0.61012	0.26644	-0.79274	-0.36779	-0.30889	0.20748	-0.17502	-0.22799	-0.16808	-0.056988	-0.13068	0.1434	0.30154	-0.43845	0.34565	0.45171	0.1724	-0.30179	-0.78651	-0.056704	-0.12569	-0.36329	-0.21463	-0.053921	-0.0047437	0.11721	0.31581	0.0049202	-0.21768	-0.25376	-0.40333	-0.32646	0.15965	-0.070154	-0.0054314	0.10891	-0.042848	-0.22361	0.20982	-0.20296	-0.041688	0.31598	-0.12463	0.30942	0.28071	-0.30152	-0.0084774	0.13824	0.14917	0.28162	0.20226	-0.12024	-0.30917	0.16213	-0.22343	0.22258	-0.18623	-0.17828	0.13648	0.094771	0.044726	-0.022456	-0.078407	0.01076	-0.035803	0.2335	0.1796	0.24466	0.020735	0.12765	0.108	-0.26057	-0.14124
GSM208619.CEL	-5.7064	-0.40672	-0.29296	-1.6663	-1.5834	-0.42646	-0.18817	1.2934	0.66281	-1.1095	1.1446	-0.60923	1.1621	-0.81723	1.0566	-0.086287	0.35439	-0.51719	-0.12322	0.045837	-1.2055	0.77632	0.81499	0.64422	-1.2675	-0.98974	0.33806	-0.64296	0.62848	0.64235	0.76437	-0.012959	0.49742	-0.39185	-0.43847	0.46207	-0.4293	-0.14593	-0.24933	-0.40095	0.52649	0.13265	-0.76458	-0.16782	-0.053007	-0.19208	0.030639	-0.13705	0.53437	-0.06529	0.13014	-0.14148	0.32981	0.041155	-0.29487	-0.33782	0.1458	-0.16449	-0.19895	-0.040037	0.16512	-0.20499	-0.024721	-0.41771	0.13693	-0.26324	-0.1962	-0.087872	0.24063	-0.20705	-0.043372	0.12295	0.0032561	-0.13347	0.075576	-0.10367	-0.15504	0.2856	0.054568	-0.02025	-0.065239	0.091891	-0.37193	0.17336	-0.10448	-0.023502	0.0045219	0.17525	-0.055571	-0.078444	-0.035178	0.0085034	0.062174	-0.25037	0.16191	-0.11391	0.015518	0.034277	0.2784	0.15845
GSM429475.CEL	-5.0626	2.456	-2.522	-1.2445	-0.77322	-0.83306	0.2855	-0.36844	-0.51176	0.61621	0.421	-2.2488	0.89708	-0.95091	-0.42748	-0.37459	0.98974	0.22843	-0.94425	-0.42356	-0.82931	-0.040326	0.04858	-0.17734	-0.46638	0.18352	0.021561	0.084161	-0.26275	0.79047	-0.21233	-0.19531	0.7075	0.095784	0.12007	0.13753	-1.0779	0.0072317	0.43899	-0.10037	0.2303	-0.056755	-0.050688	-0.09602	0.8377	-0.33372	-0.1128	-0.63962	0.13649	-0.34765	-0.22103	0.38597	-0.57266	-0.028053	-0.17953	0.17879	-0.021482	0.29505	0.53004	0.13746	-0.20325	0.024223	0.10167	-0.20089	-0.12934	-0.23472	-0.17712	-0.16952	0.08338	-0.13841	0.4769	-0.015342	0.35683	-0.21983	-0.012752	0.071406	0.15754	-0.16664	0.10039	-0.083417	-0.28193	0.042566	0.21669	0.43532	0.11173	-0.018771	-0.34827	0.078582	0.075995	-0.37494	0.036246	-0.37601	0.15165	-0.23203	-0.093337	-0.24113	-0.11964	-0.10424	-0.31022	-0.16919
GSM637590.CEL	-4.8209	3.7872	-2.7067	4.2077	-1.2233	0.19245	0.62679	1.2537	-1.4324	-0.73719	0.26747	0.92127	1.2201	-0.62639	-1.0763	-0.30542	0.5174	-0.64205	-0.0313	-0.16874	-0.21954	-0.018125	-0.44438	0.22404	0.17978	0.21145	0.25112	0.3574	0.10743	0.066	-0.3354	0.49416	-0.11912	0.6459	0.40863	0.024274	0.53825	-0.6407	-0.41243	-0.21738	-0.23642	0.48253	0.60531	-0.47597	0.03303	-0.52508	-0.88663	-0.55485	0.067031	-0.20153	0.090591	-0.42308	0.69346	-0.2077	0.14927	0.14797	-0.45021	-0.52295	-0.37541	0.26509	-0.20272	-0.013432	-0.11544	0.23225	-0.51347	0.50464	-0.082801	0.12212	0.30671	-0.023792	0.041722	-0.21546	0.271	0.043216	0.70651	0.2424	0.63543	-0.42467	-0.016067	-0.17967	0.44984	-0.20761	-0.0063156	-0.18886	0.51588	-0.1405	-0.30101	0.073741	-0.20174	-0.25681	-0.0013209	-0.14843	-0.042758	0.08376	-0.54625	-0.0457	-0.025238	0.43139	-0.3201	0.056858
