	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
GSM838219_PAO1-5344-3_Pae_G1a.CEL	0	5.1713	0.61163	0	2.6423	1.8156	0	0	0.1645	0	0	0.06853	2.6283	1.2407	3.0603	0	4.3798	0	5.1922	0.95477	0	0	0.11353	0	0	0	0	0.79952	0	0	0	1.0708	6.423	1.5228	2.8823	0	0	0	0	2.1866	0	3.9912	0	0	4.3606	0.81501	0	7.6462	2.4516	0	0.48943	0.30083	8.3167	0	0	0	0.1162	3.2555	0	0	0	0.82726	0.77565	1.0191	0	0	0	7.0504	3.7219	0.57201	6.264	0	3.2407	0	0	0.99784	0.30808	0	0	5.7462	1.8862	0.73814	1.7539	0	0.35813	0	0	0.22499	2.737	1.7063	0	0.038054	0.12588	1.1672	3.73	2.509	0.43033	0	3.5404	0
GSM208615.CEL	3.8247	5.1636	0	7.0309	0	0.64612	0	1.4976	0.87797	1.6976	4.6308	0	0	0	2.7975	1.4383	5.3781	1.7879	6.434	0	0	4.054	0	0	0.53568	0.92309	0	0.018331	0	0	0	0	0	0.29559	0.58475	0	1.2	0	0	4.7352	4.3464	0	2.7426	0	0	2.2045	0	0.25044	0.08366	1.2146	0.07383	0.3854	0	2.5004	1.241	0	0.94049	4.7804	0	0.2502	0.50295	1.0504	0	1.2503	0	0.1357	0.22642	5.6229	0.48425	1.2946	0.92795	0.55039	0	2.13	0	6.3221	2.8585	0.95051	0	2.9387	0	0	0.12606	0.1445	2.9239	0.43499	0.86469	0	0	0	0.19802	0.051984	0.55446	0	0.25345	2.1987	0.39905	0	1.0898	0
GSM1553190_Persisters_T2.CEL	1.9932	5.0693	0	0	1.9434	0.12542	0	2.2342	0.56044	0	0.72594	0	0	0.26253	1.7497	0.13336	3.5988	0.12106	5.1106	0	0	0.24765	0	0	0	0.33501	0.6289	6.9959	0	0	0	7.9093	5.1705	0	0	0.098923	6.0878	0	0	0.10727	0.020618	0.5698	0	0	1.8185	0.93535	0.85635	0.42274	6.4265	3.8987	4.4674	0	6.6656	0.53199	0.10996	0	0	5.7591	0	0	0	0.52805	0	0.53705	0	1.6885	0	5.6232	0	0.50722	0.36532	0.073689	0	0	0	1.1426	1.8882	0.085431	0	7.5876	2.942	0	0	0	0.080666	0	0	0	0	0	0	3.121	0	0	0	1.166	0	0	0	1.3908
GSM1419147_BC_FOX.CEL	4.3574	4.9197	0	2.2511	0	4.3105	0.046464	1.2899	0	0	3.9534	0	0	0	0	3.2336	4.1751	0.068107	7.813	0.085129	0	1.0122	0	0	0	0	0	4.4994	0	0	0	0	0.57134	0.11402	0	0	0	3.8117	0	2.2832	1.9449	2.3594	0	1.2462	0	0.51651	0	0.33967	0	2.9257	0.47511	0	2.1496	0.025327	0	0	0	4.8024	2.7778	3.8927	1.8654	2.4406	0	0.36203	0	0	2.1371	6.1849	0	0.67996	1.0826	0.44289	0	0	0	0.77824	2.5466	0	0	5.7659	0	1.2221	0.36204	0	0.0073316	0.037035	0	0	0.27446	0	0.16654	1.7736	0.74058	0	0	0	0.62322	0	0	2.8394
GSM1027584_062508WT.CEL	0	3.7849	0	0	0	3.3939	0	0	0	1.3659	6.701	0.014899	0	0	2.7666	1.5443	4.2246	1.4564	3.8817	2.2606	0.39602	7.5463	0	0	1.2257	0	0	3.726	0	0	0	1.3371	0.95949	0.087744	7.8808	0	3.4277	3.2448	1.9716	0.70379	3.0374	1.293	0	0	2.6002	0	0	0.49033	0	4.9393	2.7003	0	2.3827	0	0	0	0.42323	2.9098	0	0.11588	0	0	0.087176	0	0	7.7588	1.8629	6.1096	0	0.039601	0.44222	0.78857	0	2.4921	0	2.8494	0	0	0	4.1297	0.32841	0	5.5767	0	0	1.3732	0.6786	1.2903	1.0973	0	0	2.0423	0	0	1.1205	3.4175	1.5224	0	3.0593	2.1399
GSM774159_B38-6M_3.CEL	0	5.4427	0	0	0	0	0	5.718	0.28874	0	2.0217	5.9549	3.3084	3.7838	0.79277	0	3.7875	1.1963	1.8359	0	1.4809	1.9401	0	0	0	0.41473	0	0.63379	0.43343	0	0	0	3.1522	2.7646	1.7973	0	0	0.2562	0	0	3.2195	0	0.73508	0	7.8482	1.0631	0	1.0576	0.17388	3.987	3.3503	0.8381	0	0	0	0	0	2.6521	0	0	0.91662	0	0.32558	0	0	0.87202	0	6.1973	1.3529	3.3076	0.12968	2.9846	1.1226	0	0	6.2331	0	0.23303	1.6942	5.2266	0	3.8591	2.1711	0	0	2.3238	3.8623	0	0.15839	0	0	1.2563	1.4895	0	3.5663	0	5.0309	0.37703	0	1.3422
GSM625978.CEL	0.49015	5.2889	0	5.9255	0	0	0	3.8128	0.26484	0	0.62239	0	3.9849	2.2343	0	1.5825	2.8834	0	5.2327	0.31596	0	0	0	4.1963	0	0	0	4.4015	0	0	0.87541	4.8589	0	0.46272	5.5716	0	0	0	0	0	0	0	1.3383	0.25584	0.85465	1.6766	0	2.2781	2.1731	0	0.22805	0.3545	4.6101	0.22886	0.69665	0	0	9.657	0	0	2.581	0.44309	0.59597	1.1153	0	4.0311	0	4.0646	0	0.0064168	0.23627	2.536	0	0	0	5.3827	0	0.66622	0	4.8658	0	0.53709	1.2707	0	2.7167	0	0	0.079831	0	0	0.56827	0.21931	0	0	0.21171	0.40738	0	0	0	1.5739
GSM267252.CEL	3.2511	4.0276	0	2.1345	2.3206	3.7519	0	0.94029	2.1094	0	6.2904	0.62815	0	2.8934	0	0	5.6287	0	3.9254	0	0	0.89889	0	1.0977	0	1.5202	0	3.5439	0	0	0.058915	0	0.36122	0.68124	0.13871	0	2.4678	0	0	1.1388	1.9095	1.8424	5.6531	0.060699	1.5826	0.39614	0	0	0.90101	4.3086	0.1759	0	2.4645	0.49216	1.4379	1.3137	2.6913	4.693	0.85109	1.0813	0	0.12753	0.012471	0.25064	0.090209	0.14281	0	6.5637	0.20628	0.59235	0.38658	1.5722	0	1.522	0	4.4088	0	0.005428	0	3.4144	0	0.021978	0.7158	0.082594	0.11177	0	0	0	1.3527	0	0	1.0708	0.81426	0.049331	0.74624	1.3947	0	0	0	3.2589
142_2014wt_anaero.CEL	0.47241	7.5636	0	1.7233	2.1386	0	0	0	0.26225	0	3.8386	0	0.82809	1.1433	8.1349	0	7.5029	2.3803	2.7424	0	0	2.624	0	0	0	0	0.5986	0	0	0	4.3588	0	0.83303	0.27296	0	0	0	0	0	4.1	0	0	0	0	6.6931	3.0833	0	2.0999	0	6.0135	6.1348	1.801	0.92864	0.97905	0.35756	0	0	2.7569	0.82017	0	0.25458	0.42579	1.3647	1.0679	0	0	0.94914	5.3036	0	0.26508	1.2681	0.8976	0.3627	0	0	6.9142	0.56571	0.29768	0	4.3523	0.090837	0	0	1.784	0	0	0.67911	3.8161	0	0	0	2.6963	1.8266	0	1.0349	1.2539	1.9658	4.3928	1.0575	0
GSM567543.CEL	0.12215	7.3881	0.13399	0	0.63275	3.2422	0	6.8657	0.33759	2.4491	0.36142	0.28128	0	0	1.8719	0	5.4735	5.3965	5.3661	0	2.5703	7.6404	0.1014	0	0.22256	0	0	0.10581	0	2.3575	0	0	0	0.24974	3.2549	0	0	2.9533	2.3242	0	3.1153	0	0	0	6.5009	0	0	0.74917	0.48863	0	0.5664	0	0	0	0	0.15798	0.37638	4.8059	0	0	0.34656	0	0	6.841	2.6491	2.4253	0	6.7272	1.8292	0.27231	0.28421	0.63575	2.9103	0	0	1.5791	0	0	4.9574	4.1945	0.14127	0	2.758	0	0	1.9056	0	0	4.9477	2.3427	0	0	2.2746	0.14531	0.37475	0	5.7962	0.061131	3.5988	0
GSM307126.CEL	0.6427	4.1043	4.2974	2.3055	5.753	6.2482	0	0	0.54047	0	4.5455	0	1.4783	0	1.5218	0	7.9257	0	4.9857	2.6936	0	0.22209	2.0225	0	0.41539	0.38154	0	6.7604	0	0	0	0	2.3242	0	0	0	0	0	0	1.5744	0.26997	0.60393	0.36758	0.77282	1.0943	0.43022	0	0.13421	0	0.089172	1.1506	0	7.817	0	0	2.5907	0.13966	1.2053	5.5467	1.622	0	0	0.2324	0	0	0.3233	0.20348	7.8968	3.3564	0.54733	2.9457	1.547	1.9668	1.0582	0	4.7295	0.97087	0	0	1.9277	3.3796	0	1.1079	0.43687	0.5585	0	0	0	0	0	0	0	1.1691	1.2297	0	3.8858	1.2863	2.4627	0.11667	0.26783
GSM1244970_PAO1-37-replicate-01.CEL	0	5.054	0.86524	0	4.0255	4.1869	1.4605	0.80745	0.16888	0	0.82831	0.13161	1.633	1.7374	0	2.272	5.4535	0.68966	4.1919	0	0	0.0034317	0	0	0	0	0	0	0	0	0	0	6.1649	0.030819	2.2088	0	0.1707	0.2346	0.32669	0	0	3.4997	0	3.3739	3.9244	0.61905	0.032266	4.1502	0.15272	0.30266	0.41506	0	1.1669	0.20337	0	0	0	2.5125	0	0	4.2913	0	1.5828	0	0.052109	0	0.80204	6.1228	3.9233	3.0026	4.7503	0	1.7149	0	3.7821	0	0.76231	0	0.42895	7.2818	0	0.66705	0	3.2275	0	0	3.8715	0	0.55526	1.4687	0	1.1081	0	0	1.3613	0	2.1815	1.483	0.6156	0
GSM864520.CEL	0	3.5004	0.085231	2.1437	0	0.52282	0	2.3813	0	0	4.2398	0.15061	1.605	0	0	7.0191	2.1316	0	7.5225	0	0	0	0	1.6429	0	0	0	0.10026	0	0	0.21509	2.0338	0.71967	0.74247	0.84516	0	0.38941	0.39968	0	5.8264	0	4.1509	0	0	6.0088	1.3405	0.13793	2.7889	3.6532	0.25977	0	0	0	0.0067074	0.12487	0	0	3.2335	0	0	0	0	0.50828	0	7.1249	0.61477	0	6.6311	0	0.004632	0.93045	0	4.3139	0.26742	2.8633	0	0	0.44628	0.14297	7.6213	0	0.45592	0	0	0.53468	0.2661	1.6038	0	0	0.81032	1.4389	0.7702	0	2.5794	2.3299	0	3.1612	0	3.8342	0
GSM980539_MHH1372.CEL	0.50555	4.9042	2.4634	5.4579	0	3.6109	0	0	0.73563	0	0.57266	0	3.2319	0.94274	0	2.9834	3.3208	0	4.2031	1.5088	0	0.40117	0	0	0	1.2339	0	3.0852	0	0	0	1.2194	0.67751	0	0.17368	0	3.0703	1.2536	0	2.3915	7.3749	6.258	0	1.1566	1.692	0.32984	1.4782	0	0	0.92446	1.8271	0	4.7504	0	0.37463	0	0	4.9778	0	0	0	0.14707	0	0	0	0	3.2523	8.0866	2.1094	6.1807	0.54967	2.8641	0	0	0.26331	0	0	0.56689	0	3.5572	0	0.75077	4.4406	0	0.33247	0	0.035755	1.8127	1.3145	0	2.2829	2.4856	0.74946	0	2.3821	0	3.2161	0.030274	0	0.48539
GSM898002_MHH0123_Pae_G1a.CEL	0	3.8058	0	0	0	3.02	0	5.5086	0.12784	0	0	0.019413	1.8636	0	0	0.03129	1.1623	0	7.5672	0	0	3.6815	0.89065	2.1948	0	0	0	0	0	0	0	2.1679	0.66495	0	1.5118	0	3.9626	0.60027	0	4.672	5.2105	6.6065	0	2.4923	2.9312	0	0.61485	0.070228	0.87205	4.4905	0.20929	1.5073	2.3169	0	0	0.74962	0.25317	2.8865	0	0	0.036339	0	0	0.026497	0	0	0	7.7958	3.0461	5.9946	3.5842	3.0118	0.61724	0.28717	3.7595	0	0	0.49866	1.1508	4.4031	0	0	0	0	2.0606	0	0	0.67689	2.1143	2.0644	4.705	0	0.28444	3.4233	3.2581	0	4.1406	0	0	0
control3_anaerobic_Pae_G1a.CEL	0	6.8881	0	0	2.6891	0.16148	0	0	1.6442	0	0	0.04201	5.7494	0.87459	0	0.47089	6.0543	2.2162	0.99589	0	0.036642	0	1.6897	0.90809	0	0	0	0.19871	2.6744	0	3.582	0	0.24501	0.073744	0.51238	0	0	0.85703	0	1.0597	0	0.85404	0	0	6.0783	1.6501	0	1.3647	1.8512	4.3077	1.1707	3.1118	2.6589	0.56085	0	0	0	4.2289	0	0	0	1.08	2.2925	3.846	0	0.29425	0	5.0753	0	3.203	0.82906	0.44691	2.9371	0	0	2.6649	0.25757	0.17394	0.17936	7.6557	0	2.2484	0.045809	0	0	0	2.354	0	1.3725	0	2.6782	0.041893	1.1943	0	0	0.9	0	0	2.0036	0.056699
Pae_Fe02_15.CEL	0	6.7997	0.49812	0	0	5.0927	0.74642	0.54465	0	0	2.0336	0	0	0	0	6.8511	3.9578	0	4.1794	0	0	0.44414	0	0.66425	0	0	0	1.2525	0	0	6.0004	2.3062	5.5424	0	4.7619	0	0.18808	0.33072	0	0	0	0.12069	0	0	1.0776	3.9848	0	0	0	2.55	0	0.015738	5.356	0	0	0	0	6.0744	0	0	4.6686	0	0	0.65045	0	0.67176	0.4572	6.1241	0	0.11764	2.2019	0.052984	0	0	0	3.5471	0.67377	0	0	9.8032	1.5829	0	0	0	6.2845	0.78195	3.7456	0	0	0	0.94645	0	0	0	0	0	0.53694	6.1791	0.83066	0
GSM307122.CEL	0.89567	4.7578	4.9728	3.0698	6.9526	1.7485	0	0	1.4592	0	1.6197	0	1.5506	0	0	1.3729	5.7221	0	2.4747	0	0	0.16753	0	0	0	3.2205	0	2.6628	0.48009	0	0	1.382	3.6492	0	0.061166	0	0.86484	0	0	0	0	2.9042	0.91533	0	2.7304	0.2073	1.3765	0	1.1871	2.6761	0	0	6.7041	0.66644	0	0.81855	0.99377	3.7853	0	2.0798	0	0.82695	1.2797	0	2.4842	0	0	6.2634	2.1083	1.8285	1.3538	0.64148	0	5.1148	0	5.2946	0	0	0	2.9671	0	0.89872	0.17337	0.05229	0	0	0.82806	0	0	0	0.65136	0.64682	1.2073	2.0497	1.5647	0	5.387	0.064698	0	0.88464
GSM567669.CEL	3.1663	6.5748	1.2367	0	3.1519	0.68427	0	5.1339	0	0	0	0	2.2413	0.46857	0	2.8559	5.6682	0.6776	1.143	0.18938	0	0.61431	0	0	0.7087	1.3139	0.731	0	0	0	0	0.3468	1.0336	1.4021	3.4533	0	0.34576	0.18531	0	0	0	0	0	0	3.1412	1.7474	0	0	2.0955	2.2117	4.051	2.579	4.2062	1.5954	0	0	1.4008	5.3367	0	2.5831	2.9885	0	1.1439	0	2.8759	0	0	5.1069	0	2.5146	0.67184	0.18686	0	0	0.49956	1.4831	2.5828	0	0	7.0064	0.62777	0	3.8217	0.47835	2.3458	0	3.0188	0	0.34359	0	1.7665	1.2054	0.97416	0.18177	0	0	0.1003	4.799	0	0
GSM717420.CEL	1.8185	4.38	2.0141	6.1773	1.1091	1.6716	0	0.49267	2.1173	0.25885	0.997	0	0	0	3.2932	0.22811	5.3673	0.68189	4.742	0.62716	0.72943	4.8863	0	0	1.2166	0.70213	0.30417	1.7874	0	0	0.24245	2.1825	0.33082	1.2415	4.7174	0	2.8338	0	0	0.16691	1.0408	1.0065	0	0	3.5417	1.8872	0.03612	0	1.2743	2.7446	0	0	6.0264	1.073	0	0.73245	0	4.157	0	0	0	1.406	0	0	0.87638	4.9905	1.7587	5.0876	2.503	0.2164	0.85073	0.50606	0.029451	2.4681	0	4.7964	0.33763	0.30068	0	0	0.11635	0	3.5119	0	0	0	0	3.3886	0.083401	2.2561	0	0	0.86991	0	2.4717	0.56366	4.7758	2.0003	0	0
GSM842841_Wright_3_WT-log-3_Pae_G1a.CEL	2.1815	5.5376	2.2525	1.7241	0	0	0	4.775	0.046461	2.0976	7.7786	2.9439	0.69515	0	0	2.5273	4.1199	0.94287	1.3619	0	0.88496	1.7259	0.77908	0	0	2.9363	0	2.1237	0	0	0.13197	0	0	0.97421	5.0664	0	1.8915	3.8839	0	0	1.0642	0	2.8273	0	5.2444	7.6586	0	0	0	0	0.92637	0	0	7.0518	0.0014293	0	0.043697	5.2496	0	0	0	1.8279	0	1.5852	0.43904	0.74044	0.86579	5.988	0.74093	1.2657	0.070534	0	0.13518	0.95961	1.8906	4.3738	0	1.2955	1.783	4.5903	0	0	0	0	0	0.3026	0.12275	0	0.99255	0	0	0	2.0454	0	0	0	0.74728	0.7656	3.7172	0
Tob2_aerobic_wdh_Pae_G1a.CEL	0.51719	5.2719	0	0.52334	1.6999	0	0	0	0.22289	0	0	0	2.5512	0.10233	0.053864	3.1051	4.7248	0.51493	4.0485	0	0	0	0.093146	0.14462	0.030802	0	0	0.7766	1.4668	0	3.3518	2.1213	0	0	0	0	1.2164	0.22498	0	5.1184	0	2.7423	0	0.13451	2.5652	0.82162	1.5238	0	2.7837	5.4735	1.6791	1.5245	5.0859	0.29363	0	0	0	5.0536	0.17761	1.738	0	0.74447	0.34544	2.9384	0.2251	0.81913	0.31294	4.5615	0	2.0509	2.0128	0	0.23022	0	0	0.66763	0.77937	0.053648	0	7.781	0	2.6826	0	0	0	0	2.567	0.21638	0	0	4.3997	0.60774	0	0	0	0	0	0.035785	0	1.1999
GSM625973.CEL	1.7584	4.6559	0	5.8324	0	0	0	4.83	0	0	0.41019	0.071834	3.5541	3.5973	0	2.4145	2.4655	0	5.2239	0	0	0.0033119	0	4.442	0	0.49005	0	2.5404	0	0	0.35329	4.9046	0	0.09064	4.3756	0	0	0.34437	0	0	0	0	2.4826	0.55683	0.43636	1.364	0	3.2402	2.1066	0.75213	0	0.80126	2.932	0	1.6329	0	0	9.3075	0	0	3.2002	0	0.32874	1.6573	0	4.5622	0	4.0889	0	0.19072	0.36431	2.1334	0	0	0	3.5255	0.04171	0.4763	0	5.1818	0	0	0.39603	0	3.4837	0	0	0	0	0	0.59222	0.1138	0	0	0.14151	0.25893	0	0	0	0.72327
GSM637597.CEL	3.6728	7.1527	0	0	1.1677	0.044087	0	3.0551	0	0	0.61361	0	0	0	0	4.5645	3.6338	0.42832	3.5154	0	0	0	0	0	1.3097	0	0	0	0	0	0	1.7866	4.8898	0	1.0862	0	0	0.18296	0.96512	0	0	0.68465	0.062547	0	0.45059	0.51131	0	0	0.62833	2.8841	0	0.45749	3.718	0	0	0.39885	0	5.2981	0.72669	3.4729	4.6392	0	0.052213	0	0	0.88869	2.7969	4.1457	0	0	0	0	0	0	0.1058	1.0517	8.2676	0	0	8.5631	1.845	0.058749	0	0	3.7872	0	1.8908	0	0	0	0	0	0	0	0	0	0	4.9303	1.0303	0
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	6.8958	5.3941	0	0	2.4277	1.0685	0	2.2237	2.4692	0	4.9196	3.9549	1.0469	0	0	0	5.4196	4.2583	1.1753	0	0	2.4086	0	2.9589	0	2.3105	0	3.9916	0.47255	0	0	0	1.2524	0.20473	0	0	0	3.3112	0	0	0.26989	0	1.3052	0	5.2972	1.0903	0	0.77087	0	0	0	0	0	4.3676	2.5871	0	0.2609	2.3828	0	0	0.63289	0	1.0726	0.14859	0.31892	0.62941	0	5.2367	0.20569	0.96106	1.3948	0.69986	4.0478	0	0.25468	1.0254	2.0374	0.31051	1.2183	6.22	0	0.63133	0	0.85388	0	0.62715	0	0	0.54632	0	0	0	0.30342	0	0	0	0.57997	1.8565	0	2.5493
