	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM838219_PAO1-5344-3_Pae_G1a.CEL	0	1.9484	0	0	0	0	3.2468	0	0.59006	3.4551	0	0	0.22521	0	0	1.728	0.15055	0	3.877	4.1295	0	2.8513	0	1.9621	0.017836	0.51381	2.8821	0	0	1.591	1.1357	0	0	0.054007	0	0.32764	0	0	0.20749	0.44201	0.16538	3.1898	1.5273	0	0	1.2101	0	2.8945	0.17953	0.6752	0	0.70636	0	1.151	0.9507	0.43445	1.3847	0	0	0	0	2.2795	0	0	3.677	0	0	0.60777	0	3.2534	0.63101	0	0	0	0	4.5213	0.054293	0	2.1527	1.4428	0	1.6141	5.0879	2.1958	0	0	0	0	0.912	1.6423	0.34852	0.096904	0	0	1.0654	0	0	0	0	2.0071	2.8829	0	1.1712	3.4198	0	3.6005	0	0.040516	0	0	1.5417	0.17456	3.4784	1.5516	0.63636	0.072075	0.1659	0	3.9806	0	0.75481	0	0.52881	0	1.9816	0.87657	2.7573	0	0	0	0	0.12035	0	0	6.3196	3.0281	0	0	0	0	0	0	0	0	0.21146	0	2.8125	2.9655	0	0	0	0	0	2.6901	2.5333	1.8585	0	0	0	0	0	0.22657	2.6762	0	0.13561	0	1.0286	0.037605	0.97838	0	1.7892	0	0	0	0	0	0	0	0	0	2.5992	0	0	0	2.7403	0	5.0288	0	0	2.2577	0	0.25056	0	0	0.75537	0	0.039813	0.52471	0	4.2827	0	2.7356	1.1608	2.1235	0	1.0025	3.2258	0	3.5941	2.7772	0.046063	4.8055	0	0.99137	0	0.2778	0	2.566	0	0.59374	0	0.30077	0	2.9369	1.1502	0	0	0	0.57245	0	0	4.4804	0	0.37955	0.5584	0.36852	5.3283	0	1.1366	0.55887	1.4484	0	0	2.5711	0.024818	0.81988	0.38965	0	0	1.5766	0	3.1516	2.8073	1.0904	0	0	2.2998	0	0	1.746	0.25772	0	0.35969	0	0	0	0	0.61943	0	2.4575	2.0584	1.9052	0.12098	0.0059652	4.0488	0	3.1708	0.77395	0	0.051862	0	0.71073	0.65481	0	0	0.45571	1.9664	0.91423	0.26987	0	0.27108	0	0.1679	0	0.98372	0	0	5.292	0	0.16417
GSM208615.CEL	0	0.29243	0.76755	0	0.050566	0	0.90792	0	0	0	0	0	0.92564	0	0	0	0	0	0	0.8807	1.114	1.3853	0	0	1.9362	0	0.022156	0	0	3.5788	0.60774	0	0.73415	0	4.4683	1.2274	4.3595	0	0.39495	0	1.6686	3.3314	0	0	0	0	3.4347	0	0.28407	0.21288	0.49926	0	0.26178	0	4.1375	0.36748	0	0	0	0	0.90944	0	0	0	2.4936	0.32332	0	0.41132	0	0	0.29697	0.25246	0	0	0	1.4773	1.1821	0.10921	0	0.015698	0	0	0.73566	0	0	0.58928	0	0	1.5896	0	1.2836	0.3757	0	3.1731	0	0.92478	1.1415	0.68697	0.094531	0.47551	0	0	0	0	0.75372	0.38963	6.1109	0	0	0.10871	0	0	0	0	6.9437	0.0010191	0	0	2.7652	1.9477	0	0	0	3.3818	0	0.48973	1.8597	0	0	1.3326	0	0	0	4.6223	0.09715	3.5066	3.1167	0	0	4.1788	2.0714	1.8318	1.0989	0	0	0	0	3.3589	0	0	0.24534	6.9423	1.0831	0	0	0	0.92372	0	0	0.4584	1.6715	0	0.30898	0	1.6302	0	0	2.6436	0	0	0.71425	0	4.899	0	0	0.60435	0.99476	0	0	0	0	0	2.7995	0.032808	2.7081	0	0.98781	0	4.9321	4.0677	1.167	0.45252	3.4592	0.57747	0.095082	0	0	1.4501	0	2.0181	0.17074	4.3795	0	0	0	0.10581	0	0	0	0	1.0779	0.2935	0	4.427	0	0	1.225	2.9025	0.95916	0.099557	0	0	0	0	0.37445	0	0	0	0	1.4566	0	1.2938	0.89615	0.69928	2.2696	0.47492	1.8922	0.84576	3.2443	0	0	0.66625	0	0.044702	0	0.33465	0.002624	0.94535	0	0.24916	0	3.8203	3.9191	0.78065	3.8393	0.78887	3.7093	0.23215	4.0759	0	2.0401	6.6957	0	0.68953	0	0	0	0.48861	0	0	2.0229	0.82925	0.31872	2.6295	0	0	3.6477	0	0.29464	0.11155	0.59855	0.94075	0.36538	0	0	0.61434	0.74583	0	0	0	5.4659	0	1.5643	0.25987	0	0	0	1.2264	2.676	3.5196
GSM1553190_Persisters_T2.CEL	1.6282	6.1721	0	0	0.64873	0	4.029	0	0	0	0.78845	0	0.95973	1.7486	0	0	0.38501	3.7832	1.19	0	0	3.2369	0.63159	0	0	0	2.8433	1.5348	0	0	0	3.7511	0.29827	0	0	0	0	0	1.1516	1.1737	0	4.7378	1.2118	0	0	0	0	0	3.0177	0.12063	2.4763	1.6334	0	0	1.7795	0	2.6112	0	0	0	0	0	0	0	3.3874	6.3769	0	0	0.10515	0	0	0	0	0	0	5.5164	0	0	0.25321	5.4932	0	1.3507	0	0	0	0.49972	2.8043	0	0	4.7143	0	0	2.2096	3.6902	0	0	0	0	0	2.1562	0	0	1.8548	0	0	4.4748	0	0	0	5.0005	0	0	6.878	4.7163	0	0	0	0	0	0	0	0	4.8573	0.76007	1.1953	0	0	0	0	0	0	0	1.4183	0	0	4.1666	0	0	1.1113	0	0	0	0.69425	0	0	0	5.3055	4.1357	0.42264	0	0	0	0	0	0	0	0	0	0	0	0	0.52434	6.3826	0.61359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0676	0	0	2.3845	0	0	6.3889	0	0	0	1.572	3.6297	0	0	0.27007	0	0	0	0	0	3.3172	0	0	1.3985	0	0.19887	0	0	0	5.6637	5.575	0.085736	3.2467	0	0	2.9945	0	0.62491	0	5.4666	0.58552	7.1379	0	0	0.36503	0	0	0	0	0.91765	0	0	0	7.3067	0	0	0	0	0	0	0	0	0	1.2042	0.14545	0	2.5415	0	5.8454	0	0	2.9755	0	2.9129	3.8047	0	0	0	4.8578	2.7957	0	0	0	0	0	0	0	0	2.5877	0	0	0	6.0761	0	0	0	0	0	0	0	0	0	0.15444	0	0	0.35029	0.48567	0	0	0	0	0	0.0026659	0	0	0	0	0	0	2.2348	0	4.7375
GSM1419147_BC_FOX.CEL	0	1.6657	2.4772	0	0	0.39224	0.0048389	0.97141	5.1047	0.030926	0	0	3.9521	1.0911	0	0	0	3.0199	0	0.044911	1.5421	0.18637	0	0.44237	0.41777	0	0	1.9227	0	0.084633	0	0.62643	0	0.17215	1.1404	0.29819	0	2.7928	0.57185	0	2.8214	3.3661	0.64379	0	0	2.2481	1.6269	0	1.1804	0.27846	0.48729	2.4394	0	0.54998	2.2893	0	0	0	0.84473	0	1.0725	0	0	0	2.2218	0.021718	0	0	0	1.3083	0	0.75294	0.28631	0	0	3.8714	0	1.8938	0.43585	1.0779	0	3.0262	0	0.18504	0.36527	0	0	0	2.5969	0	0.37085	0	0.26158	0	5.5769	4.3097	3.4321	0.34171	0.3634	0	0.22494	0	1.4037	0	1.4065	1.7691	0	0.14445	0	0	0	0.60201	2.4323	0	0	0	0	0	1.0003	0	0	0	2.2718	0	0.088686	1.5554	0	2.6411	0	0	0	0	0.72271	2.8531	0	3.5871	0.31646	3.9276	0	0	0	0.87993	3.7446	0.23409	0	2.6188	2.1175	3.8172	0	0	3.61	2.6493	1.338	0	0	0	0.70246	0.55601	0	0	0	0.89022	1.8791	0	0	0.25652	3.4136	2.8826	0.18272	0.084649	0	0.58282	1.8846	0	0	0.32623	0.10542	0	0	0	0	0.061126	0	2.0365	0.57304	0.40013	0	0.32577	0	3.5419	0.45304	0	0	1.398	0	0	1.2011	0	0.068011	1.5948	0.86404	0	0.54058	0	0.46036	0	0	0	0.21333	3.9427	0.13762	0.88673	0	1.0464	0.46772	0	1.3291	2.7116	0	2.466	0	0.4187	0	0	4.9695	0.74148	0.28339	3.0335	0	0	0	0	1.3304	0	1.8289	0.17615	0.26546	0	0	3.1499	0.48368	0	0	1.057	4.7262	0	0.3989	0.28072	0.82432	0.13252	0	3.0101	3.4343	0.93838	0.52677	0	2.7452	2.5225	0	0	0.6182	0.48043	0	0	0.57259	0	0	0.38175	0	0	2.9113	1.0045	0.20023	0	0	0.27983	2.0421	0.40171	0	0.80088	2.1471	0.34552	1.2556	0.020089	0	0	0	0	0	2.0278	6.2901	0	1.3754	0	2.1508	0.91517	0.60184	4.6638	0	5.4466
GSM1027584_062508WT.CEL	1.0697	0	0	0.74242	2.3692	0	0.9247	0	3.5731	0	1.9842	0	0	3.0103	0.69125	0	0	0.35632	0	0	3.4921	1.1287	0	0.21727	0.47221	0.70687	0	1.9106	3.9199	0	0	0	0	0.046871	0.67016	1.4418	1.2841	0	0.81405	0	1.7882	3.1826	2.0565	0.90833	1.1382	0.28557	0	0	6.5995	0	0.62342	0	0	0	0.54226	1.7302	0.48153	0	0	0.2958	0	0.66077	0	0	4.8399	0	0	0.064077	0	0	0	0	1.4045	0	0.76128	2.4235	0.7338	0	0	0	0.24473	2.9572	0.17332	0	0	0	1.0726	0	0	0	7.7241	0	0	0	1.0451	0.23797	1.2046	0	0	0	0.22547	2.408	0	4.0108	0	2.2104	0	0.058996	0	0	1.0342	0.78534	2.1049	3.2596	0.063286	0	0	0	0.97433	0	0	0.27924	0.77658	0	0	0	0	0.17945	3.9787	0	2.0416	0.035559	0	1.3926	0.69963	3.0687	4.7336	0	0	0.68898	2.2197	0.24277	0	0.1699	0	1.5523	0	3.7586	0	0	0	1.7539	0.19325	0.3457	0	2.8792	0	0	0	0	1.017	0.34105	0	0	0	0	0.32872	3.4524	0.12079	0	0	0	0.74486	1.2481	4.085	2.4506	0	1.0124	0	0	0	0.37019	2.6979	0	2.2516	0	4.679	0	0	3.1487	3.5568	0	2.6548	0	2.4056	0	0	0	4.1972	0	0	0	0	0.28724	0.66602	0.59461	0	0	3.7568	6.8331	0.79785	0	0	0	1.1338	0	0	2.5091	0	0.11884	5.791	1.4003	0	0	0	0	0	5.2867	0.12556	0.30594	0.1858	0.64579	0	0.29489	0	0.11996	5.4937	3.8299	0.078094	0	0	0.44443	2.241	0	0	0	1.602	0	0	3.5193	0	2.2714	3.8679	4.3578	1.8911	0	1.0553	0.21088	0	0	0.67972	0	0.24339	0	1.135	0	0	0.20414	0	0	0.39378	0	3.5318	0	0	0	0	0	1.7406	0	0.15206	2.3684	6.0036	0	0	0	0	0	0	0	6.3438	0	0	0.59878	0.047864	1.9563	0	6.4219	1.7716	0.10829
GSM774159_B38-6M_3.CEL	0	0	0	0.12937	2.1252	0.61337	0	0.52967	2.6654	2.8175	2.4469	3.8493	0.18758	1.3928	0	4.1594	1.6397	0.86735	0	0	1.3918	0	0	0.78438	0	0	0	0	2.1307	0.46926	0	0.99058	0	0.2473	0	0	0	0	0	0	1.4526	3.6438	0	1.3838	6.5562	0	0	3.5024	1.4826	2.3349	0	0	1.8677	0	0	0	0	0.16416	0	1.2538	0	0	1.9392	2.2144	3.8182	0.21869	0.28711	1.7974	1.2519	0	0	0	0	0	2.3596	1.8611	1.4778	0	3.1068	0	0.020884	0	0.2939	1.2029	0.28247	0.85893	2.9793	0	0	0	0.06307	0	2.5078	0	0.93717	0	0	2.5433	0.063958	0.31514	0.19195	0	0.50513	3.9895	1.2807	0	1.4732	0.0076878	0.8901	0.52071	0.32403	0.25148	1.994	0	0	0	0	0	2.4913	2.3002	0.18381	0	0.29134	1.0155	0	2.7329	0.46696	1.8086	0.91473	0	1.797	2.3387	0	0.012123	0	3.6318	0	0	0	0	1.323	0	0.4285	0	2.7434	0.0087218	0.1178	3.5023	0	1.5632	0	0.68098	0	0	0.63444	0.7596	0.6512	0	0	0	0	2.2762	0	1.294	0	0.25961	0	0.39428	3.8	3.7002	0	0.53939	0	1.4114	0	2.6592	0	1.605	0.25213	0	0.029694	2.238	0	0	0	1.7054	0	2.4544	0	3.3445	0	0	0	0	0	0	0	0	0.21235	0	0	0	0.19483	1.5363	4.4203	0	0	0	1.8938	0.42973	1.2215	0	0	0.10369	0	0.96794	0.29296	2.2492	0.067291	0	0.64434	2.7051	0	0.74832	0	0	0.92367	0.48922	0	0	0	0	0	0.44756	0	0	3.8729	3.678	0	0	2.2478	0	0.88806	0	0	0	0.36922	0	0	1.4375	0	3.5694	3.6239	0.14293	0	0.50706	5.5652	0	1.887	0.5659	0	0	0	0	2.1052	0	0	0	3.6298	4.0283	0.00028533	0	1.0696	0	0	0	0	1.681	1.8166	0	0.46894	5.9646	0	0	0	0	0	1.5606	4.2418	0	3.3805	0	0	0	0	0	0.16774	2.4043	2.1969	2.0939
GSM625978.CEL	3.7722	1.4785	0	0	0	2.7234	0	2.5173	2.3425	0	0	0	1.3163	1.7827	0	0	2.5704	1.2187	1.3639	0.10885	0.62248	0.31224	1.4996	0	0.06521	0	0	0	0	0.67197	0.66798	5.2436	0	0	0	0.20725	0	0	0	2.193	0.15797	3.9477	3.2124	0	1.6216	0	0	0	0	0.013563	0	0	0	0	0.20108	0	0.77692	0.71422	0	0	0	0	0	3.6505	3.303	4.0036	0	0	0.31023	0.49188	0	0	0	1.3263	0	5.2594	0	0	0.71266	4.907	0	0.55427	0	2.5868	0	0.65103	1.3873	2.5484	0.16204	0.48976	0.25481	0.29397	1.4052	3.1899	0	0.7583	0	0	0	1.3089	0	0.098735	0	0	0	0.43599	2.471	0.21364	0	0	0	0.53993	4.5118	3.572	1.6945	0	0	0	0	0.63134	1.1112	0	4.1308	0	0	0	0	0	3.6036	0	0	0.40812	0	0.065194	0.75197	3.5359	2.2579	0	0	0	0	0	0	0	0.46448	0.11912	0	3.9227	0	0	0	3.356	0	0	0	0	0	1.2759	0	0	0	0	0	0	0.39105	2.6783	0	0.63602	0	0	3.6004	3.3705	0	0.79324	0	0.54245	0	0	2.9096	0	0	0.95903	3.7946	2.449	3.3649	0	0	0	0	2.863	3.0267	0	0	0	0.0026713	0.38392	0.83979	2.557	0	0	0	0	3.577	0.18051	0.96843	1.4867	0	1.6514	0	0.12951	0	0	0	0	0	0	2.9145	2.2557	0.90835	0.60471	0	0	0.004317	0	0	2.5209	0	0.18614	0	0.21004	0	0.6885	1.1139	0	2.5765	0	0	2.7659	0	0	0	0	0	0	0	0	0	0.44119	0.084	0.2302	0	3.2949	3.5416	0.35897	0	1.3251	3.7549	0	0	5.1927	0	0	3.1438	2.6495	0	0.33366	0	0	0	3.528	0	2.3568	0	0	0.35185	2.148	0	0.22107	0.44686	0	3.8996	0	0	0	1.0063	4.647	0	2.0956	3.8446	0	0	0	2.6138	0	0	0	1.2307	1.0492	0	0
GSM267252.CEL	0	0	0	2.7589	0	0	1.2507	0	3.2438	1.0884	0	3.5654	0	0	0	0.66105	0	0	1.4608	0	0.65722	0.27186	0	0	2.4752	1.3311	0	0.46433	0	0	0	1.8807	0	0	1.6927	1.107	1.9499	0.28798	0.48063	0	4.0951	3.7474	1.7418	0	1.7113	0.10523	1.9032	0.66116	0	0	0	5.1546	0	0	1.2701	0	0.021644	0	1.0498	1.0133	0	0	1.4304	0.48301	4.1689	0	0	0	0	1.141	0.15645	2.2231	1.4098	0	0	4.2224	0.11387	0	0.30027	0.51607	2.4536	4.702	0.69643	0	0	0.44034	1.1491	3.5377	0	0	0.14775	0	0.97105	0	0.54184	0.23836	0	3.1785	0	0	0.5235	0	0	0.76626	0	1.7284	3.5775	3.9112	0	0	1.329	1.1029	1.9375	0	0.4002	0	2.1936	0	0.46234	4.6335	0	0	0	1.1117	0	0.84337	0.0042589	0	0	0.5164	0	0	0.38666	3.7521	0	3.5527	3.1427	0	0.82951	0.032093	1.6166	0.91335	0.11265	1.4622	0	3.6424	0	3.4997	0	0	6.2618	2.2527	3.5933	0	0	0	1.5409	2.0138	0	0.82491	0	0	2.0566	0	0	0	0	0	0	0.18752	0	1.4711	2.8445	0	0	0	0	0.72463	0	1.1221	0	3.5362	1.2482	1.2671	0	0	0	0.41208	0	3.5945	0	0	1.7521	0	0	0.61234	0.57283	2.0229	0	0.19401	0	1.829	0.11163	1.8216	2.6029	0	0	0	0	0	3.3785	0	0	0.40036	1.6505	3.4655	0	2.9734	0	0.096581	0	0.045543	0	0.43369	0	0.61324	0.4043	0	0	0	0	1.5117	0.35277	0.64049	0.01132	0	1.2699	0	0	0	0	1.6954	0	0.28605	0	0	2.4283	0.29412	0	1.48	0	3.4548	3.3675	0	1.778	0	2.9324	0.90324	1.697	0.35639	0.18604	0.34415	0.71717	2.8143	2.199	0	0	0.065729	1.1859	3.4665	1.1973	0.25512	1.3255	0	0.80563	0.20071	2.8836	0.047071	0.29015	0.2039	2.8611	1.5601	0.44769	0	0	0	0	0	0.68114	0.32261	5.1639	2.1341	0	0	0.66545	0	0.16906	3.95	0	3.6848
142_2014wt_anaero.CEL	0	0.30242	0	0	0.288	0.10653	1.3181	0	0	0	1.7063	0.71367	0	2.3243	0	5.1195	0	1.693	0	0	0.39375	0	0	0	1.4836	0	2.2568	0.45676	1.0186	0	3.0142	0	3.4291	0.05428	0	0	0.73556	0.62893	3.0116	0	0	3.7832	0.53918	0	1.8628	0	0	1.0332	0.25553	1.2942	0	0.15613	0	0	0	5.5171	0.098562	0	0	0	0	0	0	0.41817	5.9435	0	2.1129	4.1299	0	0	0	2.3302	0	0	0	0.95796	4.5238	0	3.5003	0	0	0.91039	0.12535	0.92878	0	0	0	0	0	0	0	0	3.2589	0	0.087356	0	0	3.3527	0	0.32544	0	0	0	3.1136	0.40196	0	0	0	0	2.229	0.13221	0	2.7714	0	1.1418	0	0	0	0	0	0	1.5193	0	0	0	4.9715	3.7953	0	0	0	0	0	0	5.3136	0.2525	3.8439	0.25134	3.0419	0	0.080891	0.41531	0	0	1.2905	0.9248	0	3.2839	3.1947	0	0	0.60229	0	0.68967	0	0	1.7445	0	0	0	0	0	4.1855	2.6203	0	3.2139	0	0.35711	0	3.3662	0	0.099082	1.5271	0	1.392	4.6778	3.9835	0	0	0	0.10009	0	0	3.7256	0	0.062954	0	0	0	0	3.7634	0	0.97466	4.2342	0	1.1007	0	0	1.951	0	2.5829	0	0.07534	0.083262	0	0.15207	1.3711	0	0	0.41462	0.091363	0.12665	0	0	0	0	0	2.0506	2.6612	0	0	0	0	0	1.4283	0.52597	0.2836	0	0	2.3292	0	0	1.8069	0.65173	3.2185	0	0	8.0682	0	1.2947	0	0	0	0	0.10677	2.0191	0	0	0	0.77329	0	0	7.1544	3.6638	0.50522	0	0	2.1089	0	0	3.7813	4.9693	0	2.8729	0	0	0	0	0	0	0.033482	3.539	0	1.9578	2.9904	0	4.7221	0.5167	0.31534	1.4144	0	0	4.309	0.84202	0	0	0	0	0	0	0	2.2296	1.891	0	0	0	1.7013	4.5536	0	2.3969	1.4404
GSM567543.CEL	0	0	0	0.3233	2.507	0	0	0.78016	0	0	0	0	0	0.96038	0	0	0.2353	0	0	0	1.8608	0.083967	3.1561	3.1571	0	0	0	0	1.2711	2.4822	2.4712	0	0	2.329	0	0	0	0	0	0	0	2.6687	0	3.6758	3.2702	0	1.3342	0	0	1.5091	0	0	0	0	0	4.0187	0	0	3.0707	0	4.8147	0	3.7467	2.4213	2.685	0	0.92494	0	0.21781	0	0	0	0.11824	0.36199	1.1623	0	0	0.58315	0	1.0787	0	0.58508	0	0	0	3.2672	4.5663	0	0	0	1.3769	2.5808	0	0	0.046493	0	0	0	0.15762	0	3.9322	5.251	0	3.7399	0	0	0	0	0	0.90817	0.51339	0	0	0	0	0	0	0	1.2236	0	0.64587	0	0.64935	0.37937	2.1858	0	0.91469	0	0.58778	0.35482	0	0.80058	0	0	0	2.9824	0	0	3.7135	1.8008	5.4306	0	0.45292	0.64734	6.7465	0.052458	0.099859	2.6414	0	0.0014567	3.3007	0.67543	0	0	0	0	0.91889	0	1.3853	0	1.7204	0	0	3.1112	0	0	0	0	0	0	0	0	0.61702	3.2184	1.5053	3.9318	2.2143	0	0	0	0	0	3.7468	1.1381	0	0	0	2.0095	1.6788	3.2958	0	1.5145	0	0	6.8928	0	0	0	0	0	0.99488	0	0.044743	0	0	0	0	0	0	0	0	0	0	1.2599	0	0	0	0.44634	0.38841	1.815	0	4.7221	0	0	0	4.4601	0	0	4.0897	1.8579	0	0	0	0	1.6769	0	4.3055	5.4029	4.8359	0	2.4384	0	4.3446	0	0	0	0.53527	0	3.0941	0	1.3028	3.8117	4.0525	4.0104	0.6294	0	3.8551	0.22514	0.18217	0	0	0	0	0.27183	0	2.4194	0	2.1183	2.6344	2.1764	0	0	0	0.33957	0	5.1338	0	0	0.57687	0	0	5.6642	0	0.62814	2.8668	0.41234	2.665	5.4698	0	0	2.3404	0	0	0	0	0	2.0098	1.3712	0	0
GSM307126.CEL	0	0.30362	0	0.30253	0	0	2.057	0	0	0	6.0032	0	0.54606	1.1524	0	0	1.2885	0	4.6536	0	0.067072	0.97021	0	0	3.817	0	3.6217	1.4206	0	0	3.9874	0	0	0	1.5973	2.4694	0	2.7144	0.46623	0	0	2.835	3.5627	0	0.025499	0	0	0	1.5608	0	0.078739	3.3351	0	0	0	1.7622	0	0	0	2.402	0	2.3773	0	1.4064	4.9377	1.0553	0	0	0	2.8141	0	0.50292	6.7497	0	0	3.7519	0	0	0	0	1.5075	2.6423	2.4417	0.72284	0	0	0	1.42	0	0	0.95615	0	1.0568	0	4.1186	0	0	0	0	0	0	0.096384	3.4216	2.9126	0	2.3545	0	0.26717	0	0	0.51706	1.1603	1.7353	0	0	0	0	0	0	0.50702	0	2.43	0	1.4661	0	0	0	0	0	0	0	0	0	1.3315	5.4216	3.2222	0	0	0	0	0	0	3.0213	0	0	0.34519	5.3241	2.9031	0	0	3.4553	1.363	6.1217	1.272	0.12194	0	0.6915	0	0.021155	0	0	1.4077	1.0838	0	0	0	2.3404	6.835	0	0	0	0.54046	0	0	0.12641	0.079043	0	0	0	0	4.6515	0	0.84336	1.7267	4.9731	0	2.3843	0	0	2.6823	0.050524	0	0	0	0	0	0	0	0	0	0	0.39649	2.7939	1.6961	0	0.88164	0	0	0.031155	1.2308	1.1855	0	0	2.5303	2.8059	0	0	3.9313	0.097481	2.7108	0	0	0	3.3649	0.16711	2.155	0	0	0.35264	0	0	0.14689	2.3927	0.7296	0	0.1319	4.0964	0.2653	0.14955	0	0	5.5865	0.26016	0	1.6389	0	6.1605	0	0	0.69988	0	2.8335	2.8005	0	0	0	0	0	0.95872	0	0	1.7392	0	0	1.3209	0	0	0	0	0	0	0	0.15768	0	0.26449	0	0	0	0	0	0	0.090389	0	0	0	0	0.20432	0.66692	0.053631	0.48295	5.1466	0	0	0.64744	2.3363	3.4425	0.51167	4.4193	0	3.5436
GSM1244970_PAO1-37-replicate-01.CEL	0	2.7765	0	0	0	0	0	0	1.2387	0.94725	0.44448	0	0	0.22031	0.8735	0	4.5317	1.7193	0	3.1464	0	4.355	0.60542	2.8971	1.0042	0.049738	0.21215	0	0	0.60145	3.3065	0.83515	0	0	0	0	0	0	0.67258	0	0.080035	3.9448	0	0.0013001	0	4.0627	0	0	0	0.29729	0	0	2.6768	1.5216	0	0	0	0	0	0	0.40466	0	0.95494	1.4934	1.7242	0	0	0	0	2.4619	0	0	0	0	0	3.6624	0.47978	0.38963	1.3771	2.7568	0	0.83401	1.523	2.3471	0	0	0	0.50695	2.044	0.081665	0	0	0	0	0.033383	3.4336	0.3829	0	0	0	3.6078	2.7057	0	2.4817	0	1.3084	0.13577	0	0	0	0.50896	4.6597	3.8721	0	0	0.65185	0	0	5.2551	0	0	0	2.6557	0	2.9216	1.8931	0	0	0	0	0.1266	0.18174	0	0.0013596	5.0347	3.8386	0	0	3.0679	0	0.41546	0	0	0	0	0.11984	4.052	2.8344	0	0	1.3987	0	0	1.1246	1.7339	0	0	0	0	0	0	2.2267	0	0	0	0	3.8846	0	0.048097	1.2666	0	0.070897	0.55137	0	3.8194	3.0944	0.62508	0	0	0	0.16793	0	1.1495	0.14	0	0	0	0	0	3.7475	2.9845	0.98104	1.6395	0	0.23189	0.15698	0.20036	0	3.8494	3.095	0.64285	0	1.3287	0	0	0	4.3332	0.17379	3.2122	3.5635	1.7086	1.6137	1.6005	0.031318	0	0	2.3661	2.0046	0.73994	2.3813	0	1.8741	0	0	2.5886	0.60918	0	0	1.0706	1.7887	0.73052	1.7608	0	0.12759	0	0.064087	0.59214	1.8386	3.2475	1.0218	0.78429	0.22192	0	0.024502	0	1.351	0	1.152	0.36092	0	0	2.6946	3.535	2.6088	0	0	2.9572	0	0	0	0.39028	0	0	0	0	0	0.78973	0.49995	0.85385	0.89767	1.0296	0	0.37945	0	0.35089	0	0.45293	0.31708	0.3981	2.37	0	5.9924	1.7895	0	0	1.1253	1.0105	0	0	0.89392	0.78451	0	0	0.50777	0	0	0	4.3862	0	0.027665
GSM864520.CEL	0.32995	0.48532	0	0	1.1346	0.059556	3.958	0	3.4625	3.4842	0.2212	0	3.0203	0.05877	0.4141	0	2.4057	0	2.1979	0	5.2933	2.5173	0	3.6601	0	0	0	2.4207	0	0	4.9296	0	0	0.62789	0.51961	0	0	0	0	0	0.30112	3.6753	0	0.46997	0	0	0	0	0	0	1.8387	0	0	0	0	0.35811	0	0	0	0	0	0.12338	0	3.1215	1.3203	0	0	3.6899	0	0	3.7506	0	0	0	1.3897	3.3718	0	1.5285	0.3007	0	0	1.0617	3.3511	0	0	0.21958	0	2.1438	1.3544	2.0299	0.8317	3.7054	0	0	3.6345	0	0	0	0	0	4.6197	0	4.6718	0	0	0.024269	3.4427	0	0	1.378	2.4468	0	3.6282	0	2.7699	0.03756	0	0	5.9077	0	0	0	1.1944	1.2699	0	4.5653	0	0.94762	0	0	0.020825	1.0337	0	0	1.8536	3.1507	0	0	0	0	0.38671	0	0	3.8614	0.23253	0	0.26399	4.7797	0.22592	3.2864	0	0	0	0	0	0	1.103	0	1.1698	0.19049	0	0	0	0	0	2.6673	0	1.2212	0.11666	0.72748	2.3924	3.128	0	0.003201	0	0.71353	0	0	0	2.3995	2.3992	0	0	0	0	0	0	0	0	3.2368	0	0	0.98057	0.49748	0.15242	2.6837	0	0	2.5708	0	0.0060906	2.0483	0	0	0.19808	0	1.5858	0	1.1082	4.5237	0	1.5346	0	0.077666	0	0	0	2.4844	0	0	0	0	0.47914	0	0.21096	0	0	0	0	0	0	0	0	0.39494	0	0	0.43268	0	0	0	1.014	2.6403	0	2.6384	3.1173	1.1807	2.1618	2.3286	0	2.6152	0	1.8238	2.6193	0	4.133	0	5.307	0.099735	0.32302	0	0	0	0	0	0.55885	0	0.99879	0	0	0	0.73622	0	0	0	0	3.9078	3.9278	0	0	0.92882	0.30242	3.1391	1.51	0.31467	0	0	1.5848	0.32283	0.75516	0	0.048833	0	0	1.3306	0	0	0	2.6912	0.26245	0.091165
