	PA0996
GSM1267097_HZI1961_Pae_G1a.CEL	0.57118
GSM1267098_HZI1962_Pae_G1a.CEL	0.68402
GSM1267099_HZI1963_Pae_G1a.CEL	0.69144
GSM1267100_HZI1966_Pae_G1a.CEL	0.82034
GSM1267101_HZI1967_Pae_G1a.CEL	0.70345
GSM1267102_HZI1968_Pae_G1a.CEL	0.81207
GSM1267103_HZI1969_Pae_G1a.CEL	0.7954
GSM1267104_HZI1970_Pae_G1a.CEL	0.81307
GSM1267105_HZI1971_Pae_G1a.CEL	0.79864
GSM1267106_HZI1972_Pae_G1a.CEL	0.77734
GSM1267107_HZI1973_Pae_G1a.CEL	0.7832
GSM1267108_HZI1974_G1a.CEL	0.75248
GSM1267109_HZI1975_G1a.CEL	0.79532
GSM1267110_HZI1976_G1a.CEL	0.76239
GSM1267111_HZI1977_G1a.CEL	0.78779
GSM1267112_HZI1978_G1a.CEL	0.82135
GSM1267113_HZI1979_G1a.CEL	0.83717
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.54827
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.53954
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.62785
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.42664
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.48752
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.52115
GSM1310895_PA14_wild-type.CEL	0.8374
GSM1310896_PA14_lasR_rhlR.CEL	0.1968
GSM1310897_PA14_wild-type_+H2O2.CEL	0.81414
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.24583
GSM1419138_PAO.CEL	0.42014
GSM1419139_PAO2.CEL	0.35026
GSM1419140_PAO3.CEL	0.26002
GSM1419141_BC.CEL	0.41762
GSM1419142_BC2.CEL	0.28805
GSM1419143_BC3.CEL	0.39782
GSM1419144_PAO_FOX.CEL	0.27166
GSM1419145_PAO2_FOX.CEL	0.40899
GSM1419146_PAO3_FOX.CEL	0.25096
GSM1419147_BC_FOX.CEL	0.51558
GSM1419148_BC2_FOX.CEL	0.38907
GSM1419149_BC3_FOX.CEL	0.34938
GSM1419150_PAO_CAZ.CEL	0.33892
GSM1419151_PAO2_CAZ.CEL	0.2771
GSM1419152_PAO3_CAZ.CEL	0.29168
GSM1419153_BC_CAZ.CEL	0.41086
GSM1419154_BC2_CAZ.CEL	0.36941
GSM1419155_BC3_CAZ.CEL	0.3721
GSM1420990_PAO1_control1.CEL	0.24358
GSM1420991_PAO1_control2.CEL	0.63168
GSM1420992_PAO1_NO1.CEL	0.27838
GSM1420993_PAO1_NO2.CEL	0.70314
GSM1420994_anr_control1.CEL	0.44422
GSM1420995_anr_control2.CEL	0.44014
GSM1420996_anr_NO1.CEL	0.54557
GSM1420997_anr_NO2.CEL	0.53565
GSM1420998_dnr_control1.CEL	0.26653
GSM1420999_dnr_control2.CEL	0.56915
GSM1421000_dnr_NO1.CEL	0.34841
GSM1421001_dnr_NO2.CEL	0.68294
GSM1421002_EXdnr_control1.CEL	0.60513
GSM1421003_EXdnr_control2.CEL	0.43787
GSM1421004_EXdnr_NO1.CEL	0.6611
GSM1421005_EXdnr_NO2.CEL	0.5689
GSM1421006_fhpR_control1.CEL	0.6859
GSM1421007_fhpR_control2.CEL	0.59527
GSM1421008_fhpR_NO1.CEL	0.76637
GSM1421009_fhpR_NO2.CEL	0.62203
GSM1517347_MK-1.CEL	0.65152
GSM1517348_MK-2.CEL	0.67819
GSM1517349_MK-3.CEL	0.63756
GSM1517350_MK-4.CEL	0.68936
GSM1517351_MK-5.CEL	0.70242
GSM1517352_MK-6.CEL	0.81531
GSM155231.CEL	0.11795
GSM155239.CEL	0.17747
GSM155240.CEL	0.11114
GSM155241.CEL	0.10489
GSM155242.CEL	0.046104
GSM155243.CEL	0.055131
GSM155244.CEL	0.097775
GSM155245.CEL	0.020704
GSM1553187_Persisters_C1.CEL	0.26202
GSM1553188_Persisters_T1.CEL	0.25907
GSM1553189_Persisters_C2.CEL	0.30274
GSM1553190_Persisters_T2.CEL	0.42748
GSM1553191_Normal_C1.CEL	0.23399
GSM1553192_Normal_T1.CEL	0.35124
GSM1553193_Normal_C2.CEL	0.34552
GSM1553194_Normal_T2.CEL	0.32221
GSM156153.CEL	0.14139
GSM156154.CEL	0.66593
GSM156155.CEL	0.22077
GSM156156.CEL	0.46732
GSM156157.CEL	0.41618
GSM156158.CEL	0.14238
GSM156172.CEL	0.25798
GSM156173.CEL	0.091522
GSM156174.CEL	0.23928
GSM156175.CEL	0.12892
GSM1608059_Planktonic_1.CEL	0.13367
GSM1608060_Planktonic_2.CEL	0.1382
GSM1608061_Planktonic_3.CEL	0.14876
GSM1608062_Planktonic_4.CEL	0.16797
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.21651
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.1774
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.23855
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.17487
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.2334
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.1276
GSM1618385_Wound1.CEL	0.46319
GSM1618386_Wound2.CEL	0.4454
GSM1662223_PAO1_1.CEL	0.62401
GSM1662224_PAO1_2.CEL	0.65752
GSM1662225_PAO1_3.CEL	0.67882
GSM1662226_WFPA205_1.CEL	0.67585
GSM1662227_WFPA205_2.CEL	0.76656
GSM1662228_WFPA205_3.CEL	0.70791
GSM1662229_WFPA513_1.CEL	0.72767
GSM1662230_WFPA513_2.CEL	0.76304
GSM1662231_WFPA513_3.CEL	0.72951
GSM1662232_WFPA510_1.CEL	0.69858
GSM1662233_WFPA510_2.CEL	0.65994
GSM1662234_WFPA510_3.CEL	0.6552
GSM175247.CEL	0.20367
GSM175248.CEL	0.24716
GSM177216.CEL	0.6218
GSM177218.CEL	0.7962
GSM187265.CEL	0.06114
GSM187266.CEL	0.13204
GSM187267.CEL	0.1613
GSM187270.CEL	0.32236
GSM187281.CEL	0.3669
GSM187282.CEL	0.27386
GSM187283.CEL	0.52658
GSM187284.CEL	0.544
GSM1889278_L-Hyp_01.CEL	0.15377
GSM1889279_L-Hyp_02.CEL	0.15947
GSM1889280_D-Hyp_01.CEL	0.1578
GSM1889281_D-Hyp_02.CEL	0.21053
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.15164
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.20979
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.16551
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.14823
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.20695
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.20762
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.20379
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.16993
GSM1953893_BiofilmInoculum1.CEL	0.46644
GSM1953894_BiofilmInoculum2.CEL	0.49098
GSM1958026_L-lysine_1.CEL	0.26636
GSM1958027_L-lysine_2.CEL	0.1871
GSM1958028_D-Lysine_1.CEL	0.67369
GSM1958029_D-Lysine_2.CEL	0.74989
GSM1958030_Cadaverine_1.CEL	0.34748
GSM1958031_Cadaverine_2.CEL	0.25246
GSM1958032_AMV_1.CEL	0.39348
GSM1958033_AMV_2.CEL	0.20188
GSM1958034_L-Pipecolate_1.CEL	0.69451
GSM1958035_L-Pipecolate_2.CEL	0.752
GSM1958036_Glutaric_acid_1.CEL	0.63581
GSM1958037_Glutaric_acid_2.CEL	0.66343
GSM1961571_F0-1.CEL	0.32095
GSM1961572_F0-2.CEL	0.27333
GSM1961573_F0-3.CEL	0.29794
GSM1961574_F0-4.CEL	0.18297
GSM1961575_F1-1.CEL	0.28028
GSM1961576_F1-2.CEL	0.29742
GSM1961577_F1-3.CEL	0.26631
GSM1961578_F1-4.CEL	0.20215
GSM197237.CEL	0.76544
GSM197238.CEL	0.29281
GSM198186.CEL	0.099061
GSM198187.CEL	0.12555
GSM198188.CEL	0.091026
GSM198189.CEL	0.12402
GSM198190.CEL	0.070873
GSM198191.CEL	0.1122
GSM199982.CEL	0.84203
GSM199983.CEL	0.81487
GSM199984.CEL	0.82389
GSM199985.CEL	0.87437
GSM199986.CEL	0.83935
GSM2026894_L-Glu.CEL	0.057684
GSM2026895_D-Arg_01.CEL	0.26039
GSM2026897_D-Arg_02.CEL	0.45406
GSM2045178_MT1.CEL	0.51715
GSM2045179_MT2.CEL	0.48949
GSM2045180_WT1.CEL	0.3499
GSM2045181_WT2.CEL	0.3413
GSM2055817_7629_A-_20130705.CEL	0.78723
GSM2055818_7629_B-_20130705.CEL	0.76618
GSM2055819_7629_C-_20130705.CEL	0.76817
GSM2055820_7629_A+_20130705.CEL	0.85734
GSM2055821_7629_B+_20130705.CEL	0.84749
GSM2055822_7629_C+_20130705.CEL	0.83451
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.41392
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.42132
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.47442
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.46314
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.46351
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.4833
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.23597
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.27408
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.31521
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.2291
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.26043
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.25151
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.1369
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.24128
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.29821
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.18727
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.24297
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.34869
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.44001
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.66687
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	0.50927
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.34979
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.18324
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.70138
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.27247
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.29495
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.2651
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.29564
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.35243
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.53504
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.41111
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.43271
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.57544
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.29901
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.31104
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.28034
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.2901
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.46428
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.45977
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.21748
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.35879
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.51597
GSM208602.CEL	0.85556
GSM208603.CEL	0.94456
GSM208604.CEL	0.87239
GSM208605.CEL	0.87398
GSM208606.CEL	0.75209
GSM208607.CEL	0.38294
GSM208608.CEL	0.84959
GSM208609.CEL	0.84386
GSM208610.CEL	0.33328
GSM208611.CEL	0.81498
GSM208612.CEL	0.7697
GSM208613.CEL	0.82247
GSM208614.CEL	0.86393
GSM208615.CEL	0.41495
GSM208616.CEL	0.40793
GSM208617.CEL	0.48239
GSM208618.CEL	0.1428
GSM208619.CEL	0.21587
GSM208620.CEL	0.39253
GSM208621.CEL	0.54456
GSM234928.CEL	0.66269
GSM234929.CEL	0.29281
GSM242671.CEL	0.65313
GSM242676.CEL	0.6266
GSM242677.CEL	0.65699
GSM243221.CEL	0.77687
GSM243222.CEL	0.79908
GSM243223.CEL	0.78333
GSM243224.CEL	0.77868
GSM244065.CEL	0.67642
GSM244066.CEL	0.68924
GSM244067.CEL	0.68329
GSM244068.CEL	0.67322
GSM244069.CEL	0.68269
GSM244070.CEL	0.6798
GSM244071.CEL	0.72712
GSM244072.CEL	0.76954
GSM251201.CEL	0.11828
GSM251202.CEL	0.56177
GSM251203.CEL	0.49348
GSM251204.CEL	0.093272
GSM251205.CEL	0.13603
GSM251206.CEL	0.10971
GSM252496.CEL	0.88149
GSM252501.CEL	0.82665
GSM252505.CEL	0.839
GSM252506.CEL	0.6836
GSM252507.CEL	0.64901
GSM252508.CEL	0.63663
GSM252559.CEL	0.54711
GSM252560.CEL	0.57583
GSM252561.CEL	0.5931
GSM252562.CEL	0.66543
GSM254432.CEL	0.67565
GSM261915.CEL	0.20967
GSM261916.CEL	0.15411
GSM261917.CEL	0.16028
GSM261918.CEL	0.2582
GSM261919.CEL	0.23502
GSM261920.CEL	0.17708
GSM261921.CEL	0.19359
GSM261922.CEL	0.096947
GSM261923.CEL	0.20013
GSM261924.CEL	0.17859
GSM261925.CEL	0.098055
GSM261926.CEL	0.10451
GSM261927.CEL	0.15411
GSM261928.CEL	0.087631
GSM261929.CEL	0.11672
GSM261930.CEL	0.14555
GSM261931.CEL	0.084349
GSM261932.CEL	0.13166
GSM261933.CEL	0.16423
GSM261934.CEL	0.19164
GSM261935.CEL	0.082173
GSM261936.CEL	0.15042
GSM261937.CEL	0.14109
GSM261938.CEL	0.032017
GSM267248.CEL	0.52921
GSM267249.CEL	0.55882
GSM267250.CEL	0.50363
GSM267251.CEL	0.45893
GSM267252.CEL	0.64453
GSM267253.CEL	0.5619
GSM267254.CEL	0.75668
GSM267255.CEL	0.74918
GSM267256.CEL	0.6431
GSM267257.CEL	0.56643
GSM267258.CEL	0.7402
GSM267259.CEL	0.65969
GSM290747.CEL	0.28071
GSM290748.CEL	0.35044
GSM290749.CEL	0.38107
GSM290750.CEL	0.46956
GSM290751.CEL	0.37956
GSM290752.CEL	0.47766
GSM307112.CEL	0.51271
GSM307113.CEL	0.59265
GSM307114.CEL	0.59149
GSM307115.CEL	0.35027
GSM307116.CEL	0.28665
GSM307117.CEL	0.31488
GSM307118.CEL	0.72558
GSM307119.CEL	0.78072
GSM307120.CEL	0.79197
GSM307121.CEL	0.57115
GSM307122.CEL	0.55915
GSM307123.CEL	0.53276
GSM307124.CEL	0.57955
GSM307125.CEL	0.53483
GSM307126.CEL	0.60772
GSM307134.CEL	0.75651
GSM307135.CEL	0.80044
GSM318716.CEL	0.70545
GSM334310.CEL	0.7999
GSM334311.CEL	0.85691
GSM334312.CEL	0.7956
GSM334313.CEL	0.81126
GSM334314.CEL	0.8937
GSM334315.CEL	0.87153
GSM335182.CEL	0.39126
GSM335183.CEL	0.25287
GSM349042.CEL	0.54771
GSM349045.CEL	0.69337
GSM349047.CEL	0.77372
GSM349048.CEL	0.6539
GSM356953.CEL	0.37809
GSM356954.CEL	0.38678
GSM356955.CEL	0.42449
GSM356956.CEL	0.44285
GSM356957.CEL	0.36293
GSM356958.CEL	0.38794
GSM356959.CEL	0.36255
GSM356960.CEL	0.35248
GSM356961.CEL	0.34977
GSM366976.CEL	0.74979
GSM366977.CEL	0.76145
GSM375702.CEL	0.8647
GSM375703.CEL	0.84412
GSM393044.CEL	0.69284
GSM393045.CEL	0.6895
GSM424829.CEL	0.42799
GSM424830.CEL	0.31352
GSM424831.CEL	0.30877
GSM424832.CEL	0.56826
GSM424833.CEL	0.59725
GSM424834.CEL	0.4213
GSM424835.CEL	0.32231
GSM424836.CEL	0.41872
GSM429472.CEL	0.29572
GSM429475.CEL	0.31966
GSM429476.CEL	0.30237
GSM429477.CEL	0.31869
GSM429478.CEL	0.37375
GSM429479.CEL	0.36957
GSM429480.CEL	0.19825
GSM429481.CEL	0.30757
GSM432860.CEL	0.38444
GSM432861.CEL	0.39213
GSM432862.CEL	0.16863
GSM432863.CEL	0.29994
GSM432864.CEL	0.54689
GSM432865.CEL	0.1692
GSM432866.CEL	0.48775
GSM432867.CEL	0.56576
GSM432868.CEL	0.4292
GSM432869.CEL	0.49779
GSM432870.CEL	0.27786
GSM432871.CEL	0.35511
GSM45588.CEL	0.41002
GSM45589.CEL	0.43927
GSM45590.CEL	0.72817
GSM45591.CEL	0.74969
GSM462061.CEL	0.30881
GSM462062.CEL	0.39946
GSM462063.CEL	0.52835
GSM462064.CEL	0.57675
GSM462352.CEL	0.64082
GSM462353.CEL	0.80163
GSM462354.CEL	0.91442
GSM462355.CEL	0.87528
GSM537320.CEL	0.68392
GSM537321.CEL	0.6539
GSM541640.CEL	0.42372
GSM541641.CEL	0.49778
GSM541642.CEL	0.60997
GSM541643.CEL	0.60793
GSM541644.CEL	0.32771
GSM541645.CEL	0.31034
GSM541646.CEL	0.50245
GSM541647.CEL	0.39211
GSM541648.CEL	0.8542
GSM541649.CEL	0.81949
GSM546244.CEL	0.91052
GSM546245.CEL	0.89105
GSM546246.CEL	0.90279
GSM546247.CEL	0.8405
GSM546248.CEL	0.83026
GSM546249.CEL	0.89954
GSM546250.CEL	0.98731
GSM546251.CEL	0.98347
GSM546252.CEL	0.99862
GSM546253.CEL	1
GSM546254.CEL	0.10174
GSM546255.CEL	0.15144
GSM546256.CEL	0.10901
GSM546257.CEL	0.20416
GSM546258.CEL	0.14265
GSM546259.CEL	0.16179
GSM546260.CEL	0.15722
GSM546261.CEL	0.22079
GSM546262.CEL	0.11201
GSM546263.CEL	0.27605
GSM546264.CEL	0.1494
