	PA3423
GSM1191066_sphR-pyr-1.CEL	0.84623
GSM1191067_sphR-pyr-2.CEL	0.98599
GSM1191068_sphR-surf-1.CEL	0.43765
GSM1191069_sphR-surf-2.CEL	0.78927
GSM1191070_WT-pyr-1.CEL	0.98392
GSM1191071_WT-pyr-2.CEL	0.48507
GSM1191072_WT-surf-1.CEL	0.73548
GSM1191073_WT-surf-2.CEL	0.93872
GSM1206643_WT-PYR-1.CEL	0.55825
GSM1206644_WT-PYR-2.CEL	0.52601
GSM1206645_WT-CHO-1.CEL	0.83064
GSM1206646_WT-CHO-2.CEL	0.87659
GSM1206647_WT-DTC-1.CEL	0.96503
GSM1206648_WT-DTC-2.CEL	0.79153
GSM1206649_WT-ETC-1.CEL	0.43231
GSM1206650_WT-ETC-2.CEL	0.8927
GSM1206651_WT-PRC-1.CEL	0.57158
GSM1206652_WT-PRC-2.CEL	0.73811
GSM1206653_dgcA-CHO-1.CEL	0.83253
GSM1206654_dgcA-CHO-2.CEL	0.98689
GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	0.73083
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.48687
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.70704
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	0.73296
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.85126
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.51464
GSM1244967_PAO1-22-replicate-01.CEL	0.73097
GSM1244968_PAO1-22-replicate-02.CEL	0.42979
GSM1244969_PAO1-22-replicate-03.CEL	0.99101
GSM1244970_PAO1-37-replicate-01.CEL	0.41357
GSM1244971_PAO1-37-replicate-02.CEL	0.72461
GSM1244972_PAO1-37-replicate-03.CEL	0.50474
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.56485
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.64135
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.55185
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.55667
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.58519
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.69952
GSM1267086_HZI1981_G1a.CEL	0.97387
GSM1267087_HZI1950_Pae_G1a.CEL	0.52552
GSM1267088_HZI1951_Pae_G1a.CEL	0.50359
GSM1267089_HZI1952_Pae_G1a.CEL	0.42573
GSM1267090_HZI1953a_Pae_G1a.CEL	0.94938
GSM1267091_HZI1954_Pae_G1a.CEL	0.86983
GSM1267092_HZI1955_Pae_G1a.CEL	0.89833
GSM1267093_HZI1956_Pae_G1a.CEL	0.48973
GSM1267094_HZI1958_Pae_G1a.CEL	0.66485
GSM1267095_HZI1959_Pae_G1a.CEL	0.80289
GSM1267096_HZI1960a_Pae_G1a.CEL	0.7188
GSM1267097_HZI1961_Pae_G1a.CEL	0.8394
GSM1267098_HZI1962_Pae_G1a.CEL	0.51653
GSM1267099_HZI1963_Pae_G1a.CEL	0.94155
GSM1267100_HZI1966_Pae_G1a.CEL	0.75517
GSM1267101_HZI1967_Pae_G1a.CEL	0.76713
GSM1267102_HZI1968_Pae_G1a.CEL	0.75162
GSM1267103_HZI1969_Pae_G1a.CEL	0.66573
GSM1267104_HZI1970_Pae_G1a.CEL	0.40754
GSM1267105_HZI1971_Pae_G1a.CEL	0.49824
GSM1267106_HZI1972_Pae_G1a.CEL	0.68872
GSM1267107_HZI1973_Pae_G1a.CEL	0.44915
GSM1267108_HZI1974_G1a.CEL	0.75701
GSM1267109_HZI1975_G1a.CEL	0.51401
GSM1267110_HZI1976_G1a.CEL	0.81078
GSM1267111_HZI1977_G1a.CEL	0.64301
GSM1267112_HZI1978_G1a.CEL	0.79456
GSM1267113_HZI1979_G1a.CEL	0.55718
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.47475
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.79859
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.89531
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.52659
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.42199
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.92117
GSM1310895_PA14_wild-type.CEL	0.85195
GSM1310896_PA14_lasR_rhlR.CEL	0.86013
GSM1310897_PA14_wild-type_+H2O2.CEL	0.87442
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.65035
GSM1419138_PAO.CEL	0.97063
GSM1419139_PAO2.CEL	0.88454
GSM1419140_PAO3.CEL	0.85345
GSM1419141_BC.CEL	0.96438
GSM1419142_BC2.CEL	0.94486
GSM1419143_BC3.CEL	0.739
GSM1419144_PAO_FOX.CEL	0.43388
GSM1419145_PAO2_FOX.CEL	0.754
GSM1419146_PAO3_FOX.CEL	0.69743
GSM1419147_BC_FOX.CEL	0.41015
GSM1419148_BC2_FOX.CEL	0.58855
GSM1419149_BC3_FOX.CEL	0.89214
GSM1419150_PAO_CAZ.CEL	0.77488
GSM1419151_PAO2_CAZ.CEL	0.95816
GSM1419152_PAO3_CAZ.CEL	0.85355
GSM1419153_BC_CAZ.CEL	0.51142
GSM1419154_BC2_CAZ.CEL	0.82797
GSM1419155_BC3_CAZ.CEL	0.42815
GSM1420990_PAO1_control1.CEL	0.92162
GSM1420991_PAO1_control2.CEL	0.57656
GSM1420992_PAO1_NO1.CEL	0.98262
GSM1420993_PAO1_NO2.CEL	0.42862
GSM1420994_anr_control1.CEL	0.84547
GSM1420995_anr_control2.CEL	0.46081
GSM1420996_anr_NO1.CEL	0.91784
GSM1420997_anr_NO2.CEL	0.89043
GSM1420998_dnr_control1.CEL	0.70736
GSM1420999_dnr_control2.CEL	0.7379
GSM1421000_dnr_NO1.CEL	0.53196
GSM1421001_dnr_NO2.CEL	0.61867
GSM1421002_EXdnr_control1.CEL	0.489
GSM1421003_EXdnr_control2.CEL	0.6361
GSM1421004_EXdnr_NO1.CEL	0.48277
GSM1421005_EXdnr_NO2.CEL	0.78049
GSM1421006_fhpR_control1.CEL	0.69576
GSM1421007_fhpR_control2.CEL	0.61322
GSM1421008_fhpR_NO1.CEL	0.60775
GSM1421009_fhpR_NO2.CEL	0.97117
GSM1517347_MK-1.CEL	0.96869
GSM1517348_MK-2.CEL	0.98754
GSM1517349_MK-3.CEL	0.61755
GSM1517350_MK-4.CEL	0.4492
GSM1517351_MK-5.CEL	0.49766
GSM1517352_MK-6.CEL	0.91626
GSM155231.CEL	0.61056
GSM155239.CEL	0.48823
GSM155240.CEL	0.97339
GSM155241.CEL	0.53385
GSM155242.CEL	0.73619
GSM155243.CEL	0.64814
GSM155244.CEL	0.48287
GSM155245.CEL	0.62334
GSM1553187_Persisters_C1.CEL	0.87303
GSM1553188_Persisters_T1.CEL	0.7258
GSM1553189_Persisters_C2.CEL	0.91468
GSM1553190_Persisters_T2.CEL	0.40963
GSM1553191_Normal_C1.CEL	0.46469
GSM1553192_Normal_T1.CEL	0.65926
GSM1553193_Normal_C2.CEL	0.78527
GSM1553194_Normal_T2.CEL	0.64687
GSM156153.CEL	0.5656
GSM156154.CEL	0.88861
GSM156155.CEL	0.9117
GSM156156.CEL	0.78952
GSM156157.CEL	0.47947
GSM156158.CEL	0.84454
GSM156172.CEL	0.76455
GSM156173.CEL	0.84089
GSM156174.CEL	0.84137
GSM156175.CEL	0.73797
GSM1608059_Planktonic_1.CEL	0.63066
GSM1608060_Planktonic_2.CEL	0.90245
GSM1608061_Planktonic_3.CEL	0.95529
GSM1608062_Planktonic_4.CEL	0.97082
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.58211
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.52688
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.51556
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.80852
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.97857
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.54338
GSM1618385_Wound1.CEL	0.66957
GSM1618386_Wound2.CEL	0.72708
GSM1662223_PAO1_1.CEL	0.64989
GSM1662224_PAO1_2.CEL	0.72919
GSM1662225_PAO1_3.CEL	0.62254
GSM1662226_WFPA205_1.CEL	0.75207
GSM1662227_WFPA205_2.CEL	0.98684
GSM1662228_WFPA205_3.CEL	0.85849
GSM1662229_WFPA513_1.CEL	0.97774
GSM1662230_WFPA513_2.CEL	0.65273
GSM1662231_WFPA513_3.CEL	0.48969
GSM1662232_WFPA510_1.CEL	0.52128
GSM1662233_WFPA510_2.CEL	0.53887
GSM1662234_WFPA510_3.CEL	0.86192
GSM175247.CEL	0.53388
GSM175248.CEL	0.73676
GSM177216.CEL	0.95635
GSM177218.CEL	0.65276
GSM187265.CEL	0.54226
GSM187266.CEL	0.93248
GSM187267.CEL	0.98743
GSM187270.CEL	0.44084
GSM187281.CEL	0.89356
GSM187282.CEL	0.98457
GSM187283.CEL	0.57784
GSM187284.CEL	0.61494
GSM1889278_L-Hyp_01.CEL	0.51508
GSM1889279_L-Hyp_02.CEL	0.53011
GSM1889280_D-Hyp_01.CEL	0.86171
GSM1889281_D-Hyp_02.CEL	0.66501
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.58557
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.61873
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.94444
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.99806
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.59176
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.56038
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.5616
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.8704
GSM1953893_BiofilmInoculum1.CEL	0.94527
GSM1953894_BiofilmInoculum2.CEL	0.51569
GSM1958026_L-lysine_1.CEL	0.46285
GSM1958027_L-lysine_2.CEL	0.59964
GSM1958028_D-Lysine_1.CEL	0.89813
GSM1958029_D-Lysine_2.CEL	0.90843
GSM1958030_Cadaverine_1.CEL	0.97005
GSM1958031_Cadaverine_2.CEL	0.65206
GSM1958032_AMV_1.CEL	0.42597
GSM1958033_AMV_2.CEL	0.4275
GSM1958034_L-Pipecolate_1.CEL	0.88391
GSM1958035_L-Pipecolate_2.CEL	0.62486
GSM1958036_Glutaric_acid_1.CEL	0.50221
GSM1958037_Glutaric_acid_2.CEL	0.56909
GSM1961571_F0-1.CEL	0.46006
GSM1961572_F0-2.CEL	0.94978
GSM1961573_F0-3.CEL	0.6581
GSM1961574_F0-4.CEL	0.70292
GSM1961575_F1-1.CEL	0.51997
GSM1961576_F1-2.CEL	0.71361
GSM1961577_F1-3.CEL	0.55221
GSM1961578_F1-4.CEL	0.96344
GSM197237.CEL	0.91913
GSM197238.CEL	0.83115
GSM198186.CEL	0.73854
GSM198187.CEL	0.83831
GSM198188.CEL	0.45082
GSM198189.CEL	0.61709
GSM198190.CEL	0.9287
GSM198191.CEL	0.87468
GSM199982.CEL	0.58939
GSM199983.CEL	0.63055
GSM199984.CEL	0.48362
GSM199985.CEL	0.40049
GSM199986.CEL	0.97004
GSM2026894_L-Glu.CEL	0.5107
GSM2026895_D-Arg_01.CEL	0.88063
GSM2026897_D-Arg_02.CEL	0.50709
GSM2045178_MT1.CEL	0.67308
GSM2045179_MT2.CEL	0.72653
GSM2045180_WT1.CEL	0.51092
GSM2045181_WT2.CEL	0.56866
GSM2055817_7629_A-_20130705.CEL	0.48355
GSM2055818_7629_B-_20130705.CEL	0.40229
GSM2055819_7629_C-_20130705.CEL	0.62089
GSM2055820_7629_A+_20130705.CEL	0.90363
GSM2055821_7629_B+_20130705.CEL	0.53206
GSM2055822_7629_C+_20130705.CEL	0.65966
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.63613
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.70901
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.52854
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.42843
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.59815
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.98758
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.74814
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.67121
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.57667
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.83007
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.48893
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.76819
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.69974
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.44114
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.70057
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.60313
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.40627
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.66972
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.52234
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.46413
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	0.81192
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.73209
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.63448
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.82269
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.92604
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.61934
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.7158
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.93461
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.55984
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.67093
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.69182
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.61631
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.73628
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.8725
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.92307
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.6476
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.57001
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.86067
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.82204
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.56447
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.66601
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.54832
GSM208602.CEL	0.71418
GSM208603.CEL	0.52515
GSM208604.CEL	0.44251
GSM208605.CEL	0.55878
GSM208606.CEL	0.45226
GSM208607.CEL	0.57979
GSM208608.CEL	0.597
GSM208609.CEL	0.58639
GSM208610.CEL	0.95777
GSM208611.CEL	0.85832
GSM208612.CEL	0.55682
GSM208613.CEL	0.94301
GSM208614.CEL	0.68933
GSM208615.CEL	0.40907
GSM208616.CEL	0.68164
GSM208617.CEL	0.45043
GSM208618.CEL	0.56484
GSM208619.CEL	0.97655
GSM208620.CEL	0.719
GSM208621.CEL	0.99099
GSM234928.CEL	0.66522
GSM234929.CEL	0.60001
GSM242671.CEL	0.53764
GSM242676.CEL	0.54848
GSM242677.CEL	0.86288
GSM243221.CEL	0.75451
GSM243222.CEL	0.91655
GSM243223.CEL	0.68777
GSM243224.CEL	0.92221
GSM244065.CEL	0.94033
GSM244066.CEL	0.44443
GSM244067.CEL	0.80096
GSM244068.CEL	0.44487
GSM244069.CEL	0.61189
GSM244070.CEL	0.47642
GSM244071.CEL	0.77955
GSM244072.CEL	0.47448
GSM251201.CEL	0.45275
GSM251202.CEL	0.84155
GSM251203.CEL	0.80699
GSM251204.CEL	0.90758
GSM251205.CEL	0.94532
GSM251206.CEL	0.82773
GSM252496.CEL	0.89723
GSM252501.CEL	0.57301
GSM252505.CEL	0.67458
GSM252506.CEL	0.72718
GSM252507.CEL	0.63863
GSM252508.CEL	0.67735
GSM252559.CEL	0.68897
GSM252560.CEL	0.71047
GSM252561.CEL	0.42318
GSM252562.CEL	0.48903
GSM254432.CEL	0.86308
GSM261915.CEL	0.91919
GSM261916.CEL	0.52434
GSM261917.CEL	0.46731
GSM261918.CEL	0.54034
GSM261919.CEL	0.92729
GSM261920.CEL	0.66597
GSM261921.CEL	0.98756
GSM261922.CEL	0.69786
GSM261923.CEL	0.46966
GSM261924.CEL	0.85906
GSM261925.CEL	0.47184
GSM261926.CEL	0.81777
GSM261927.CEL	0.99771
GSM261928.CEL	0.84671
GSM261929.CEL	0.88826
GSM261930.CEL	0.65535
GSM261931.CEL	0.4374
GSM261932.CEL	0.53544
GSM261933.CEL	0.91533
GSM261934.CEL	0.87328
GSM261935.CEL	0.74458
GSM261936.CEL	0.52111
GSM261937.CEL	0.68665
GSM261938.CEL	0.89129
GSM267248.CEL	0.4654
GSM267249.CEL	0.94185
GSM267250.CEL	0.44697
GSM267251.CEL	0.83289
GSM267252.CEL	0.41095
GSM267253.CEL	0.91295
GSM267254.CEL	0.58895
GSM267255.CEL	0.73087
GSM267256.CEL	0.42629
GSM267257.CEL	0.80013
GSM267258.CEL	0.99838
GSM267259.CEL	0.58133
GSM290747.CEL	0.90282
GSM290748.CEL	0.49077
GSM290749.CEL	0.42199
GSM290750.CEL	0.80032
GSM290751.CEL	0.56247
GSM290752.CEL	0.82891
GSM307112.CEL	0.43908
GSM307113.CEL	0.47999
GSM307114.CEL	0.58962
GSM307115.CEL	0.71127
GSM307116.CEL	0.54406
GSM307117.CEL	0.47585
GSM307118.CEL	0.46701
GSM307119.CEL	0.61992
GSM307120.CEL	0.43735
GSM307121.CEL	0.725
GSM307122.CEL	0.41761
GSM307123.CEL	0.71216
GSM307124.CEL	0.59015
GSM307125.CEL	0.4237
GSM307126.CEL	0.41327
GSM307134.CEL	0.74923
GSM307135.CEL	0.82712
GSM318716.CEL	0.50809
GSM334310.CEL	0.74262
GSM334311.CEL	0.45103
GSM334312.CEL	0.67945
GSM334313.CEL	0.88993
GSM334314.CEL	0.51345
GSM334315.CEL	0.67884
GSM335182.CEL	0.94186
GSM335183.CEL	0.56076
GSM349042.CEL	0.86954
GSM349045.CEL	0.44662
GSM349047.CEL	0.56443
GSM349048.CEL	0.86595
GSM356953.CEL	0.92066
GSM356954.CEL	0.57455
GSM356955.CEL	0.64669
GSM356956.CEL	0.59892
GSM356957.CEL	0.51541
GSM356958.CEL	0.59778
GSM356959.CEL	0.90349
GSM356960.CEL	0.74447
GSM356961.CEL	0.90623
GSM366976.CEL	0.74243
GSM366977.CEL	0.80635
GSM375702.CEL	0.7329
GSM375703.CEL	0.52735
GSM393044.CEL	0.69433
GSM393045.CEL	0.60667
GSM424829.CEL	0.53738
GSM424830.CEL	0.58957
GSM424831.CEL	0.95186
GSM424832.CEL	0.97767
GSM424833.CEL	0.98078
GSM424834.CEL	0.72681
GSM424835.CEL	0.56528
GSM424836.CEL	0.61906
GSM429472.CEL	0.578
GSM429475.CEL	0.97729
GSM429476.CEL	0.91823
GSM429477.CEL	0.87245
GSM429478.CEL	0.71206
GSM429479.CEL	0.6911
GSM429480.CEL	0.84146
GSM429481.CEL	0.93388
GSM432860.CEL	0.82998
GSM432861.CEL	0.96839
GSM432862.CEL	0.76186
GSM432863.CEL	0.90349
GSM432864.CEL	0.76398
GSM432865.CEL	0.72971
GSM432866.CEL	0.89278
GSM432867.CEL	0.66794
GSM432868.CEL	0.90628
GSM432869.CEL	0.55462
GSM432870.CEL	0.98498
GSM432871.CEL	0.839
GSM45588.CEL	0.51718
GSM45589.CEL	0.81055
GSM45590.CEL	0.57331
GSM45591.CEL	0.4582
GSM462061.CEL	0.47917
GSM462062.CEL	0.66005
GSM462063.CEL	0.96897
GSM462064.CEL	0.54251
GSM462352.CEL	0.7258
GSM462353.CEL	0.66384
GSM462354.CEL	0.50226
GSM462355.CEL	0.81713
GSM537320.CEL	0.58247
GSM537321.CEL	0.42719
GSM541640.CEL	0.90977
GSM541641.CEL	0.85724
GSM541642.CEL	0.42802
GSM541643.CEL	0.67141
GSM541644.CEL	0.5914
GSM541645.CEL	0.79379
GSM541646.CEL	0.58818
GSM541647.CEL	0.81961
GSM541648.CEL	0.42746
GSM541649.CEL	0.94471
GSM546244.CEL	0.78809
GSM546245.CEL	0.63899
GSM546246.CEL	0.89091
GSM546247.CEL	0.84426
GSM546248.CEL	0.58801
GSM546249.CEL	0.45392
GSM546250.CEL	0.78316
GSM546251.CEL	0.65469
GSM546252.CEL	0.92046
GSM546253.CEL	0.48998
GSM546254.CEL	0.89849
GSM546255.CEL	0.90628
GSM546256.CEL	0.52301
GSM546257.CEL	0.55336
GSM546258.CEL	0.7684
GSM546259.CEL	0.57073
GSM546260.CEL	0.692
GSM546261.CEL	0.71961
GSM546262.CEL	0.63561
GSM546263.CEL	0.47425
GSM546264.CEL	0.57044
