	PA3423
GSM900179_F2_Pae_G1a_.CEL	0.10137
GSM252507.CEL	0.10227
GSM462354.CEL	0.10247
GSM774147_B12-7_3.CEL	0.10255
GSM560756.CEL	0.10322
GSM546259.CEL	0.10363
JS-A84.9.07.CEL	0.10375
GSM774095_CF66-1992b.CEL	0.10528
GSM637591.CEL	0.10933
GSM767701.CEL	0.1111
GSM871967.CEL	0.11121
GSM1177843_PAO1-2.CEL	0.11158
GSM92188.CEL	0.11169
JS-1B4.9.07.CEL	0.11234
GSM774110_CF173-2002b.CEL	0.11255
GSM637589.CEL	0.11292
GSM1267106_HZI1972_Pae_G1a.CEL	0.1147
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.11539
GSM1191067_sphR-pyr-2.CEL	0.11547
GSM156155.CEL	0.11553
GSM307122.CEL	0.11638
GSM251202.CEL	0.11648
GSM897996_MHH0095_Pae_G1a.CEL	0.11696
146_2014dR_anaero.CEL	0.1173
GSM92186.CEL	0.11881
GSM854795.CEL	0.12056
GSM198191.CEL	0.12113
GSM198187.CEL	0.12151
GSM1267113_HZI1979_G1a.CEL	0.12208
GSM774129_CF333-2005c.CEL	0.1223
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.12528
GSM546270.CEL	0.12591
GSM267252.CEL	0.12733
GSM774139_B12-0_1.CEL	0.12933
GSM774112_CF173-2005a.CEL	0.12952
GSM1181849_gc_Delta1_2.CEL	0.12968
GSM854796.CEL	0.13124
GSM774107_CF173-1984b.CEL	0.1313
GSM774109_CF173-2002a.CEL	0.13279
GSM871976.CEL	0.13298
GSM821506.CEL	0.13399
GSM244072.CEL	0.13443
GSM541648.CEL	0.136
GSM1958029_D-Lysine_2.CEL	0.13626
GSM560754.CEL	0.1374
GSM774142_B12-4_1.CEL	0.13927
GSM774099_CF66-2008c.CEL	0.13961
GSM617296.CEL	0.14009
GSM823347.CEL	0.14025
GSM774116_CF243-2002b.CEL	0.14151
GSM175247.CEL	0.14192
20mM_KT2440.CEL	0.1426
WT12935-18-05.CEL	0.1449
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.14536
L_13.CEL	0.14599
GSM2026894_L-Glu.CEL	0.14652
GSM1421007_fhpR_control2.CEL	0.14938
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.15009
GSM573325.CEL	0.15017
GSM573326.CEL	0.15079
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.15246
GSM637578.CEL	0.15343
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.15371
GSM842850_Wright_12_4203-stat-3_Pae_G1a.CEL	0.15376
GSM267256.CEL	0.15474
ETJan12B_1376_2012PAO1wt-aero.CEL	0.15578
GSM774137_B6-4_2.CEL	0.15688
GSM1027586_062508plcHR.CEL	0.15739
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	0.15885
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.15909
120330-10978D_M3_(Pae_G1a).CEL	0.15919
GSM980539_MHH1372.CEL	0.16228
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.16263
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.16429
PA14_cDNA_labeled_4-09-08_S2.CEL	0.16758
GSM842841_Wright_3_WT-log-3_Pae_G1a.CEL	0.16766
GSM774157_B38-6M_1.CEL	0.1684
GSM591622.CEL	0.16853
L_14.CEL	0.17141
GSM1206647_WT-DTC-1.CEL	0.17182
GSM1310896_PA14_lasR_rhlR.CEL	0.17185
GSM45590.CEL	0.17202
H_5.CEL	0.17229
GSM591603.CEL	0.17277
Van_Delden_Kohler_0311_BAL6_2.CEL	0.17334
GSM767700.CEL	0.1735
GSM821497.CEL	0.17607
GSM197237.CEL	0.17631
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0.17916
GSM92175.CEL	0.17947
GSM637586.CEL	0.18045
GSM738264.CEL	0.18095
GSM567673.CEL	0.18167
GSM738265.CEL	0.18202
GSM187267.CEL	0.18209
GSM617295.CEL	0.18406
fos3_anaerobic_Pae_G1a.CEL	0.18485
GSM1112050_PGAS_37_2B.CEL	0.1849
GSM92177.CEL	0.18495
GSM597217.CEL	0.18563
GSM625977.CEL	0.1861
GSM2055818_7629_B-_20130705.CEL	0.18635
GSM617289.CEL	0.18665
PA14_3-23-07_s2.CEL	0.18686
GSM356961.CEL	0.18761
GSM567679.CEL	0.18805
GSM546277.CEL	0.18828
GSM546249.CEL	0.18859
147_2014dR_anaero.CEL	0.19005
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.19189
GSM822713_delta_cbrBLB_B.CEL	0.19256
GSM871963.CEL	0.19301
GSM567682.CEL	0.19758
GSM208602.CEL	0.19762
GSM1953894_BiofilmInoculum2.CEL	0.1977
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.20278
GSM92173.CEL	0.2057
GSM625973.CEL	0.20587
GSM717424.CEL	0.20772
GSM685449.CEL	0.20924
GSM546244.CEL	0.20979
GSM92182.CEL	0.21025
GSM625975.CEL	0.21157
GSM711451.CEL	0.21243
GSM821499.CEL	0.21315
GSM1206648_WT-DTC-2.CEL	0.21463
GSM994501_HM4-replicate-03.CEL	0.21492
GSM175248.CEL	0.21824
GSM92170.CEL	0.21963
DC1.CEL	0.22079
GSM617301.CEL	0.22277
Pae_Fe03_18.CEL	0.22285
GSM307119.CEL	0.22311
GSM774087_CF30-1979c.CEL	0.22312
GSM854797.CEL	0.22514
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.22541
Pae_noFe_11.CEL	0.22727
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.22745
GSM1143376_A2_Pae_G1a_.CEL	0.22857
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.23059
GSM462353.CEL	0.23483
GSM393044.CEL	0.23705
GSM432867.CEL	0.23728
GSM1662223_PAO1_1.CEL	0.23857
GSM821501.CEL	0.23935
143b_2014wt_anaero.CEL	0.23967
GSM546269.CEL	0.24095
Overhage3006_(Pae_G1a).CEL	0.24144
GSM1421008_fhpR_NO1.CEL	0.24162
GSM261925.CEL	0.24303
Van_Delden_Kohler_0311_PT5_2.CEL	0.24354
GSM864519.CEL	0.24378
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.24706
GSM234928.CEL	0.24727
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.24854
GSM617299.CEL	0.24928
GSM637598.CEL	0.2509
GSM1112047_PGAS_25_2A.CEL	0.2512
GSM1112049_PGAS_37_1B.CEL	0.25156
GSM92181.CEL	0.25301
Van_Delden_Kohler_0311_BAL6_1.CEL	0.25322
GSM567671.CEL	0.25333
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.25353
GSM1027585_071008WT.CEL	0.25507
GSM854793.CEL	0.25524
1_9hr_CSV86(Pae_G1a).CEL	0.25685
GSM1181848_gc_WT2_3.CEL	0.25722
GSM711449.CEL	0.25784
GSM854798.CEL	0.25846
GSM1553187_Persisters_C1.CEL	0.25873
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.25935
GSM743008_PAO1-SC24-b.CEL	0.25957
GSM823342.CEL	0.25993
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.26289
GSM356960.CEL	0.26336
GSM1420994_anr_control1.CEL	0.26345
GSM307120.CEL	0.26554
GSM290752.CEL	0.26678
TUBS0090.CEL	0.26715
GSM711452.CEL	0.26893
GSM244068.CEL	0.26917
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.27108
GSM429472.CEL	0.27264
GSM208621.CEL	0.27305
GSM242677.CEL	0.27708
GSM823344.CEL	0.27729
GSM871977.CEL	0.27794
JS-A164.9.07.CEL	0.278
GSM1517347_MK-1.CEL	0.27976
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.27995
GSM1517351_MK-5.CEL	0.28035
GSM1112048_PGAS_25_4A.CEL	0.28047
GSM821500.CEL	0.28122
Tob3_anaerobic_Pae_G1a.CEL	0.28286
GSM2055817_7629_A-_20130705.CEL	0.28296
GSM1143381_WT1_Pae_G1a_.CEL	0.28313
GSM1958027_L-lysine_2.CEL	0.28352
GSM1267097_HZI1961_Pae_G1a.CEL	0.28421
GSM597221.CEL	0.28456
GSM267255.CEL	0.28591
Nag_cDNA_1-30-09_S2.CEL	0.28741
GSM567670.CEL	0.28902
GSM92189.CEL	0.28955
TUBS0088.CEL	0.29017
GSM871972.CEL	0.2909
GSM954581_Nomura_PA2449-2_Pae_G1a_.CEL	0.29201
Tob3aerobic_Pae_G1a.CEL	0.29358
GSM1421006_fhpR_control1.CEL	0.29361
GSM637588.CEL	0.29367
GSM567675.CEL	0.29383
GSM92166.CEL	0.29399
GSM743007_PAO1-SC24-a.CEL	0.29487
GSM1958033_AMV_2.CEL	0.29611
GSM267251.CEL	0.2994
Nag_cDNA_2-26-09_s1.CEL	0.30029
GSM900180_C2_Pae_G1a_.CEL	0.30031
GSM562114_Koh_PAK_H2O_3.CEL	0.30048
GSM393045.CEL	0.3017
GSM842844_Wright_6_WT-stat-3_Pae_G1a.CEL	0.30264
GSM854799.CEL	0.30301
GSM560755.CEL	0.30315
GSM267249.CEL	0.30445
GSM1206649_WT-ETC-1.CEL	0.30447
GSM208606.CEL	0.3075
GSM546245.CEL	0.30847
GSM774146_B12-7_2.CEL	0.30977
GSM1608061_Planktonic_3.CEL	0.31003
GSM252559.CEL	0.31009
GSM1191068_sphR-surf-1.CEL	0.31085
GSM1419145_PAO2_FOX.CEL	0.31295
GSM290748.CEL	0.31352
TUBS0091.CEL	0.31485
GSM424833.CEL	0.31486
Van_Delden_Kohler_0311_BAL6+_3.CEL	0.31507
GSM567693.CEL	0.31522
GSM432861.CEL	0.31576
HH-PA14_7-6-09_7-8-09_s1.CEL	0.31742
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.31777
GSM208609.CEL	0.32015
GSM267253.CEL	0.32135
GSM1267109_HZI1975_G1a.CEL	0.32372
GSM1267088_HZI1951_Pae_G1a.CEL	0.32374
GSM774090_CF43-1973c.CEL	0.32435
GSM822711_delta_crcLB_B.CEL	0.3246
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.32508
GSM2026895_D-Arg_01.CEL	0.32592
GSM774155_B38-2NM_2.CEL	0.32672
GSM854794.CEL	0.33006
GSM567688.CEL	0.33102
GSM1206651_WT-PRC-1.CEL	0.33149
GSM156172.CEL	0.33221
MSC_10.CEL	0.3328
Overhage3002_(Pae_G1a).CEL	0.335
GSM261934.CEL	0.3354
GSM429477.CEL	0.33887
GSM1146024_phaF_1.CEL	0.33897
GSM838214_PAO1-LB-3_Pae_G1a.CEL	0.3395
GSM541643.CEL	0.34
GSM1267108_HZI1974_G1a.CEL	0.34223
GSM1067457_PAO1_PAA_1.CEL	0.3425
GSM617290.CEL	0.34298
GSM663170_Pa_label_cDNA_5-13-08_s2.CEL	0.34315
GSM685448.CEL	0.34378
GSM1181850_gc_Delta2_4.CEL	0.34488
GSM1206646_WT-CHO-2.CEL	0.34685
GSM567695.CEL	0.35127
GSM871965.CEL	0.35166
GSM546266.CEL	0.35206
2mM_CF600.CEL	0.35352
GSM637590.CEL	0.35374
GSM334311.CEL	0.35559
GSM838213_PAO1-LB-2_Pae_G1a.CEL	0.35689
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.35844
GSM252562.CEL	0.36203
GSM92183.CEL	0.36374
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.36398
MBU_JGOLD_PAO11.CEL	0.36404
Pae_Fe03_16.CEL	0.3644
145_2014dR_anaero.CEL	0.36471
GSM597219.CEL	0.36696
GSM546247.CEL	0.36756
GSM823348.CEL	0.36837
GSM774100_CF105-1973a.CEL	0.36838
Tob1_anaerobic_Pae_G1a.CEL	0.36989
GSM871969.CEL	0.37016
GSM864521.CEL	0.37058
GSM1206654_dgcA-CHO-2.CEL	0.37325
GSM774125_CF333-2003b.CEL	0.3744
GSM573322.CEL	0.37466
GSM774162_PAO1c.CEL	0.37476
GSM821503.CEL	0.3749
GSM794226_A27.CEL	0.37614
GSM954582_Nomura_PA2449-3_Pae_G1a_.CEL	0.37639
GSM546262.CEL	0.3796
MSC_09.CEL	0.38065
glu_plus_nt_2_8-25-09_s2.CEL	0.38233
GSM1662234_WFPA510_3.CEL	0.38248
GSM711446.CEL	0.38252
GSM177218.CEL	0.38527
GSM429476.CEL	0.38533
GSM1067456_PAO1_CK_1.CEL	0.38537
GSM1143379_B2_Pae_G1a_.CEL	0.3858
120330-10978D_M1_(Pae_G1a).CEL	0.38589
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.38602
GSM774111_CF173-2002c.CEL	0.38653
1_7hr_CSV86(Pae_G1a).CEL	0.38743
MSC_06.CEL	0.38845
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.38847
GSM900177_F1_Pae_G1a_.CEL	0.38911
GSM92179.CEL	0.39022
GSM252506.CEL	0.39071
GSM541646.CEL	0.39082
MSC_04.CEL	0.39183
GSM1177847_PAO1-AMV-3.CEL	0.39334
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.39485
GSM208619.CEL	0.39513
GSM994496_PAO1-replicate-01.CEL	0.396
GSM432871.CEL	0.39883
GSM685450.CEL	0.39962
GSM1027589_071008gbdR.CEL	0.40136
MBU_PAER_pak2.CEL	0.40182
GSM541642.CEL	0.4035
GSM546267.CEL	0.40424
GSM1958031_Cadaverine_2.CEL	0.40613
GSM1419152_PAO3_CAZ.CEL	0.4062
120330-10978D_22_(Pae_G1a).CEL	0.40742
GSM774089_CF43-1973b.CEL	0.40743
GSM637576.CEL	0.40744
GSM871974.CEL	0.40744
GSM1143383_WT3_Pae_G1a_.CEL	0.4086
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.40877
20mM_CF600.CEL	0.41091
GSM717422.CEL	0.4115
GSM1958036_Glutaric_acid_1.CEL	0.41551
GSM261938.CEL	0.41582
GSM208620.CEL	0.41607
GSM897995_MHH0094_Pae_G1a.CEL	0.41758
GSM92176.CEL	0.41787
GSM462063.CEL	0.41845
GSM92191.CEL	0.41858
GSM617291.CEL	0.41888
GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	0.4217
GSM1191070_WT-pyr-1.CEL	0.42248
GSM208617.CEL	0.4229
GSM243224.CEL	0.4244
GSM821094_HZI0147_Pae_G1a.CEL	0.42515
GSM1267090_HZI1953a_Pae_G1a.CEL	0.42612
GSM1027584_062508WT.CEL	0.4267
Pae_Fe03_17.CEL	0.42725
GSM774115_CF243-2002a.CEL	0.4282
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.42891
05_PA14000-4-2_5-10-07_S2.CEL	0.42943
GSM865131_schurr_5511_3_Pae_G1a_.CEL	0.42946
GSM254432.CEL	0.43051
GSM267259.CEL	0.43328
GSM822709_wtLB_B.CEL	0.43366
GSM774085_CF30-1979a.CEL	0.43425
GSM261919.CEL	0.4373
GSM838217_PAO1-PM-4_Pae_G1a.CEL	0.43917
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.44068
GSM1419142_BC2.CEL	0.44107
GSM1419154_BC2_CAZ.CEL	0.4435
GSM567667.CEL	0.44371
GSM546251.CEL	0.44406
GSM261935.CEL	0.44552
GSM290751.CEL	0.44831
Overhage5002_Pae_G1a.CEL	0.44923
GSM243222.CEL	0.45019
GSM842848_Wright_10_4203-stat-1_Pae_G1a.CEL	0.45036
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.4517
GSM567677.CEL	0.45226
GSM821090_HZI0145_Pae_G1a.CEL	0.45249
1_12hr_CSV86(Pae_G1a).CEL	0.45397
GSM546261.CEL	0.45437
GSM2055821_7629_B+_20130705.CEL	0.45458
GSM1958037_Glutaric_acid_2.CEL	0.4561
GSM617293.CEL	0.4561
GSM432860.CEL	0.45897
GSM898000_MHH0111_Pae_G1a.CEL	0.45952
GSM637584.CEL	0.45967
MBU_PAER_PT52.CEL	0.45983
GSM187283.CEL	0.45985
GSM617294.CEL	0.46355
GSM821093_HZI0149_Pae_G1a.CEL	0.46431
GSM208613.CEL	0.46556
GSM740020.CEL	0.4675
GSM1421003_EXdnr_control2.CEL	0.46868
GSM546280.CEL	0.46928
GSM1206650_WT-ETC-2.CEL	0.46969
GSM1143375_A1_Pae_G1a_.CEL	0.47158
GSM92190.CEL	0.47248
GSM774113_CF173-2005b.CEL	0.47307
GSM741208.CEL	0.47363
GSM821504.CEL	0.47392
GSM838206_OXYR-LB-1_Pae_G1a.CEL	0.47465
GSM741207.CEL	0.47592
GSM743002_PAO1-PC4-b.CEL	0.47593
GSM546274.CEL	0.47598
GSM1421005_EXdnr_NO2.CEL	0.47646
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.47832
GSM432869.CEL	0.47858
GSM871966.CEL	0.47879
GSM743001_PAO1-PC4-a.CEL	0.47897
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.48032
GSM717420.CEL	0.48684
GSM187284.CEL	0.48705
GSM1961572_F0-2.CEL	0.4871
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.49019
GSM261926.CEL	0.49024
GSM290747.CEL	0.49058
GSM807323.CEL	0.49095
GSM155239.CEL	0.4911
GSM1141730_PA01_ZnO_PZO_.CEL	0.49212
GSM307116.CEL	0.49224
GSM637573.CEL	0.49239
GSM1419150_PAO_CAZ.CEL	0.49285
GSM567692.CEL	0.4929
GSM821502.CEL	0.49313
GSM1889278_L-Hyp_01.CEL	0.49416
GSM318716.CEL	0.49442
GSM349048.CEL	0.49573
GSM334313.CEL	0.49586
GSM1958032_AMV_1.CEL	0.49609
GSM261917.CEL	0.49689
anaerobic_NO3_2.CEL	0.49705
GSM597218.CEL	0.49723
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.49762
GSM617288.CEL	0.49841
GSM821505.CEL	0.49933
Pae_Fe02_14.CEL	0.4994
GSM251205.CEL	0.4994
GSM774101_CF105-1973b.CEL	0.49989
GSM807324.CEL	0.50002
GSM1420991_PAO1_control2.CEL	0.5002
GSM242676.CEL	0.50055
GSM546263.CEL	0.50139
Tob2_anaerobic_Pae_G1a.CEL	0.50165
0.1_7hr_CSV86(Pae_G1a).CEL	0.50522
GSM774093_CF66-1973c.CEL	0.50644
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.50781
GSM1267098_HZI1962_Pae_G1a.CEL	0.50782
GSM208611.CEL	0.50873
GSM356955.CEL	0.50968
120330-10978D_23_(Pae_G1a).CEL	0.51033
GSM462064.CEL	0.51108
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.51359
0.1_2hr_CSV86(Pae_G1a).CEL	0.51403
GSM774122_CF333-1997b.CEL	0.51457
GSM822708_wtLB_A.CEL	0.51508
GSM741210.CEL	0.51528
GSM243221.CEL	0.51537
GSM567687.CEL	0.51562
GSM307124.CEL	0.51635
GSM711454.CEL	0.51836
GSM774088_CF43-1973a.CEL	0.51935
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.51947
GSM252560.CEL	0.52123
GSM625978.CEL	0.52169
GSM1267096_HZI1960a_Pae_G1a.CEL	0.52274
GSM156158.CEL	0.52342
GSM307123.CEL	0.52471
GSM1420993_PAO1_NO2.CEL	0.52708
GSM864517.CEL	0.52732
GSM244071.CEL	0.52789
GSM743003_PAO1-PC4-c.CEL	0.52798
120330-10978D_24_(Pae_G1a).CEL	0.53019
GSM980542_MHH1377.CEL	0.53173
GSM208604.CEL	0.53257
GSM551151.CEL	0.53341
DB3.CEL	0.53584
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	0.5367
TUBS0093.CEL	0.53807
DC3.CEL	0.53873
GSM1141729_PA01_none_PC_.CEL	0.53878
GSM2045179_MT2.CEL	0.53988
GSM307125.CEL	0.54072
GSM432868.CEL	0.54169
GSM1889281_D-Hyp_02.CEL	0.54252
GSM155241.CEL	0.54423
TUBS0096.CEL	0.5456
JS-T24.9.07.CEL	0.54725
GSM92185.CEL	0.54871
GSM597216.CEL	0.5492
GSM774152_B38-2M_2.CEL	0.54984
GSM567676.CEL	0.55185
GSM822693_delta_cbrBBSM_A.CEL	0.55215
GSM821495.CEL	0.55242
GSM865129_schurr_5511_Pae_G1a_.CEL	0.55426
GSM711455.CEL	0.5546
GSM424832.CEL	0.55497
GSM774120_CF333-1991c.CEL	0.55677
GSM774148_B38-1_1.CEL	0.55739
GSM334314.CEL	0.5576
GSM711448.CEL	0.5585
GSM900182_C3_Pae_G1a_.CEL	0.55932
GSM261918.CEL	0.55964
GSM1419140_PAO3.CEL	0.5604
GSM252501.CEL	0.56332
GSM92178.CEL	0.56411
fos1_anaerobic_Pae_G1a.CEL	0.56435
GSM267257.CEL	0.5659
GSM261928.CEL	0.56606
GSM738263.CEL	0.56692
GSM1553191_Normal_C1.CEL	0.56704
Tob2_aerobic_wdh_Pae_G1a.CEL	0.56935
GSM1177842_PAO1-1.CEL	0.56963
GSM1419147_BC_FOX.CEL	0.56963
GSM156156.CEL	0.57034
Overhage10001_Pae_G1a.CEL	0.57097
GSM767704.CEL	0.5714
GSM822689_wtBSM_A.CEL	0.57188
GSM842840_Wright_2_WT-log-2_Pae_G1a.CEL	0.57246
GSM1267102_HZI1968_Pae_G1a.CEL	0.57321
GSM307113.CEL	0.5735
GSM774150_B38-1_3.CEL	0.5737
