	PA3423
FT3aerobic_Pae_G1a.CEL	0.80064
Glu_6Hour_(Pae_G1a).CEL	0.12546
glu_plus_nt_2_8-25-09_s2.CEL	0.56537
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.056719
GPphhRminus_11-4-09_s2.CEL	0.10983
GSM1027584_062508WT.CEL	0.95216
GSM1027585_071008WT.CEL	0.096407
GSM1027586_062508plcHR.CEL	0.17411
GSM1027587_071008plcHR.CEL	0.94008
GSM1027588_062508gbdR.CEL	0.30885
GSM1027589_071008gbdR.CEL	0.21649
GSM1067456_PAO1_CK_1.CEL	0.096456
GSM1067457_PAO1_PAA_1.CEL	0.49926
GSM1067458_PAO1_CK_2.CEL	0.058891
GSM1067459_PAO1_PAA_2.CEL	0.22005
GSM1112046_PGAS_25_1A.CEL	0.22212
GSM1112047_PGAS_25_2A.CEL	0.74515
GSM1112048_PGAS_25_4A.CEL	0.16213
GSM1112049_PGAS_37_1B.CEL	0.58814
GSM1112050_PGAS_37_2B.CEL	0.24169
GSM1112051_PGAS_37_3A.CEL	0.99382
GSM1133186_Weiqing_He_L-Glu-1_021810.CEL	0.99064
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	0.92385
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0.90008
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	0.55369
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	0.93086
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0.63986
GSM1141729_PA01_none_PC_.CEL	0.15939
GSM1141730_PA01_ZnO_PZO_.CEL	0.73235
GSM1143375_A1_Pae_G1a_.CEL	0.84929
GSM1143376_A2_Pae_G1a_.CEL	0.014452
GSM1143377_A3_Pae_G1a_.CEL	0.19492
GSM1143378_B1_Pae_G1a_.CEL	0.7843
GSM1143379_B2_Pae_G1a_.CEL	0.76805
GSM1143380_B3_Pae_G1a_.CEL	0.56058
GSM1143381_WT1_Pae_G1a_.CEL	0.12231
GSM1143382_WT2_Pae_G1a_.CEL	0.26525
GSM1143383_WT3_Pae_G1a_.CEL	0.23572
GSM1146022_pJN105_1.CEL	0.98058
GSM1146023_pJN105_2.CEL	0.22532
GSM1146024_phaF_1.CEL	0.37012
GSM1146025_phaF_2.CEL	0.68903
GSM1177842_PAO1-1.CEL	0.66317
GSM1177843_PAO1-2.CEL	0.56219
GSM1177844_PAO1-3.CEL	0.65068
GSM1177845_PAO1-AMV-1.CEL	0.86501
GSM1177846_PAO1-AMV-2.CEL	0.91396
GSM1177847_PAO1-AMV-3.CEL	0.10845
GSM1181847_gc_WT1_1.CEL	0.030128
GSM1181848_gc_WT2_3.CEL	0.91359
GSM1181849_gc_Delta1_2.CEL	0.91027
GSM1181850_gc_Delta2_4.CEL	0.36798
GSM1191066_sphR-pyr-1.CEL	0.3997
GSM1191067_sphR-pyr-2.CEL	0.68491
GSM1191068_sphR-surf-1.CEL	0.42151
GSM1191069_sphR-surf-2.CEL	0.11103
GSM1191070_WT-pyr-1.CEL	0.24922
GSM1191071_WT-pyr-2.CEL	0.30372
GSM1191072_WT-surf-1.CEL	0.5662
GSM1191073_WT-surf-2.CEL	0.17121
GSM1206643_WT-PYR-1.CEL	0.72863
GSM1206644_WT-PYR-2.CEL	0.96979
GSM1206645_WT-CHO-1.CEL	0.38484
GSM1206646_WT-CHO-2.CEL	0.57031
GSM1206647_WT-DTC-1.CEL	0.63625
GSM1206648_WT-DTC-2.CEL	0.79798
GSM1206649_WT-ETC-1.CEL	0.62911
GSM1206650_WT-ETC-2.CEL	0.51652
GSM1206651_WT-PRC-1.CEL	0.7205
GSM1206652_WT-PRC-2.CEL	0.023755
GSM1206653_dgcA-CHO-1.CEL	0.93979
GSM1206654_dgcA-CHO-2.CEL	0.89863
GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	0.69382
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.20162
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.6256
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	0.028124
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.3977
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.21537
GSM1244967_PAO1-22-replicate-01.CEL	0.56124
GSM1244968_PAO1-22-replicate-02.CEL	0.25043
GSM1244969_PAO1-22-replicate-03.CEL	0.092281
GSM1244970_PAO1-37-replicate-01.CEL	0.79386
GSM1244971_PAO1-37-replicate-02.CEL	0.25127
GSM1244972_PAO1-37-replicate-03.CEL	0.55971
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.016549
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.56346
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.78925
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.78499
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.32839
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.1284
GSM1267086_HZI1981_G1a.CEL	0.60948
GSM1267087_HZI1950_Pae_G1a.CEL	0.30651
GSM1267088_HZI1951_Pae_G1a.CEL	0.28582
GSM1267089_HZI1952_Pae_G1a.CEL	0.21011
GSM1267090_HZI1953a_Pae_G1a.CEL	0.39332
GSM1267091_HZI1954_Pae_G1a.CEL	0.68221
GSM1267092_HZI1955_Pae_G1a.CEL	0.40154
GSM1267093_HZI1956_Pae_G1a.CEL	0.64645
GSM1267094_HZI1958_Pae_G1a.CEL	0.72782
GSM1267095_HZI1959_Pae_G1a.CEL	0.81034
GSM1267096_HZI1960a_Pae_G1a.CEL	0.57079
GSM1267097_HZI1961_Pae_G1a.CEL	0.99032
GSM1267098_HZI1962_Pae_G1a.CEL	0.50207
GSM1267099_HZI1963_Pae_G1a.CEL	0.53718
GSM1267100_HZI1966_Pae_G1a.CEL	0.65832
GSM1267101_HZI1967_Pae_G1a.CEL	0.9713
GSM1267102_HZI1968_Pae_G1a.CEL	0.70195
GSM1267103_HZI1969_Pae_G1a.CEL	0.91683
GSM1267104_HZI1970_Pae_G1a.CEL	0.15866
GSM1267105_HZI1971_Pae_G1a.CEL	0.422
GSM1267106_HZI1972_Pae_G1a.CEL	0.70351
GSM1267107_HZI1973_Pae_G1a.CEL	0.73272
GSM1267108_HZI1974_G1a.CEL	0.83002
GSM1267109_HZI1975_G1a.CEL	0.26636
GSM1267110_HZI1976_G1a.CEL	0.31472
GSM1267111_HZI1977_G1a.CEL	0.41272
GSM1267112_HZI1978_G1a.CEL	0.39237
GSM1267113_HZI1979_G1a.CEL	0.092698
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.38976
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.64239
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.73947
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.22988
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.62068
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.7511
GSM1310895_PA14_wild-type.CEL	0.15552
GSM1310896_PA14_lasR_rhlR.CEL	0.014323
GSM1310897_PA14_wild-type_+H2O2.CEL	0.16012
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.67893
GSM1419138_PAO.CEL	0.91332
GSM1419139_PAO2.CEL	0.38726
GSM1419140_PAO3.CEL	0.312
GSM1419141_BC.CEL	0.62726
GSM1419142_BC2.CEL	0.31619
GSM1419143_BC3.CEL	0.039211
GSM1419144_PAO_FOX.CEL	0.24528
GSM1419145_PAO2_FOX.CEL	0.60054
GSM1419146_PAO3_FOX.CEL	0.4578
GSM1419147_BC_FOX.CEL	0.3469
GSM1419148_BC2_FOX.CEL	0.39216
GSM1419149_BC3_FOX.CEL	0.13712
GSM1419150_PAO_CAZ.CEL	0.7674
GSM1419151_PAO2_CAZ.CEL	0.37403
GSM1419152_PAO3_CAZ.CEL	0.68997
GSM1419153_BC_CAZ.CEL	0.56779
GSM1419154_BC2_CAZ.CEL	0.90011
GSM1419155_BC3_CAZ.CEL	0.79645
GSM1420990_PAO1_control1.CEL	0.13229
GSM1420991_PAO1_control2.CEL	0.45142
GSM1420992_PAO1_NO1.CEL	0.011147
GSM1420993_PAO1_NO2.CEL	0.75509
GSM1420994_anr_control1.CEL	0.23076
GSM1420995_anr_control2.CEL	0.97659
GSM1420996_anr_NO1.CEL	0.22543
GSM1420997_anr_NO2.CEL	0.50821
GSM1420998_dnr_control1.CEL	0.49159
GSM1420999_dnr_control2.CEL	0.82733
GSM1421000_dnr_NO1.CEL	0.59517
GSM1421001_dnr_NO2.CEL	0.8811
GSM1421002_EXdnr_control1.CEL	0.31964
GSM1421003_EXdnr_control2.CEL	0.097484
GSM1421004_EXdnr_NO1.CEL	0.18571
GSM1421005_EXdnr_NO2.CEL	0.046284
GSM1421006_fhpR_control1.CEL	0.70737
GSM1421007_fhpR_control2.CEL	0.68606
GSM1421008_fhpR_NO1.CEL	0.75466
GSM1421009_fhpR_NO2.CEL	0.78088
GSM1517347_MK-1.CEL	0.12516
GSM1517348_MK-2.CEL	0.064152
GSM1517349_MK-3.CEL	0.65908
GSM1517350_MK-4.CEL	0.0011465
GSM1517351_MK-5.CEL	0.33706
GSM1517352_MK-6.CEL	0.58766
GSM155231.CEL	0.65243
GSM155239.CEL	0.6156
GSM155240.CEL	0.94939
GSM155241.CEL	0.97462
GSM155242.CEL	0.31054
GSM155243.CEL	0.31499
GSM155244.CEL	0.021424
GSM155245.CEL	0.12106
GSM1553187_Persisters_C1.CEL	0.43817
GSM1553188_Persisters_T1.CEL	0.64172
GSM1553189_Persisters_C2.CEL	0.23568
GSM1553190_Persisters_T2.CEL	0.099434
GSM1553191_Normal_C1.CEL	0.68494
GSM1553192_Normal_T1.CEL	0.67222
GSM1553193_Normal_C2.CEL	0.50038
GSM1553194_Normal_T2.CEL	0.14095
GSM156153.CEL	0.19691
GSM156154.CEL	0.2681
GSM156155.CEL	0.8528
GSM156156.CEL	0.92615
GSM156157.CEL	0.047162
GSM156158.CEL	0.93676
GSM156172.CEL	0.91269
GSM156173.CEL	0.79287
GSM156174.CEL	0.23328
GSM156175.CEL	0.96699
GSM1608059_Planktonic_1.CEL	0.80866
GSM1608060_Planktonic_2.CEL	0.13937
GSM1608061_Planktonic_3.CEL	0.035784
GSM1608062_Planktonic_4.CEL	0.378
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.57956
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.024652
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.95462
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.6728
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.51668
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.49193
GSM1618385_Wound1.CEL	0.10475
GSM1618386_Wound2.CEL	0.74778
GSM1662223_PAO1_1.CEL	0.74153
GSM1662224_PAO1_2.CEL	0.022428
GSM1662225_PAO1_3.CEL	0.80698
GSM1662226_WFPA205_1.CEL	0.35433
GSM1662227_WFPA205_2.CEL	0.93313
GSM1662228_WFPA205_3.CEL	0.34207
GSM1662229_WFPA513_1.CEL	0.21186
GSM1662230_WFPA513_2.CEL	0.19582
GSM1662231_WFPA513_3.CEL	0.33154
GSM1662232_WFPA510_1.CEL	0.070735
GSM1662233_WFPA510_2.CEL	0.1625
GSM1662234_WFPA510_3.CEL	0.47252
GSM175247.CEL	0.5522
GSM175248.CEL	0.55753
GSM177216.CEL	0.132
GSM177218.CEL	0.024609
GSM187265.CEL	0.14672
GSM187266.CEL	0.89948
GSM187267.CEL	0.13634
GSM187270.CEL	0.68366
GSM187281.CEL	0.5555
GSM187282.CEL	0.60007
GSM187283.CEL	0.9369
GSM187284.CEL	0.25566
GSM1889278_L-Hyp_01.CEL	0.70255
GSM1889279_L-Hyp_02.CEL	0.51754
GSM1889280_D-Hyp_01.CEL	0.36854
GSM1889281_D-Hyp_02.CEL	0.4011
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.20236
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.10083
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.92135
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.64032
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.16985
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.80311
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.18473
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.66226
GSM1953893_BiofilmInoculum1.CEL	0.58665
GSM1953894_BiofilmInoculum2.CEL	0.79678
GSM1958026_L-lysine_1.CEL	0.41225
GSM1958027_L-lysine_2.CEL	0.95521
GSM1958028_D-Lysine_1.CEL	0.71909
GSM1958029_D-Lysine_2.CEL	0.44919
GSM1958030_Cadaverine_1.CEL	0.12107
GSM1958031_Cadaverine_2.CEL	0.2581
GSM1958032_AMV_1.CEL	0.13235
GSM1958033_AMV_2.CEL	0.52116
GSM1958034_L-Pipecolate_1.CEL	0.80585
GSM1958035_L-Pipecolate_2.CEL	0.74218
GSM1958036_Glutaric_acid_1.CEL	0.63707
GSM1958037_Glutaric_acid_2.CEL	0.42685
GSM1961571_F0-1.CEL	0.27846
GSM1961572_F0-2.CEL	0.80388
GSM1961573_F0-3.CEL	0.67121
GSM1961574_F0-4.CEL	0.66361
GSM1961575_F1-1.CEL	0.55822
GSM1961576_F1-2.CEL	0.79065
GSM1961577_F1-3.CEL	0.58888
GSM1961578_F1-4.CEL	0.26334
GSM197237.CEL	0.37354
GSM197238.CEL	0.30974
GSM198186.CEL	0.29167
GSM198187.CEL	0.89842
GSM198188.CEL	0.71156
GSM198189.CEL	0.61363
GSM198190.CEL	0.45091
GSM198191.CEL	0.48539
GSM199982.CEL	0.10514
GSM199983.CEL	0.47455
GSM199984.CEL	0.58782
GSM199985.CEL	0.35027
GSM199986.CEL	0.50723
GSM2026894_L-Glu.CEL	0.99929
GSM2026895_D-Arg_01.CEL	0.91299
GSM2026897_D-Arg_02.CEL	0.077024
GSM2045178_MT1.CEL	0.94602
GSM2045179_MT2.CEL	0.79448
GSM2045180_WT1.CEL	0.8123
GSM2045181_WT2.CEL	0.8046
GSM2055817_7629_A-_20130705.CEL	0.20865
GSM2055818_7629_B-_20130705.CEL	0.13202
GSM2055819_7629_C-_20130705.CEL	0.64193
GSM2055820_7629_A+_20130705.CEL	0.82788
GSM2055821_7629_B+_20130705.CEL	0.10198
GSM2055822_7629_C+_20130705.CEL	0.014381
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.94698
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.91002
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.26144
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.82905
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.29858
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.84152
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.012972
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.60839
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.22476
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.63586
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.025064
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.64723
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.099789
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.44362
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.069972
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.3836
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.15599
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.32797
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.46956
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.65911
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	0.63361
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.52354
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.85275
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.41082
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.14415
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.68528
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.35717
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.93477
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.39019
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.013848
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.34386
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.95965
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.47799
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.82285
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.36796
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.60842
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.075919
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.20248
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.10403
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.40251
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.32343
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.55781
GSM208602.CEL	0.64877
GSM208603.CEL	0.23993
GSM208604.CEL	0.26816
GSM208605.CEL	0.024583
GSM208606.CEL	0.12167
GSM208607.CEL	0.38145
GSM208608.CEL	0.89923
GSM208609.CEL	0.18827
GSM208610.CEL	0.4078
GSM208611.CEL	0.012823
GSM208612.CEL	0.58878
GSM208613.CEL	0.42081
GSM208614.CEL	0.3312
GSM208615.CEL	0.38984
GSM208616.CEL	0.27273
GSM208617.CEL	0.40808
GSM208618.CEL	0.18477
GSM208619.CEL	0.71256
GSM208620.CEL	0.93314
GSM208621.CEL	0.9068
GSM234928.CEL	0.36642
GSM234929.CEL	0.011628
GSM242671.CEL	0.76891
GSM242676.CEL	0.46155
GSM242677.CEL	0.54524
GSM243221.CEL	0.65579
GSM243222.CEL	0.8116
GSM243223.CEL	0.51794
GSM243224.CEL	0.43442
GSM244065.CEL	0.13146
GSM244066.CEL	0.041859
GSM244067.CEL	0.16541
GSM244068.CEL	0.15467
GSM244069.CEL	0.9408
GSM244070.CEL	0.56685
GSM244071.CEL	0.027434
GSM244072.CEL	0.31822
GSM251201.CEL	0.41198
GSM251202.CEL	0.83447
GSM251203.CEL	0.41328
GSM251204.CEL	0.54682
GSM251205.CEL	0.26405
GSM251206.CEL	0.32314
GSM252496.CEL	0.079747
GSM252501.CEL	0.78293
GSM252505.CEL	0.48898
GSM252506.CEL	0.73139
GSM252507.CEL	0.57217
GSM252508.CEL	0.088995
GSM252559.CEL	0.26884
GSM252560.CEL	0.32017
GSM252561.CEL	0.78315
GSM252562.CEL	0.34648
GSM254432.CEL	0.96564
GSM261915.CEL	0.79669
GSM261916.CEL	0.69076
GSM261917.CEL	0.53159
GSM261918.CEL	0.69238
GSM261919.CEL	0.33872
GSM261920.CEL	0.10223
GSM261921.CEL	0.85826
GSM261922.CEL	0.45954
GSM261923.CEL	0.95825
GSM261924.CEL	0.73198
GSM261925.CEL	0.57438
GSM261926.CEL	0.42708
GSM261927.CEL	0.68613
GSM261928.CEL	0.24238
GSM261929.CEL	0.35319
GSM261930.CEL	0.31964
GSM261931.CEL	0.81856
GSM261932.CEL	0.94983
GSM261933.CEL	0.097179
GSM261934.CEL	0.024505
GSM261935.CEL	0.35269
GSM261936.CEL	0.68262
GSM261937.CEL	0.43775
GSM261938.CEL	0.76005
GSM267248.CEL	0.96816
GSM267249.CEL	0.66629
GSM267250.CEL	0.66608
GSM267251.CEL	0.14316
GSM267252.CEL	0.58504
GSM267253.CEL	0.6276
GSM267254.CEL	0.19521
GSM267255.CEL	0.025899
GSM267256.CEL	0.67821
GSM267257.CEL	0.99327
GSM267258.CEL	0.64667
GSM267259.CEL	0.20078
GSM290747.CEL	0.87041
GSM290748.CEL	0.3176
GSM290749.CEL	0.34131
GSM290750.CEL	0.81345
GSM290751.CEL	0.79412
GSM290752.CEL	0.93115
GSM307112.CEL	0.88474
GSM307113.CEL	0.002365
GSM307114.CEL	0.22874
GSM307115.CEL	0.58286
GSM307116.CEL	0.23178
GSM307117.CEL	0.85108
GSM307118.CEL	0.73634
GSM307119.CEL	0.75604
GSM307120.CEL	0.94392
GSM307121.CEL	0.70767
GSM307122.CEL	0.96342
GSM307123.CEL	0.4665
GSM307124.CEL	0.13584
GSM307125.CEL	0.5166
GSM307126.CEL	0.94873
GSM307134.CEL	0.61422
GSM307135.CEL	0.32216
GSM318716.CEL	0.098509
GSM334310.CEL	0.13415
GSM334311.CEL	0.12261
GSM334312.CEL	0.71068
GSM334313.CEL	0.32842
GSM334314.CEL	0.43461
GSM334315.CEL	0.97551
GSM335182.CEL	0.33213
GSM335183.CEL	0.6535
GSM349042.CEL	0.34906
GSM349045.CEL	0.38562
GSM349047.CEL	0.42649
GSM349048.CEL	0.44457
GSM356953.CEL	0.11689
GSM356954.CEL	0.64178
GSM356955.CEL	0.55623
GSM356956.CEL	0.11165
GSM356957.CEL	0.97444
GSM356958.CEL	0.98701
GSM356959.CEL	0.27492
GSM356960.CEL	0.34064
GSM356961.CEL	0.78064
GSM366976.CEL	0.50619
GSM366977.CEL	0.56656
GSM375702.CEL	0.76441
GSM375703.CEL	0.75166
GSM393044.CEL	0.26537
GSM393045.CEL	0.48713
GSM424829.CEL	0.81045
GSM424830.CEL	0.88284
GSM424831.CEL	0.86612
GSM424832.CEL	0.79968
GSM424833.CEL	0.65822
GSM424834.CEL	0.02611
GSM424835.CEL	0.36572
GSM424836.CEL	0.70906
GSM429472.CEL	0.24295
GSM429475.CEL	0.06297
GSM429476.CEL	0.59398
GSM429477.CEL	0.76834
GSM429478.CEL	0.99614
GSM429479.CEL	0.72821
GSM429480.CEL	0.4487
GSM429481.CEL	0.032041
GSM432860.CEL	0.67991
GSM432861.CEL	0.89241
GSM432862.CEL	0.51801
GSM432863.CEL	0.56266
GSM432864.CEL	0.092203
GSM432865.CEL	0.32079
GSM432866.CEL	0.5921
GSM432867.CEL	0.80291
GSM432868.CEL	0.32456
GSM432869.CEL	0.83175
GSM432870.CEL	0.5882
GSM432871.CEL	0.55495
GSM45588.CEL	0.20094
GSM45589.CEL	0.6951
GSM45590.CEL	0.13698
GSM45591.CEL	0.42045
GSM462061.CEL	0.88651
GSM462062.CEL	0.86792
GSM462063.CEL	0.94451
GSM462064.CEL	0.19364
GSM462352.CEL	0.90448
GSM462353.CEL	0.46874
GSM462354.CEL	0.16445
GSM462355.CEL	0.89639
GSM537320.CEL	0.95024
GSM537321.CEL	0.97321
GSM541640.CEL	0.35846
GSM541641.CEL	0.22492
GSM541642.CEL	0.92468
GSM541643.CEL	0.71279
GSM541644.CEL	0.9255
GSM541645.CEL	0.72942
GSM541646.CEL	0.98463
GSM541647.CEL	0.73002
GSM541648.CEL	0.81988
GSM541649.CEL	0.92286
GSM546244.CEL	0.42974
GSM546245.CEL	0.91984
GSM546246.CEL	0.41371
GSM546247.CEL	0.96101
GSM546248.CEL	0.54217
GSM546249.CEL	0.64086
GSM546250.CEL	0.0097651
GSM546251.CEL	0.33941
GSM546252.CEL	0.27498
GSM546253.CEL	0.011998
GSM546254.CEL	0.31304
GSM546255.CEL	0.2572
GSM546256.CEL	0.10877
GSM546257.CEL	0.2556
GSM546258.CEL	0.86037
GSM546259.CEL	0.21552
GSM546260.CEL	0.69988
GSM546261.CEL	0.9919
GSM546262.CEL	0.0090802
GSM546263.CEL	0.71109
