	PA1920
FT3aerobic_Pae_G1a.CEL	0.53676
Glu_6Hour_(Pae_G1a).CEL	0.52418
glu_plus_nt_2_8-25-09_s2.CEL	0.14776
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.099321
GPphhRminus_11-4-09_s2.CEL	0.2475
GSM1027584_062508WT.CEL	0.41759
GSM1027585_071008WT.CEL	0.20743
GSM1027586_062508plcHR.CEL	0.15319
GSM1027587_071008plcHR.CEL	0.10625
GSM1027588_062508gbdR.CEL	0.076743
GSM1027589_071008gbdR.CEL	0.071012
GSM1067456_PAO1_CK_1.CEL	0.10827
GSM1067457_PAO1_PAA_1.CEL	0.28161
GSM1067458_PAO1_CK_2.CEL	0.15709
GSM1067459_PAO1_PAA_2.CEL	0.16402
GSM1112046_PGAS_25_1A.CEL	0.42312
GSM1112047_PGAS_25_2A.CEL	0.40637
GSM1112048_PGAS_25_4A.CEL	0.37971
GSM1112049_PGAS_37_1B.CEL	0.45665
GSM1112050_PGAS_37_2B.CEL	0.43007
GSM1112051_PGAS_37_3A.CEL	0.40903
GSM1133186_Weiqing_He_L-Glu-1_021810.CEL	0.29551
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	0.18069
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0.22694
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	0.18101
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	0.048029
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0
GSM1141729_PA01_none_PC_.CEL	0.34538
GSM1141730_PA01_ZnO_PZO_.CEL	0.22593
GSM1143375_A1_Pae_G1a_.CEL	0.35185
GSM1143376_A2_Pae_G1a_.CEL	0.2617
GSM1143377_A3_Pae_G1a_.CEL	0.2629
GSM1143378_B1_Pae_G1a_.CEL	0.44179
GSM1143379_B2_Pae_G1a_.CEL	0.41999
GSM1143380_B3_Pae_G1a_.CEL	0.49727
GSM1143381_WT1_Pae_G1a_.CEL	0.14853
GSM1143382_WT2_Pae_G1a_.CEL	0.19511
GSM1143383_WT3_Pae_G1a_.CEL	0.21924
GSM1146022_pJN105_1.CEL	0.15926
GSM1146023_pJN105_2.CEL	0.10778
GSM1146024_phaF_1.CEL	0.34424
GSM1146025_phaF_2.CEL	0.091363
GSM1177842_PAO1-1.CEL	0.040688
GSM1177843_PAO1-2.CEL	0.036958
GSM1177844_PAO1-3.CEL	0.070785
GSM1177845_PAO1-AMV-1.CEL	0.094083
GSM1177846_PAO1-AMV-2.CEL	0.045227
GSM1177847_PAO1-AMV-3.CEL	0.10227
GSM1181847_gc_WT1_1.CEL	0.24426
GSM1181848_gc_WT2_3.CEL	0.23308
GSM1181849_gc_Delta1_2.CEL	0.15375
GSM1181850_gc_Delta2_4.CEL	0.30073
GSM1191066_sphR-pyr-1.CEL	0.33115
GSM1191067_sphR-pyr-2.CEL	0.14121
GSM1191068_sphR-surf-1.CEL	0.47758
GSM1191069_sphR-surf-2.CEL	0.63322
GSM1191070_WT-pyr-1.CEL	0.27419
GSM1191071_WT-pyr-2.CEL	0.24135
GSM1191072_WT-surf-1.CEL	0.56161
GSM1191073_WT-surf-2.CEL	0.71247
GSM1206643_WT-PYR-1.CEL	0.27542
GSM1206644_WT-PYR-2.CEL	0.31225
GSM1206645_WT-CHO-1.CEL	0.33564
GSM1206646_WT-CHO-2.CEL	0.24286
GSM1206647_WT-DTC-1.CEL	0.27672
GSM1206648_WT-DTC-2.CEL	0.25612
GSM1206649_WT-ETC-1.CEL	0.34687
GSM1206650_WT-ETC-2.CEL	0.35019
GSM1206651_WT-PRC-1.CEL	0.25408
GSM1206652_WT-PRC-2.CEL	0.32227
GSM1206653_dgcA-CHO-1.CEL	0.23258
GSM1206654_dgcA-CHO-2.CEL	0.35497
GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	0.18121
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.26736
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.3153
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	0.49184
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.40928
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.34027
GSM1244967_PAO1-22-replicate-01.CEL	0.16783
GSM1244968_PAO1-22-replicate-02.CEL	0.13537
GSM1244969_PAO1-22-replicate-03.CEL	0.15306
GSM1244970_PAO1-37-replicate-01.CEL	0.14006
GSM1244971_PAO1-37-replicate-02.CEL	0.10455
GSM1244972_PAO1-37-replicate-03.CEL	0.083149
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.23792
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.3857
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.3359
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.24043
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.41166
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.48487
GSM1267086_HZI1981_G1a.CEL	0.20001
GSM1267087_HZI1950_Pae_G1a.CEL	0.13417
GSM1267088_HZI1951_Pae_G1a.CEL	0.25062
GSM1267089_HZI1952_Pae_G1a.CEL	0.2033
GSM1267090_HZI1953a_Pae_G1a.CEL	0.13199
GSM1267091_HZI1954_Pae_G1a.CEL	0.34408
GSM1267092_HZI1955_Pae_G1a.CEL	0.18823
GSM1267093_HZI1956_Pae_G1a.CEL	0.43254
GSM1267094_HZI1958_Pae_G1a.CEL	0.52765
GSM1267095_HZI1959_Pae_G1a.CEL	0.60302
GSM1267096_HZI1960a_Pae_G1a.CEL	0.70539
GSM1267097_HZI1961_Pae_G1a.CEL	0.48744
GSM1267098_HZI1962_Pae_G1a.CEL	0.42739
GSM1267099_HZI1963_Pae_G1a.CEL	0.31394
GSM1267100_HZI1966_Pae_G1a.CEL	0.20247
GSM1267101_HZI1967_Pae_G1a.CEL	0.22402
GSM1267102_HZI1968_Pae_G1a.CEL	0.11164
GSM1267103_HZI1969_Pae_G1a.CEL	0.067464
GSM1267104_HZI1970_Pae_G1a.CEL	0.12474
GSM1267105_HZI1971_Pae_G1a.CEL	0.099737
GSM1267106_HZI1972_Pae_G1a.CEL	0.1457
GSM1267107_HZI1973_Pae_G1a.CEL	0.12802
GSM1267108_HZI1974_G1a.CEL	0.1467
GSM1267109_HZI1975_G1a.CEL	0.19324
GSM1267110_HZI1976_G1a.CEL	0.2337
GSM1267111_HZI1977_G1a.CEL	0.18749
GSM1267112_HZI1978_G1a.CEL	0.17312
GSM1267113_HZI1979_G1a.CEL	0.16855
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.26495
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.3112
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.2685
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.39376
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.29919
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.28023
GSM1310895_PA14_wild-type.CEL	0.49427
GSM1310896_PA14_lasR_rhlR.CEL	0.42213
GSM1310897_PA14_wild-type_+H2O2.CEL	0.44384
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.36914
GSM1419138_PAO.CEL	0.34882
GSM1419139_PAO2.CEL	0.42853
GSM1419140_PAO3.CEL	0.4719
GSM1419141_BC.CEL	0.4624
GSM1419142_BC2.CEL	0.49763
GSM1419143_BC3.CEL	0.44537
GSM1419144_PAO_FOX.CEL	0.44652
GSM1419145_PAO2_FOX.CEL	0.39807
GSM1419146_PAO3_FOX.CEL	0.47631
GSM1419147_BC_FOX.CEL	0.45612
GSM1419148_BC2_FOX.CEL	0.47344
GSM1419149_BC3_FOX.CEL	0.47617
GSM1419150_PAO_CAZ.CEL	0.32523
GSM1419151_PAO2_CAZ.CEL	0.38166
GSM1419152_PAO3_CAZ.CEL	0.43448
GSM1419153_BC_CAZ.CEL	0.42988
GSM1419154_BC2_CAZ.CEL	0.46596
GSM1419155_BC3_CAZ.CEL	0.45138
GSM1420990_PAO1_control1.CEL	0.15149
GSM1420991_PAO1_control2.CEL	0.16064
GSM1420992_PAO1_NO1.CEL	0.16061
GSM1420993_PAO1_NO2.CEL	0.17649
GSM1420994_anr_control1.CEL	0.12109
GSM1420995_anr_control2.CEL	0.12076
GSM1420996_anr_NO1.CEL	0.12842
GSM1420997_anr_NO2.CEL	0.17699
GSM1420998_dnr_control1.CEL	0.10995
GSM1420999_dnr_control2.CEL	0.16879
GSM1421000_dnr_NO1.CEL	0.1241
GSM1421001_dnr_NO2.CEL	0.11712
GSM1421002_EXdnr_control1.CEL	0.12044
GSM1421003_EXdnr_control2.CEL	0.17611
GSM1421004_EXdnr_NO1.CEL	0.13495
GSM1421005_EXdnr_NO2.CEL	0.1522
GSM1421006_fhpR_control1.CEL	0.17
GSM1421007_fhpR_control2.CEL	0.14287
GSM1421008_fhpR_NO1.CEL	0.1624
GSM1421009_fhpR_NO2.CEL	0.11181
GSM1517347_MK-1.CEL	0.4009
GSM1517348_MK-2.CEL	0.29153
GSM1517349_MK-3.CEL	0.27036
GSM1517350_MK-4.CEL	0.47185
GSM1517351_MK-5.CEL	0.30377
GSM1517352_MK-6.CEL	0.56066
GSM155231.CEL	1
GSM155239.CEL	0.98626
GSM155240.CEL	0.11886
GSM155241.CEL	0.10858
GSM155242.CEL	0.22151
GSM155243.CEL	0.19319
GSM155244.CEL	0.086608
GSM155245.CEL	0.13321
GSM1553187_Persisters_C1.CEL	0.394
GSM1553188_Persisters_T1.CEL	0.3164
GSM1553189_Persisters_C2.CEL	0.55255
GSM1553190_Persisters_T2.CEL	0.34498
GSM1553191_Normal_C1.CEL	0.41473
GSM1553192_Normal_T1.CEL	0.35335
GSM1553193_Normal_C2.CEL	0.46063
GSM1553194_Normal_T2.CEL	0.22396
GSM156153.CEL	0.20722
GSM156154.CEL	0.32967
GSM156155.CEL	0.23615
GSM156156.CEL	0.27366
GSM156157.CEL	0.2035
GSM156158.CEL	0.17243
GSM156172.CEL	0.095691
GSM156173.CEL	0.039996
GSM156174.CEL	0.13677
GSM156175.CEL	0.14836
GSM1608059_Planktonic_1.CEL	0.14489
GSM1608060_Planktonic_2.CEL	0.19598
GSM1608061_Planktonic_3.CEL	0.16436
GSM1608062_Planktonic_4.CEL	0.23172
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.42789
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.26265
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.39759
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.37726
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.32539
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.43476
GSM1618385_Wound1.CEL	0.33769
GSM1618386_Wound2.CEL	0.33679
GSM1662223_PAO1_1.CEL	0.33273
GSM1662224_PAO1_2.CEL	0.29855
GSM1662225_PAO1_3.CEL	0.26179
GSM1662226_WFPA205_1.CEL	0.302
GSM1662227_WFPA205_2.CEL	0.28538
GSM1662228_WFPA205_3.CEL	0.24697
GSM1662229_WFPA513_1.CEL	0.30469
GSM1662230_WFPA513_2.CEL	0.22637
GSM1662231_WFPA513_3.CEL	0.26878
GSM1662232_WFPA510_1.CEL	0.33426
GSM1662233_WFPA510_2.CEL	0.37403
GSM1662234_WFPA510_3.CEL	0.34462
GSM175247.CEL	0.23782
GSM175248.CEL	0.27813
GSM177216.CEL	0.21883
GSM177218.CEL	0.22139
GSM187265.CEL	0.25583
GSM187266.CEL	0.24592
GSM187267.CEL	0.051241
GSM187270.CEL	0.1968
GSM187281.CEL	0.22227
GSM187282.CEL	0.27838
GSM187283.CEL	0.3449
GSM187284.CEL	0.22841
GSM1889278_L-Hyp_01.CEL	0.18823
GSM1889279_L-Hyp_02.CEL	0.27662
GSM1889280_D-Hyp_01.CEL	0.24337
GSM1889281_D-Hyp_02.CEL	0.25873
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.32579
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.34754
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.27468
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.28285
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.39569
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.313
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.28785
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.29695
GSM1953893_BiofilmInoculum1.CEL	0.2482
GSM1953894_BiofilmInoculum2.CEL	0.22843
GSM1958026_L-lysine_1.CEL	0.31695
GSM1958027_L-lysine_2.CEL	0.37037
GSM1958028_D-Lysine_1.CEL	0.36374
GSM1958029_D-Lysine_2.CEL	0.39667
GSM1958030_Cadaverine_1.CEL	0.40855
GSM1958031_Cadaverine_2.CEL	0.31159
GSM1958032_AMV_1.CEL	0.42627
GSM1958033_AMV_2.CEL	0.35938
GSM1958034_L-Pipecolate_1.CEL	0.3278
GSM1958035_L-Pipecolate_2.CEL	0.2285
GSM1958036_Glutaric_acid_1.CEL	0.12745
GSM1958037_Glutaric_acid_2.CEL	0.21471
GSM1961571_F0-1.CEL	0.37363
GSM1961572_F0-2.CEL	0.32296
GSM1961573_F0-3.CEL	0.3703
GSM1961574_F0-4.CEL	0.32512
GSM1961575_F1-1.CEL	0.34356
GSM1961576_F1-2.CEL	0.50362
GSM1961577_F1-3.CEL	0.3346
GSM1961578_F1-4.CEL	0.39583
GSM197237.CEL	0.24148
GSM197238.CEL	0.39496
GSM198186.CEL	0.17684
GSM198187.CEL	0.099403
GSM198188.CEL	0.15547
GSM198189.CEL	0.27719
GSM198190.CEL	0.12009
GSM198191.CEL	0.12096
GSM199982.CEL	0.11403
GSM199983.CEL	0.13738
GSM199984.CEL	0.21093
GSM199985.CEL	0.16319
GSM199986.CEL	0.11176
GSM2026894_L-Glu.CEL	0.30652
GSM2026895_D-Arg_01.CEL	0.17978
GSM2026897_D-Arg_02.CEL	0.3026
GSM2045178_MT1.CEL	0.32965
GSM2045179_MT2.CEL	0.27576
GSM2045180_WT1.CEL	0.24796
GSM2045181_WT2.CEL	0.34768
GSM2055817_7629_A-_20130705.CEL	0.20784
GSM2055818_7629_B-_20130705.CEL	0.20656
GSM2055819_7629_C-_20130705.CEL	0.1583
GSM2055820_7629_A+_20130705.CEL	0.17561
GSM2055821_7629_B+_20130705.CEL	0.22657
GSM2055822_7629_C+_20130705.CEL	0.16942
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.20027
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.17658
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.25317
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.25161
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.22802
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.26127
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.24687
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.2443
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.23787
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.21634
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.18671
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.2446
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.27531
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.24018
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.29177
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.25734
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.28481
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.28644
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.20863
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.20584
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	0.17644
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.2297
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.20173
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.25555
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.19038
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.20477
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.14994
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.21129
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.23406
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.23164
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.163
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.24813
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.20125
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.2113
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.27653
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.20317
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.23133
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.2677
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.21801
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.20206
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.23663
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.1559
GSM208602.CEL	0.41472
GSM208603.CEL	0.37687
GSM208604.CEL	0.51374
GSM208605.CEL	0.24684
GSM208606.CEL	0.41691
GSM208607.CEL	0.22708
GSM208608.CEL	0.21654
GSM208609.CEL	0.32396
GSM208610.CEL	0.1479
GSM208611.CEL	0.18949
GSM208612.CEL	0.35899
GSM208613.CEL	0.488
GSM208614.CEL	0.56083
GSM208615.CEL	0.35872
GSM208616.CEL	0.42459
GSM208617.CEL	0.44788
GSM208618.CEL	0.17126
GSM208619.CEL	0.27182
GSM208620.CEL	0.27622
GSM208621.CEL	0.29865
GSM234928.CEL	0.18459
GSM234929.CEL	0.39496
GSM242671.CEL	0.28565
GSM242676.CEL	0.23159
GSM242677.CEL	0.32421
GSM243221.CEL	0.27233
GSM243222.CEL	0.48707
GSM243223.CEL	0.4083
GSM243224.CEL	0.31572
GSM244065.CEL	0.20869
GSM244066.CEL	0.20742
GSM244067.CEL	0.22391
GSM244068.CEL	0.19963
GSM244069.CEL	0.2298
GSM244070.CEL	0.2332
GSM244071.CEL	0.207
GSM244072.CEL	0.22882
GSM251201.CEL	0.14431
GSM251202.CEL	0.11263
GSM251203.CEL	0.090568
GSM251204.CEL	0.38861
GSM251205.CEL	0.2458
GSM251206.CEL	0.36122
GSM252496.CEL	0.19652
GSM252501.CEL	0.25856
GSM252505.CEL	0.20092
GSM252506.CEL	0.21072
GSM252507.CEL	0.20664
GSM252508.CEL	0.24502
GSM252559.CEL	0.85054
GSM252560.CEL	0.7319
GSM252561.CEL	0.78942
GSM252562.CEL	0.53761
GSM254432.CEL	0.16521
GSM261915.CEL	0.30626
GSM261916.CEL	0.27543
GSM261917.CEL	0.29406
GSM261918.CEL	0.25907
GSM261919.CEL	0.35119
GSM261920.CEL	0.33977
GSM261921.CEL	0.24384
GSM261922.CEL	0.34237
GSM261923.CEL	0.27142
GSM261924.CEL	0.37095
GSM261925.CEL	0.22529
GSM261926.CEL	0.20181
GSM261927.CEL	0.25665
GSM261928.CEL	0.31383
GSM261929.CEL	0.20068
GSM261930.CEL	0.22044
GSM261931.CEL	0.16412
GSM261932.CEL	0.16192
GSM261933.CEL	0.29104
GSM261934.CEL	0.17967
GSM261935.CEL	0.2255
GSM261936.CEL	0.34015
GSM261937.CEL	0.30497
GSM261938.CEL	0.2184
GSM267248.CEL	0.4001
GSM267249.CEL	0.36505
GSM267250.CEL	0.44605
GSM267251.CEL	0.40863
GSM267252.CEL	0.43716
GSM267253.CEL	0.32575
GSM267254.CEL	0.31281
GSM267255.CEL	0.38249
GSM267256.CEL	0.39194
GSM267257.CEL	0.40525
GSM267258.CEL	0.2679
GSM267259.CEL	0.31996
GSM290747.CEL	0.37978
GSM290748.CEL	0.32837
GSM290749.CEL	0.22443
GSM290750.CEL	0.34288
GSM290751.CEL	0.24511
GSM290752.CEL	0.28729
GSM307112.CEL	0.19132
GSM307113.CEL	0.17019
GSM307114.CEL	0.15597
GSM307115.CEL	0.26474
GSM307116.CEL	0.28381
GSM307117.CEL	0.33196
GSM307118.CEL	0.31848
GSM307119.CEL	0.25098
GSM307120.CEL	0.25195
GSM307121.CEL	0.26307
GSM307122.CEL	0.27067
GSM307123.CEL	0.29777
GSM307124.CEL	0.35442
GSM307125.CEL	0.40013
GSM307126.CEL	0.48413
GSM307134.CEL	0.19088
GSM307135.CEL	0.14293
GSM318716.CEL	0.25305
GSM334310.CEL	0.31415
GSM334311.CEL	0.1622
GSM334312.CEL	0.47883
GSM334313.CEL	0.42801
GSM334314.CEL	0.26206
GSM334315.CEL	0.34967
GSM335182.CEL	0.2822
GSM335183.CEL	0.42733
GSM349042.CEL	0.28817
GSM349045.CEL	0.24855
GSM349047.CEL	0.21836
GSM349048.CEL	0.28037
GSM356953.CEL	0.50106
GSM356954.CEL	0.51545
GSM356955.CEL	0.48295
GSM356956.CEL	0.4813
GSM356957.CEL	0.46998
GSM356958.CEL	0.46476
GSM356959.CEL	0.54738
GSM356960.CEL	0.48963
GSM356961.CEL	0.44464
GSM366976.CEL	0.24662
GSM366977.CEL	0.29917
GSM375702.CEL	0.40223
GSM375703.CEL	0.38196
GSM393044.CEL	0.18522
GSM393045.CEL	0.19923
GSM424829.CEL	0.24117
GSM424830.CEL	0.22824
GSM424831.CEL	0.25811
GSM424832.CEL	0.24869
GSM424833.CEL	0.28289
GSM424834.CEL	0.2139
GSM424835.CEL	0.26518
GSM424836.CEL	0.33832
GSM429472.CEL	0.31449
GSM429475.CEL	0.42921
GSM429476.CEL	0.37226
GSM429477.CEL	0.45371
GSM429478.CEL	0.41726
GSM429479.CEL	0.47868
GSM429480.CEL	0.33631
GSM429481.CEL	0.41704
GSM432860.CEL	0.18074
GSM432861.CEL	0.1901
GSM432862.CEL	0.20269
GSM432863.CEL	0.2055
GSM432864.CEL	0.22148
GSM432865.CEL	0.14937
GSM432866.CEL	0.19084
GSM432867.CEL	0.22019
GSM432868.CEL	0.23645
GSM432869.CEL	0.214
GSM432870.CEL	0.16839
GSM432871.CEL	0.16007
GSM45588.CEL	0.42289
GSM45589.CEL	0.37497
GSM45590.CEL	0.37165
GSM45591.CEL	0.40488
GSM462061.CEL	0.35463
GSM462062.CEL	0.33135
GSM462063.CEL	0.36629
GSM462064.CEL	0.54152
GSM462352.CEL	0.16479
GSM462353.CEL	0.13496
GSM462354.CEL	0.26308
GSM462355.CEL	0.22524
GSM537320.CEL	0.33595
GSM537321.CEL	0.32028
GSM541640.CEL	0.25729
GSM541641.CEL	0.25009
GSM541642.CEL	0.61906
GSM541643.CEL	0.56038
GSM541644.CEL	0.46888
GSM541645.CEL	0.50339
GSM541646.CEL	0.4986
GSM541647.CEL	0.61541
GSM541648.CEL	0.20731
GSM541649.CEL	0.2341
GSM546244.CEL	0.18986
GSM546245.CEL	0.13983
GSM546246.CEL	0.15279
GSM546247.CEL	0.16906
GSM546248.CEL	0.1724
GSM546249.CEL	0.14046
GSM546250.CEL	0.10814
GSM546251.CEL	0.16048
GSM546252.CEL	0.12132
GSM546253.CEL	0.14782
GSM546254.CEL	0.17193
GSM546255.CEL	0.14783
GSM546256.CEL	0.13245
GSM546257.CEL	0.24645
GSM546258.CEL	0.097882
GSM546259.CEL	0.23407
GSM546260.CEL	0.11183
GSM546261.CEL	0.19852
GSM546262.CEL	0.094518
GSM546263.CEL	0.2935
GSM546264.CEL	0.18301
