	PA3038
FT3_anaerobic_Pae_G1a.CEL	0.4091
FT3aerobic_Pae_G1a.CEL	0.24046
Glu_6Hour_(Pae_G1a).CEL	0.33003
glu_plus_nt_2_8-25-09_s2.CEL	0.6286
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.42575
GPphhRminus_11-4-09_s2.CEL	0.56023
GSM1027584_062508WT.CEL	0.69906
GSM1027585_071008WT.CEL	0.6924
GSM1027586_062508plcHR.CEL	0.55483
GSM1027587_071008plcHR.CEL	0.72008
GSM1027588_062508gbdR.CEL	0.7724
GSM1027589_071008gbdR.CEL	0.515
GSM1067456_PAO1_CK_1.CEL	0.40246
GSM1067457_PAO1_PAA_1.CEL	0.3516
GSM1067458_PAO1_CK_2.CEL	0.45176
GSM1067459_PAO1_PAA_2.CEL	0.47494
GSM1112046_PGAS_25_1A.CEL	0.034713
GSM1112047_PGAS_25_2A.CEL	0.021908
GSM1112048_PGAS_25_4A.CEL	0.058901
GSM1112049_PGAS_37_1B.CEL	0.041256
GSM1112050_PGAS_37_2B.CEL	0.016476
GSM1112051_PGAS_37_3A.CEL	0.040716
GSM1133186_Weiqing_He_L-Glu-1_021810.CEL	0.5474
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	0.54879
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0.57162
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	0.50593
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	0.52523
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0.66725
GSM1141729_PA01_none_PC_.CEL	0.23315
GSM1141730_PA01_ZnO_PZO_.CEL	0.41343
GSM1143375_A1_Pae_G1a_.CEL	0.28604
GSM1143376_A2_Pae_G1a_.CEL	0.31778
GSM1143377_A3_Pae_G1a_.CEL	0.28322
GSM1143378_B1_Pae_G1a_.CEL	0.34609
GSM1143379_B2_Pae_G1a_.CEL	0.30466
GSM1143380_B3_Pae_G1a_.CEL	0.37194
GSM1143381_WT1_Pae_G1a_.CEL	0.32951
GSM1143382_WT2_Pae_G1a_.CEL	0.28699
GSM1143383_WT3_Pae_G1a_.CEL	0.31916
GSM1146022_pJN105_1.CEL	0.47163
GSM1146023_pJN105_2.CEL	0.21082
GSM1146024_phaF_1.CEL	0.36391
GSM1146025_phaF_2.CEL	0.48961
GSM1177842_PAO1-1.CEL	0.37088
GSM1177843_PAO1-2.CEL	0.36251
GSM1177844_PAO1-3.CEL	0.37365
GSM1177845_PAO1-AMV-1.CEL	0.36454
GSM1177846_PAO1-AMV-2.CEL	0.38755
GSM1177847_PAO1-AMV-3.CEL	0.37823
GSM1181847_gc_WT1_1.CEL	0.61522
GSM1181848_gc_WT2_3.CEL	0.64957
GSM1181849_gc_Delta1_2.CEL	0.59974
GSM1181850_gc_Delta2_4.CEL	0.67378
GSM1191066_sphR-pyr-1.CEL	0.99296
GSM1191067_sphR-pyr-2.CEL	0.97852
GSM1191068_sphR-surf-1.CEL	0.8093
GSM1191069_sphR-surf-2.CEL	0.75507
GSM1191070_WT-pyr-1.CEL	1
GSM1191071_WT-pyr-2.CEL	0.95227
GSM1191072_WT-surf-1.CEL	0.84615
GSM1191073_WT-surf-2.CEL	0.68964
GSM1206643_WT-PYR-1.CEL	0.75716
GSM1206644_WT-PYR-2.CEL	0.74181
GSM1206645_WT-CHO-1.CEL	0.70623
GSM1206646_WT-CHO-2.CEL	0.67807
GSM1206647_WT-DTC-1.CEL	0.74767
GSM1206648_WT-DTC-2.CEL	0.75206
GSM1206649_WT-ETC-1.CEL	0.69181
GSM1206650_WT-ETC-2.CEL	0.6484
GSM1206651_WT-PRC-1.CEL	0.6189
GSM1206652_WT-PRC-2.CEL	0.60931
GSM1206653_dgcA-CHO-1.CEL	0.40451
GSM1206654_dgcA-CHO-2.CEL	0.40681
GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	0.41487
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.40168
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.41536
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	0.53987
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.55378
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.51247
GSM1244967_PAO1-22-replicate-01.CEL	0.14096
GSM1244968_PAO1-22-replicate-02.CEL	0.17475
GSM1244969_PAO1-22-replicate-03.CEL	0.12343
GSM1244970_PAO1-37-replicate-01.CEL	0.38395
GSM1244971_PAO1-37-replicate-02.CEL	0.35966
GSM1244972_PAO1-37-replicate-03.CEL	0.35798
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.60595
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.64247
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.66653
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.67524
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.6787
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.62979
GSM1267086_HZI1981_G1a.CEL	0.6736
GSM1267087_HZI1950_Pae_G1a.CEL	0.75885
GSM1267088_HZI1951_Pae_G1a.CEL	0.74711
GSM1267089_HZI1952_Pae_G1a.CEL	0.73882
GSM1267090_HZI1953a_Pae_G1a.CEL	0.64925
GSM1267091_HZI1954_Pae_G1a.CEL	0.54086
GSM1267092_HZI1955_Pae_G1a.CEL	0.49325
GSM1267093_HZI1956_Pae_G1a.CEL	0.4899
GSM1267094_HZI1958_Pae_G1a.CEL	0.41838
GSM1267095_HZI1959_Pae_G1a.CEL	0.37757
GSM1267096_HZI1960a_Pae_G1a.CEL	0.46417
GSM1267097_HZI1961_Pae_G1a.CEL	0.52048
GSM1267098_HZI1962_Pae_G1a.CEL	0.49122
GSM1267099_HZI1963_Pae_G1a.CEL	0.49406
GSM1267100_HZI1966_Pae_G1a.CEL	0.65558
GSM1267101_HZI1967_Pae_G1a.CEL	0.78377
GSM1267102_HZI1968_Pae_G1a.CEL	0.78251
GSM1267103_HZI1969_Pae_G1a.CEL	0.74908
GSM1267104_HZI1970_Pae_G1a.CEL	0.76005
GSM1267105_HZI1971_Pae_G1a.CEL	0.7359
GSM1267106_HZI1972_Pae_G1a.CEL	0.72831
GSM1267107_HZI1973_Pae_G1a.CEL	0.71685
GSM1267108_HZI1974_G1a.CEL	0.69883
GSM1267109_HZI1975_G1a.CEL	0.65679
GSM1267110_HZI1976_G1a.CEL	0.61499
GSM1267111_HZI1977_G1a.CEL	0.62592
GSM1267112_HZI1978_G1a.CEL	0.65448
GSM1267113_HZI1979_G1a.CEL	0.64433
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.3058
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.27161
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.30027
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.081113
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.20628
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.22481
GSM1310895_PA14_wild-type.CEL	0.33796
GSM1310896_PA14_lasR_rhlR.CEL	0.4568
GSM1310897_PA14_wild-type_+H2O2.CEL	0.44956
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.46861
GSM1419138_PAO.CEL	0.33672
GSM1419139_PAO2.CEL	0.27385
GSM1419140_PAO3.CEL	0.18885
GSM1419141_BC.CEL	0.14131
GSM1419142_BC2.CEL	0.26453
GSM1419143_BC3.CEL	0.32282
GSM1419144_PAO_FOX.CEL	0.34322
GSM1419145_PAO2_FOX.CEL	0.35136
GSM1419146_PAO3_FOX.CEL	0.27746
GSM1419147_BC_FOX.CEL	0.22797
GSM1419148_BC2_FOX.CEL	0.222
GSM1419149_BC3_FOX.CEL	0.31419
GSM1419150_PAO_CAZ.CEL	0.31061
GSM1419151_PAO2_CAZ.CEL	0.30114
GSM1419152_PAO3_CAZ.CEL	0.2851
GSM1419153_BC_CAZ.CEL	0.21503
GSM1419154_BC2_CAZ.CEL	0.22085
GSM1419155_BC3_CAZ.CEL	0.21673
GSM1420990_PAO1_control1.CEL	0.29186
GSM1420991_PAO1_control2.CEL	0.28233
GSM1420992_PAO1_NO1.CEL	0.26141
GSM1420993_PAO1_NO2.CEL	0.23877
GSM1420994_anr_control1.CEL	0.27619
GSM1420995_anr_control2.CEL	0.27551
GSM1420996_anr_NO1.CEL	0.2566
GSM1420997_anr_NO2.CEL	0.26853
GSM1420998_dnr_control1.CEL	0.31459
GSM1420999_dnr_control2.CEL	0.29704
GSM1421000_dnr_NO1.CEL	0.29332
GSM1421001_dnr_NO2.CEL	0.26718
GSM1421002_EXdnr_control1.CEL	0.27281
GSM1421003_EXdnr_control2.CEL	0.27329
GSM1421004_EXdnr_NO1.CEL	0.24753
GSM1421005_EXdnr_NO2.CEL	0.24806
GSM1421006_fhpR_control1.CEL	0.31193
GSM1421007_fhpR_control2.CEL	0.29874
GSM1421008_fhpR_NO1.CEL	0.2465
GSM1421009_fhpR_NO2.CEL	0.25865
GSM1517347_MK-1.CEL	0.39027
GSM1517348_MK-2.CEL	0.5389
GSM1517349_MK-3.CEL	0.62838
GSM1517350_MK-4.CEL	0.45749
GSM1517351_MK-5.CEL	0.69969
GSM1517352_MK-6.CEL	0.52862
GSM155231.CEL	0.65591
GSM155239.CEL	0.59361
GSM155240.CEL	0.50122
GSM155241.CEL	0.49084
GSM155242.CEL	0.59075
GSM155243.CEL	0.43376
GSM155244.CEL	0.55217
GSM155245.CEL	0.54676
GSM1553187_Persisters_C1.CEL	0.56289
GSM1553188_Persisters_T1.CEL	0.53556
GSM1553189_Persisters_C2.CEL	0.40262
GSM1553190_Persisters_T2.CEL	0.44435
GSM1553191_Normal_C1.CEL	0.27889
GSM1553192_Normal_T1.CEL	0.16488
GSM1553193_Normal_C2.CEL	0.25062
GSM1553194_Normal_T2.CEL	0.17358
GSM156153.CEL	0.47884
GSM156154.CEL	0.31057
GSM156155.CEL	0.68542
GSM156156.CEL	0.52842
GSM156157.CEL	0.45487
GSM156158.CEL	0.52922
GSM156172.CEL	0.31031
GSM156173.CEL	0.448
GSM156174.CEL	0.47163
GSM156175.CEL	0.37781
GSM1608059_Planktonic_1.CEL	0.72903
GSM1608060_Planktonic_2.CEL	0.70532
GSM1608061_Planktonic_3.CEL	0.69462
GSM1608062_Planktonic_4.CEL	0.67071
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.41822
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.64341
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.49688
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.40407
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.51444
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.46709
GSM1618385_Wound1.CEL	0.053084
GSM1618386_Wound2.CEL	0.26706
GSM1662223_PAO1_1.CEL	0.50368
GSM1662224_PAO1_2.CEL	0.55369
GSM1662225_PAO1_3.CEL	0.59801
GSM1662226_WFPA205_1.CEL	0.61498
GSM1662227_WFPA205_2.CEL	0.59996
GSM1662228_WFPA205_3.CEL	0.6734
GSM1662229_WFPA513_1.CEL	0.68822
GSM1662230_WFPA513_2.CEL	0.67662
GSM1662231_WFPA513_3.CEL	0.7054
GSM1662232_WFPA510_1.CEL	0.51943
GSM1662233_WFPA510_2.CEL	0.55918
GSM1662234_WFPA510_3.CEL	0.67716
GSM175247.CEL	0.62502
GSM175248.CEL	0.38519
GSM177216.CEL	0.65967
GSM177218.CEL	0.6161
GSM187265.CEL	0.20693
GSM187266.CEL	0.31255
GSM187267.CEL	0.363
GSM187270.CEL	0.59101
GSM187281.CEL	0.41178
GSM187282.CEL	0.47558
GSM187283.CEL	0.28996
GSM187284.CEL	0.16836
GSM1889278_L-Hyp_01.CEL	0.65844
GSM1889279_L-Hyp_02.CEL	0.64066
GSM1889280_D-Hyp_01.CEL	0.65816
GSM1889281_D-Hyp_02.CEL	0.65601
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.52762
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.57652
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.66833
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.57299
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.60076
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.57028
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.57409
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.60849
GSM1953893_BiofilmInoculum1.CEL	0.41909
GSM1953894_BiofilmInoculum2.CEL	0.45882
GSM1958026_L-lysine_1.CEL	0.32887
GSM1958027_L-lysine_2.CEL	0.54776
GSM1958028_D-Lysine_1.CEL	0.62409
GSM1958029_D-Lysine_2.CEL	0.66979
GSM1958030_Cadaverine_1.CEL	0.34741
GSM1958031_Cadaverine_2.CEL	0.4766
GSM1958032_AMV_1.CEL	0.30074
GSM1958033_AMV_2.CEL	0.48012
GSM1958034_L-Pipecolate_1.CEL	0.55405
GSM1958035_L-Pipecolate_2.CEL	0.65768
GSM1958036_Glutaric_acid_1.CEL	0.58031
GSM1958037_Glutaric_acid_2.CEL	0.65414
GSM1961571_F0-1.CEL	0.57464
GSM1961572_F0-2.CEL	0.60151
GSM1961573_F0-3.CEL	0.24677
GSM1961574_F0-4.CEL	0.68345
GSM1961575_F1-1.CEL	0.37154
GSM1961576_F1-2.CEL	0.38614
GSM1961577_F1-3.CEL	0.35836
GSM1961578_F1-4.CEL	0.37476
GSM197237.CEL	0.52971
GSM197238.CEL	0.31027
GSM198186.CEL	0.33807
GSM198187.CEL	0.32859
GSM198188.CEL	0.2887
GSM198189.CEL	0.73683
GSM198190.CEL	0.79008
GSM198191.CEL	0.86377
GSM199982.CEL	0.69037
GSM199983.CEL	0.69162
GSM199984.CEL	0.71009
GSM199985.CEL	0.72576
GSM199986.CEL	0.71967
GSM2026894_L-Glu.CEL	0.67511
GSM2026895_D-Arg_01.CEL	0.44773
GSM2026897_D-Arg_02.CEL	0.42852
GSM2045178_MT1.CEL	0.3505
GSM2045179_MT2.CEL	0.4075
GSM2045180_WT1.CEL	0.30106
GSM2045181_WT2.CEL	0.36417
GSM2055817_7629_A-_20130705.CEL	0.53171
GSM2055818_7629_B-_20130705.CEL	0.53908
GSM2055819_7629_C-_20130705.CEL	0.55956
GSM2055820_7629_A+_20130705.CEL	0.30869
GSM2055821_7629_B+_20130705.CEL	0.35552
GSM2055822_7629_C+_20130705.CEL	0.30736
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.24486
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.28905
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.2386
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.41958
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.33924
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.41233
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.47152
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.42412
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.46956
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.39328
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.40602
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.40674
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.35912
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.36944
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.3771
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.38548
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.4231
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.42648
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.35382
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.62111
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	0.4354
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.46038
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.44707
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.66044
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.51151
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.51697
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.51093
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.43325
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.44708
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.55057
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.35679
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.31147
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.47937
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.36239
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.49805
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.36373
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.30497
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.51567
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.36319
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.44777
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.36481
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.47596
GSM208602.CEL	0.39569
GSM208603.CEL	0.4626
GSM208604.CEL	0.37721
GSM208605.CEL	0.26269
GSM208606.CEL	0.29365
GSM208607.CEL	0.2274
GSM208608.CEL	0.32634
GSM208609.CEL	0.32392
GSM208610.CEL	0.34765
GSM208611.CEL	0.32071
GSM208612.CEL	0.28445
GSM208613.CEL	0.31294
GSM208614.CEL	0.30423
GSM208615.CEL	0.3405
GSM208616.CEL	0.22316
GSM208617.CEL	0.2316
GSM208618.CEL	0.28911
GSM208619.CEL	0.30096
GSM208620.CEL	0.30631
GSM208621.CEL	0.33975
GSM234928.CEL	0.4367
GSM234929.CEL	0.31027
GSM242671.CEL	0.53595
GSM242676.CEL	0.5986
GSM242677.CEL	0.46473
GSM243221.CEL	0.38491
GSM243222.CEL	0.53391
GSM243223.CEL	0.44348
GSM243224.CEL	0.54999
GSM244065.CEL	0.37402
GSM244066.CEL	0.38086
GSM244067.CEL	0.43362
GSM244068.CEL	0.41145
GSM244069.CEL	0.38513
GSM244070.CEL	0.40257
GSM244071.CEL	0.43717
GSM244072.CEL	0.46949
GSM251201.CEL	0.65232
GSM251202.CEL	0.48545
GSM251203.CEL	0.46873
GSM251204.CEL	0.46514
GSM251205.CEL	0.56414
GSM251206.CEL	0.51611
GSM252496.CEL	0.24685
GSM252501.CEL	0.33806
GSM252505.CEL	0.32984
GSM252506.CEL	0.29406
GSM252507.CEL	0.31625
GSM252508.CEL	0.1908
GSM252559.CEL	0.48996
GSM252560.CEL	0.56665
GSM252561.CEL	0.56421
GSM252562.CEL	0.56136
GSM254432.CEL	0.64347
GSM261915.CEL	0.70496
GSM261916.CEL	0.59365
GSM261917.CEL	0.56522
GSM261918.CEL	0.68693
GSM261919.CEL	0.59142
GSM261920.CEL	0.74196
GSM261921.CEL	0.58261
GSM261922.CEL	0.55179
GSM261923.CEL	0.64734
GSM261924.CEL	0.55699
GSM261925.CEL	0.77367
GSM261926.CEL	0.54747
GSM261927.CEL	0.72626
GSM261928.CEL	0.71852
GSM261929.CEL	0.78062
GSM261930.CEL	0.80197
GSM261931.CEL	0.76968
GSM261932.CEL	0.62592
GSM261933.CEL	0.83498
GSM261934.CEL	0.81887
GSM261935.CEL	0.71889
GSM261936.CEL	0.70533
GSM261937.CEL	0.60343
GSM261938.CEL	0.63978
GSM267248.CEL	0.26954
GSM267249.CEL	0.34472
GSM267250.CEL	0.24214
GSM267251.CEL	0.26089
GSM267252.CEL	0.34799
GSM267253.CEL	0.56645
GSM267254.CEL	0.30711
GSM267255.CEL	0.26195
GSM267256.CEL	0.41055
GSM267257.CEL	0.4172
GSM267258.CEL	0.43499
GSM267259.CEL	0.41625
GSM290747.CEL	0.48853
GSM290748.CEL	0.48245
GSM290749.CEL	0.43169
GSM290750.CEL	0.48958
GSM290751.CEL	0.67408
GSM290752.CEL	0.42435
GSM307112.CEL	0.70232
GSM307113.CEL	0.66431
GSM307114.CEL	0.65421
GSM307115.CEL	0.6204
GSM307116.CEL	0.28448
GSM307117.CEL	0.53094
GSM307118.CEL	0.57745
GSM307119.CEL	0.53033
GSM307120.CEL	0.53274
GSM307121.CEL	0.42768
GSM307122.CEL	0.41303
GSM307123.CEL	0.47879
GSM307124.CEL	0.27203
GSM307125.CEL	0.25163
GSM307126.CEL	0.24848
GSM307134.CEL	0.64936
GSM307135.CEL	0.65553
GSM318716.CEL	0.47535
GSM334310.CEL	0.5112
GSM334311.CEL	0.55191
GSM334312.CEL	0.4067
GSM334313.CEL	0.4615
GSM334314.CEL	0.48096
GSM334315.CEL	0.45371
GSM335182.CEL	0.39067
GSM335183.CEL	0.33303
GSM349042.CEL	0.50847
GSM349045.CEL	0.45518
GSM349047.CEL	0.46339
GSM349048.CEL	0.41754
GSM356953.CEL	0.17116
GSM356954.CEL	0.18572
GSM356955.CEL	0.15278
GSM356956.CEL	0.17383
GSM356957.CEL	0.14206
GSM356958.CEL	0.21387
GSM356959.CEL	0.21538
GSM356960.CEL	0.18655
GSM356961.CEL	0.23325
GSM366976.CEL	0.2742
GSM366977.CEL	0.35435
GSM375702.CEL	0.44249
GSM375703.CEL	0.58965
GSM393044.CEL	0.34905
GSM393045.CEL	0.36538
GSM424829.CEL	0.37618
GSM424830.CEL	0.37701
GSM424831.CEL	0.35153
GSM424832.CEL	0.38399
GSM424833.CEL	0.34573
GSM424834.CEL	0.37158
GSM424835.CEL	0.37347
GSM424836.CEL	0.23599
GSM429472.CEL	0.43625
GSM429475.CEL	0.44429
GSM429476.CEL	0.58928
GSM429477.CEL	0.45553
GSM429478.CEL	0.38747
GSM429479.CEL	0.38095
GSM429480.CEL	0.4392
GSM429481.CEL	0.46116
GSM432860.CEL	0.26653
GSM432861.CEL	0.30604
GSM432862.CEL	0.37168
GSM432863.CEL	0.26053
GSM432864.CEL	0.29362
GSM432865.CEL	0.30053
GSM432866.CEL	0.43203
GSM432867.CEL	0.41983
GSM432868.CEL	0.41332
GSM432869.CEL	0.38187
GSM432870.CEL	0.35893
GSM432871.CEL	0.33879
GSM45588.CEL	0.3034
GSM45589.CEL	0.33042
GSM45590.CEL	0.43638
GSM45591.CEL	0.37183
GSM462061.CEL	0.44471
GSM462062.CEL	0.42494
GSM462063.CEL	0.54072
GSM462064.CEL	0.33082
GSM462352.CEL	0.57447
GSM462353.CEL	0.56531
GSM462354.CEL	0.45104
GSM462355.CEL	0.52536
GSM537320.CEL	0.49587
GSM537321.CEL	0.44799
GSM541640.CEL	0.33274
GSM541641.CEL	0.3318
GSM541642.CEL	0.41533
GSM541643.CEL	0.38883
GSM541644.CEL	0.24549
GSM541645.CEL	0.21349
GSM541646.CEL	0.26961
GSM541647.CEL	0.25947
GSM541648.CEL	0.37649
GSM541649.CEL	0.47701
GSM546244.CEL	0.42331
GSM546245.CEL	0.38281
GSM546246.CEL	0.4052
GSM546247.CEL	0.35627
GSM546248.CEL	0.37331
GSM546249.CEL	0.34035
GSM546250.CEL	0.19229
GSM546251.CEL	0.17566
GSM546252.CEL	0.29198
GSM546253.CEL	0.3373
GSM546254.CEL	0.37854
GSM546255.CEL	0.29364
GSM546256.CEL	0.64976
GSM546257.CEL	0.39537
GSM546258.CEL	0.4727
GSM546259.CEL	0.39027
GSM546260.CEL	0.38669
GSM546261.CEL	0.40082
GSM546262.CEL	0.31446
GSM546263.CEL	0.47376
GSM546264.CEL	0.40596
