	PA1532
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.78394
GPphhRminus_11-4-09_s2.CEL	0.8004
GSM1027584_062508WT.CEL	0.67957
GSM1027585_071008WT.CEL	0.75414
GSM1027586_062508plcHR.CEL	0.7178
GSM1027587_071008plcHR.CEL	0.58649
GSM1027588_062508gbdR.CEL	0.67343
GSM1027589_071008gbdR.CEL	0.6199
GSM1067456_PAO1_CK_1.CEL	0.65934
GSM1067457_PAO1_PAA_1.CEL	0.62123
GSM1067458_PAO1_CK_2.CEL	0.50097
GSM1067459_PAO1_PAA_2.CEL	0.52228
GSM1112046_PGAS_25_1A.CEL	0.31437
GSM1112047_PGAS_25_2A.CEL	0.41152
GSM1112048_PGAS_25_4A.CEL	0.41873
GSM1112049_PGAS_37_1B.CEL	0.37206
GSM1112050_PGAS_37_2B.CEL	0.49828
GSM1112051_PGAS_37_3A.CEL	0.49872
GSM1133186_Weiqing_He_L-Glu-1_021810.CEL	0.80304
GSM1133187_Weiqing_He_L-Arg-1_021810.CEL	0.76273
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0.78221
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	0.8467
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	0.88892
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0.70007
GSM1141729_PA01_none_PC_.CEL	0.52127
GSM1141730_PA01_ZnO_PZO_.CEL	0.51829
GSM1143375_A1_Pae_G1a_.CEL	0.68522
GSM1143376_A2_Pae_G1a_.CEL	0.68133
GSM1143377_A3_Pae_G1a_.CEL	0.70672
GSM1143378_B1_Pae_G1a_.CEL	0.64729
GSM1143379_B2_Pae_G1a_.CEL	0.65192
GSM1143380_B3_Pae_G1a_.CEL	0.67204
GSM1143381_WT1_Pae_G1a_.CEL	0.7884
GSM1143382_WT2_Pae_G1a_.CEL	0.7886
GSM1143383_WT3_Pae_G1a_.CEL	0.75901
GSM1146022_pJN105_1.CEL	0.71043
GSM1146023_pJN105_2.CEL	0.52525
GSM1146024_phaF_1.CEL	0.69112
GSM1146025_phaF_2.CEL	0.72184
GSM1177842_PAO1-1.CEL	0.57414
GSM1177843_PAO1-2.CEL	0.56446
GSM1177844_PAO1-3.CEL	0.57105
GSM1177845_PAO1-AMV-1.CEL	0.59658
GSM1177846_PAO1-AMV-2.CEL	0.61923
GSM1177847_PAO1-AMV-3.CEL	0.57471
GSM1181847_gc_WT1_1.CEL	0.53072
GSM1181848_gc_WT2_3.CEL	0.5129
GSM1181849_gc_Delta1_2.CEL	0.55736
GSM1181850_gc_Delta2_4.CEL	0.53253
GSM1191066_sphR-pyr-1.CEL	0.19807
GSM1191067_sphR-pyr-2.CEL	0.32261
GSM1191068_sphR-surf-1.CEL	0.28343
GSM1191069_sphR-surf-2.CEL	0.27951
GSM1191070_WT-pyr-1.CEL	0.3786
GSM1191071_WT-pyr-2.CEL	0.31523
GSM1191072_WT-surf-1.CEL	0.2114
GSM1191073_WT-surf-2.CEL	0.33536
GSM1206643_WT-PYR-1.CEL	0.42702
GSM1206644_WT-PYR-2.CEL	0.3981
GSM1206645_WT-CHO-1.CEL	0.42499
GSM1206646_WT-CHO-2.CEL	0.38068
GSM1206647_WT-DTC-1.CEL	0.36924
GSM1206648_WT-DTC-2.CEL	0.28831
GSM1206649_WT-ETC-1.CEL	0.45894
GSM1206650_WT-ETC-2.CEL	0.31757
GSM1206651_WT-PRC-1.CEL	0.33757
GSM1206652_WT-PRC-2.CEL	0.33213
GSM1206653_dgcA-CHO-1.CEL	0.30293
GSM1206654_dgcA-CHO-2.CEL	0.31232
GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	0.56836
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.63632
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.55822
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	0.63767
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.64386
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.58964
GSM1244967_PAO1-22-replicate-01.CEL	0.50222
GSM1244968_PAO1-22-replicate-02.CEL	0.50752
GSM1244969_PAO1-22-replicate-03.CEL	0.48691
GSM1244970_PAO1-37-replicate-01.CEL	0.63249
GSM1244971_PAO1-37-replicate-02.CEL	0.54281
GSM1244972_PAO1-37-replicate-03.CEL	0.4992
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.65954
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.67646
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.62225
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.72505
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.66732
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.66568
GSM1267086_HZI1981_G1a.CEL	0.62057
GSM1267087_HZI1950_Pae_G1a.CEL	0.54762
GSM1267088_HZI1951_Pae_G1a.CEL	0.51786
GSM1267089_HZI1952_Pae_G1a.CEL	0.5246
GSM1267090_HZI1953a_Pae_G1a.CEL	0.52858
GSM1267091_HZI1954_Pae_G1a.CEL	0.47727
GSM1267092_HZI1955_Pae_G1a.CEL	0.68098
GSM1267093_HZI1956_Pae_G1a.CEL	0.4308
GSM1267094_HZI1958_Pae_G1a.CEL	0.48235
GSM1267095_HZI1959_Pae_G1a.CEL	0.51901
GSM1267096_HZI1960a_Pae_G1a.CEL	0.63088
GSM1267097_HZI1961_Pae_G1a.CEL	0.62321
GSM1267098_HZI1962_Pae_G1a.CEL	0.72413
GSM1267099_HZI1963_Pae_G1a.CEL	0.68903
GSM1267100_HZI1966_Pae_G1a.CEL	0.64211
GSM1267101_HZI1967_Pae_G1a.CEL	0.49216
GSM1267102_HZI1968_Pae_G1a.CEL	0.62314
GSM1267103_HZI1969_Pae_G1a.CEL	0.65526
GSM1267104_HZI1970_Pae_G1a.CEL	0.64628
GSM1267105_HZI1971_Pae_G1a.CEL	0.61409
GSM1267106_HZI1972_Pae_G1a.CEL	0.63907
GSM1267107_HZI1973_Pae_G1a.CEL	0.63944
GSM1267108_HZI1974_G1a.CEL	0.64244
GSM1267109_HZI1975_G1a.CEL	0.67036
GSM1267110_HZI1976_G1a.CEL	0.58544
GSM1267111_HZI1977_G1a.CEL	0.58943
GSM1267112_HZI1978_G1a.CEL	0.66245
GSM1267113_HZI1979_G1a.CEL	0.65601
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.60297
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.57297
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.63161
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.58047
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.67867
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.62785
GSM1310895_PA14_wild-type.CEL	0.69338
GSM1310896_PA14_lasR_rhlR.CEL	0.71264
GSM1310897_PA14_wild-type_+H2O2.CEL	0.60634
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.50276
GSM1419138_PAO.CEL	0.54782
GSM1419139_PAO2.CEL	0.37032
GSM1419140_PAO3.CEL	0.41499
GSM1419141_BC.CEL	0.39075
GSM1419142_BC2.CEL	0.43576
GSM1419143_BC3.CEL	0.45938
GSM1419144_PAO_FOX.CEL	0.48947
GSM1419145_PAO2_FOX.CEL	0.47223
GSM1419146_PAO3_FOX.CEL	0.45784
GSM1419147_BC_FOX.CEL	0.50607
GSM1419148_BC2_FOX.CEL	0.48556
GSM1419149_BC3_FOX.CEL	0.48139
GSM1419150_PAO_CAZ.CEL	0.47303
GSM1419151_PAO2_CAZ.CEL	0.43724
GSM1419152_PAO3_CAZ.CEL	0.47968
GSM1419153_BC_CAZ.CEL	0.45566
GSM1419154_BC2_CAZ.CEL	0.52471
GSM1419155_BC3_CAZ.CEL	0.48065
GSM1420990_PAO1_control1.CEL	0.78798
GSM1420991_PAO1_control2.CEL	0.83223
GSM1420992_PAO1_NO1.CEL	0.81654
GSM1420993_PAO1_NO2.CEL	0.8134
GSM1420994_anr_control1.CEL	0.80358
GSM1420995_anr_control2.CEL	0.8061
GSM1420996_anr_NO1.CEL	0.75966
GSM1420997_anr_NO2.CEL	0.73779
GSM1420998_dnr_control1.CEL	0.808
GSM1420999_dnr_control2.CEL	0.77878
GSM1421000_dnr_NO1.CEL	0.76888
GSM1421001_dnr_NO2.CEL	0.75168
GSM1421002_EXdnr_control1.CEL	0.81296
GSM1421003_EXdnr_control2.CEL	0.80397
GSM1421004_EXdnr_NO1.CEL	0.82076
GSM1421005_EXdnr_NO2.CEL	0.81151
GSM1421006_fhpR_control1.CEL	0.79042
GSM1421007_fhpR_control2.CEL	0.79575
GSM1421008_fhpR_NO1.CEL	0.76744
GSM1421009_fhpR_NO2.CEL	0.79441
GSM1517347_MK-1.CEL	0.52043
GSM1517348_MK-2.CEL	0.52339
GSM1517349_MK-3.CEL	0.51187
GSM1517350_MK-4.CEL	0.38892
GSM1517351_MK-5.CEL	0.5658
GSM1517352_MK-6.CEL	0.46395
GSM155231.CEL	0.60236
GSM155239.CEL	0.58934
GSM155240.CEL	0.67845
GSM155241.CEL	0.65007
GSM155242.CEL	0.75424
GSM155243.CEL	0.71255
GSM155244.CEL	0.725
GSM155245.CEL	0.73557
GSM1553187_Persisters_C1.CEL	0.21825
GSM1553188_Persisters_T1.CEL	0.2482
GSM1553189_Persisters_C2.CEL	0.45459
GSM1553190_Persisters_T2.CEL	0.32968
GSM1553191_Normal_C1.CEL	0.4118
GSM1553192_Normal_T1.CEL	0.33214
GSM1553193_Normal_C2.CEL	0.35443
GSM1553194_Normal_T2.CEL	0.55042
GSM156153.CEL	0.72671
GSM156154.CEL	0.41395
GSM156155.CEL	0.77135
GSM156156.CEL	0.68588
GSM156157.CEL	0.70563
GSM156158.CEL	0.69139
GSM156172.CEL	0.72493
GSM156173.CEL	0.76312
GSM156174.CEL	0.56286
GSM156175.CEL	0.44391
GSM1608059_Planktonic_1.CEL	0.77517
GSM1608060_Planktonic_2.CEL	0.85039
GSM1608061_Planktonic_3.CEL	0.80012
GSM1608062_Planktonic_4.CEL	0.82861
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.68925
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.67335
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.49008
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.83236
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.77437
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.75861
GSM1618385_Wound1.CEL	0.22776
GSM1618386_Wound2.CEL	0.46383
GSM1662223_PAO1_1.CEL	0.45111
GSM1662224_PAO1_2.CEL	0.46951
GSM1662225_PAO1_3.CEL	0.46616
GSM1662226_WFPA205_1.CEL	0.50597
GSM1662227_WFPA205_2.CEL	0.55544
GSM1662228_WFPA205_3.CEL	0.51224
GSM1662229_WFPA513_1.CEL	0.46927
GSM1662230_WFPA513_2.CEL	0.55032
GSM1662231_WFPA513_3.CEL	0.4954
GSM1662232_WFPA510_1.CEL	0.54968
GSM1662233_WFPA510_2.CEL	0.48695
GSM1662234_WFPA510_3.CEL	0.4599
GSM175247.CEL	0.40755
GSM175248.CEL	0.41252
GSM177216.CEL	0.68142
GSM177218.CEL	0.50367
GSM187265.CEL	0.68464
GSM187266.CEL	0.81171
GSM187267.CEL	0.60814
GSM187270.CEL	0.48425
GSM187281.CEL	0.73086
GSM187282.CEL	0.58334
GSM187283.CEL	0.53885
GSM187284.CEL	0.53714
GSM1889278_L-Hyp_01.CEL	0.79857
GSM1889279_L-Hyp_02.CEL	0.76738
GSM1889280_D-Hyp_01.CEL	0.74454
GSM1889281_D-Hyp_02.CEL	0.71979
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.59166
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.56954
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.61196
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.63131
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.46483
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.59188
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.5762
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.52678
GSM1953893_BiofilmInoculum1.CEL	0.50203
GSM1953894_BiofilmInoculum2.CEL	0.49661
GSM1958026_L-lysine_1.CEL	0.62437
GSM1958027_L-lysine_2.CEL	0.806
GSM1958028_D-Lysine_1.CEL	0.5154
GSM1958029_D-Lysine_2.CEL	0.57602
GSM1958030_Cadaverine_1.CEL	0.62386
GSM1958031_Cadaverine_2.CEL	0.87557
GSM1958032_AMV_1.CEL	0.63078
GSM1958033_AMV_2.CEL	0.86868
GSM1958034_L-Pipecolate_1.CEL	0.61304
GSM1958035_L-Pipecolate_2.CEL	0.61312
GSM1958036_Glutaric_acid_1.CEL	0.65185
GSM1958037_Glutaric_acid_2.CEL	0.79318
GSM1961571_F0-1.CEL	0.52621
GSM1961572_F0-2.CEL	0.67108
GSM1961573_F0-3.CEL	0.61699
GSM1961574_F0-4.CEL	0.55208
GSM1961575_F1-1.CEL	0.65548
GSM1961576_F1-2.CEL	0.5581
GSM1961577_F1-3.CEL	0.6366
GSM1961578_F1-4.CEL	0.62927
GSM197237.CEL	0.69541
GSM197238.CEL	0.60725
GSM198186.CEL	0.6248
GSM198187.CEL	0.61749
GSM198188.CEL	0.69738
GSM198189.CEL	0.65152
GSM198190.CEL	0.69755
GSM198191.CEL	0.66218
GSM199982.CEL	0.50712
GSM199983.CEL	0.56688
GSM199984.CEL	0.57775
GSM199985.CEL	0.54644
GSM199986.CEL	0.51588
GSM2026894_L-Glu.CEL	0.87739
GSM2026895_D-Arg_01.CEL	0.79082
GSM2026897_D-Arg_02.CEL	0.82636
GSM2045178_MT1.CEL	0.73785
GSM2045179_MT2.CEL	0.61132
GSM2045180_WT1.CEL	0.47119
GSM2045181_WT2.CEL	0.58836
GSM2055817_7629_A-_20130705.CEL	0.74946
GSM2055818_7629_B-_20130705.CEL	0.75826
GSM2055819_7629_C-_20130705.CEL	0.75785
GSM2055820_7629_A+_20130705.CEL	0.75137
GSM2055821_7629_B+_20130705.CEL	0.70589
GSM2055822_7629_C+_20130705.CEL	0.77502
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.79634
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.7739
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.804
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.77274
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.75532
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.79429
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.80612
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.75493
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.72979
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.72857
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.75595
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.7355
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.74498
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.81143
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.78781
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.79196
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.68941
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.79685
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.70246
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.68282
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	0.77121
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.78096
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.7654
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.6436
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.83012
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.83161
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.78193
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.82958
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.80471
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.83364
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.74013
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.8287
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.80637
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.78762
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.79809
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.79896
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.86094
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.82312
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.74646
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.83149
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.86265
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.84848
GSM208602.CEL	0.68965
GSM208603.CEL	0.84264
GSM208604.CEL	0.70441
GSM208605.CEL	0.93871
GSM208606.CEL	0.67373
GSM208607.CEL	1
GSM208608.CEL	0.90736
GSM208609.CEL	0.84342
GSM208610.CEL	0.98647
GSM208611.CEL	0.89525
GSM208612.CEL	0.83623
GSM208613.CEL	0.76097
GSM208614.CEL	0.8402
GSM208615.CEL	0.61851
GSM208616.CEL	0.70383
GSM208617.CEL	0.74192
GSM208618.CEL	0.79641
GSM208619.CEL	0.70484
GSM208620.CEL	0.69375
GSM208621.CEL	0.776
GSM234928.CEL	0.73974
GSM234929.CEL	0.60725
GSM242671.CEL	0.63921
GSM242676.CEL	0.80754
GSM242677.CEL	0.63063
GSM243221.CEL	0.7517
GSM243222.CEL	0.78052
GSM243223.CEL	0.64844
GSM243224.CEL	0.67544
GSM244065.CEL	0.60338
GSM244066.CEL	0.61082
GSM244067.CEL	0.63185
GSM244068.CEL	0.69313
GSM244069.CEL	0.67456
GSM244070.CEL	0.58292
GSM244071.CEL	0.56134
GSM244072.CEL	0.61953
GSM251201.CEL	0.69882
GSM251202.CEL	0.67972
GSM251203.CEL	0.56169
GSM251204.CEL	0.83798
GSM251205.CEL	0.9119
GSM251206.CEL	0.85049
GSM252496.CEL	0.50517
GSM252501.CEL	0.70232
GSM252505.CEL	0.74152
GSM252506.CEL	0.5687
GSM252507.CEL	0.67467
GSM252508.CEL	0.47681
GSM252559.CEL	0.63775
GSM252560.CEL	0.61856
GSM252561.CEL	0.56664
GSM252562.CEL	0.55989
GSM254432.CEL	0.64443
GSM261915.CEL	0.37234
GSM261916.CEL	0.25597
GSM261917.CEL	0.16692
GSM261918.CEL	0.43396
GSM261919.CEL	0.16695
GSM261920.CEL	0.36148
GSM261921.CEL	0.41832
GSM261922.CEL	0.60191
GSM261923.CEL	0.55987
GSM261924.CEL	0.63733
GSM261925.CEL	0.59571
GSM261926.CEL	0.77234
GSM261927.CEL	0.48202
GSM261928.CEL	0.58634
GSM261929.CEL	0.6689
GSM261930.CEL	0.4022
GSM261931.CEL	0.67305
GSM261932.CEL	0.53311
GSM261933.CEL	0.40498
GSM261934.CEL	0.44124
GSM261935.CEL	0.58454
GSM261936.CEL	0.66324
GSM261937.CEL	0.67303
GSM261938.CEL	0.66395
GSM267248.CEL	0.56233
GSM267249.CEL	0.53369
GSM267250.CEL	0.66722
GSM267251.CEL	0.66535
GSM267252.CEL	0.48649
GSM267253.CEL	0.56609
GSM267254.CEL	0.4809
GSM267255.CEL	0.53254
GSM267256.CEL	0.45489
GSM267257.CEL	0.45851
GSM267258.CEL	0.52489
GSM267259.CEL	0.49712
GSM290747.CEL	0.6427
GSM290748.CEL	0.68441
GSM290749.CEL	0.58276
GSM290750.CEL	0.53453
GSM290751.CEL	0.68046
GSM290752.CEL	0.54715
GSM307112.CEL	0.69341
GSM307113.CEL	0.73127
GSM307114.CEL	0.73005
GSM307115.CEL	0.35475
GSM307116.CEL	0.36717
GSM307117.CEL	0.39185
GSM307118.CEL	0.7223
GSM307119.CEL	0.72216
GSM307120.CEL	0.70291
GSM307121.CEL	0.50313
GSM307122.CEL	0.45941
GSM307123.CEL	0.4953
GSM307124.CEL	0.40118
GSM307125.CEL	0.49934
GSM307126.CEL	0.51495
GSM307134.CEL	0.5176
GSM307135.CEL	0.5613
GSM318716.CEL	0.60991
GSM334310.CEL	0.71995
GSM334311.CEL	0.72712
GSM334312.CEL	0.67282
GSM334313.CEL	0.57722
GSM334314.CEL	0.70693
GSM334315.CEL	0.61238
GSM335182.CEL	0.651
GSM335183.CEL	0.52196
GSM349042.CEL	0.57084
GSM349045.CEL	0.64521
GSM349047.CEL	0.62977
GSM349048.CEL	0.6429
GSM356953.CEL	0.50516
GSM356954.CEL	0.51996
GSM356955.CEL	0.5666
GSM356956.CEL	0.44907
GSM356957.CEL	0.43638
GSM356958.CEL	0.42379
GSM356959.CEL	0.47007
GSM356960.CEL	0.46648
GSM356961.CEL	0.4198
GSM366976.CEL	0.71903
GSM366977.CEL	0.60377
GSM375702.CEL	0.70612
GSM375703.CEL	0.72758
GSM393044.CEL	0.71426
GSM393045.CEL	0.64987
GSM424829.CEL	0.40765
GSM424830.CEL	0.39255
GSM424831.CEL	0.39699
GSM424832.CEL	0.47274
GSM424833.CEL	0.44177
GSM424834.CEL	0.42193
GSM424835.CEL	0.38394
GSM424836.CEL	0.39204
GSM429472.CEL	0.49036
GSM429475.CEL	0.61154
GSM429476.CEL	0.18312
GSM429477.CEL	0.4831
GSM429478.CEL	0.36535
GSM429479.CEL	0.47588
GSM429480.CEL	0.62532
GSM429481.CEL	0.58529
GSM432860.CEL	0.83486
GSM432861.CEL	0.82355
GSM432862.CEL	0.82346
GSM432863.CEL	0.84211
GSM432864.CEL	0.83651
GSM432865.CEL	0.80939
GSM432866.CEL	0.56482
GSM432867.CEL	0.61596
GSM432868.CEL	0.53785
GSM432869.CEL	0.53106
GSM432870.CEL	0.55889
GSM432871.CEL	0.57799
GSM45588.CEL	0.46355
GSM45589.CEL	0.3787
GSM45590.CEL	0.40924
GSM45591.CEL	0.44779
GSM462061.CEL	0.43795
GSM462062.CEL	0.49197
GSM462063.CEL	0.50723
GSM462064.CEL	0.68292
GSM462352.CEL	0.62259
GSM462353.CEL	0.64622
GSM462354.CEL	0.65395
GSM462355.CEL	0.65996
GSM537320.CEL	0.4322
GSM537321.CEL	0.40399
GSM541640.CEL	0.77025
GSM541641.CEL	0.82343
GSM541642.CEL	0.57728
GSM541643.CEL	0.5643
GSM541644.CEL	0.55179
GSM541645.CEL	0.54561
GSM541646.CEL	0.51697
GSM541647.CEL	0.44516
GSM541648.CEL	0.64456
GSM541649.CEL	0.57966
GSM546244.CEL	0.82221
GSM546245.CEL	0.78114
GSM546246.CEL	0.76172
GSM546247.CEL	0.7285
GSM546248.CEL	0.74464
GSM546249.CEL	0.78011
GSM546250.CEL	0.76862
GSM546251.CEL	0.72063
GSM546252.CEL	0.8137
GSM546253.CEL	0.7592
GSM546254.CEL	0.81639
GSM546255.CEL	0.67373
GSM546256.CEL	0.78583
GSM546257.CEL	0.72806
GSM546258.CEL	0.84095
GSM546259.CEL	0.71865
GSM546260.CEL	0.84299
GSM546261.CEL	0.71438
GSM546262.CEL	0.77098
GSM546263.CEL	0.59737
GSM546264.CEL	0.71277
