	PA4787
GSM1267100_HZI1966_Pae_G1a.CEL	0.60621
GSM1267101_HZI1967_Pae_G1a.CEL	0.41661
GSM1267102_HZI1968_Pae_G1a.CEL	0.50438
GSM1267103_HZI1969_Pae_G1a.CEL	0.54353
GSM1267104_HZI1970_Pae_G1a.CEL	0.54127
GSM1267105_HZI1971_Pae_G1a.CEL	0.55487
GSM1267106_HZI1972_Pae_G1a.CEL	0.54806
GSM1267107_HZI1973_Pae_G1a.CEL	0.50001
GSM1267108_HZI1974_G1a.CEL	0.48617
GSM1267109_HZI1975_G1a.CEL	0.56397
GSM1267110_HZI1976_G1a.CEL	0.51909
GSM1267111_HZI1977_G1a.CEL	0.44821
GSM1267112_HZI1978_G1a.CEL	0.56242
GSM1267113_HZI1979_G1a.CEL	0.54594
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.38726
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.33673
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.41329
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.32079
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.4399
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.4078
GSM1310895_PA14_wild-type.CEL	0.58935
GSM1310896_PA14_lasR_rhlR.CEL	0.55319
GSM1310897_PA14_wild-type_+H2O2.CEL	0.5785
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.40906
GSM1419138_PAO.CEL	0.54178
GSM1419139_PAO2.CEL	0.39481
GSM1419140_PAO3.CEL	0.5123
GSM1419141_BC.CEL	0.53044
GSM1419142_BC2.CEL	0.44823
GSM1419143_BC3.CEL	0.4587
GSM1419144_PAO_FOX.CEL	0.50621
GSM1419145_PAO2_FOX.CEL	0.42448
GSM1419146_PAO3_FOX.CEL	0.45294
GSM1419147_BC_FOX.CEL	0.45325
GSM1419148_BC2_FOX.CEL	0.44002
GSM1419149_BC3_FOX.CEL	0.49511
GSM1419150_PAO_CAZ.CEL	0.50634
GSM1419151_PAO2_CAZ.CEL	0.4288
GSM1419152_PAO3_CAZ.CEL	0.48419
GSM1419153_BC_CAZ.CEL	0.51926
GSM1419154_BC2_CAZ.CEL	0.53044
GSM1419155_BC3_CAZ.CEL	0.51864
GSM1420990_PAO1_control1.CEL	0.30435
GSM1420991_PAO1_control2.CEL	0.25815
GSM1420992_PAO1_NO1.CEL	0.22029
GSM1420993_PAO1_NO2.CEL	0.20547
GSM1420994_anr_control1.CEL	0.29333
GSM1420995_anr_control2.CEL	0.28399
GSM1420996_anr_NO1.CEL	0.23686
GSM1420997_anr_NO2.CEL	0.21949
GSM1420998_dnr_control1.CEL	0.25746
GSM1420999_dnr_control2.CEL	0.2388
GSM1421000_dnr_NO1.CEL	0.23747
GSM1421001_dnr_NO2.CEL	0.23995
GSM1421002_EXdnr_control1.CEL	0.2848
GSM1421003_EXdnr_control2.CEL	0.25852
GSM1421004_EXdnr_NO1.CEL	0.26795
GSM1421005_EXdnr_NO2.CEL	0.21777
GSM1421006_fhpR_control1.CEL	0.26421
GSM1421007_fhpR_control2.CEL	0.27559
GSM1421008_fhpR_NO1.CEL	0.18935
GSM1421009_fhpR_NO2.CEL	0.19324
GSM1517347_MK-1.CEL	0.23216
GSM1517348_MK-2.CEL	0.21122
GSM1517349_MK-3.CEL	0.30239
GSM1517350_MK-4.CEL	0.22951
GSM1517351_MK-5.CEL	0.2855
GSM1517352_MK-6.CEL	0.25549
GSM155231.CEL	0.45497
GSM155239.CEL	0.38863
GSM155240.CEL	0.35714
GSM155241.CEL	0.34116
GSM155242.CEL	0.43886
GSM155243.CEL	0.46415
GSM155244.CEL	0.42966
GSM155245.CEL	0.39458
GSM1553187_Persisters_C1.CEL	0.41997
GSM1553188_Persisters_T1.CEL	0.42989
GSM1553189_Persisters_C2.CEL	0.43675
GSM1553190_Persisters_T2.CEL	0.49374
GSM1553191_Normal_C1.CEL	0.32813
GSM1553192_Normal_T1.CEL	0.34388
GSM1553193_Normal_C2.CEL	0.30407
GSM1553194_Normal_T2.CEL	0.48123
GSM156153.CEL	0.29675
GSM156154.CEL	0.41077
GSM156155.CEL	0.3982
GSM156156.CEL	0.29004
GSM156157.CEL	0.2666
GSM156158.CEL	0.33482
GSM156172.CEL	0
GSM156173.CEL	0.33383
GSM156174.CEL	0.61549
GSM156175.CEL	0.41165
GSM1608059_Planktonic_1.CEL	0.56708
GSM1608060_Planktonic_2.CEL	0.54883
GSM1608061_Planktonic_3.CEL	0.54715
GSM1608062_Planktonic_4.CEL	0.59685
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.55583
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.62166
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.39164
GSM1608070_Biofilm+12hrtobra_rep1.CEL	0.81759
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.71853
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.73773
GSM1618385_Wound1.CEL	0.27048
GSM1618386_Wound2.CEL	0.1597
GSM1662223_PAO1_1.CEL	0.27068
GSM1662224_PAO1_2.CEL	0.22245
GSM1662225_PAO1_3.CEL	0.24123
GSM1662226_WFPA205_1.CEL	0.28532
GSM1662227_WFPA205_2.CEL	0.41296
GSM1662228_WFPA205_3.CEL	0.35191
GSM1662229_WFPA513_1.CEL	0.29005
GSM1662230_WFPA513_2.CEL	0.35501
GSM1662231_WFPA513_3.CEL	0.32939
GSM1662232_WFPA510_1.CEL	0.19233
GSM1662233_WFPA510_2.CEL	0.22777
GSM1662234_WFPA510_3.CEL	0.27859
GSM175247.CEL	0.38699
GSM175248.CEL	0.39778
GSM177216.CEL	0.67552
GSM177218.CEL	0.51697
GSM187265.CEL	0.28665
GSM187266.CEL	0.62627
GSM187267.CEL	0.42231
GSM187270.CEL	0.28028
GSM187281.CEL	0.27982
GSM187282.CEL	0.33235
GSM187283.CEL	0.29289
GSM187284.CEL	0.26035
GSM1889278_L-Hyp_01.CEL	0.52221
GSM1889279_L-Hyp_02.CEL	0.56564
GSM1889280_D-Hyp_01.CEL	0.56108
GSM1889281_D-Hyp_02.CEL	0.56941
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.51437
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.5445
GSM1937529_50-38_A.021511_Pae_G1a_.CEL	0.56595
GSM1937530_50-38_B.021511_Pae_G1a_.CEL	0.52024
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.52773
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.60514
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.55631
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.54267
GSM1953893_BiofilmInoculum1.CEL	0.40787
GSM1953894_BiofilmInoculum2.CEL	0.46013
GSM1958026_L-lysine_1.CEL	0.67863
GSM1958027_L-lysine_2.CEL	0.65507
GSM1958028_D-Lysine_1.CEL	0.3443
GSM1958029_D-Lysine_2.CEL	0.41465
GSM1958030_Cadaverine_1.CEL	0.37696
GSM1958031_Cadaverine_2.CEL	0.63751
GSM1958032_AMV_1.CEL	0.50937
GSM1958033_AMV_2.CEL	0.66671
GSM1958034_L-Pipecolate_1.CEL	0.2948
GSM1958035_L-Pipecolate_2.CEL	0.43268
GSM1958036_Glutaric_acid_1.CEL	0.42589
GSM1958037_Glutaric_acid_2.CEL	0.40683
GSM1961571_F0-1.CEL	0.39824
GSM1961572_F0-2.CEL	0.48679
GSM1961573_F0-3.CEL	0.42572
GSM1961574_F0-4.CEL	0.49653
GSM1961575_F1-1.CEL	0.41386
GSM1961576_F1-2.CEL	0.46098
GSM1961577_F1-3.CEL	0.35878
GSM1961578_F1-4.CEL	0.40747
GSM197237.CEL	0.54399
GSM197238.CEL	0.46931
GSM198186.CEL	0.27507
GSM198187.CEL	0.26119
GSM198188.CEL	0.21687
GSM198189.CEL	0.60264
GSM198190.CEL	0.58489
GSM198191.CEL	0.60378
GSM199982.CEL	0.68807
GSM199983.CEL	0.66141
GSM199984.CEL	0.64813
GSM199985.CEL	0.63486
GSM199986.CEL	0.68165
GSM2026894_L-Glu.CEL	0.62908
GSM2026895_D-Arg_01.CEL	0.62004
GSM2026897_D-Arg_02.CEL	0.33634
GSM2045178_MT1.CEL	0.44299
GSM2045179_MT2.CEL	0.36552
GSM2045180_WT1.CEL	0.48855
GSM2045181_WT2.CEL	0.39697
GSM2055817_7629_A-_20130705.CEL	0.57029
GSM2055818_7629_B-_20130705.CEL	0.57977
GSM2055819_7629_C-_20130705.CEL	0.6162
GSM2055820_7629_A+_20130705.CEL	0.41711
GSM2055821_7629_B+_20130705.CEL	0.54675
GSM2055822_7629_C+_20130705.CEL	0.45687
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.36145
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.34402
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.3273
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.50461
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.51712
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.51386
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.42581
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.46835
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.50252
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.3854
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.38653
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.38018
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.49704
GSM2070491_OCio-05-MutS_A_d94_2-Pae_G1a-a1.CEL	0.55969
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.50884
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.49988
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.3775
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.5837
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.46961
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.58154
GSM2070498_OCio-03-Pao1-B-D94-3-Pae_G1a-a1.CEL	0.48942
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.46686
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.41337
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.556
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.53539
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.45485
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.48344
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.5083
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.47609
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.46966
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.3898
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.43236
GSM2070510_OCio-15-PAO1-3-d94-Pae_G1a-c1.CEL	0.50563
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.45807
GSM2070512_OCio-17-PAO1-2-d94-cipro-Pae_G1a-b1.CEL	0.50856
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.47628
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.47484
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.36191
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.36274
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.37695
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.41676
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.43529
GSM208602.CEL	0.31975
GSM208603.CEL	0.30832
GSM208604.CEL	0.39564
GSM208605.CEL	0.24238
GSM208606.CEL	0.30596
GSM208607.CEL	0.24658
GSM208608.CEL	0.22473
GSM208609.CEL	0.32735
GSM208610.CEL	0.17688
GSM208611.CEL	0.17391
GSM208612.CEL	0.24693
GSM208613.CEL	0.26571
GSM208614.CEL	0.20832
GSM208615.CEL	0.47211
GSM208616.CEL	0.45801
GSM208617.CEL	0.50986
GSM208618.CEL	0.33452
GSM208619.CEL	0.36956
GSM208620.CEL	0.42294
GSM208621.CEL	0.57548
GSM234928.CEL	0.60947
GSM234929.CEL	0.46931
GSM242671.CEL	0.73077
GSM242676.CEL	0.59817
GSM242677.CEL	0.71582
GSM243221.CEL	0.30039
GSM243222.CEL	0.34666
GSM243223.CEL	0.41919
GSM243224.CEL	0.19896
GSM244065.CEL	0.59758
GSM244066.CEL	0.51547
GSM244067.CEL	0.56385
GSM244068.CEL	0.52214
GSM244069.CEL	0.52129
GSM244070.CEL	0.45135
GSM244071.CEL	0.4391
GSM244072.CEL	0.47648
GSM251201.CEL	0.61112
GSM251202.CEL	0.57122
GSM251203.CEL	0.36633
GSM251204.CEL	0.62661
GSM251205.CEL	0.51678
GSM251206.CEL	0.5677
GSM252496.CEL	0.20733
GSM252501.CEL	0.10421
GSM252505.CEL	0.1542
GSM252506.CEL	0.41068
GSM252507.CEL	0.44853
GSM252508.CEL	0.33632
GSM252559.CEL	0.50831
GSM252560.CEL	0.41333
GSM252561.CEL	0.45302
GSM252562.CEL	0.45397
GSM254432.CEL	0.77288
GSM261915.CEL	0.5955
GSM261916.CEL	0.6381
GSM261917.CEL	0.58756
GSM261918.CEL	0.57327
GSM261919.CEL	0.47263
GSM261920.CEL	0.44741
GSM261921.CEL	0.53507
GSM261922.CEL	0.6217
GSM261923.CEL	0.67897
GSM261924.CEL	0.73698
GSM261925.CEL	0.83703
GSM261926.CEL	0.70628
GSM261927.CEL	0.68264
GSM261928.CEL	0.651
GSM261929.CEL	0.72536
GSM261930.CEL	0.66067
GSM261931.CEL	0.69759
GSM261932.CEL	0.58582
GSM261933.CEL	0.64086
GSM261934.CEL	0.7923
GSM261935.CEL	0.59316
GSM261936.CEL	0.65334
GSM261937.CEL	0.65299
GSM261938.CEL	0.68665
GSM267248.CEL	0.34573
GSM267249.CEL	0.22693
GSM267250.CEL	0.29501
GSM267251.CEL	0.33181
GSM267252.CEL	0.36189
GSM267253.CEL	0.42441
GSM267254.CEL	0.30558
GSM267255.CEL	0.29095
GSM267256.CEL	0.45814
GSM267257.CEL	0.44468
GSM267258.CEL	0.45604
GSM267259.CEL	0.44846
GSM290747.CEL	0.24657
GSM290748.CEL	0.22019
GSM290749.CEL	0.34367
GSM290750.CEL	0.29205
GSM290751.CEL	0.35823
GSM290752.CEL	0.30699
GSM307112.CEL	0.56332
GSM307113.CEL	0.51106
GSM307114.CEL	0.60973
GSM307115.CEL	0.41758
GSM307116.CEL	0.48391
GSM307117.CEL	0.4101
GSM307118.CEL	0.4631
GSM307119.CEL	0.47001
GSM307120.CEL	0.40521
GSM307121.CEL	0.34636
GSM307122.CEL	0.26774
GSM307123.CEL	0.39192
GSM307124.CEL	0.23746
GSM307125.CEL	0.31973
GSM307126.CEL	0.32543
GSM307134.CEL	0.6234
GSM307135.CEL	0.58291
GSM318716.CEL	0.83958
GSM334310.CEL	0.30198
GSM334311.CEL	0.23952
GSM334312.CEL	0.30236
GSM334313.CEL	0.36052
GSM334314.CEL	0.55902
GSM334315.CEL	0.47352
GSM335182.CEL	0.31568
GSM335183.CEL	0.39513
GSM349042.CEL	0.61636
GSM349045.CEL	0.84016
GSM349047.CEL	0.83598
GSM349048.CEL	0.74768
GSM356953.CEL	0.35733
GSM356954.CEL	0.39944
GSM356955.CEL	0.36729
GSM356956.CEL	0.37043
GSM356957.CEL	0.36939
GSM356958.CEL	0.3531
GSM356959.CEL	0.38395
GSM356960.CEL	0.35557
GSM356961.CEL	0.34721
GSM366976.CEL	0.60317
GSM366977.CEL	0.73394
GSM375702.CEL	0.61513
GSM375703.CEL	0.59994
GSM393044.CEL	0.52549
GSM393045.CEL	0.53346
GSM424829.CEL	0.38747
GSM424830.CEL	0.35349
GSM424831.CEL	0.35989
GSM424832.CEL	0.37179
GSM424833.CEL	0.4046
GSM424834.CEL	0.39217
GSM424835.CEL	0.42551
GSM424836.CEL	0.40572
GSM429472.CEL	0.43498
GSM429475.CEL	0.45287
GSM429476.CEL	0.52271
GSM429477.CEL	0.44291
GSM429478.CEL	0.56675
GSM429479.CEL	0.67145
GSM429480.CEL	0.57668
GSM429481.CEL	0.58296
GSM432860.CEL	0.31551
GSM432861.CEL	0.23358
GSM432862.CEL	0.35513
GSM432863.CEL	0.33621
GSM432864.CEL	0.20753
GSM432865.CEL	0.11974
GSM432866.CEL	0.54827
GSM432867.CEL	0.50778
GSM432868.CEL	0.61664
GSM432869.CEL	0.53087
GSM432870.CEL	0.56736
GSM432871.CEL	0.59627
GSM45588.CEL	0.4949
GSM45589.CEL	0.52726
GSM45590.CEL	0.69395
GSM45591.CEL	0.70376
GSM462061.CEL	0.32056
GSM462062.CEL	0.34967
GSM462063.CEL	0.78258
GSM462064.CEL	0.43849
GSM462352.CEL	0.4549
GSM462353.CEL	0.53382
GSM462354.CEL	0.56524
GSM462355.CEL	0.54594
GSM537320.CEL	0.22809
GSM537321.CEL	0.19152
GSM541640.CEL	0.31513
GSM541641.CEL	0.36464
GSM541642.CEL	0.78766
GSM541643.CEL	0.88589
GSM541644.CEL	0.5848
GSM541645.CEL	0.55746
GSM541646.CEL	0.67702
GSM541647.CEL	0.8139
GSM541648.CEL	0.63272
GSM541649.CEL	0.65935
GSM546244.CEL	0.54888
GSM546245.CEL	0.42422
GSM546246.CEL	0.47385
GSM546247.CEL	0.46741
GSM546248.CEL	0.40824
GSM546249.CEL	0.53213
GSM546250.CEL	0.66904
GSM546251.CEL	0.65067
GSM546252.CEL	0.52124
GSM546253.CEL	0.48264
GSM546254.CEL	0.41623
GSM546255.CEL	0.28073
GSM546256.CEL	0.82723
GSM546257.CEL	0.47741
GSM546258.CEL	0.81936
GSM546259.CEL	0.48174
GSM546260.CEL	0.51226
GSM546261.CEL	0.36661
GSM546262.CEL	0.64956
GSM546263.CEL	0.38459
GSM546264.CEL	0.39871
