	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM838219_PAO1-5344-3_Pae_G1a.CEL	0.658	2.4559	2.7216	0.15485	1.1235	0	0	0	0	1.4319	0	0	0.57256	3.8457	0	0	0	0	0	5.0531	0	0	2.829	1.2395	0	3.075	0.57372	0	0	2.7743	0	0.7016	0	0	1.6081	4.1712	5.3863	5.9806	0.005285	0	4.0414	0.089171	0	0	0	0	0.82487	0	0	0	0	0	0	0	0	0.65819	0	3.9513	0	1.2968	0.94619	0.95251	0	0	0	1.7014	0.070884	0	4.6501	0	0	0	3.7118	3.2134	0	0	0.036813	0	0	0	0	0	2.0964	0	0	1.1338	0	0	0	0	0.16364	0	0	0	0	0	1.5755	1.1026	0	0.093	0	0.045004	2.6832	0	0	0	1.1059	0	0	0	0.81734	0	0	0	0	2.3057	0	0	0.5766	0	0.351	0.34262	0.43048	4.5331	0	0	0.45542	0	0.38966	2.5656	0	0	0	0	0	0	0	0	0	0	2.0699	0	0	0	0	0	0.094894	0	3.138	0.029065	1.5668	0.39319	0	0.10337	3.4613	0	0	0	0.99347	0.67791	2.065	2.2092	2.1786	2.4871	1.7203	0	3.6194	0.53526	0.26879	0.63249	0	1.9964	0	6.3886	0	0	0.10568	0	0	0	0	0	0.32751	0	0	4.4095	0	0.50316	3.2837	0	0	3.8353	0	0	3.6047	1.6777	0	0	0.21727	0	0	4.7753	3.0171	0	1.2552	0.80436	0	0	0	0	0	0	0.85426	0	3.1496	0.93257	1.2906	3.7043	0	0	2.9684	0	0	0	3.389	0	0	4.3662	0	0	0.81431	0	0	2.2465	2.8941	0	0	0.060016	0	0.07502	0.10691	0.19043	0	0.99397	0.25642	0	0	0	0	4.3397	0	0	6.636	5.5358	1.3527	0	0	0	0.58292	0	0	0	0	2.5069	5.2326	0.80776	4.8571	0	0	0	0	0	0	0	0	0.15317	0.15317	0	0	2.3771	0	0	0	5.3068	5.326	0	0	0	0	4.1396	0	0	0	0	0	0	0	0.88383	2.7806	3.638
GSM208615.CEL	0	0.99792	0.71358	0.24139	0.4158	1.5204	0.60025	0	0	1.1456	0	0	0	0	1.2627	4.534	6.6577	2.3355	0	3.6053	0.76595	1.6744	0	7.8344	0	0	6.1335	0	0	0.062261	0	0.8632	3.9218	0	0.90887	0	0.53682	2.8057	1.219	1.6986	0	0	1.1457	0	0.82455	0	0	0	0	4.6838	0	0	0.1353	0	1.337	0	0.12244	1.305	0	0.2498	0	0	0	0	1.8231	0	0	0	0	0	2.7023	0	0	0	0	0	4.1596	0	0	3.6617	0.99323	1.67	0	0	0	0.63963	0	0	0.42572	0	0	3.6262	0	2.8287	0	0	2.3316	1.2417	0.1045	0	0.96686	4.6418	0.39291	0	4.1245	0	0.33461	0	0.84053	0.77985	0	0	0	0	0	0	0	0	0.27932	0	0	1.4716	0	0.012965	0	0	0	1.263	0.035547	0	0	0	0	0	0	0	0	0	0	0	0.39465	0	0	0	0	0	4.8557	4.6497	0	1.0684	0	0	0	2.2662	3.118	1.2634	0.52312	0	0	0	0	3.8624	0.22318	1.3041	0	0	0	0	5.6018	1.3038	0	0	0	1.3948	0	0	0	3.3598	0	0	3.2685	0.30385	0.5521	0	0	0	0	3.6102	5.2976	1.7613	0.61803	0	0	0	3.3273	0	1.8927	0	1.6611	0.77012	0	0.27529	2.6763	1.1228	6.7396	0.96685	4.3469	0.41862	1.36	0	0	0	0.87805	1.1118	5.0582	1.2749	1.7713	0.61817	0.08191	4.4379	0.040015	1.9835	0	1.5042	0	0.98246	0.10018	0	0	0	0	0	1.5258	0.21342	0	1.5048	5.0725	0	1.4485	0.19231	0	2.8675	0	0	0.83502	3.8864	4.5753	0	0	0	1.367	3.2218	1.2797	5.2805	0	0	0.25507	0	0	0	0	2.0333	2.3518	0	0	1.714	0	0.78032	0	0	1.0659	0	0	0	0	0	2.2265	0	0	5.713	0	0	0	0.032221	0.73242	0	0	0	1.3904	0.030547	0	0.21454	0	2.5921	0	0	0	1.7473	0	1.3644
GSM1553190_Persisters_T2.CEL	5.6542	0	2.3506	6.6149	0	2.896	0	0	0	0.094026	0	0	0	0	0	1.2638	0	0	0	6.5659	0	0	3.1537	2.1625	0	0	7.1644	1.4267	0	1.1469	0	0.64395	0	0	0	0	0	1.1336	0	0	5.4601	0	0.25843	1.8418	0	0	0	0	0	0	0	0	0	0.14675	0	0	0	5.8217	0	0.70984	0	0	0	0	0.75396	7.0785	0	0	0.87415	0	1.1682	0	0	0	0	0.0097334	0	0	0	0	0	0	0	4.2843	5.5926	0.29491	0	0	2.4384	0	0	0.45178	0	0.21251	3.8506	0	2.6307	3.7959	0	4.8752	0	0	6.0353	0	0	0	0.15301	0	0	0	0	0	0	4.8835	3.0941	0	4.3346	0	0	0	3.8405	0	4.5516	0	0	2.4737	0	0.15031	0	0.038167	0.14964	0	0	0	0	0	0	0	0	0	4.7124	0	4.6662	0	0	0	0	1.2952	0	2.4647	0	0	0	0	0	0	0	0	0	0	0	3.7833	0	0.90043	6.5158	0	0	0.83059	0.065209	0	5.9037	0	0	4.1168	0	0.65101	0	0	0	0.29632	0	0	4.1401	0	0	0	0	0	0.97174	0	0	0	0	0	5.1926	0	0	0	3.6788	0	0	7.3545	2.0442	0	6.0843	2.5961	0	4.2448	0	0	0	0.049312	0	0	0	0.82888	5.2205	0	0	0.89672	0	0	0	0	0	0.15454	0	0	0	0	0	1.4363	0	3.8422	0	0.97397	0	0.22939	0	0	0.28934	0	0	0.091349	0	0	1.8736	0	0	0	0	0	5.7426	0	0	0	0	0.41351	0	0.091645	0	0	0	0	0	0	5.8125	0	0.032631	0	2.4187	0	0	0	0	0	3.9557	0	0	3.6757	0	0	4.1232	0	4.5441	0	0.98321	0	0	0.76563	1.3858	2.3977	0	0	0	0	0	0.21736	0	4.6495
GSM1419147_BC_FOX.CEL	0.17522	0	1.4825	0.43138	0	3.6337	0	0	3.6245	0.83626	0	2.5059	0	0.25385	0	2.4956	4.2833	0	5.126	5.011	0	0.24156	0	0.94926	0.29207	0	5.5372	2.8045	0	0	0	0	0	1.387	0	0	0	0	0.52987	0	0.75206	0	0.10693	0	0.3212	1.414	0	0	0	2.5637	3.2552	0	0	0	0	0	0	4.7251	0	0.51232	0	0.14198	0	0.22736	1.9337	0	0	0	0	0	1.5896	0	0	0	0	2.1293	0.73037	0	0	0	0	0	0	5.7032	0	0.65944	3.8601	1.0934	3.5957	0	0	0.50429	0	0.70513	0	0	2.3505	2.399	1.8615	0	0	0	1.6129	0.62851	0	2.0785	0.2273	0.2102	0	0	0	0	0	0	1.1745	0	2.4082	0	0.25442	0.83238	1.1339	0	3.7531	1.8244	0	0	0	3.1435	0	1.7371	0.91899	0.84874	0.85993	1.0669	0	0	0	0.48096	0	0.23189	0	0	0	0.58705	0	0.19178	0.99589	0.86041	0	6.0516	1.712	0	0	0	0.99654	1.2454	0	0	0	0	0	2.7231	0	3.1311	0.18443	0.28915	0	2.0881	2.5675	0	0.0043623	3.2399	0	2.4482	0.14433	0	0.12939	0.23105	0	0	0	0	2.3661	0.68812	0	0	0	0	4.7372	0	0	0	2.2503	2.0451	5.5597	0	0	0	0	0	1.9485	0.85772	0	0.21133	5.9873	1.7826	3.8535	0	0	0	0.24147	0	0	0.56358	3.8929	0.24977	1.9261	0.39059	0	3.7578	0	0.50224	0.62366	2.14	2.4514	0	0	0.84829	0	0	0	1.8445	0	2.3037	0	0	0	0	0	0	0	4.3071	0	0	5.1375	0	1.6051	0	5.1004	0	1.8327	1.2372	1.5012	1.9849	2.1897	0.037426	0	0.52091	0.115	0	0	2.9041	0	0	1.4785	0.90843	0	0	0.58329	0	0	0	0	0	0	0.63669	3.2058	1.37	0	3.4061	0.02563	0.23055	0	0.16602	4.5524	2.9301	0.03927	0	0	0	0.34361	0.13018	0	0	0	0	0.082174	1.3898	2.7816	0
GSM1027584_062508WT.CEL	0	0	2.1885	0	0.10085	1.0138	0	0	5.6829	0.75388	0	1.1133	0	0	0	0	3.5098	3.1984	0	5.8698	0	0.14997	2.9546	2.9973	0	0	1.1241	5.3045	0	0	0	0	0	5.5552e-05	1.6448	4.5499	0.99517	3.0212	0	0.9876	1.3149	0	0	0	0	0.60791	0	0	0	0.23957	1.7274	0	0	0	0.35758	0.091632	0	1.9857	5.4671	2.4741	0	0.051282	0	0	5.0103	0.74326	0	0.71988	0	0	0	2.2604	0	1.3199	0	0.40447	1.4141	0	0	1.826	0	0	0	2.5578	0	0.11779	0.80856	0	0	0.02578	0	0.038874	0	0	1.8562	0	2.5212	0	0	0.55404	0.37316	0	1.5359	2.0009	3.234	0	0	0	0.31628	0	0	0	0	0	0.32912	0	0	0.82695	0.67047	0.31099	0	2.9414	0	1.6679	0	0	0.86032	2.2292	0	3.4559	1.1011	0	0	0	1.8175	0	0	0.496	0	0	0.7943	0	0.62277	0	1.6553	0	1.3557	0	0	0	1.6412	0	4.378	0.66977	0	1.9449	0	0	0	3.786	1.8786	0	1.1405	0.72731	0	4.3421	0	0	2.5263	0	0	1.839	0	2.6173	0	0	1.0412	1.5408	0	0.17656	0.14872	3.6671	4.2605	0	0.11225	4.23	4.1987	3.5609	4.5145	0.44537	0.80194	0	0.14755	0	2.3445	0	2.2983	0	0	0	0.66303	2.0926	1.5423	0	3.5284	1.9243	0.11502	0	0	0.40725	0	0	0	0.47728	4.0071	0	0.76003	0	0	1.4886	0	1.4469	0.63992	0	0	0.30036	0	6.5186	0	1.2681	0	0	0	0	0	0	0	0	0.69466	0	0	0	0	0	1.9722	0	6.5547	0.26659	0	0	0	0.36494	1.8232	0	0	0	1.9408	2.712	0	0.39656	1.6265	0	0.1666	0.006122	0	0	0	0	1.1817	0.33724	0	3.9585	0	0.27116	0.13183	0	1.3212	0.13007	0	6.7883	0	0	0	0.58806	4.4228	0	1.5387	0	0	3.8514	3.9521	0	0.43111	0.74429	0.37964	2.4059	2.4419	2.9381	0.85941	0.83345
GSM774159_B38-6M_3.CEL	0	4.372	0	1.7051	0	0.43833	0.10263	0.11245	0	2.2827	1.6755	1.3821	0	1.0015	0.73819	0	0.66828	3.0988	0	6.1929	4.7209	0.8448	0	1.895	0	0	0	0	1.7573	0.83545	5.5297	1.3787	0	2.8609	2.5769	0	0.25196	0.36981	0	0	0.31706	0.82693	0	0	0	0	0	0	2.2799	0	0.42698	1.6832	0	0	1.1896	0	0	0.91338	0	1.2254	0	0	1.8937	5.1791	0	0	0	3.6407	0	0.016807	1.0346	0	0.33599	2.8684	0.45621	1.7996	0	0	0	0	0	0	0	0	0	5.2116	0	0	0.7767	0	0	0	1.1104	1.8899	0	0.83122	1.1	0	0	1.8275	2.2274	0	0	4.4278	0	0	1.3043	0	0.21942	0	2.9573	0	0	0	0	0	0	0	1.8644	0	0	0	0	2.3388	0	0	1.0756	3.9375	0	3.6995	0	0	0	0	0	0	3.5272	0	0	0	0.67575	0	4.5763	1.7453	0	2.122	0.38143	0	3.756	1.301	0	0.69844	2.3088	0.18421	2.7558	1.9943	0	0	0	0	3.4653	0	2.6469	0	2.7611	2.4387	0	2.454	3.3395	0	0	0.22227	0	3.5812	0	0.27033	0	0	3.0172	0	0.90986	0.18485	0.39055	0	0	0	1.3913	0	4.8806	0	0.063891	0	0	1.8976	0	0.31862	0	0.88219	0	1.1482	0	0.22049	0.13011	0	3.7743	0	0	0	0.46878	0	1.2038	1.8203	1.7097	0.20217	2.359	0	3.2349	2.0113	0.091753	0.48299	0.014275	1.2164	0	0	0.45548	0	0	0	3.3183	0	0	0.31962	0	0	0	0	0.93159	0	0	0	0	0	0	0	0.018376	0	0.55206	4.2391	0	0	0.52815	0	1.9495	0	0.35961	0	0	4.838	2.2259	2.5282	0.23381	0	0	0.55761	0.47462	0.67377	2.3207	0	1.4866	0.70175	0	0	0	0	0	1.9338	3.5681	0.079727	0.22485	4.3312	0	0	0	0.47344	2.7682	0	0	0	0.023341	0.1265	0.4819	0.11935	0	1.7938	0.97571	0	0	3.9621	2.2644	1.1096
GSM625978.CEL	0	0	6.2721	0	0.31294	0	4.4841	0	0.18163	0	0	0	1.6828	0	4.313	0	0	0.047064	0	3.0842	0.78815	0	0	4.8936	0	2.9779	4.3252	2.1587	0	0.42751	0	0.13959	2.9248	3.3385	0	0	1.217	0	0	0.14613	0	0	0	5.3934	0	0	3.5061	0	2.9813	0	0	1.271	2.2341	0	0.054529	0	0.40066	3.3663	0	1.185	0.71836	0	0	0	4.8249	0	0	1.8248	0	0.26102	0	0	0	0	0	0	0	0.59468	0	0	0	1.3542	0	0	3.5042	0.2618	0	0	0	0	0	1.6346	1.9331	0	4.1544	0	2.9673	0	0	5.4025	0	0.086814	0	0.10583	0	0	0	0	0	0	4.8667	0	0	0.89798	2.5879	0	0	1.9943	0	3.4667	3.1397	0	1.0715	0.87661	0.40374	0	0	0	0	0	0	0.58182	0	0	0.243	0	0	0	0	0	0.29807	0.47638	0	1.7576	4.1867	0.46052	0.61393	1.458	0	1.1422	0.35209	0.16811	0	0	5.8315	0	0	0	0	0	0	3.7699	0	1.9112	0.69023	0	0	0	2.2009	3.7819	2.8428	0	0	2.0322	0.60845	0.67853	0	0	0	0	1.3236	0	0	0	0	0.15429	0	0	5.9144	0	0.67605	0	0	0	0	0	0	0	0	2.4021	0	0	0.18786	0	5.0728	1.9852	0	0	0	0.5496	0	0.13378	0	0	0	1.0522	3.4906	0	1.2466	0	0	0.076022	0	1.3262	0	4.1513	0	0	0	0	0	0	0	0	0	0	1.1712	0	0	0.17602	0	0.11644	0	0	1.2912	2.5784	1.938	2.5669	0	0	0	0	5.0214	0	0.32868	0	0	1.8505	0	0	0	2.993	1.9671	0	0	0.65988	2.5968	0	0.37281	5.2412	0	0.20611	0	0	0	2.6753	0.034016	0	1.1951	5.0061	1.0591	0	3.7025	0	0	0	0	0.1224	1.1965	0.2239	0	0	0	0	0.13489	2.9123	0	0.96683	0	0.91812
GSM267252.CEL	1.275	0	1.6544	3.0081	3.8379	4.3241	0	0	2.6622	1.0331	0	0.12937	0	0.29499	0	2.1172	4.746	0.66595	1.0264	5.9009	0	0	0	3.689	0	0	2.7967	1.2563	0	0	0	4.4596	0	0.398	0	0	0	0	0.61879	1.2536	0.0040293	0	0	0	0	0	0	0	0	1.5657	0	0.54261	0.033664	0	2.5528	0	0	0.71888	0	0	0	0	0	0.40382	0.23993	0	0	0	0	0	0.32619	0.042109	0	0	0	1.7061	0	0	0	0	0.5409	0	0	0.43533	0	1.3916	3.4615	0	0	0.11216	0	0	0	0.10574	0	0	1.3489	0.80009	0.89388	0	0.84534	0.97769	0.97361	0.16846	3.1293	4.9247	0.1136	0	0	0.069754	0	3.8422	0.47914	0	0	0	0	0	0.080671	0	1.2598	0	0	3.4661	0	2.6658	3.4591	1.9573	0.18722	0	0.58378	0	0	0	0	0	0	0.19728	0	0	1.9362	0	1.7926	0	0	1.2633	0.45435	2.54	0	0	0	0.26351	0	2.1183	2.2365	0	0.40732	0	0	0	0	3.2137	0	0.66466	0.80927	0.53268	0	0	3.0722	0	0	0	0	1.9102	0.061233	0.44407	0	2.6205	0.036389	1.4087	0.48092	1.514	0.39663	0	0.43335	0	0	0	4.6979	0	1.8654	2.034	0	0.23278	4.0992	0.40795	3.0078	0	0	3.1989	0.31918	4.1192	0	0	4.916	3.5744	0	0	0	0	0.22138	0	0	0	3.8519	1.5723	2.9058	0.53974	0.20688	3.6876	3.3919	2.2821	0.66384	4.6484	3.3628	0	0	0	4.9614	0.69794	0.23833	0	0	0.56333	0	0	2.5532	0.0093632	0	0	0	6.5096	0	0	3.3596	0.95365	3.2655	1.3216	0	0	2.3207	1.125	4.8257	0.37974	0	0	0.80263	0	0	0	0	0	0	0	0.59033	0	0.51514	0	0	2.8896	0	1.7661	0	0	0	2.4386	3.5218	0	0	5.67	0	0	0	1.2014	4.3768	0	0	0	1.1598	0	2.0329	0	0	0.084255	0.4775	1.1239	0	0	0	0.018694
142_2014wt_anaero.CEL	0	1.112	0	3.5135	5.3352	0.74832	4.4375	0	0.10658	0	3.7962	0	0	2.3262	0	0	0.66358	0	0	5.7678	0	0	0	4.7943	0.0018588	0	0	0	0	0.089308	1.4003	4.9591	0	0	3.8019	1.2412	0.46159	0.213	3.8866	0	6.4651	0	0	0	0	0	0	0	0.0073606	0	0	0	0	0	2.5849	0	0	0	0.096363	5.5679	0.095894	0	0	2.518	0	0	0	0	3.5842	3.4354	0	0	0	2.4544	0	0	0	0	0	0	0	0	0	0	0	0.77324	0	0.1607	0	4.9891	0	1.5134	0	0	0	0	0	0.43861	0.54587	0	1.6649	0	2.0026	0	2.3783	0	1.4177	0.83832	0	1.0897	4.6676	0	0	0	0	0.0085527	0.56145	0	0	0	0	0	0	3.4989	0.56921	0	0	0	0	3.4987	0.23854	0	0	0	0	0	1.7715	0	0	0	0	0	2.658	0	0	0.65038	2.0643	0	0	0	0	0	1.206	0	6.1086	0.47803	0	0	2.4144	1.8494	2.5661	0	0.12398	0	0	0	0	4.1118	5.1422	0	0	0	0.5863	2.1922	0	0.69951	0	0	0	2.2495	0	0.65019	4.5391	0	0	0.59497	0	5.9495	4.8535	0	0	0.83838	0	0	0.23341	0	0	0	0	0	0	0.89072	0	0	4.3739	3.7416	0	0	0	0	0	0	1.1787	0.69821	1.7194	0	1.3733	0	4.6705	0.51874	2.7751	0	0	0	0	1.5369	0	0	0	0	0	1.0924	5.0814	0	1.6199	0	1.6802	0	3.1941	0	0	0.20775	0	0	0.44126	0	0	0.18288	0	2.6692	1.0447	0.99705	8.1812	0	0	0	0.65892	4.9682	0	0	0	0	0.19838	0	0.18249	0.15291	0.46164	0	0	0	0	0	0	0	0	0.18032	0.37789	0	1.2399	7.2737	4.721	0	0	0	0	0	0	0	4.3281	0	2.9115	0.71503	0	2.0922	0	0	0	0	0	0
GSM567543.CEL	0	2.4979	0	0.78578	0	0.17762	0	0	0	1.9767	0	0.81537	0.090509	0	0.13635	1.086	0.75028	1.4964	0	3.2643	0.10195	1.5649	2.8849	4.4903	0	0	0.26617	0	1.5283	0	5.0914	0	1.1115	0	3.9193	0	0	0	0	0.2307	0	2.5097	0	0	1.4545	6.5008	0	0	4.4345	0	0	2.5832	0	0.091137	0	0	0	2.2132	0	0.052972	0	0	3.1901	3.1288	0	0	0.64187	3.0938	0	0	0.022252	0.26952	0	2.9632	0	0	2.8001	0	0	0	0	1.7605	0	0	0	0.29486	0	0	0.04446	1.4945	0	0	1.7654	0	0	1.2297	0	0	0	4.5937	2.2128	0.11312	0	0.076413	0	0	0.4971	0	3.6527	0	0	0	0	0	0.90494	1.7299	0	0	4.1215	3.3583	0	5.0484	0	2.3982	0	0	0.097023	1.2151	0	0	0	0	0	0	0	3.1236	0	0	0.92397	0	1.2146	0	0.28414	0	0	9.7321	0	0.16229	1.6105	3.1138	0	3.1291	5.2921	0.62847	0	1.765	0	0	1.8514	0	5.1046	0	4.2862	0	0	5.1107	0	0.027223	4.5419	4.1652	0.70494	3.0436	0	3.0035	0	0.046066	0	0	0	0	0	0	0.03742	0	1.0027	0	0	0	4.7338	0	0	0.40902	0	0	0	2.4747	0	0	0	0	0.61244	0	4.3564	0	2.5512	0	1.0216	0	0	5.2922	0	0	6.0046	0.685	3.1899	1.5425	1.0117	1.0065	0	1.4454	0	0.073934	0	0	0	0	0	0	0	0	0	3.8485	2.2787	0	0	0	0.46259	0	0.4139	0	3.0582	0	1.8598	0.95842	0	0	0	0	0	0	0	0	0.49302	0	0.95823	0	1.6239	1.0558	0	6.3733	3.7613	0	0	4.1775	0.42758	6.2873	0	0.16663	0	0	0	0	0	0	0.24048	0	3.1132	4.7631	0	5.6871	7.2123	0	0	0.9952	0	0	0	2.3959	0.41793	3.7062	1.0961	0	0	6.3089	0	0	2.1446	3.3444	0	0
GSM307126.CEL	0	0	2.423	0.087281	1.3768	0.27767	0	0	0.78109	0	0	0	0	0	0	0	0	0	4.1287	5.4908	0	0	0	2.9578	1.0515	0	2.0067	0	0	0	0	5.1591	0	0	0.93752	0.70646	2.7386	1.7025	1.6219	1.1974	4.1628	0.26268	0	0	0	0	3.1879	0	0	2.197	0	0	0	0	4.0918	0	0	0	3.5654	0.61768	1.4079	0.50997	0	0	1.8236	2.4691	0	0	0.47768	2.6801	0	0	1.9446	0.60176	0	1.8261	0	0	0	0	0.49697	0	0	0	0	1.6183	0	0	0	2.0311	0	0	0	0	0	0.25471	0	0	0	0	0.84388	0	0	0	1.3291	1.6081	1.2489	0	0	0	0	0.26538	0	0	0.78137	0.088358	0.54867	0	0	0	0	0	0	5.4117	0	0.66245	1.0556	0	0	1.6297	2.2798	0	2.3554	0	0	0	0	1.7809	0.46681	1.3299	0	0	0	0	0	0	0	0	0	3.1158	1.2624	0	0	2.3119	3.5331	1.5643	0	0	0	0	0	0	0	4.748	0.80637	0	1.1369	0	2.3754	0	0	0	0	3.0252	0	0	0.1544	0	0	0	0	0.2177	3.764	0	0	0	0	0	5.6773	0	0	4.8562	0.49902	0.36879	5.1954	0	0.051349	2.863	0	0	0.98317	6.5318	0	0.16523	2.075	0	0.29405	0	3.3145	0	0	0	0	2.7848	3.8744	1.3902	0	1.2681	1.5261	1.228	3.791	0	0	2.9436	0	1.3822	0	7.8391	0	0	0	1.1525	0	4.4946	0	0	0	0	0	0	0.10033	5.7577	0	0	2.5547	0	0.33396	0	1.5646	0	0	0	3.5731	2.4026	1.4478	0	0	1.1702	0	0	0	0	0	2.7036	3.0555	0	2.2273	0	1.4481	1.9798	0	2.528	0	0	0	0	0.73679	0.060726	0	3.4308	0	0	0	0	5.2894	0.023268	0	0	0	0	0.050719	0	1.9644	0	0	0	0	0	6.2847	5.9656
GSM1244970_PAO1-37-replicate-01.CEL	0	1.6181	2.0427	0.90745	0	0	0	0	0	0	0.1383	0	0	0	0	0	0	1.3859	2.9814	4.9907	0	2.1797	0	1.377	0.1644	0.68417	3.3739	0	0	0	0	0.69772	0	0	0	2.669	4.0811	0	0.8979	0	0	0	0	0	3.193	1.3413	0	0	3.7542	0	1.5503	0	0	0	0.23984	1.4244	1.081	6.0643	0	1.5488	0	0	0	0	0	0	0	0.06176	3.5099	0	0	4.2709	0	3.8645	0	0	0	0	0	0	0	0.40492	1.689	0	0	0.14345	0.45994	0	0	0	0.050959	0	0	0.35897	0	0.030783	2.3042	4.1354	0	0	0	0.062935	3.5367	0	0	0	2.5417	0	0	0	0.05139	0	0	0.87673	0	0	0	0.39032	0	0	0	0	0	4.3707	0	0	0	1.1284	0	2.4327	0	0	4.5622	0	0.6098	2.7716	0	0.14306	0	2.6752	0	0.31525	0	1.3069	0	1.0989	1.2513	0	4.8987	3.7267	0	1.3402	0	0.81381	2.4213	4.5429	0	0	0	2.388	1.6885	0	0	0	0	3.2936	0	0	1.6207	0	0	1.6183	0	3.7295	0.23128	0	0	0.13672	0	0	0	1.1963	0	1.7668	0	2.3229	0	0	3.5912	0	0.82893	0	2.6165	0.20715	3.0945	0	0	0.080564	2.2577	0	1.7279	0.088297	0.18263	0.22804	1.0888	0	0	0	0	1.1452	0	0	0	0	2.3432	0	1.6194	0.82708	0	0.20433	2.779	0.78263	2.2275	0	0.61118	1.0198	0	0.21043	0	0	0	3.1743	0	0	2.1728	0	0	0	0	0	0	0	0	0.13096	0	0	0	0.21111	0.17801	5.0648	0	0.2491	5.6688	1.1621	0.3667	0	2.9565	0	0.88036	0	0	0	0	0.24064	4.8384	5.7196	0	0	0.3435	0	0	1.1276	0	0.0061055	0.20112	0	1.9364	0.10967	0.77773	1.972	0.8463	0	1.9357	3.145	3.8932	0	0	1.5244	0	3.625	0	0	0	0	0	0	0	0.57874	3.3677	0
GSM864520.CEL	1.3227	0	3.6605	2.513	0	0	0	0	1.2252	0.4281	1.4627	0.73778	4.4073	0	0	0.87022	0	0	0	4.5471	0	0	4.1253	1.3129	0	0	0	0.64548	0	0	0	0	2.0515	0.16895	0	0.12614	0	0	3.2574	0.44523	1.7105	0	1.7778	0.55745	0	0	0	0.62831	0	0	0	0	0	0	0	0	0	5.9724	0	1.8475	0.34266	0	0	2.3756	1.8128	0	0	0	3.3746	0	0	1.813	0	3.689	0	0	0	0	0	0	0.16108	0	2.0473	1.6682	0	0	0.66768	0	0	0	0.43581	1.2636	0	0	0	0	2.015	0	0	0	0	0	1.9179	3.0793	0.18138	0	1.1407	0	0	0	0	0	0	0.94874	0	0	0	0	0	0	0.049327	3.3892	0.1539	1.6445	0	0	0	0.91461	3.89	4.1834	0	1.6126	0	0.017237	0	0	0	3.4862	0	0	0	0	0	1.3761	0	6.1975	2.961	0.88094	3.5551	2.3643	0	0	0	0	2.5282	2.0571	1.3755	0	0.98118	0	0	0	0	0.45152	0	0	2.5365	0	0.021592	1.114	0	2.7968	0	5.1452	0	1.16	0	3.9209	0.28285	0	0	0	0.034585	4.0202	0	2.3861	0	0.036068	2.2107	2.8281	0	0	0.081051	0	2.3247	2.2264	0	0	4.9236	0.095891	0	0.81019	0	0	4.4598	0	0	0	0	0	0	0.20579	0	0	4.1609	0	1.1327	0.23773	0	0.13987	0	0	0	4.0752	0	0	0	2.1074	0	0	0	0	0	0	0	0.34894	0	0.30959	0	0.34326	1.0804	2.2644	0	0	3.8126	0.98762	0	0	0.99716	0	0	0	2.5972	1.1028	0	0	2.5303	0	0	0	0	0	0	0	3.5147	0	3.523	0	0	1.4251	0	0	0	0.37493	0	0	0	4.1096	0	0.8474	1.1615	0	2.3313	1.8163	4.218	0	0	0	0	4.8118	0	0	2.6745	0	0	0	0	3.3927	0	0
