	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM717419.CEL	1.4147	0.13911	0	0	0	0	0	0	0	0	0	2.4958	0	1.0322	0	0.37343	0	1.6091	0.0096312	0	0	0	0.70918	0.19767	0.50949	1.3236	0.0032043	0	0	0	0.049445	4.8077	0	0	0.084169	0	0	0.35945	2.8086	0.06621	0.53395	5.6261	0.79247	1.7437	0	0	0.14635	3.2877	0.057261	0.55432	0	0.96177	0	0.81672	0	2.7254	0.88245	0	6.3928	0.13116	3.5181	3.2529	1.3148	0	2.3099	0	1.9304	0.25003	0	5.3139	0	0	2.5626	0	0	0.65898	2.8054	1.1922	0	1.5218	2.2011	0	2.3852	1.3168	1.948	0.52368	0	0	0	2.7021	2.0021	0	0.729	0	4.5667	4.0033	0	0.45516	0	0	0	0	0	0	2.1944	4.3411	2.7471	1.2906	0	0.048106	0.057004	0	1.696	2.3596	0.45585	1.0771	0	2.1629	0	0.60979	0.041227	0.69225	0	0	0	0	1.1584	0	1.0986	0.95509	5.9563	0	6.0251	0	2.1083	0.17178	3.1032	0	1.619	0.23771	0	2.7186	2.8305	0	3.2273	0	0	0	0	0	1.3988	0	0	0	0	0.33227	1.3317	4.4871	3.457	5.4088	0	0	2.5913	0	0	3.5807	0	0	0.17478	0	0	0.44242	0.81996	0	0	0.092133	3.6427	1.5786	0	0.010807	2.137	3.2119	0	0	0.28692	0	3.5537	2.696	0	1.0995	2.0489	0.98199	0.88244	0	0	1.1493	3.5116	2.2296	0	0	1.37	0	3.3209	5.5579	0	0	0.079911	0	1.7385	4.6596	3.7425	0.58562	0.74234	2.7821	0	2.7778	0	0	1.1571	0	0	3.3476	0	1.3159	0	0	0	3.2263	0	1.0818	0	0	0.27596	0	0	0.55907	0	3.0576	0.10222	0	1.1869	0	0.66882	3.577	0	0	1.8124	0	0.068344	0	0	3.1963	0	0	2.8779	0.038262	1.7684	0.4154	0	2.4217	2.7274	0	2.7551	0.79787	1.2062	0	0	0	3.8095	3.3499	0	0	0	1.5785	0.77858	0	0	0	0	0	0.34783	5.1093	5.7153	0	0	1.348	4.8251	0.16045	1.1793	0	0.51182	0	0	3.0741	0.75332	4.1236	4.2443	0	0.12626	4.2321
GSM1608062_Planktonic_4.CEL	0.084103	0	0	0	0	0	0	0	0.71229	0	0.42893	6.0388	0	0	0.89837	1.4935	6.1571	2.071	0	0	0	5.7149	0	0	1.092	2.4584	0.70824	0	1.2066	2.287	0.2229	3.1643	0	0	0	0	0	0	0	0.4198	0	0	4.9984	0	0	5.3352	0	0.26498	0	1.2196	0	0.84766	5.596	1.3363	0.88099	4.3717	3.8209	0	0	0.32801	0.81794	0	4.0893	0	0	0.058237	0.44739	0	0	0	0.34921	0	0	0	0	0	4.205	0.66338	0.86066	0	0	0	0	0	0	0.021906	0	0	0.15263	0	0	0	2.4354	0	0	0	0	0	0.26458	0	0	3.8575	0.11606	0	2.728	0.22529	2.418	0	1.0983	0	3.2232	0	0.29004	0.5365	0	0	0.012956	0	0	0	0	0	0	0	1.7843	0	0	0.36183	0	0	2.7657	0	0	0	0	1.911	0	0	6.6505	0	0.93293	6.6912	0.68155	0	0.74004	0	1.2015	0	0	0.19347	0	0	0	2.3029	0	0	0	0.17923	4.9172	0.4183	0	0	0	1.3772	0	5.9986	0	2.1122	0.45037	0	0	0	2.1004	0.2751	2.8026	0	1.6268	0.19796	4.7384	0.26892	0	0.85497	0.74647	0	0	0	3.0065	1.4044	0	0	0.82185	0.3623	0	0	0	0.081976	0	3.1983	0	0	0.34665	0.11104	0.47775	2.4949	0	0	0	1.2451	0	1.9644	0.52732	1.9063	4.487	0.29661	0	4.854	0	5.2586	0	2.3991	0	5.7325	0	0.5519	0.22039	0	0	0	0	5.5588	1.7462	0	0	0	0	0	3.1679	5.94	7.1047	3.1857	2.2171	0	0.74038	3.608	0	0.76368	2.5777	0.28431	0.76511	0	1.4801	0	0	0	0	0	0	0.36847	1.6424	1.1522	2.1634	0	0	0	0	0.86585	0.39873	3.9395	0	3.1626	0.68044	0.96863	0	0.62174	1.8752	0	0	0	0	0	0	0.33309	0	0.15931	0	0.71918	0	2.9967	0	0.071859	0	0	0	0.83674	1.6282	0	1.0587	3.7804	0.71618	1.731
GSM1421009_fhpR_NO2.CEL	5.6689	0.28191	0	0	2.1198	0.3418	0.45634	0	0	0	0.98326	0.59706	0	0.64698	1.084	1.4063	0	0	0.45731	0.091291	1.9797	0.35354	0	0	0	2.889	1.1086	0	3.2732	1.2622	0	0.14127	0	0	0	0	0	0.025332	3.3242	0.40606	1.2462	0	4.9545	0	0	0	0	2.0799	0	3.1701	0	0.43828	4.0053	2.6695	1.0256	1.69	2.6551	0	0	2.2897	5.6232	0	0	0	0	0	1.2118	0	0	3.1542	0	0	0.61411	0	0.78351	1.5573	0	3.0074	2.372	0	2.0052	0	0	0	1.6093	0	0	0	0	1.912	0	3.5377	0.63681	0	0	0.38563	0	0.26627	1.1627	0	0	4.1182	0	0	4.4687	0.19153	3.0576	0.026022	0	0.23262	0.85107	1.0467	3.4594	0	0	0	0	0	0	0	0.051261	0	0	0	5.3248	0.71287	0	0	1.8968	0.29137	0	0	0	0.59206	0	3.9995	3.0127	3.8079	0.32752	0	0	4.1343	0.14201	0	0	0	0.6956	0	0	1.3384	0	0.078664	1.526	0.053303	0	0	0.70797	2.5144	5.6647	0	0	0	0	1.2414	2.6923	0	0	0	0.2955	0	0	0	3.9046	0	3.532	0	0.20822	0	2.4645	2.4015	0	0	0.33994	0	0	0	0	0	0	2.5058	0	1.5947	0	0.1355	0	0.058103	0	6.0103	0	0	0.84959	0.04743	0	2.8386	0	0	0	0	5.6432	0.072366	0.18006	3.9582	0	0.37097	0	0.89707	0	0	0.32494	2.6959	0	1.3861	0	0	0	0	0	1.6989	0	2.4371	0	0	0	0	1.8981	1.6793	1.927	3.6396	0.50546	3.7524	1.2675	0.25492	0.65063	1.5421	0	0	1.145	0	0.65696	0	2.4892	4.4023	0.31214	0	0	0	0	0	0	0	0	3.2005	0	0	1.1412	0.058033	0.87213	4.1508	1.8362	0.61388	0	1.2483	0	0	1.8085	1.546	0.18931	0	0.95003	0	0	2.6177	2.4043	0	0	0	0	2.8916	0	0	0	2.1243	0	0.82426	0.16279	0	0	1.8163	0.13937	2.5165
GSM774095_CF66-1992b.CEL	0.18182	0	0	0	0	0.17807	0	3.3641	0.048248	3.8476	3.9256	4.1423	1.8212	0	2.3682	0	0	2.4561	0	0.51399	2.0082	0.57215	0.090719	0	0	0	0.60683	0	3.2401	1.4035	0	3.3138	0	2.0801	0	0	0	0.29658	0	0	0	0	0.7627	0	0	0.060522	2.7001	0.93195	0	0	0	0	3.436	0	4.1868	3.8755	3.8023	0	0	0	0.14502	0.22056	1.3882	0	0	0	0.46413	0	0.42653	0	0.61898	0	0	0	0	0	0	4.8768	2.3216	0.0897	0.47115	0	0	0.20303	0	0	0	0.10595	1.3934	0	0	0	1.4129	1.4388	0	0.049099	0	0	1.3137	1.7534	0	1.4164	1.0052	0.045659	0	0	3.6053	0	0.03008	2.5973	0	4.4016	3.5026	0.43114	0	0.50165	0	0	0.65577	0	0	0.084979	0	0	3.7885	1.9002	0.35094	0.32536	2.0379	0	4.3773	0	0	0	0	0	1.0386	1.4954	0.53162	0	0.38395	4.9268	1.4515	0	0.73462	0	1.9765	0	0	0.040341	0.35057	0	0.55764	1.6158	0	0	2.5867	5.8325	0.53036	0	0	0	0	0.067973	1.8213	0.14354	0	0	0	0	0	0	2.1512	0	3.5991	0.28388	1.1449	1.5914	6.4413	0	0.090562	0.8628	1.1209	2.4665	0	0	0	1.2619	0.069483	0	1.8114	1.146	2.9149	0	0	0.30703	0	4.8894	0	2.9155	0	0.47016	0	2.7436	0	0	0	0.73001	0	0	0	3.4023	0.55124	0	0	0	0	1.5806	0.15773	1.0774	0.068104	3.0787	0	0	0.019921	0	0.38699	0.45199	4.0674	2.9425	0.12576	0	0	0.51009	0	0.44221	2.5497	3.6979	0.38339	4.2845	2.7384	1.1222	0	2.6232	1.4012	0	1.0046	1.652	0.24728	1.8093	4.1054	0	0	0	0	0	0.24578	3.9898	0	1.8105	0	3.2745	0.45145	0	0	0.69448	0	0	2.4127	0.24588	1.3138	0.39343	0	0.26974	5.2491	0	0.032484	0	0	0	0	2.5674	3.3898	0.67023	0.39884	0	0	5.0456	0.62846	0	0	0	0	0.9683	0	0	0	0.25803	0.6506	0.53135
GSM92178.CEL	2.2474	4.0535	0	0	4.671	0	0	0	0	0	0	4.8705	0	4.052	0	0	0	0	3.2611	0	0	0	0	0	0.59212	4.4106	0.61138	0	0	0	0.55743	1.8981	0	0	0	0.074408	1.1373	1.9499	0	0.43704	1.0174	0	0.40201	0	0	1.0123	0	0.33335	2.699	0	0	0.23031	0	0	0.74822	1.9773	0.41174	0	0	0	1.9452	0	0	2.4002	0	0	2.4786	0	0	0	1.7296	0.92414	0	0	0	0	0	3.8458	0	0	0	0	4.1414	0	0	0	0	0	0.31779	0	1.279	0	0	0	0	6.1405	0	1.7771	1.8857	1.1479	0	0	3.8304	0.055738	0.52894	0.16218	5.0341	1.8537	0	0	1.1748	0	2.0782	0.14841	0.548	2.6424	0.041493	3.6658	0	0	0	0	1.0546	0	0.23184	0.6761	2.7871	0.44174	0	0	3.1495	0.068365	2.0956	3.0556	0	0	2.271	0.54839	0	2.9342	0	2.5045	1.3845	0	0	0	0.049974	0	2.1381	0	4.3509	0.64371	0	1.5825	0	0	4.0308	5.1866	1.6487	1.5057	0	0	0.40613	0.48747	0	0	0	0	1.0214	0.37614	0	0	0.57791	0	2.1291	0.13465	2.7518	0	0.42066	0.30009	0	6.8659	0	1.5959	0	2.617	0	4.54	0	0	0	1.8539	0	0	0	3.873	1.5689	4.0127	0	0	0.5225	0	4.2871	4.3894	0	0	0	0	2.2244	0	1.1328	0	0	0.35059	0	0	0	0.53413	1.2486	0.46763	2.7211	0	0	0	0.94539	0	2.006	2.4443	0	1.3404	0	0	0	2.1185	0.20454	0	0	2.5278	0	0	0.27497	0	0	0	0.76966	0	0	0	4.153	5.2724	0	0	0	0	0	0	0	2.2431	0.36308	2.5925	2.1734	0	0.67937	0.36379	5.0682	2.3124	0	0.050516	8.5936	0.31891	0	0	0	0.11784	0.40103	0	0	0	2.1284	0	0	4.2753	0	2.8506	0	0	5.5558	0	4.2288	1.9017	0	0	0	0	3.9671	4.4248	0	0	2.9949	0
GSM155240.CEL	0	2.7727	0	0	1.3024	0	0	0	0	0	0.80316	4.204	0	2.9564	0	0	0	0	0	0.39551	0.12984	0	0.9021	0	0.31984	5.1346	3.1925	0	0	0	0	5.2424	0	0	0	0	0	2.5547	3.1878	0	0	2.669	5.5541	0	0	0.51243	1.5428	0	1.9186	0	0	0	3.7188	3.7517	0	2.4318	4.0347	0	0	0	8.7463	0.023917	1.0236	0	0	0	0.42659	0	0	0.96622	0	0	0	0	0	0	0	2.8068	2.5753	0	0	0	0.10314	0	1.8903	0	0	0	0	4.3686	0	2.6937	0.82224	0	4.2343	0	0.022585	0.26145	0	0.0011289	0	0	0	4.9133	0	0.45615	2.1767	0	0.030535	4.1759	5.1927	0	5.7696	0	0	0.50518	0	0	0	0	0.50609	0	1.4657	0.027601	4.2003	0	1.7235	0	0	1.8079	3.1179	0	2.7956	0.78048	0.52442	0.18943	2.6747	0	0.48158	0	0	6.2934	0	0	0	0	0	0	0	0	1.4201	1.7893	0.34296	0.4109	0	0	2.0282	5.4162	2.4049	1.1818	0	0	1.1223	0.28823	0	0	0	1.0439	0.39308	0.25288	0	0.11325	6.196	0	3.2186	0	0.15763	0	0	0	0.017699	1.8623	0	0	0	0	0	1.8907	0	0	0.088364	4.6956	0	0	0.33373	0	0	4.6363	0	0	0.61698	0	6.7566	3.732	0	0.20081	0	0	1.6427	4.8508	0.71351	1.5579	0	1.3244	0	2.7004	0	1.252	0	0.52422	0	0	0	0	0	0	0	1.871	0	0.21283	0	0	3.2878	0	0	0	0.11244	3.6653	0.075333	1.7623	3.7473	0	4.197	1.4728	0	0	0	0	3.722	3.2316	0.0092006	0.62952	1.8749	0	0	0	0	1.0151	5.7546	5.5129	4.1613	3.9415	0	0.59454	8.9844	0.36304	0.11281	0.44004	3.9923	4.3614	0	0.56853	0	0.58963	2.5199	0	0.20385	0	0	0	0	1.8578	2.9964	0	0.28017	0.41892	0	2.345	3.4622	2.3914	0	0	0	0.11524	0	0	0	0	1.6065	1.6084
GSM1267086_HZI1981_G1a.CEL	0.16486	0	0	1.9742	0	0	0	0	0.11694	0.89228	0	2.9431	0	2.5164	2.3621	1.1212	1.7492	2.1499	0.96839	0	0	3.4831	0	0	0	3.7755	0.97381	0.4661	0	0.7395	0	3.3032	0	0	0	0	1.6598	0	0	3.0706	0	1.4848	1.0833	0.094384	0	5.5233	3.3895	0.54648	0	0	0	0	0.69071	1.5343	0	4.0303	0.24228	0	0	0	1.7748	7.4553	2.1021	0	0.21813	0.87625	0	0.26658	0	0	0	2.7558	0	0	0.5768	0	0	4.3785	0.029814	0	0.27003	0	0	0.060849	0	0.21363	0	0	0.4959	0	0	0	1.0318	1.6137	0	3.7815	0	0.32776	0	0.72696	0	4.2386	1.1501	2.1069	0	1.0527	4.5005	0	0	0	0	0	0.06422	2.1365	0	0.33749	0	3.8671	0	0	0	0	0.081604	0	0	0.35441	0	0	3.6727	0	0	0	1.267	0.074756	1.2395	0	0	0	2.9747	0	4.3534	4.6293	3.9788	0	0	0	0.7251	0	0	0.70519	3.417	0	0.5176	2.6463	0	0	2.1346	2.5554	1.3346	2.6013	0	0.82439	0	1.5699	0	5.2984	0	0	0	0	0	1.1766	0.83102	0	1.5096	0	7.7263	4.514	0.95377	0.30198	0	2.0253	3.2337	0	0.7407	3.1876	2.0579	0	0	0	2.6078	0.42759	0	0	0	4.1125	0	1.9061	0	0	0.094017	0.13882	0	4.26	0	0	0	0.43543	0	0	0.88682	0	0.033731	0	0	0.75207	0	0	0	5.6777	0	4.7648	2.6112	0	0	0	3.3797	0	0	1.0493	2.0683	0.18747	0	0	0.17097	0	3.937	3.474	0	1.5523	0.14802	0.58554	0	0.90311	0.51733	0	5.5352	0.26112	0.18904	0.39196	1.5105	0	0	1.9893	0	0	0.75522	0	1.4622	0	0.9549	0	0.63428	0.063994	0	0	0	0	1.3222	2.0368	0	3.1764	0	1.1742	0.95359	5.3342	0.19742	0	0	0	0	4.7011	5.4219	4.2568	0	0.42787	0	0	0	0.38538	0	0	0	0.29255	1.8289	0	0	0	0.43405	4.0601
GSM596819.CEL	5.3469	5.0833	0	1.383	2.251	0	0	0.34379	0	0	2.8594	6.9731	3.5617	6.03	3.5377	0.45416	0	3.3347	0	0	0	0	0.72897	0	0	0	1.7002	0.49129	0.72677	3.8963	0	0.10555	0	0	0	0	0	2.1916	0	0	0	0	0.47355	2.6008	0	0	0	0	0	0	0	0.54933	0.26819	0	2.4824	2.0746	0	0	0	0	0	0	0	0	0	0	1.236	2.2556	0.98068	0	1.508	1.0784	0	0	0	1.3207	0.47608	0	1.5382	0	0.055854	0	0	0	0	6.1262	0	0	0.20237	0	0	0	0	0	0	4.8452	0	0.9963	1.0983	0	0	6.0158	2.1193	0	0	0	7.4808	2.895	0.13868	0	0.0031092	0	4.8223	0.19352	0	0.40675	0.042515	0	0	0	0	0	0	0	1.1405	0	0	0	0	0	0	0	0	2.9001	0	0	0	0.057502	0	0	0.23471	4.6227	1.1863	0	0.6339	0	0	0	0	0	0	0	0	1.4938	0	0	0	0.61134	2.6413	1.8787	0	0	0	0	0	2.6725	1.8572	0	0	1.6121	0	0	0	0	4.3912	2.3928	2.2098	0	2.6389	1.0548	0	1.188	2.2712	0	0.0095929	0.46893	1.0998	0.82032	0	0	2.2375	0	2.4376	0	0	0	0.4989	0.61842	0	1.1335	0	0.95314	0	5.4843	0.84399	0	0	3.4549	2.2059	0	5.0797	0.60292	4.1181	0	0	2.1779	0	2.4342	0	0	0	8.1633	0.41803	0	0	0	0	0	0	6.2453	4.3015	0	0.59723	0	0	0	0.090483	4.3921	0	0.62655	0	1.0183	0	0.85075	0	4.2199	0	0	0.26285	1.766	3.9819	0	0	0	0	0	0	2.4407	0	0	4.1769	0	3.0671	0	1.9991	1.285	0.83129	0	4.4571	0.76278	0.045069	7.8542	0	0.20417	0.12612	1.9249	0	2.7617	1.6395	0	0	1.7543	0	0	0	0	2.6413	0	0	0	0	0.57405	0	3.2159	5.6412	0	3.2155	0	0.33802	0
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	0.57287	0.036537	0	0	0	1.2472	0	0	0	4.5442	0	0	0	0	0	3.7245	5.552	4.3365	0	0.52189	0	0	1.3231	0	0	0	0	0	0	0	0	0	0	0	0	4.216	0	5.1994	0	1.5029	0.75138	0	0.72328	0	0	0	0	0	0	1.3358	4.4274	0	0.22938	0	0.25904	5.605	0.26472	0	0	0.12372	0	0	0	0	3.4512	2.4548	0	0.19278	0	0.25934	0	0	0.2626	0	0	0.93915	1.3355	2.39	0	5.1249	0.30609	0	0	0	0	0.20944	0	0	0.43137	0	0	0	0.21039	0.51672	0	3.4639	1.4324	0	3.5461	4.4796	0	0.57505	0.6571	0	3.0723	0.97483	6.8408	0	0.61082	0.056167	0	0	0	3.2478	0.52867	0.42457	0	0	0	5.0457	0	0.51483	0.53929	0	0	0	0	0	0	0	1.0483	0	0	0	0	0	0	0	0	0	2.0333	1.8618	4.6964	0	4.726	0	0.12691	0.049764	0	0	0	2.5515	0	2.7556	0	0	0	3.4484	2.2173	5.5061	0	0	0	0.448	0	3.9293	0	0	0	2.0484	0	0	0.20066	0.37526	0	0	0.9172	1.2922	0	0	0	0.56124	5.7559	0	1.2196	1.081	0	0	0	0	1.5019	0.10393	0.23159	0	0	0	3.2281	1.3236	0	1.529	2.7071	0.17191	6.4193	5.2001	0	6.0787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.539	0	0	0.50277	0.021669	0	0	0	3.6703	0	0.64341	0	0	0	0.035911	0	3.0301	0	0	0	0.44396	0	0	0.23701	0	4.3247	0	0	0.65395	0	0	0.38129	0	0	0	0	0.34569	0	0	1.5614	0	0.12275	0	0	0	0	0	0	0.51391	0	0	0	2.4442	0	0	0	0	4.2592	2.3135	0	1.4191	0.53973	0	0	0	4.7055	1.342	0	0	1.5453	2.1517	0	2.876	3.5788	0.96359	3.5554	0	0	1.5388
GSM546271.CEL	0.083229	0	0	0.20137	0	0	0	0	0	0	2.1358	1.7724	0	0.21445	2.6759	0.73838	0.54824	0.29917	2.4433	0.42522	0	0.78645	0	0	2.3132	0	0.94911	0	0.054185	0	2.465	2.9321	0	0	0.060677	0	0	0	0	2.4703	0	0.87066	6.1869	0	0	1.4741	1.3338	3.2155	0	0	0	0	4.0134	3.9476	0	4.4538	3.0481	0	0	0.59785	2.1425	1.5885	1.3265	0	0	1.5406	0.61776	0	0	4.1946	0	0	2.1431	0	0	0.39028	0	2.6076	0.26849	0	4.1801	0	0	0	0	1.5033	0	0	0.36765	0	0	0	2.5559	0.63349	0	0.25155	0	0.80788	1.8598	0	0	0	1.9442	2.993	0.060551	4.6264	1.1552	0	0	4.0435	2.0718	0	0	2.2054	0.08636	0.41639	0	0	3.0915	0	0	0.34116	0	0	1.4217	2.6118	1.8883	0	0	0	0	0	1.6756	0	0	0	0	0	3.3779	0	0.55376	4.7578	0.27692	0	1.0523	0	0.96125	0	0	4.149	0	0	0	1.3524	0	0	6.5372	2.124	1.9529	0	0	0.14423	0	0.99053	0	1.0756	0	1.3728	0	0.10271	0	0	2.6978	0	1.9173	0	4.1485	0	0	1.0131	2.0239	0	0	0	0	0	0	0	0	0	2.925	3.9762	0	0	0	0.28202	0.87086	7.5334	0	0.2761	2.1016	2.1015	0.56883	2.4144	0	0	0	0.024995	2.2108	0	0.012341	0	0	3.8791	0	3.2997	0	0.036023	0	7.3593	5.1068	0	1.931	0	0.40453	2.0595	0.036092	0.23298	0	0.86491	1.9531	0	0	0	0.23466	1.8548	0	5.3454	6.2036	2.5259	0	3.7175	2.1362	0	0	0	0.52288	0	3.0496	0	4.0368	5.3628	0	0.26028	0	0	0	0	3.1476	2.9768	0	2.4516	0.78394	2.732	0.16896	3.2627	0.19785	0	0	1.3985	0.57952	0	0	2.5088	0.63943	3.5647	1.5622	0	0	0	0	2.7309	7.1021	0.31065	0.14764	4.3537	0	0	0	0	0	0	0	0.73782	1.491	0	0.44968	0	0.20086	1.5285
GSM208619.CEL	0.77377	1.7621	0	0	0	1.9066	0	0	0	0	0	0.15636	3.458	0.43398	2.4718	7.3707	3.5129	0.077412	0	0.10185	0	1.6444	0	0.48248	0	0	0.1852	0	0	4.7977	0	0.27806	2.7145	0	0	0.19314	0	3.5428	0	1.1693	0	0	1.8826	0	0	0.035389	0.80619	0	0	2.7731	0	0	1.8202	0	1.6172	2.568	1.3105	0.029603	0	0	0	0	1.155	0	0	2.9352	0	0	0	0.62243	2.1204	0	0	0	0	0	4.7903	2.4613	0.67592	3.6217	1.45	0	0	0	0	0.13169	0	0	0.41069	0	0.80203	0	0.047317	2.5632	0	0	0.68785	4.4183	0	0	0	3.6309	1.7916	0	4.6711	2.3928	8.3661	0.72198	0	2.2283	0	0	2.2796	1.9201	0	7.2911	0	0	0	0	0	0	0	0	0	1.3281	0.48919	0	0	0	0.17939	0	0	0	0	0	0	0	0.50681	0.59712	0.20254	2.2276	0.95377	0	0	0	0.44493	3.2999	0	0	0	1.2382	0	4.5132	0	0	0.066458	2.7621	3.4952	0	0	0	0	0.61217	0	0	0	0	0	3.4372	0	0	0	0	0	0	4.0648	0	5.4286	0	0.027216	0.61557	1.2924	0	0	0	0	0	0	1.2417	3.8878	0.76451	2.6526	0	0	0	3.0141	0	0.82521	0.91513	0.77881	2.1093	2.9575	2.5713	0	0	3.2402	5.0581	0	0	0	0	2.5513	0.038319	0	4.1398	0	0	0	1.4978	0	5.4154	0	0	0	0	1.3111	0	0	4.6683	0	0	0.14814	0	0	0.55927	9.1013	2.5523	0	5.0726	0	1.0666	0	0	0	3.5844	4.0407	0	0	0	0	3.3383	0.43328	5.3209	0.21839	0	0	0	0	0	3.5412	0	0	0	0	1.2865	1.0794	0.090476	0	0.87585	0.93515	0.29881	0	3.8645	0	0.42755	0	1.0701	3.2384	0	0	0.46776	3.5844	0.31236	0.67159	0	1.5666	0	1.5504	0	1.3702	4.2591	0	3.8941	1.635	0	0	0	1.4395	0
GSM429475.CEL	0	0	0	5.2816	0	0.89579	0	0	0	0	0	1.9138	0	0	5.5586	0	2.4669	0	0	0	0	3.2723	0	0	0.004246	4.3315	2.2192	0	0	7.4908	0	1.585	3.2028	0	0	0	0	0.24762	0	4.0283	0	0	4.4775	0	0	2.1143	2.1437	0	0	0	0	0	5.2792	0	0	2.2054	1.4415	1.4407	0	0	0	1.7347	0	0	0	2.8129	0	0.32709	0	0	4.085	0	0	0	0.15938	0	0	3.4852	0	0	0	0	0	0.015135	0	0	0	2.0168	1.062	0	0	0	0	4.5849	0	0	0	0	0	0	0	7.4145	2.7355	0.31632	4.0602	0	3.7402	0	0	3.3362	0	0	0	0	0	0.12604	0	0	0	0	0.31188	0	1.9198	0	3.3254	4.1407	0.58861	0	0	0	3.2582	0	0	0	0	0	0	0	5.3096	0	6.1447	7.2664	0.097718	0	0	0	0.35556	0	0	0	0	0	2.1295	6.9976	0	0	0	0.31523	0	0	0	0	0	0.50574	3.8282	1.1971	0	3.4625	0	0	0.92731	0	3.692	0.17173	0	0	4.9078	0	6.772	4.4652	0	0.5198	5.1903	0	0	0.39341	0	0	0.41641	0	7.47	1.0597	0	0	0	0	0	3.0581	0	0	0.59081	4.1005	0	2.5192	0	0	0	4.9765	0.023952	0	0	0	0	0	0	2.6718	0	3.1429	0.30852	5.4134	0	6.0674	0.38772	0	0	0	0.85926	0	0	3.2808	4.5508	0	0	0.03261	0.48973	0	5.2645	0.56189	1.7868	6.2576	0.027503	4.0624	0	1.6222	0	0	5.9291	0	4.1062	0	0.97854	0	0	0.43586	0	0	2.4439	0.29413	2.4163	0	0	0	0	0	0	0.5392	0	0.55401	0	3.341	0.86386	3.6145	0.56795	5.0516	2.6781	0	0.74751	0	0.94301	0	0	0	2.6255	2.7955	0.15676	3.0498	0	0	0	3.0183	0	0	0	0	0	0	0	1.3027	0	4.6596
GSM637590.CEL	0.32377	0	0	0.59234	0	0	0	0.65639	0	3.2016	0	2.9069	0	0	0.14851	5.2627	0	0	0	0.13031	0	2.603	0	0	3.8957	0	0.55879	1.1819	0.058995	1.0991	0	1.2182	0	0	0	0	0	0.7218	4.5603	1.9882	0	0	0.82898	0	0.10183	0	0	0	0	0.84745	0	0	4.0646	0	0	0.25492	1.8159	0.43643	0	1.6073	0	0	0	0	0	0	0	2.6751	0	0	0	0	0	0	0	0	0	4.4678	3.7488	0	0.27811	0	0	0.48976	2.2113	0	0	0	0.31171	0	0	0.47088	0	0.29787	0	0	0	4.1552	0	0	0	1.9742	1.2762	0	0.10092	0	1.4059	2.1328	4.3179	3.102	0	0	1.6312	0.93517	1.0894	0.91163	0	0	0	0	0	0	0.39221	0	1.2589	0	0	2.771	0	0	0	0	2.0703	6.1603	0	4.7585	0	0	0	0.87687	5.0344	3.3174	0	1.3776	0	0	0.64676	0	0.42571	3.237	0	0	0.88134	2.8032	0	0.93679	0	2.1192	0.39266	0	0	0	0	0.40897	0	0	0	0.072092	0	0	0	0	0.88231	0.91569	6.2898	3.2818	0.099717	0	4.1619	0	0	0.244	5.7693	0	2.6032	0	0	0	0	0	6.3539	0	6.7633	1.7758	0	0	0	4.1596	0	0	4.2561	0	0.2222	4.8749	0	0	0	0	0	0	0	1.1521	0	0.13898	0	3.844	0	1.5716	0	0	0	0.83438	2.2756	0	0	1.5553	2.9981	0	0	1.4385	0	0.57571	0	0	3.7598	0.50121	0	0.17322	0.14203	0.14336	0.27267	0	0	0	0	0.98599	0.36095	4.8263	1.2193	0	0	0.50354	0	0.79321	0	0	3.4991	4.0465	3.4689	0	0	1.3546	1.5243	0	2.6339	1.4485	0.27592	3.4682	0	0	1.4573	0	0	0.49773	5.874	0	2.0599	0.67489	6.8281	0	0	0.46958	1.3389	0.83569	0	0	0.56514	4.1618	0	0	0	0.11507	0	0.32393	0	0	0	0	1.9366	2.4279
