	PA3423
AKGlu_plus_nt_7-8-09_s1.CEL	0.05328
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.05341
GSM610406.CEL	0.054308
TUBS0088.CEL	0.054352
GSM1421004_EXdnr_NO1.CEL	0.055263
GSM774093_CF66-1973c.CEL	0.056956
GSM429479.CEL	0.057361
GSM2026895_D-Arg_01.CEL	0.058103
GSM546273.CEL	0.058726
GSM1206650_WT-ETC-2.CEL	0.059583
GSM261917.CEL	0.060132
GSM1267089_HZI1952_Pae_G1a.CEL	0.060326
GSM1267092_HZI1955_Pae_G1a.CEL	0.060389
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.061789
GSM1937534_46-38_B.021511_Pae_G1a_.CEL	0.062427
GSM156175.CEL	0.062435
GSM1177843_PAO1-2.CEL	0.062562
2mM_CF600.CEL	0.063153
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.063362
GSM429476.CEL	0.064758
MSC_01.CEL	0.064824
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.067387
GSM1961578_F1-4.CEL	0.067916
Glu_6Hour_(Pae_G1a).CEL	0.068287
GSM711454.CEL	0.068475
GSM1177847_PAO1-AMV-3.CEL	0.068959
GSM546281.CEL	0.071116
GSM617287.CEL	0.072834
GSM1191066_sphR-pyr-1.CEL	0.072904
GSM567675.CEL	0.073841
GSM424835.CEL	0.073989
GSM994498_PAO1-replicate-03.CEL	0.074039
GSM774143_B12-4_2.CEL	0.074833
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.075346
GSM637586.CEL	0.077473
GSM2070483_OCio-03-MutS-3-start-Pae_G1a-c1.CEL	0.080015
GSM641848.CEL	0.080148
GSM637591.CEL	0.080285
GSM356956.CEL	0.083092
GSM1419139_PAO2.CEL	0.083262
DC3.CEL	0.084182
GSM823345.CEL	0.084249
GSM774151_B38-2M_1.CEL	0.0862
TUBS0093.CEL	0.087697
GSM1553193_Normal_C2.CEL	0.089469
GSM1181849_gc_Delta1_2.CEL	0.092
1_9hr_CSV86(Pae_G1a).CEL	0.092875
GSM591625.CEL	0.093936
GSM1206644_WT-PYR-2.CEL	0.095188
GSM897995_MHH0094_Pae_G1a.CEL	0.095641
GSM1244969_PAO1-22-replicate-03.CEL	0.097393
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.098031
GSM774112_CF173-2005a.CEL	0.099768
GSM741212.CEL	0.099876
GSM1553187_Persisters_C1.CEL	0.10093
Van_Delden_Kohler_0311_BAL6_3.CEL	0.10126
GSM546256.CEL	0.10297
GSM567685.CEL	0.1034
GSM774154_B38-2NM_1.CEL	0.10789
GSM261930.CEL	0.10934
GSM198191.CEL	0.11282
GSM1067458_PAO1_CK_2.CEL	0.11323
GSM92176.CEL	0.11364
GSM617289.CEL	0.11436
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.11544
GSM1421008_fhpR_NO1.CEL	0.1164
GSM625977.CEL	0.12076
GSM711450.CEL	0.12183
GSM1206653_dgcA-CHO-1.CEL	0.12196
GSM741214.CEL	0.12456
GSM1133188_Weiqing_He_D-Glu-1_021810.CEL	0.12547
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.12582
GSM629179.CEL	0.12762
GSM625978.CEL	0.13183
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.13256
GSM546262.CEL	0.13349
GSM1267101_HZI1967_Pae_G1a.CEL	0.13375
GSM1553191_Normal_C1.CEL	0.1348
GSM252561.CEL	0.13584
GSM1421006_fhpR_control1.CEL	0.13654
GSM267248.CEL	0.13715
GSM822696_delta_crcZBSM_B.CEL	0.13771
GSM267255.CEL	0.14058
MBU_JGOLD_PAO11.CEL	0.14083
GSM738266.CEL	0.14183
GSM334314.CEL	0.14259
2mM_KT2440.CEL	0.14338
Overhage3002_(Pae_G1a).CEL	0.14396
GSM741208.CEL	0.14423
GSM244068.CEL	0.14464
GSM1310896_PA14_lasR_rhlR.CEL	0.1454
GSM541645.CEL	0.14903
GSM92193.CEL	0.14982
GSM711446.CEL	0.15014
GSM596819.CEL	0.15118
GSM900180_C2_Pae_G1a_.CEL	0.15167
GSM774108_CF173-1984c.CEL	0.15216
GSM663170_Pa_label_cDNA_5-13-08_s2.CEL	0.15222
GSM208606.CEL	0.15252
GSM356960.CEL	0.15431
ETJan12B_1381_2012PAO6_2dR-aero.CEL	0.1544
Pae_Fe03_16.CEL	0.15441
GSM1146024_phaF_1.CEL	0.15679
GSM838218_PAO1-5344-1_Pae_G1a.CEL	0.15931
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.16048
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.16121
JS-T24.9.07.CEL	0.16137
GSM774132_CF333-2007c.CEL	0.16144
GSM546245.CEL	0.16153
GSM198187.CEL	0.16215
GSM1191073_WT-surf-2.CEL	0.16264
PA14_cDNA_labeled_4-09-08_S2.CEL	0.16304
GSM994497_PAO1-replicate-02.CEL	0.16336
GSM187267.CEL	0.16348
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.16399
Overhage13001_(Pae_G1a).CEL	0.16471
GSM92183.CEL	0.16638
GSM900182_C3_Pae_G1a_.CEL	0.16644
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.16689
GSM821087_HZI0142_Pae_G1a.CEL	0.16776
GSM637583.CEL	0.16854
GSM573325.CEL	0.16886
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.17044
GSM208608.CEL	0.17115
GSM2045181_WT2.CEL	0.17243
Overhage13004_(Pae_G1a).CEL	0.1726
GSM994501_HM4-replicate-03.CEL	0.17277
GSM871974.CEL	0.17342
GSM1206645_WT-CHO-1.CEL	0.1744
GSM1420995_anr_control2.CEL	0.1746
GSM1112049_PGAS_37_1B.CEL	0.17562
GSM546247.CEL	0.17638
GSM375703.CEL	0.17658
Van_Delden_Kohler_0311_PT5_1.CEL	0.17843
GSM366977.CEL	0.17865
GSM546254.CEL	0.17941
GSM252506.CEL	0.17958
GSM1608062_Planktonic_4.CEL	0.18018
GSM567669.CEL	0.18109
GSM641846.CEL	0.18179
GSM208614.CEL	0.18238
GSM740019.CEL	0.1844
GSM1420992_PAO1_NO1.CEL	0.18604
GSM842841_Wright_3_WT-log-3_Pae_G1a.CEL	0.18688
GSM261929.CEL	0.18705
GSM822710_delta_crcLB_A.CEL	0.18726
GSM821094_HZI0147_Pae_G1a.CEL	0.18741
GSM267252.CEL	0.19009
GSM1553192_Normal_T1.CEL	0.19012
MBU_PAER_pak1.CEL	0.19016
GSM743006_PAO1-PC24-c.CEL	0.19039
GSM822691_delta_crcBSM_A.CEL	0.19147
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	0.19195
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	0.19203
GSM541648.CEL	0.19213
GSM432864.CEL	0.19272
GSM290752.CEL	0.19374
GSM842842_Wright_4_WT-stat-1_Pae_G1a.CEL	0.19382
GSM898002_MHH0123_Pae_G1a.CEL	0.19586
GSM821093_HZI0149_Pae_G1a.CEL	0.19666
GSM838215_PAO1-PM-1_Pae_G1a.CEL	0.20018
GSM546249.CEL	0.20055
GSM156153.CEL	0.20149
GSM199984.CEL	0.20287
GSM1517351_MK-5.CEL	0.20296
GSM1419155_BC3_CAZ.CEL	0.2048
GSM1419140_PAO3.CEL	0.20482
GSM187270.CEL	0.20544
GSM617292.CEL	0.20618
GSM252562.CEL	0.20675
GSM92186.CEL	0.20705
GSM871972.CEL	0.20729
GSM774147_B12-7_3.CEL	0.20978
GSM307113.CEL	0.21067
GSM774123_CF333-1997c.CEL	0.21202
GSM597220.CEL	0.21208
GSM252496.CEL	0.21233
GSM617291.CEL	0.21285
GSM244072.CEL	0.21335
GSM774133_B6-0_1.CEL	0.21389
GSM637589.CEL	0.21452
GSM1553190_Persisters_T2.CEL	0.2148
GSM774089_CF43-1973b.CEL	0.21569
GSM1608061_Planktonic_3.CEL	0.21714
GSM251206.CEL	0.2182
GSM573323.CEL	0.21903
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.22046
GSM774128_CF333-2005b.CEL	0.22108
MSC_04.CEL	0.22112
GSM735749_PA14_WT_adenosine.CEL	0.22153
GSM637596.CEL	0.22278
GSM637590.CEL	0.22283
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.2239
GSM1206646_WT-CHO-2.CEL	0.22403
GSM92188.CEL	0.22464
GSM1027587_071008plcHR.CEL	0.2273
GSM541647.CEL	0.22831
GSM865131_schurr_5511_3_Pae_G1a_.CEL	0.22913
GSM2070505_OCio-10-MutS-B-Cip-D94-1-Pae_G1a-a1.CEL	0.22979
Van_Delden_Kohler_0311_BAL6+_3.CEL	0.23019
Overhage10001_Pae_G1a.CEL	0.23063
GSM244066.CEL	0.23425
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.23494
Overhage5002_Pae_G1a.CEL	0.23515
GSM842849_Wright_11_4203-stat-2_Pae_G1a.CEL	0.23566
GSM711447.CEL	0.23666
GSM774161_PAO1b.CEL	0.23712
Tob3aerobic_Pae_G1a.CEL	0.23789
control2_anaerobic_Pae_G1a.CEL	0.23862
GSM356957.CEL	0.2387
GSM290749.CEL	0.23879
GSM1419141_BC.CEL	0.23896
GSM252501.CEL	0.23908
GSM261920.CEL	0.2413
GSM462064.CEL	0.24134
GSM617286.CEL	0.24256
GSM1146022_pJN105_1.CEL	0.24549
0.1_6hr_CSV86(Pae_G1a).CEL	0.24626
GSM717420.CEL	0.24655
GSM290747.CEL	0.24701
dPA54375-18-05.CEL	0.24743
GSM199983.CEL	0.24934
GSM1662227_WFPA205_2.CEL	0.25022
GSM546259.CEL	0.25126
120330-10978D_M4_(Pae_G1a).CEL	0.25147
GSM741204.CEL	0.25405
GSM1419142_BC2.CEL	0.25417
GSM854797.CEL	0.25452
GSM243222.CEL	0.25512
GSM187282.CEL	0.25515
GSM432867.CEL	0.25544
GSM92181.CEL	0.25578
0.1_9hr_CSV86(Pae_G1a).CEL	0.25606
GSM838211_OXYR-PM-4_Pae_G1a.CEL	0.2561
GSM252560.CEL	0.25624
GSM546278.CEL	0.25628
Tob3_anaerobic_Pae_G1a.CEL	0.2579
GSM774162_PAO1c.CEL	0.26002
GSM1961577_F1-3.CEL	0.26086
GSM546255.CEL	0.26131
aerobic_NO3_1.CEL	0.26232
GSM208618.CEL	0.26302
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.26334
GSM307126.CEL	0.2636
GSM261922.CEL	0.2637
GSM432869.CEL	0.26521
GSM767700.CEL	0.26607
GSM1618386_Wound2.CEL	0.26668
GSM429472.CEL	0.26789
GSM2070502_OCio-07-MutS-B-D94-1-Pae_G1a-a1.CEL	0.26815
GSM551149.CEL	0.26904
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.27113
GSM356955.CEL	0.27132
GSM822715_delta_crcZLB_B.CEL	0.2726
GSM254432.CEL	0.27309
GSM637575.CEL	0.27375
GSM1143377_A3_Pae_G1a_.CEL	0.27381
Fos3_aerobic_wdh_Pae_G1a.CEL	0.27388
GSM822709_wtLB_B.CEL	0.27496
SJ01_Treated_1.CEL	0.27513
GSM774134_B6-0_2.CEL	0.2754
GSM1421002_EXdnr_control1.CEL	0.27648
GSM617299.CEL	0.27675
GSM290751.CEL	0.27749
GSM597221.CEL	0.27752
GSM318716.CEL	0.27897
GSM307114.CEL	0.27936
Tob2_aerobic_wdh_Pae_G1a.CEL	0.27939
Van_Delden_Kohler_0311_BAL6_1.CEL	0.27952
GSM774095_CF66-1992b.CEL	0.28028
MBU_JGOLD_PAO12.CEL	0.28029
GSM743007_PAO1-SC24-a.CEL	0.28038
GSM1177844_PAO1-3.CEL	0.28091
GSM1421001_dnr_NO2.CEL	0.28165
GSM1662225_PAO1_3.CEL	0.28173
GSM1141729_PA01_none_PC_.CEL	0.28308
GSM375702.CEL	0.28406
GSM774160_PAO1a.CEL	0.28425
GSM1191070_WT-pyr-1.CEL	0.28572
GSM774111_CF173-2002c.CEL	0.28579
GSM261938.CEL	0.2877
GSM267249.CEL	0.28786
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	0.28788
anaerobic_NO3_2.CEL	0.28793
GSM1517347_MK-1.CEL	0.29142
120330-10978D_M3_(Pae_G1a).CEL	0.29215
GSM1133189_Weiqing_He_L-Glu-2_022410.CEL	0.29308
GSM2055819_7629_C-_20130705.CEL	0.29455
GSM774096_CF66-1992c.CEL	0.2949
GSM546248.CEL	0.29965
GSM1027586_062508plcHR.CEL	0.30094
GSM1206651_WT-PRC-1.CEL	0.30154
GSM1267111_HZI1977_G1a.CEL	0.30168
GSM823341.CEL	0.30368
GSM685450.CEL	0.30387
GSM898001_MHH0122_Pae_G1a.CEL	0.30487
GSM900178_C1_Pae_G1a_.CEL	0.30616
GSM821090_HZI0145_Pae_G1a.CEL	0.30702
145_2014dR_anaero.CEL	0.30721
GSM871975.CEL	0.30752
GSM1961571_F0-1.CEL	0.30796
GSM1143380_B3_Pae_G1a_.CEL	0.30873
GSM1889278_L-Hyp_01.CEL	0.3088
GSM267250.CEL	0.3097
GSM1206648_WT-DTC-2.CEL	0.31024
PA14-Aro_10-5-07_s2.CEL	0.31232
GSM541646.CEL	0.31242
GSM261931.CEL	0.31301
TUBS0094.CEL	0.31338
GSM774152_B38-2M_2.CEL	0.31382
GSM261915.CEL	0.31404
GSM432863.CEL	0.31573
GSM807323.CEL	0.31592
GSM197237.CEL	0.31599
SJ16_Treated_1.CEL	0.31719
GPphhRminus_11-4-09_s2.CEL	0.31742
GSM573324.CEL	0.31743
GSM735748_PA14_WT.CEL	0.3179
GSM175247.CEL	0.31823
GSM198189.CEL	0.31848
GSM641847.CEL	0.31937
GSM349042.CEL	0.31942
1_7hr_CSV86(Pae_G1a).CEL	0.31986
Pae_Fe02_13.CEL	0.32089
GSM794227_A28.CEL	0.32194
GSM743005_PAO1-PC24-b.CEL	0.32343
GSM871978.CEL	0.32583
GSM1608071_Biofilm+12hrtobra_rep2.CEL	0.32857
PA01_Control_1.CEL	0.32871
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.32905
GSM842840_Wright_2_WT-log-2_Pae_G1a.CEL	0.33035
GSM1177845_PAO1-AMV-1.CEL	0.3311
GSM187281.CEL	0.33197
GSM1027589_071008gbdR.CEL	0.33288
GSM199986.CEL	0.33363
GSM838216_PAO1-PM-3_Pae_G1a.CEL	0.33399
GSM424830.CEL	0.33512
DB3.CEL	0.33515
GSM637579.CEL	0.33715
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.33872
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.34134
GSM252559.CEL	0.34185
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.34196
GSM546275.CEL	0.34241
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	0.34333
GSM774124_CF333-2003a.CEL	0.34412
WT12935-18-05.CEL	0.34502
GSM1267104_HZI1970_Pae_G1a.CEL	0.34562
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.34647
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.34722
GSM821501.CEL	0.34903
GSM822708_wtLB_A.CEL	0.35075
GSM1889280_D-Hyp_01.CEL	0.35078
GSM1244970_PAO1-37-replicate-01.CEL	0.35132
GSM2055822_7629_C+_20130705.CEL	0.35158
GSM242671.CEL	0.35293
GSM596626.CEL	0.35319
GSM261937.CEL	0.35337
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.35543
GSM591496.CEL	0.35677
GSM822689_wtBSM_A.CEL	0.35758
MBU_JGOLD_pakA1.CEL	0.35992
GSM698080.CEL	0.3604
GSM92192.CEL	0.36209
Nag_cDNA_2-26-09_s1.CEL	0.36305
GSM1267087_HZI1950_Pae_G1a.CEL	0.36341
ETJan12B_1380_2012PAO5dR-aero.CEL	0.36366
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	0.36443
GSM838212_PAO1-LB-1_Pae_G1a.CEL	0.36458
GSM900181_F3_Pae_G1a_.CEL	0.36479
GSM1958035_L-Pipecolate_2.CEL	0.36587
GSM741210.CEL	0.3667
GSM261925.CEL	0.36676
GSM591627.CEL	0.36755
FT1_anaerobic_Pae_G1a.CEL	0.36775
GSM432870.CEL	0.37197
GSM821084_HZI0139_Pae_G1a.CEL	0.37778
GSM307122.CEL	0.37796
GSM838206_OXYR-LB-1_Pae_G1a.CEL	0.37856
GSM1267108_HZI1974_G1a.CEL	0.37863
GSM838209_OXYR-PM-1_Pae_G1a.CEL	0.37875
GSM821502.CEL	0.38027
GSM261928.CEL	0.38306
GSM307116.CEL	0.38314
GSM821095_HZI0150_Pae_G1a.CEL	0.38329
GSM198190.CEL	0.38362
GSM871970.CEL	0.38392
GSM208619.CEL	0.38403
GSM774087_CF30-1979c.CEL	0.38675
GSM1141730_PA01_ZnO_PZO_.CEL	0.38678
GSM685448.CEL	0.38771
GSM774109_CF173-2002a.CEL	0.38772
GSM356954.CEL	0.38866
GSM774105_CF114-1973c.CEL	0.38926
GSM187265.CEL	0.38928
1_12hr_CSV86(Pae_G1a).CEL	0.39278
GSM208602.CEL	0.39279
TUBS0089.CEL	0.39304
MBU_JGOLD_pakA2.CEL	0.39404
GSM1420997_anr_NO2.CEL	0.39406
GSM307117.CEL	0.39422
GSM774127_CF333-2005a.CEL	0.39444
GSM567690.CEL	0.39535
FT2_aerobic_wdh_Pae_G1a.CEL	0.39537
GSM871973.CEL	0.39566
GSM741211.CEL	0.39648
GSM774110_CF173-2002b.CEL	0.3966
GSM546261.CEL	0.39877
GSM567672.CEL	0.39905
GSM591601.CEL	0.40003
GSM155239.CEL	0.40023
GSM821500.CEL	0.4003
JS-A84.9.07.CEL	0.40338
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.40368
GSM156173.CEL	0.40571
GSM711453.CEL	0.406
GSM821495.CEL	0.40619
120330-10978D_M1_(Pae_G1a).CEL	0.40628
fos1_anaerobic_Pae_G1a.CEL	0.40632
GSM1958036_Glutaric_acid_1.CEL	0.40639
GSM2055820_7629_A+_20130705.CEL	0.40663
GSM1244967_PAO1-22-replicate-01.CEL	0.40684
GSM823343.CEL	0.40741
GSM462355.CEL	0.40787
GSM462353.CEL	0.40883
GSM307124.CEL	0.40889
GSM1419144_PAO_FOX.CEL	0.41038
GSM711451.CEL	0.41049
GSM1181847_gc_WT1_1.CEL	0.41128
GSM1067456_PAO1_CK_1.CEL	0.41173
GSM794230_A31.CEL	0.41205
GSM637594.CEL	0.41428
TUBS0091.CEL	0.4165
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.41744
GSM774126_CF333-2003c.CEL	0.41815
GSM823344.CEL	0.41956
GSM663169_BM-Mix-Pa_2_6-6-08_s1.CEL	0.41962
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.41993
GSM177216.CEL	0.42218
GSM1419151_PAO2_CAZ.CEL	0.42359
GSM1420994_anr_control1.CEL	0.42436
GSM356959.CEL	0.42464
GSM774135_B6-0_3.CEL	0.42674
GSM617300.CEL	0.42687
GSM356958.CEL	0.42859
H_5.CEL	0.43003
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.43017
GSM1027588_062508gbdR.CEL	0.43106
GSM591622.CEL	0.43112
GSM743008_PAO1-SC24-b.CEL	0.43152
GSM794231_A32.CEL	0.4317
GSM546268.CEL	0.43284
GSM617298.CEL	0.43424
Pae_Fe03_17.CEL	0.43463
GSM774097_CF66-2008a.CEL	0.4362
GSM774102_CF105-1973c.CEL	0.43681
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.43736
KP_PA14_5-28_5-30-08_s2.CEL	0.43907
GSM1112048_PGAS_25_4A.CEL	0.44052
GSM864519.CEL	0.44065
GSM842850_Wright_12_4203-stat-3_Pae_G1a.CEL	0.44119
GSM1267100_HZI1966_Pae_G1a.CEL	0.44121
GSM994500_HM4-replicate-02.CEL	0.44133
GSM546244.CEL	0.44236
GSM864520.CEL	0.44453
GSM980541_MHH1376.CEL	0.44583
GSM1027584_062508WT.CEL	0.44592
GSM1961574_F0-4.CEL	0.44764
GSM821085_HZI0140_Pae_G1a.CEL	0.44779
GSM774104_CF114-1973b.CEL	0.44783
GSM156158.CEL	0.44847
FT2_anaerobic_Pae_G1a.CEL	0.44896
GSM1191068_sphR-surf-1.CEL	0.44931
GSM822695_delta_crcZBSM_A.CEL	0.45026
1_6hr_CSV86(Pae_G1a).CEL	0.45123
GSM711452.CEL	0.4531
GSM1310897_PA14_wild-type_+H2O2.CEL	0.45489
0.1_12hr_CSV86(Pae_G1a).CEL	0.45541
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.46221
GSM740020.CEL	0.46428
GSM2045180_WT1.CEL	0.46428
GSM1143382_WT2_Pae_G1a_.CEL	0.46509
GSM994496_PAO1-replicate-01.CEL	0.4651
GSM546265.CEL	0.46528
GSM625973.CEL	0.46645
GSM871967.CEL	0.467
GSM1267097_HZI1961_Pae_G1a.CEL	0.46732
GSM567680.CEL	0.46763
GSM864517.CEL	0.46807
GSM432861.CEL	0.46825
120330-10978D_24_(Pae_G1a).CEL	0.46853
GSM1267086_HZI1981_G1a.CEL	0.46869
GSM424829.CEL	0.47028
GSM1206649_WT-ETC-1.CEL	0.47033
GSM741209.CEL	0.4712
GSM1191071_WT-pyr-2.CEL	0.47162
GSM546274.CEL	0.47275
GSM546267.CEL	0.47363
GSM208616.CEL	0.474
GSM637588.CEL	0.47553
GSM252505.CEL	0.4756
MSC_02.CEL	0.47689
GSM2070481_OCio-01-MutS-1-start-Pae_G1a-a1.CEL	0.47811
GSM208610.CEL	0.47976
GSM774146_B12-7_2.CEL	0.48023
GSM567695.CEL	0.48192
GSM774138_B6-4_3.CEL	0.48201
GSM261936.CEL	0.48225
GSM334315.CEL	0.48257
GSM821504.CEL	0.48293
GSM774122_CF333-1997b.CEL	0.48424
Overhage13002_(Pae_G1a).CEL	0.48532
GSM560757.CEL	0.48566
GSM208613.CEL	0.48612
GSM567544.CEL	0.48643
GSM92166.CEL	0.48702
142_2014wt_anaero.CEL	0.4871
Overhage3004_(Pae_G1a).CEL	0.48889
GSM567679.CEL	0.48914
GSM900177_F1_Pae_G1a_.CEL	0.49206
GSM92165.CEL	0.49304
Overhage11001_Pae_G1a.CEL	0.49383
GSM864521.CEL	0.49447
GSM45589.CEL	0.49513
GSM1420990_PAO1_control1.CEL	0.49559
GSM823342.CEL	0.49607
GSM267254.CEL	0.498
GSM155245.CEL	0.49841
GSM562113_Koh_PAK_H2O_2.CEL	0.49875
GSM774117_CF243-2002c.CEL	0.49876
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.50029
GSM261924.CEL	0.50059
GSM980542_MHH1377.CEL	0.50198
GSM541642.CEL	0.50233
GSM267251.CEL	0.50334
GSM2026897_D-Arg_02.CEL	0.504
GSM546251.CEL	0.50405
GSM567674.CEL	0.50417
GSM429481.CEL	0.50586
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.50607
DB1.CEL	0.50736
GSM774107_CF173-1984b.CEL	0.50896
GSM1267107_HZI1973_Pae_G1a.CEL	0.5091
GSM1267109_HZI1975_G1a.CEL	0.50928
GSM92190.CEL	0.50942
GSM92169.CEL	0.51174
GSM1553194_Normal_T2.CEL	0.51221
GSM546264.CEL	0.51252
GSM261927.CEL	0.51353
GSM567694.CEL	0.51408
control2aerobic_Pae_G1a.CEL	0.51596
GSM334313.CEL	0.51647
GSM838217_PAO1-PM-4_Pae_G1a.CEL	0.51957
GSM774148_B38-1_1.CEL	0.5202
TUBS0095.CEL	0.52266
Overhage10003_Pae_G1a.CEL	0.52351
GSM567670.CEL	0.52401
GSM821503.CEL	0.5243
GSM267253.CEL	0.52452
GSM1067457_PAO1_PAA_1.CEL	0.5257
PAO1_Control_1.CEL	0.52588
GSM546276.CEL	0.52589
GSM1267103_HZI1969_Pae_G1a.CEL	0.52683
GSM1662230_WFPA513_2.CEL	0.5276
Tob1_aerobic_wdh_Pae_G1a.CEL	0.5278
GSM92175.CEL	0.52854
GSM821092_HZI0148_Pae_G1a.CEL	0.52868
fos1aerobic_Pae_G1a.CEL	0.53042
GSM591624.CEL	0.53043
GSM663161_03_mix_1wP_Pae_5-10-07_S2.CEL	0.53191
GSM156157.CEL	0.53247
GSM541643.CEL	0.5327
MSC_05.CEL	0.53412
GSM462352.CEL	0.53492
GSM717421.CEL	0.53605
GSM155241.CEL	0.53668
Overhage3005_(Pae_G1a).CEL	0.53687
GSM2070501_OCio-06-Pao1-B-Cip-D94-3-Pae_G1a-a1.CEL	0.53799
GSM1206647_WT-DTC-1.CEL	0.53805
ETJan12B_1379_2012PAO4dR-aero.CEL	0.53806
GSM625979.CEL	0.53876
GSM838208_OXYR-LB-4_Pae_G1a.CEL	0.5394
GSM267259.CEL	0.54171
GSM1267102_HZI1968_Pae_G1a.CEL	0.5428
