	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299
GSM838219_PAO1-5344-3_Pae_G1a.CEL	1.841	2.7203	0	2.0513	3.6398	0	3.8999	0	0	0.5533	0	0	0.94011	0	0	2.9261	0	0.20711	1.4972	0	0.80604	0	0	0	0	4.1784	0.68264	0.31698	1.506	0	1.4118	0	2.3918	3.334	0	0	0	1.8293	0.18717	3.5178	0.74453	3.3456	0	3.4366	0	0.71786	0.079431	0	0	3.1003	0	0	1.7022	0	0	1.7429	4.3191	0	0	0	0.80579	0	2.8169	0.0096257	1.2964	1.634	0	0.78817	0	2.0906	0.60089	0	0	0.30424	0	0	0.46664	0	0.76236	0.092051	0.081604	0.33043	0	0.48661	0	0	0	0	0	0.32791	2.2499	0	0	0.50292	2.2904	0	2.7165	0.47562	2.4579	0	0	0	1.3522	0	0	0.28871	3.0067	0	0	0	0	1.9476	3.9999	0	0.094316	0	0	0	2.3499	2.9655	0	5.8483	0.052724	0	0	2.7002	1.6479	0	0	0	1.0669	0.20205	0	0	0.6994	0	3.0523	0	0	0	0	1.1568	2.2632	0	0	0	2.7607	0	0.19224	0.13416	1.4767	0	2.3934	2.421	0	0	0	4.4034	0	1.2429	0	0.15532	0	0.61817	4.3614	0	0	2.9515	0	0.29116	0	2.6139	0	0	0.78218	0	2.5753	0	0	0	0.67062	0	0	0	0	0	2.3591	0	1.1497	0	0	0.15365	0	0	5.3868	0	0	0	0	0.088371	0	2.407	0	0.43258	0	0	0	0.13851	0	0	0.00011086	0	0	0	0.91934	0	0	2.7309	1.5839	0	0	0	0	1.4211	0	0.090867	0.090622	3.0814	2.7262	1.3058	2.413	0	3.1838	0	0	0	0	1.3367	0	3.4049	0	0	0.39216	3.5233	0	1.4124	0.16055	0	0	0	0	0	1.0999	5.2876	0	0	2.955	4.9398	4.1147	0.9829	1.3304	0	0.53536	0	0	0	0.77075	1.6032	0	0	4.0671	0	2.6716	2.0878	0.53012	0	0	2.3828	0	0	0	0.45368	0	0.44684	0	3.6083	0	0	0.2191	0	0	0.37798	0	0	0	1.0718	0	0	0	0.82722
GSM208615.CEL	0	0	0	0.8532	0	0	0	0	0	0.14257	0.80412	0.97026	0	0.18584	0	0	0	0.026982	1.6815	4.0896	0	0.082305	0	0	3.2396	0	3.533	0	0	1.0241	0.24203	0	0	0	0.94501	3.018	0	2.3809	0.32948	0.28745	0	0.43347	0	0	0	0	1.6653	3.3173	0.050742	1.0664	0.73038	2.4768	0	0	0.43922	1.0178	0	1.4581	0.36999	0	0.69451	0	0	1.0552	0	0	0	0	0.13121	0	0	0	0	4.7599	0	0	0	0	0	0.35432	0	2.3913	0	0	0.54357	0	0	0.50784	0.9072	0	0.11693	0	7.6585	2.7569	0	3.7728	0	3.2012	0.57591	1.495	0.20676	0	0	0	1.7593	0	0	1.0968	0	0	0	0	1.1685	3.1307	5.8587	1.6341	6.9972	0	1.4859	3.3998	0	0	0.25893	5.2962	0	0	0.87431	0	0	0	0	0	0	0	4.2714	0	2.0841	2.4132	0	0	4.6462	0	0.086126	0.99931	0.37131	0	1.165	4.4184	0	3.812	0	2.7228	0	0	3.0388	5.7998	0	1.2901	0.012028	0	2.9987	1.2918	2.6228	0	0	0	0.27329	0.7216	0	0	2.2258	0	0	0	0	0	0.91718	0	0.44222	0	2.1381	0	1.3246	1.7749	0	5.9362	0	0	0	3.1862	1.8402	0	0	1.7327	0.70192	0	0	3.4447	0	0	0	0	3.3478	1.0091	0	0	0	0.21168	3.7617	0	0.60659	0	0	0.46468	0	0	0	1.973	0.072907	0	0.49461	1.2874	0	0.56357	0	0	0.57109	0	0	0.60307	0	4.4161	0.030632	3.5137	0	0	0	1.3869	0	0	0	2.2568	2.5044	2.1495	0.88711	0.24672	2.856	0.78231	0	0	0	3.6571	3.4034	2.2967	3.5237	0	0	0	0	0.63181	0.22061	2.4616	0.55773	2.5813	0	0.47461	0.092877	0.22009	0	1.1694	0	0	0	0.51672	0	0	2.7138	0.27781	0.69277	0	0	1.4916	2.7806	6.3648	0	0.89254	0.25791	0	0	0.09295	1.3109	1.8263	3.7581	0	0	0	0	0	0.96533	0.94851
GSM1553190_Persisters_T2.CEL	2.0957	0	0	2.7038	0	0	4.3435	3.1737	0	1.1474	0	0	3.8368	0	0	1.3358	0	0	0	3.0369	0	0	0	0	0.38282	0	0	0.14039	0	0	0	1.6818	0.52279	4.4169	0	0	0	0	0	4.7575	0	3.7164	2.9524	0	0	0.26959	0	0	0.46837	0	3.8301	0	0	0	5.5182	6.2293	0	1.2919	4.1356	0	0.42478	0.4897	0	0	0	0.18363	0	0	0	0	0	0	0	0	0	0	0	3.4027	2.8105	0	0	3.7597	0	0	0	0	3.7723	0	4.8014	3.5918	0	0	0	0	0	0	0.53181	0	0	0	0	0	0	0	0	4.9252	0.024692	0	0.016427	0	0	0	3.0127	0	0	0.54101	0	0.52762	4.2741	0	0	0.50402	0	0	0	1.5503	0	0	2.7112	0	1.1608	0	0	0	0	0	0	6.8491	0	0	5.7531	0	4.3383	0	0	0	0.89898	0	0.2337	0	0	0	0	0	0	0	3.7341	2.9607	0	0	0	0	0	0	3.0569	0	0	2.075	0	0.88265	0.57907	0	0	0	0	0	3.603	0	0	4.3549	0	0	0	0	0	0	0	0.37151	4.6113	0	0	0	0	0	2.8639	0.41273	0	4.0333	0	0	0	0.78111	0	0	0	4.1194	0	3.7989	0	0	1.7938	0.39722	0.17964	0	0	6.7465	1.5764	0	0	0	0	0	0	0	3.8277	2.437	0	3.0014	4.724	6.3218	6.0989	9.0633	2.6781	0	0	0	0	0	0	4.8275	0	0	0	2.2598	0	0.63654	3.7453	0	0	0	0	3.3895	3.3065	0	0	6.2935	1.0644	2.6155	0	0	0	0	2.2323	0	0	0	0	0	1.1307	0	0	1.6382	0	0.3953	0	0.54391	7.0693	0	0	0	0.39116	0	0	0	1.8964	0	0	0	3.5166	0	0	0	0	0	0	0	0	0	0.083828	7.817
GSM1419147_BC_FOX.CEL	0.014548	0	0	0	0.60261	0	0	2.1295	2.8643	0	2.814	2.0863	0.80444	0	0	0	0	0.70061	0	0.73015	3.2621	0	0	0	0	0.23049	0	0.22731	0	0	0.19503	2.0248	0	1.4437	0	0	0	1.0631	0	0.70652	0	5.0134	0	0	0	0.53265	0	0.58016	0.93514	3.1585	0.88924	0	0	0	2.5362	0	0	0.68453	0	0	0.60443	2.3635	0.50859	0	0	1.0546	0	3.3164	0.7095	0.22127	0.67449	0	0	2.1195	0.12954	3.0107	0	1.4333	0	0.69161	0.57412	4.5767	0.27664	0	1.2024	0.23214	0.91053	0	2.7023	0	0	3.871	0	0	0.20458	3.6791	0.23227	0	2.1578	0	0.24499	0	1.0613	0.53288	0	0.98009	0	0	0	0.37746	3.5346	2.6888	3.845	1.352	0	0	5.1117	6.2395	0.28165	0	0.18269	0	0.64217	0	0.38147	0	2.6893	0	0.18342	0	0.025562	0	0	2.8713	0	0	0	3.0773	0	0.845	3.5544	0.14156	0.69073	0	0	0	0.22882	1.6871	0.62439	4.138	0	5.3704	0.19285	0	0	0	0.88118	2.3185	1.3236	0.43193	0	1.1527	0	0	0	0	0	4.4633	0	0.17191	0.39977	0.91207	1.6879	0.019999	0	0	0	0	0	4.4418	1.28	0.16656	2.8863	0	0	3.0065	0	0	0	6.251	0	0.034922	0.99639	0	0.62542	1.7767	0	2.1163	0.7952	2.836	0	0	1.0626	0.29939	0	0	0	0	1.4988	0	0.56621	0	2.4733	0	0.75393	0	0	1.8054	0.48586	0.70341	4.189	0	0.60027	0	2.582	1.385	0.49605	0	0	0	0	0.62387	1.022	2.4383	0	0	0.036947	0.72812	0.41537	0	0	0.091325	0.14525	0.94587	1.0807	0	0	0	0	0	2.5658	0.11586	0.89087	3.7738	1.3606	1.2265	0	3.4904	0	0.50183	1.2532	0	0	0	0	0.29237	0	0	0.11753	0	2.8334	0.63798	2.6038	0.31016	0	0	0.23826	3.4863	0	0.267	0.55698	1.2849	0	0	0	0.90886	0	0	1.6304	0.03922	0.94404	5.6033	0	0.35635	1.032	1.8212	0	0	0	0.22512
GSM1027584_062508WT.CEL	0	0	0	0	0	0	2.3052	0	3.3363	1.1483	0	0	0.28631	0	0	1.0435	2.9595	0.56691	0	12.988	0	0	0	0	2.6695	0.92587	3.0878	0.53196	1.172	0	0	1.2096	0	0	0	0	0	1.4035	0	1.4162	0	1.6709	0	0	0	0	0	0.62841	1.3874	0	1.7366	2.0061	3.3692	0	0.24684	0	0	0.39826	0	0.40602	0.086245	1.009	0.97641	0	0	0	0	0	0	0.52404	0	0	0	0.19988	1.2899	0	0	2.3167	0.46471	0.99954	0	4.3429	0	0	0	0	1.1613	0	4.3714	0	1.0915	4.6508	2.8589	0	1.4695	2.8752	0	0	0	0	2.566	0	0.22344	0	0.3541	2.4997	0.27269	0	0	1.5124	0	0	5.4903	0	0	0.15412	1.1306	0	1.9694	1.5022	0	1.69	0.69641	1.6985	0	0	5.0858	0.74744	0	0	0	0.56628	0	0	0	1.474	2.0414	0.98739	0	1.5546	0.43196	0	3.755	0.21255	2.974	0.27365	6.1043	2.2916	1.2153	1.611	1.3551	2.3934	0	4.0491	0	0	2.5325	3.6223	1.9098	0.91463	3.9902	0	2.6938	0.3492	0	0	0	0.89707	0	0.35299	0.11135	0	0.3923	0.67145	0.49354	0	0.95689	0.78703	1.906	1.5822	3.5256	0	0.16118	0	0	0	1.9854	0	0	1.7287	0.18838	3.0764	0	0	0.10923	0.062991	0	0	2.6971	0	0	0	0	2.8851	0	3.3618	2.2348	1.8093	2.2599	0	7.4777	0	1.7151	0	0.87198	0	0	4.2418	0.94287	0	0	2.0882	1.8902	0	0.59664	0.99403	0	0	0	0	0	0	0.80699	0.64145	0	0	1.8446	0	0.59722	1.083	0	2.2762	0.45005	0	0	0	0.27367	0	0	4.0379	0	0	0.16014	0	2.7262	2.9603	0	1.481	0.49256	0	0	0	0	0	0	3.2585	0.5585	0	0	0	0	0.53143	0	3.4471	0	0.87388	0	0	0	0	0	0	0	0	0	1.4487	1.8776	0	0	3.977	0	1.8783	4.1449	0.67674	0	0.42968	0	0	3.9375	0.091351
GSM774159_B38-6M_3.CEL	0	0.37851	0.43516	0	0	0	0	0	0	0.18254	0	0.85449	0	0	0	0.71407	0	0.19476	0	2.1024	0	0	0	0	0.32456	0.038755	2.8018	0.22532	0	0	0	1.0707	1.8785	0	0	0	3.3684	0	0	2.6398	0	0	0	0.78941	2.288	0	0	0	2.4527	0.448	0	0	2.4182	0	0	0	0	0	0	0	2.6654	0	1.6908	3.6325	0	0	3.1268	0	0	0	0	0.029396	0	0	0	0	0.039223	0	3.2995	0	0	4.7685	0	0.18451	0	0.3458	0	0	0	0	0	0	0	0	0.46781	0.20335	1.8145	0.25112	5.5677	4.1757	1.6791	0	0.63004	0	0.21741	2.2619	2.8319	0	0.12052	0	2.2143	0	0.46063	0.2069	0	0	0	0	0	0	2.6051	0.30764	0	0.79221	0	0	0.48528	0.10541	0	2.1354	0	4.5073	0	0	0	0	0	0.1856	0	0	0	2.7469	0	2.8586	0	0	0.62511	2.8225	5.8371	0.13214	1.6618	0	3.3206	3.1664	0	1.6762	0	0	0	0	1.7226	0	0	2.7336	3.0467	1.6484	2.2178	0	2.8001	2.8811	2.5881	1.1157	0	0	2.3264	1.8042	0	0	4.3108	0	2.2894	2.9023	0	0	0	0.21963	0.16049	0	0.083419	0.64628	0.21076	0.59908	0	0	0	0	0.77335	0	0.052026	0.60153	0	4.9185	0.13709	0.33912	1.3357	0	0.18417	0.76393	0	1.8525	2.2273	0	2.3722	0.43735	0	0	0	3.1576	0.6089	0.13405	0	0	0	0	0	1.0146	0.91866	1.1754	0	0	0	0	0	1.4018	3.143	0	0	0	0	3.1934	0	0.67594	0.71567	0.34133	0.59959	0.44598	0.055416	0	0	0	0.884	0	0.50687	1.8975	0.78159	0	0	0	3.983	0	0	0.65331	0	0	2.9936	4.6049	2.7068	2.2453	0.51165	0	0	0	0	0	0.26703	3.4099	0.15904	0	0.83264	0.30988	0	0	0	0	0	0	0	0	1.4041	0	0.59247	0	1.1219	0	0	0	0	0	3.3727	0
GSM625978.CEL	3.2608	0	0.6145	0	0.82808	0.18342	0	2.0718	0	2.7353	0	0	0	2.6504	0	0	3.1487	0	1.7076	0	0	0.16293	0	0	0	1.3528	0	0	3.5188	4.8145	0	2.5286	0	0.57243	0	0	0.15948	0	0	2.8686	0	0	4.6257	0	0	0	0	0.1824	0.29193	0.82115	0	0	4.8459	1.5628	3.1922	0.046516	0.13291	2.5994	1.4167	0	0	0	0	0	0.26372	1.4425	0	0	2.0087	0	0	0	0	3.4153	0	0	0	0	0	0	0	1.6537	0	1.0396	0	0	0	0	0	0	0	0.18337	0	1.1252	3.7517	0.69034	1.2331	1.9535	0	0	0.8751	0	0	0	0	3.4499	0	1.2186	0	0	1.1285	4.6287	0	0.62128	1.5393	0	0	0.37057	0.60953	2.89	0	4.5227	0.12143	0	0	0	0	0	4.1125	2.4304	0	4.0394	0	0	3.9884	0	0	0.56562	0	0	0	0	0.15629	0	0	1.3974	1.111	3.1411	0	0	0	0	0	0	1.3905	2.5686	0	3.0101	1.7145	0	0	0	0	0	0	0	0	0	0	3.5972	2.2717	1.7722	0	0	0	3.4394	0	0	0	0	0	0	0	0	0	4.1816	0	0	0	0	0	0.15551	0	0	2.1871	0	0.16775	0	0	0	2.3083	0	0.3975	0	0	0	3.148	0.18578	0	0	0	0	1.5433	4.1285	0	2.0785	2.719	0	1.7101	0.4182	0	0.037679	0	4.7731	1.8091	3.7988	0	2.7145	5.4484	1.0161	2.0886	2.0895	0.21821	0.29455	0	0	0	0	1.188	2.6445	5.5228	0.45475	0	4.0949	4.3628	0	0.043916	0.19611	0	0	0	0.12025	1.4781	0	2.7486	4.509	0	0	0.37525	0	0	0	2.2597	0	0.45685	0	3.0838	0.41128	0	0.83152	0	3.7925	0.77423	0	1.3693	0	0	0	0.035479	1.1137	0	0.070018	0.077568	3.6594	0.39853	0	0.95021	0	1.7136	0	0	0	0	0	3.2787	4.3555	0	0.018726	0	0.30321
GSM267252.CEL	0	0	1.7375	0	0.82044	0	0	0.63578	0.52288	1.316	1.8555	0.21807	1.1838	0.215	0	0	1.3241	0.27138	0	4.6467	0	0	0	0	0.096932	0	0	2.6291	0	0	3.083	0.9048	0	0.31367	0	0	0.33283	0	0	0	0	4.2183	0	0	0	0	0	0	2.6183	0	0	4.1063	0	0	0	2.3247	0	0	3.7008	0	0.30437	2.9936	2.2424	0	0.28719	0	0	0.10261	0.98198	0.32946	0	0	0	0.96339	0.00083899	0.16408	0	2.7372	2.9732	0	2.2393	4.2192	0	0	0	2.3691	0	0	0	0	0	0	3.3968	0.2201	0	0.92375	0	0	0	0.89581	0.85876	1.8928	0.18446	0.34794	0	0	1.352	1.7166	0	0	3.1415	3.0063	2.2893	1.9955	0	0	0.92598	0.16333	0.86433	0.072447	1.2059	0	0	2.0415	0.03839	0	1.8745	0	0.054186	0	0.24911	0	2.8764	1.8647	0	0	0	6.8097	0	1.05	0.51104	0	0	1.3689	0	1.0141	3.0265	1.5598	0.081054	1.5941	0	6.6803	0.75229	1.279	0.058302	1.3612	0.38047	2.7149	0	0	0	4.4445	0	0	2.0699	0	2.8476	0	0.27539	0.66992	1.6817	2.2619	0	0	3.3176	0.71582	0.92479	0	3.1828	0.13607	2.3549	0.86216	2.5249	0.27922	0	3.8743	0.51868	0	0.081896	1.2266	1.9304	3.1933	0.80917	0	0	0	0	4.4056	0.25352	0.003346	0	0	4.0738	3.2943	0	0	1.5411	0.36489	0	0	0.18766	0	0	1.1707	0	0	0.013088	1.4905	1.335	0	4.5501	0.53628	0.70409	0	1.0179	1.5094	0	2.3903	0	0.71221	0.65262	4.0195	0	4.519	0.62319	0	0.95406	0	0.2907	0.6773	0.79803	4.3088	0.5464	4.1701	0.11138	0.0063579	0	0	0	0	0.84712	0.70233	0	6.0261	5.5629	0	0.23506	0	0.47316	0.18869	0	0	0.11279	0.41712	1.4488	2.513	0.043814	0	0.0061122	0	0.75194	0.71595	0	0	0.021823	0	0.12935	0	0.22198	0	0	1.4679	0.34413	2.8561	0	0.76545	0	1.2857	0.54488	0.014546	0	0	0	1.7637	0	1.2153	0	0	0.28744	3.1353
142_2014wt_anaero.CEL	0	0	0.18282	0	0	0	0	0	0	0	2.3252	0	0	0	0	2.5262	0	0.048735	0	1.0439	0	0	0	0	3.8714	2.461	0.20429	0	3.1763	0	0	0	2.8779	0	0.9172	0	1.4859	0	2.2816	3.3788	0	0	0	0	4.3213	0	1.5165	0	1.684	0	0.20363	2.2685	0.7259	2.0509	0	0	2.3225	0	0	0.63306	1.7539	0	0	0	3.8258	0	0	3.1775	0	0	0	0	0.24683	1.5137	0	0	0.34595	0	1.9087	0.40073	0	0	0	0	1.8666	0	0	0	3.7813	0	0	0	0.43536	3.6986	0.10602	0.23609	0.38993	0	0	0.91125	1.0443	0	0.05991	0	0	0.0059114	0	0	0	0	0	0	0	0	0.77177	0.62803	0	0	0	0.79773	0.30344	6.6609	0	3.9984	0	3.3595	6.6113	0.31179	0	0	0.0025996	0	0	0	2.7068	0	1.4091	4.1553	0	0.016125	0	0.88862	0	0.1046	0	0	0.80844	0.75427	0.21185	0	3.5042	4.6376	0.13039	0.56554	0	4.7806	0	1.5633	4.3895	0	3.8298	0	0	1.5083	5.4325	0.14832	1.1863	3.0039	6.2863	0.31613	1.6526	0	0	0.19625	0	0.21224	0	0.78209	5.7612	0	7.5107	0.08871	0	1.5314	0	0.69537	0	0	0	0.052594	0	0	0	0	6.13	0	0	0.10759	0	0	0.088836	0	4.6572	2.693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8615	1.1114	0	2.8595	0	0	0.015898	0	0	1.3336	0	0	0.010924	0.63395	0	0	5.9881	0.10794	0	0	0	2.3093	0.64738	0	0	0.12322	0	0	0	0	0	5.8491	4.43	0	1.5937	0	0	3.4051	0	0	0.41474	0	1.2522	0	0	0	1.2286	0	0	0.02056	1.555	0	0.03325	0.19826	0	0.11666	1.2943	0.099404	1.4191	0	0.2108	0	2.2447	2.2334	0	1.2342	3.6102	0	0	0	0	0.12161	0.25537	0	0	0	3.711	0.60789	0	1.1385
GSM567543.CEL	0	3.957	0	2.4483	0	0	0	0	0.007751	0	0	0	0	0	0	0	0	0.5621	5.8129	1.6813	0	0.57736	3.4803	0	0	0	1.68	0.57655	0	0.28547	0	0	0	1.6547	0	0.16363	2.447	0	0	0.89634	0	0	1.3282	0	0	5.0622	2.6587	0	4.8302	0	0	0	6.2433	2.4855	0	0	0	1.9602	0	0	4.9952	1.3295	2.4011	3.317	0.45089	0	2.4955	0	0	0	3.9783	0	0	0.19356	2.4168	0	0.80003	0.8527	0	1.7668	1.6685	0.9466	0	5.2538	0	0	0	0	0	0	5.9855	0	0	0	0.19874	0.83602	0	0.084291	2.4905	0	0	3.5401	0.67243	0	0	0.74034	0	0	0	3.8799	0.13548	0	1.1308	0	0	0	0	0	0	0.035375	0.50444	0.072013	1.033	0	0	0	2.0618	0	0.65267	3.5121	0	3.2089	0	0.81223	0	0	0	0	5.747	1.9484	0	0.63505	0.80422	4.2718	3.35	4.5957	0	3.1424	0	2.6288	4.2407	0.46594	0	2.7505	0	1.6977	0	0	0	0	0.16207	0	0	0	0	0.094367	0	0.071995	0	0.13458	0	0	2.0625	0	0	0	0	0	0	0	1.1146	1.8298	0.95833	5.2993	2.1017	0	1.5786	1.8207	0	1.1197	1.8445	5.6392	0	0	0	0	0	0	1.1615	1.5659	0.49031	1.0682	0	0.99928	0	0.14801	2.4861	0.89141	0	0	1.447	1.3028	0.31605	1.6018	0	0	2.1722	5.0814	0	3.9775	0	0.77545	0	0.23075	0	1.9181	1.3235	0	0	1.2515	0.32404	0	0	0	0	0	3.4289	3.4875	0	0	0	0	0	0.66406	0	0	2.1554	0	0	0	0	1.1928	4.828	0	0	1.4226	0	0	0	0	2.3038	0	0	0	0	4.0421	3.6832	4.5356	0	0	0	0	0	0	0.67952	1.1414	0.42622	0	0	0	6.0956	2.0159	0.77716	0	0	3.2947	0	3.8959	0	0	5.2652	0	3.1212	0.12705	0	0.5214	5.2588	0	7.2467	0.046288
GSM307126.CEL	0.24531	0	0	0	1.5238	0	0	0	0	0.72521	0	0	1.3723	0.2205	0	3.437	0	0.30158	0	2.1797	0	0	0	0	2.5185	0	0	0.053554	0.70417	0.37989	0.89135	0.69236	1.5358	4.2169	0	0	0	0.32363	3.9192	1.3282	0	3.5574	0	0	0.29384	0.99329	0.28142	0.2071	0	2.6317	0.099179	0.47318	1.1765	0	0.23711	3.4376	4.2615	0	2.924	0	0	0.48053	1.3313	0.3707	0.72769	0	0	1.8263	0	6.7168	0	0	0	0	0	1.081	0	1.1632	1.5033	0	0	0.65334	0	0	0	0	0.01308	0	0	0	0	0	0	0	0	0	2.5634	0	0.42675	0	0.32327	0	1.9258	0	0	3.9091	0.022063	0	0	0	1.463	0.54696	3.779	0	0	0	3.5592	1.9053	1.7427	5.1418	1.2645	1.9171	0.31917	0	0	0.54559	1.9473	0.97373	0	0	1.125	0	0	0	0	0	0	4.9386	0	1.0376	0	2.0269	3.0403	0	0.49299	0	3.0288	0	0	1.3706	0.69136	1.385	0	0	0	0.3999	2.1832	3.2727	0	0	0	0	0	0	0.94759	0	0	4.9659	2.278	0.53867	0.32117	0	0	0	2.6152	0.43178	2.5358	0	0	4.0428	1.3593	0	0	0	0	0	3.3605	0	1.1516	3.8002	0	0	3.8233	0	5.2355	2.4019	0.19383	3.2257	0	0	0	0	4.6492	0.18378	0	0.078847	0	0	0.48591	0	0.12563	0	0	0	0	0	0	3.0662	0.11437	0	0	0	0	4.4538	0	0.26455	0.19128	1.6717	0	2.2119	0.39041	2.4924	4.7772	4.0283	0	0	1.0088	0	4.7042	2.1795	0.83763	0	0	3.0027	0	0.82231	0	0	0	0	0	0	2.1478	3.5763	1.7459	0	0	0.64652	0	1.6212	0.011213	0	0	0.070279	0	0	0	0.21719	0	0.49552	1.7437	0	1.2771	2.1967	0	0	0.2748	1.9189	0	0	0	0.75145	0	0.81832	0	4.7526	0	0	0.84811	0	0	2.7579	0.92916	0	0	0	0	0	1.5702	3.2055
GSM1244970_PAO1-37-replicate-01.CEL	0	4.0687	0	0	0	0	0.4091	0	2.9108	0	0	0	0	0	0	4.1832	0	1.2801	3.064	1.4663	0	0	0.20796	0	0	2.6163	0	0	0	0	3.6931	0	0	3.997	1.661	0	0	2.9374	0	1.3734	0	2.761	0	3.17	1.8971	0.35056	0	0	0	3.0061	0	0.7205	0.8648	0	1.3563	0	0	0	0.51435	0	0	0	4.2272	0	0.7694	0	0.14519	2.5392	0.019414	0	2.2303	0	0	0	0.5791	1.9669	0	0	0	0	0.37076	0.19241	0	0	1.8303	0	0	0	0	0	0	0	0	2.2935	0	0	0	0	3.4596	0	0	0	0.13397	0	0.80684	0.41491	1.1647	0	0	0.76089	4.6083	0.26439	2.0607	0	2.5528	0	0	0	3.0612	0.29713	0	3.781	2.0636	0	0.25083	0	1.1408	0	3.0439	0	0	0	0	0	0	0	0	0.12636	0	0.29556	1.7922	0	0	0	0	0	1.4165	1.9699	0	1.0053	3.9157	0	0	0.089178	0	1.4272	0	1.6137	0	0	0.1662	0	0	0.36519	0	0	0	0	0	1.2474	0.75368	0	0	0	0	3.058	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1351	0	0.02219	3.0135	0	2.2947	2.4633	0	0	0	0	0	3.5663	0.006894	0.34445	0	2.0462	0	0	0	0	0.11136	0	5.3639	0	2.954	0	0	0.82288	0	0	0	0	0	1.5175	0	0	0	0	0	1.3896	0.37075	0	0	0.08657	0	0	0.085163	2.4128	0	0.091509	0	0.0060736	0.34875	0	0	2.8911	0	0	0	0	3.1471	0	2.1809	0.53644	0.84841	0	3.8225	3.2389	3.7319	3.2876	1.7236	0	2.5323	0.12311	2.1724	0.038507	2.5868	2.7451	0	0	2.5954	0	0.29808	1.5481	1.533	0	0	0.051492	0	0	0.69264	0	0	0	0.35047	1.8995	0	1.9739	0	2.0544	0	2.6264	1.9661	0	0	0	0	0	0.013008	0
GSM864520.CEL	3.3764	2.4938	0	4.489	3.9915	0	2.7031	2.4836	0.75258	0.92239	0	0	0.046799	1.6887	0	2.8179	0	0.6699	0.13647	0.0059342	0.30115	0	4.5677	0	0.80197	0	0	4.667	0	0	0	0	0	0	0	0	0	0	0	0.72232	0	0	0	5.2168	0	0	0	0	0	1.7622	0	0.1526	0	0	4.8113	0	1.9036	0	0.64545	0	0	0.49018	0	0.51369	0	1.1916	0.99246	0	0.794	0	0	1.0535	0	0	0.10073	0	0	0.26394	1.3771	4.0467	0	0	0.47958	0	0	3.2871	0	0	2.444	0	0	1.8464	3.1302	1.869	2.814	0	1.3303	0	3.0393	0	0	0	1.2322	0	0	3.3172	0.99844	1.4582	0	0.25371	0	0	1.1062	0	1.7775	0	0	0	2.0524	0.20873	0	0	0	0.47228	0.15594	0	4.2675	0	4.1469	0	1.2414	0.3519	0	0.4878	0	2.9878	2.5801	0	1.2157	0	0.93173	0	1.1437	0	0	0	0	0	2.8442	0.15325	0	0	2.1406	4.0733	0	0	2.9097	3.1334	5.5309	4.2012	0	2.0397	0	0.98199	0	0	0	0.63713	0.16736	0	0	6.1327	1.6137	0	0.41189	0	0	0	0	0	1.7623	0	1.7277	0	0	1.8318	1.9866	0	0	5.6786	1.261	0	0	0	1.2273	3.7537	0	0	3.0741	0	0	0	0	0	0	3.1197	0	0	0	0	0	0	0.42823	0	3.2761	0	0	1.9971	3.1956	0	0.056996	0	0	2.9144	0	2.7283	1.1921	0	0	2.0626	1.0438	0	2.9549	0	0	0.96556	0	4.9539	0.1681	0.11586	0	2.9157	0.29146	0	0	0.61245	0.48985	0	0	0	0	0	0.44926	0.77632	2.8695	0	1.8881	1.1593	3.9925	0	0.16638	1.3353	0	0	2.354	0	2.573	0	0	0	2.3583	0	0	0	0.4547	0	0	4.1851	0	2.2212	0.20723	0	0	1.8893	0	0.026221	0	2.5231	0	0.042813	0	0.080923	0	0	0	1.0837	0.7194	0	0	0
