	PA4787
GSM1517348_MK-2.CEL	0.21122
GSM1191068_sphR-surf-1.CEL	0.21249
control1_anaerobic_Pae_G1a.CEL	0.2126
GSM198188.CEL	0.21687
GSM1421005_EXdnr_NO2.CEL	0.21777
GSM1206643_WT-PYR-1.CEL	0.21797
GSM1420997_anr_NO2.CEL	0.21949
Tob3aerobic_Pae_G1a.CEL	0.21967
GSM290748.CEL	0.22019
GSM1420992_PAO1_NO1.CEL	0.22029
GSM854800.CEL	0.22077
GSM1662224_PAO1_2.CEL	0.22245
GSM854796.CEL	0.22268
GSM641848.CEL	0.22436
GSM208608.CEL	0.22473
GSM821095_HZI0150_Pae_G1a.CEL	0.22555
Tob1_aerobic_wdh_Pae_G1a.CEL	0.22639
GSM267249.CEL	0.22693
GSM1662233_WFPA510_2.CEL	0.22777
GSM537320.CEL	0.22809
GSM1517350_MK-4.CEL	0.22951
GSM637584.CEL	0.22957
GSM567669.CEL	0.22957
GSM641847.CEL	0.23028
GSM1191073_WT-surf-2.CEL	0.23041
GSM821092_HZI0148_Pae_G1a.CEL	0.23164
GSM1517347_MK-1.CEL	0.23216
1_12hr_CSV86(Pae_G1a).CEL	0.23289
GSM432861.CEL	0.23358
GSM1420996_anr_NO1.CEL	0.23686
GSM307124.CEL	0.23746
GSM1421000_dnr_NO1.CEL	0.23747
GSM1420999_dnr_control2.CEL	0.2388
GSM334311.CEL	0.23952
GSM1421001_dnr_NO2.CEL	0.23995
GSM1662225_PAO1_3.CEL	0.24123
Tob3_anaerobic_Pae_G1a.CEL	0.24236
GSM208605.CEL	0.24238
143b_2014wt_anaero.CEL	0.24375
GSM854798.CEL	0.24428
GSM290747.CEL	0.24657
GSM1267093_HZI1956_Pae_G1a.CEL	0.24658
GSM208607.CEL	0.24658
GSM208612.CEL	0.24693
Pae_noFe_11.CEL	0.2481
GSM717421.CEL	0.24826
fos1_anaerobic_Pae_G1a.CEL	0.24875
GSM641846.CEL	0.24989
MSC_04.CEL	0.25096
GSM1191070_WT-pyr-1.CEL	0.25184
fos2_anaerobic_Pae_G1a.CEL	0.25301
GSM842844_Wright_6_WT-stat-3_Pae_G1a.CEL	0.25388
GSM1267094_HZI1958_Pae_G1a.CEL	0.25467
GSM1191072_WT-surf-1.CEL	0.25496
GSM1517352_MK-6.CEL	0.25549
GSM822714_delta_crcZLB_A.CEL	0.25734
GSM1420998_dnr_control1.CEL	0.25746
GSM1420991_PAO1_control2.CEL	0.25815
Pae_Fe02_13.CEL	0.25829
GSM1421003_EXdnr_control2.CEL	0.25852
GSM854792.CEL	0.25896
L_14.CEL	0.25909
GSM187284.CEL	0.26035
GSM198187.CEL	0.26119
GSM1267092_HZI1955_Pae_G1a.CEL	0.26257
GSM1421006_fhpR_control1.CEL	0.26421
GSM743006_PAO1-PC24-c.CEL	0.26525
GSM208613.CEL	0.26571
GSM156157.CEL	0.2666
FT2_aerobic_wdh_Pae_G1a.CEL	0.2666
142_2014wt_anaero.CEL	0.26728
GSM1267097_HZI1961_Pae_G1a.CEL	0.26741
GSM307122.CEL	0.26774
GSM1421004_EXdnr_NO1.CEL	0.26795
Pae_Fe03_17.CEL	0.26836
GSM1267096_HZI1960a_Pae_G1a.CEL	0.26934
GSM794231_A32.CEL	0.26946
DB1.CEL	0.26997
GSM1618385_Wound1.CEL	0.27048
GSM1662223_PAO1_1.CEL	0.27068
GSM794229_A30.CEL	0.27091
Overhage10003_Pae_G1a.CEL	0.27217
SJ16_Treated_1.CEL	0.27232
GSM198186.CEL	0.27507
GSM1421007_fhpR_control2.CEL	0.27559
H_1.CEL	0.27702
GSM823348.CEL	0.27757
GSM794230_A31.CEL	0.27761
GSM1662234_WFPA510_3.CEL	0.27859
GSM625982.CEL	0.27894
GSM1267098_HZI1962_Pae_G1a.CEL	0.27946
GSM187281.CEL	0.27982
GSM187270.CEL	0.28028
GSM546255.CEL	0.28073
Pae_Fe02_14.CEL	0.28278
GSM1420995_anr_control2.CEL	0.28399
GSM854794.CEL	0.28401
GSM821093_HZI0149_Pae_G1a.CEL	0.2844
GSM1421002_EXdnr_control1.CEL	0.2848
GSM1662226_WFPA205_1.CEL	0.28532
GSM1517351_MK-5.CEL	0.2855
GSM743007_PAO1-SC24-a.CEL	0.28655
GSM187265.CEL	0.28665
GSM92173.CEL	0.28725
GSM743005_PAO1-PC24-b.CEL	0.28792
GSM822713_delta_cbrBLB_B.CEL	0.28809
GSM617299.CEL	0.28855
ETJan12B_1376_2012PAO1wt-aero.CEL	0.28952
GSM156156.CEL	0.29004
GSM1662229_WFPA513_1.CEL	0.29005
GSM854799.CEL	0.2909
GSM267255.CEL	0.29095
GSM743004_PAO1-PC24-a.CEL	0.29197
GSM290750.CEL	0.29205
GSM717420.CEL	0.29241
GSM897999_MHH0110_Pae_G1a.CEL	0.29275
GSM187283.CEL	0.29289
GSM1420994_anr_control1.CEL	0.29333
GSM774087_CF30-1979c.CEL	0.29338
GSM1958034_L-Pipecolate_1.CEL	0.2948
GSM267250.CEL	0.29501
GSM156153.CEL	0.29675
GSM822715_delta_crcZLB_B.CEL	0.29758
GSM774093_CF66-1973c.CEL	0.2982
1_6hr_CSV86(Pae_G1a).CEL	0.29844
MSC_01.CEL	0.29862
GSM743003_PAO1-PC4-c.CEL	0.29966
GSM774091_CF66-1973a.CEL	0.29987
GSM243221.CEL	0.30039
GSM617286.CEL	0.30092
GSM774088_CF43-1973a.CEL	0.30149
GSM774092_CF66-1973b.CEL	0.30169
GSM334310.CEL	0.30198
GSM334312.CEL	0.30236
GSM1517349_MK-3.CEL	0.30239
GSM1553193_Normal_C2.CEL	0.30407
GSM1420990_PAO1_control1.CEL	0.30435
H_3.CEL	0.30467
GSM267254.CEL	0.30558
PA01_Control_1.CEL	0.30567
PAO1_Control_1.CEL	0.30567
GSM208606.CEL	0.30596
GSM774086_CF30-1979b.CEL	0.30685
GSM290752.CEL	0.30699
GSM842850_Wright_12_4203-stat-3_Pae_G1a.CEL	0.30708
146_2014dR_anaero.CEL	0.3076
GSM208603.CEL	0.30832
GSM1267099_HZI1963_Pae_G1a.CEL	0.30863
GSM1267095_HZI1959_Pae_G1a.CEL	0.31021
JS-T24.9.07.CEL	0.31064
0.1_6hr_CSV86(Pae_G1a).CEL	0.31071
JS-G164.9.07.CEL	0.31233
GSM865130_schurr_5511_1_Pae_G1a_.CEL	0.31468
GSM541640.CEL	0.31513
GSM432860.CEL	0.31551
FT3aerobic_Pae_G1a.CEL	0.31552
GSM335182.CEL	0.31568
GSM617298.CEL	0.3159
GSM641845.CEL	0.316
GSM1237737_M9_PAOSX_1_51059600653060050411410396750419.CEL	0.31675
GSM567690.CEL	0.31687
GSM307125.CEL	0.31973
GSM208602.CEL	0.31975
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	0.32032
GSM462061.CEL	0.32056
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.32079
Overhage10004_Pae_G1a.CEL	0.32095
GSM617288.CEL	0.32147
GSM823345.CEL	0.322
ETJan12B_1379_2012PAO4dR-aero.CEL	0.32213
FT1aerobic_Pae_G1a.CEL	0.32277
GSM854793.CEL	0.32412
Tob2_aerobic_wdh_Pae_G1a.CEL	0.32442
GSM774144_B12-4_3.CEL	0.32522
GSM307126.CEL	0.32543
GSM92168.CEL	0.32548
GSM822690_wtBSM_B.CEL	0.3255
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.32591
GSM625978.CEL	0.32724
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.3273
GSM208609.CEL	0.32735
GSM774104_CF114-1973b.CEL	0.32755
GSM1553191_Normal_C1.CEL	0.32813
GSM1662231_WFPA513_3.CEL	0.32939
GSM267251.CEL	0.33181
GSM187282.CEL	0.33235
GSM871971.CEL	0.33235
120330-10978D_24_(Pae_G1a).CEL	0.33285
GSM774102_CF105-1973c.CEL	0.3331
GSM794226_A27.CEL	0.33327
GSM156173.CEL	0.33383
GSM900179_F2_Pae_G1a_.CEL	0.33417
L_13.CEL	0.33429
GSM842843_Wright_5_WT-stat-2_Pae_G1a.CEL	0.3344
GSM208618.CEL	0.33452
GSM156158.CEL	0.33482
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.33537
GSM92192.CEL	0.33556
GSM774107_CF173-1984b.CEL	0.33567
GSM625981.CEL	0.33573
GSM432863.CEL	0.33621
GSM252508.CEL	0.33632
GSM2026897_D-Arg_02.CEL	0.33634
GSM865131_schurr_5511_3_Pae_G1a_.CEL	0.33655
GSM1306126_Nomura_PAO1_NS-2_Pae_G1a_.CEL	0.33673
SJ01_Treated_1.CEL	0.3368
GSM1112048_PGAS_25_4A.CEL	0.33681
GSM1181849_gc_Delta1_2.CEL	0.33783
GSM842849_Wright_11_4203-stat-2_Pae_G1a.CEL	0.3389
GSM774094_CF66-1992a.CEL	0.33893
GSM774115_CF243-2002a.CEL	0.33985
GSM774089_CF43-1973b.CEL	0.34028
GSM774096_CF66-1992c.CEL	0.34038
GSM774090_CF43-1973c.CEL	0.34045
GSM774142_B12-4_1.CEL	0.3407
GSM155241.CEL	0.34116
GSM774095_CF66-1992b.CEL	0.34152
GSM822712_delta_cbrBLB_A.CEL	0.34165
GSM546275.CEL	0.34177
Pae_noFe_10.CEL	0.34284
GSM794227_A28.CEL	0.34293
GSM717423.CEL	0.34359
GSM290749.CEL	0.34367
GSM1553192_Normal_T1.CEL	0.34388
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.34402
GSM1958028_D-Lysine_1.CEL	0.3443
GSM1267091_HZI1954_Pae_G1a.CEL	0.34431
GSM774101_CF105-1973b.CEL	0.34519
GSM1067457_PAO1_PAA_1.CEL	0.34543
GSM267248.CEL	0.34573
GSM307121.CEL	0.34636
GSM243222.CEL	0.34666
GSM641849.CEL	0.34686
Pae_Fe03_18.CEL	0.347
GSM356961.CEL	0.34721
JS-G84.18.07.CEL	0.34732
GSM774121_CF333-1997a.CEL	0.34845
GSM842848_Wright_10_4203-stat-1_Pae_G1a.CEL	0.34858
GSM546281.CEL	0.34893
GSM462062.CEL	0.34967
GSM774133_B6-0_1.CEL	0.35034
GSM663163_04_Pae_5-10-07_S2.CEL	0.35115
GSM546268.CEL	0.35129
GSM625979.CEL	0.35155
GSM1662228_WFPA205_3.CEL	0.35191
GSM838215_PAO1-PM-1_Pae_G1a.CEL	0.35306
GSM356958.CEL	0.3531
GSM854801.CEL	0.35319
GSM424830.CEL	0.35349
GSM774112_CF173-2005a.CEL	0.35372
GSM1662230_WFPA513_2.CEL	0.35501
GSM432862.CEL	0.35513
GSM822708_wtLB_A.CEL	0.35537
GSM356960.CEL	0.35557
GSM155240.CEL	0.35714
GSM546273.CEL	0.35727
GSM356953.CEL	0.35733
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.35793
GSM290751.CEL	0.35823
GSM1961577_F1-3.CEL	0.35878
GSM774138_B6-4_3.CEL	0.35953
GSM617291.CEL	0.35958
GSM424831.CEL	0.35989
GSM617289.CEL	0.3602
GSM334313.CEL	0.36052
GSM900180_C2_Pae_G1a_.CEL	0.36085
GSM774141_B12-0_3.CEL	0.3612
GSM1181847_gc_WT1_1.CEL	0.36125
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.36145
GSM774161_PAO1b.CEL	0.36146
GSM267252.CEL	0.36189
GSM2070515_OCio-05-MutS-2-d94-Pae_G1a-b1.CEL	0.36191
GSM1181850_gc_Delta2_4.CEL	0.3625
GSM717422.CEL	0.36269
GSM2070516_OCio-06-MutS-3-d94-Pae_G1a-c1.CEL	0.36274
GSM871975.CEL	0.36285
GSM774100_CF105-1973a.CEL	0.36312
GSM821094_HZI0147_Pae_G1a.CEL	0.36314
GSM842847_Wright_9_4203-log-3_Pae_G1a.CEL	0.36354
GSM562109_PAK_GI_colonization_2_6-9-04.CEL	0.36404
GSM625973.CEL	0.36407
GSM567671.CEL	0.36409
GSM774162_PAO1c.CEL	0.36418
GSM865129_schurr_5511_Pae_G1a_.CEL	0.36443
GSM774119_CF333-1991b.CEL	0.36449
GSM541641.CEL	0.36464
GSM774148_B38-1_1.CEL	0.3655
GSM717419.CEL	0.36551
GSM2045179_MT2.CEL	0.36552
GSM251203.CEL	0.36633
GSM546261.CEL	0.36661
GSM562113_Koh_PAK_H2O_2.CEL	0.367
GSM356955.CEL	0.36729
Overhage3002_(Pae_G1a).CEL	0.36761
2mM_CF600.CEL	0.36786
GSM822711_delta_crcLB_B.CEL	0.36805
GSM356957.CEL	0.36939
JS-A164.9.07.CEL	0.36941
GSM208619.CEL	0.36956
GSM898000_MHH0111_Pae_G1a.CEL	0.36961
GSM774108_CF173-1984c.CEL	0.37002
GSM774099_CF66-2008c.CEL	0.37011
GSM356956.CEL	0.37043
GSM774160_PAO1a.CEL	0.37053
TUBS0096.CEL	0.37057
Overhage10002_Pae_G1a.CEL	0.37088
Overhage3005_(Pae_G1a).CEL	0.37157
GSM424832.CEL	0.37179
120330-10978D_23_(Pae_G1a).CEL	0.37189
GSM821090_HZI0145_Pae_G1a.CEL	0.37298
GSM774114_CF173-2005c.CEL	0.37341
GSM774120_CF333-1991c.CEL	0.37345
DC1.CEL	0.37351
GSM774105_CF114-1973c.CEL	0.37402
MSC_03.CEL	0.37407
GSM871978.CEL	0.3742
Overhage3006_(Pae_G1a).CEL	0.37431
GSM822696_delta_crcZBSM_B.CEL	0.37501
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.37695
GSM1958030_Cadaverine_1.CEL	0.37696
GSM2070494_OCio-14-MutS_A_d94_cipro_2-Pae_G1a-a1.CEL	0.3775
GSM560756.CEL	0.37788
GSM567670.CEL	0.37805
GSM1237738_M9_PAOSX_3_51059600653060050411410396750359.CEL	0.3782
GSM625980.CEL	0.3788
GSM842841_Wright_3_WT-log-3_Pae_G1a.CEL	0.37897
GSM871974.CEL	0.37922
GSM774113_CF173-2005b.CEL	0.37931
GSM774118_CF333-1991a.CEL	0.3799
GSM2070489_OCio-12-PAO1_Ad94_cipro_3-Pae_G1a-a1.CEL	0.38018
GSM560759.CEL	0.38073
GSM625974.CEL	0.382
GSM871972.CEL	0.38336
GSM854795.CEL	0.38395
GSM356959.CEL	0.38395
GSM897998_MHH0107_Pae_G1a.CEL	0.38399
GSM774137_B6-4_2.CEL	0.38416
GSM546263.CEL	0.38459
GSM774150_B38-1_3.CEL	0.38502
GSM2070487_OCio-10-PAO1_Ad94_cipro_1-Pae_G1a-a1.CEL	0.3854
GSM871976.CEL	0.38556
GSM774147_B12-7_3.CEL	0.38572
GSM871977.CEL	0.3858
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.38653
GSM175247.CEL	0.38699
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.38726
GSM424829.CEL	0.38747
MSC_07.CEL	0.38844
GSM155239.CEL	0.38863
MSC_10.CEL	0.3891
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.3898
GSM596819.CEL	0.39005
GSM743008_PAO1-SC24-b.CEL	0.39149
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.39164
GSM307123.CEL	0.39192
GSM424834.CEL	0.39217
MBU_PAER_PT52.CEL	0.39236
GSM774139_B12-0_1.CEL	0.3943
GSM155245.CEL	0.39458
GSM1419139_PAO2.CEL	0.39481
GSM637591.CEL	0.39507
GSM335183.CEL	0.39513
GSM208604.CEL	0.39564
GSM663161_03_mix_1wP_Pae_5-10-07_S2.CEL	0.39566
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	0.3958
MBU_PAER_PT51.CEL	0.39593
GSM774130_CF333-2007a.CEL	0.39625
Van_Delden_Kohler_0311_BAL6_3.CEL	0.3965
GSM842846_Wright_8_4203-log-2_Pae_G1a.CEL	0.3966
GSM774140_B12-0_2.CEL	0.39679
GSM2045181_WT2.CEL	0.39697
GSM774122_CF333-1997b.CEL	0.39747
GSM175248.CEL	0.39778
GSM156155.CEL	0.3982
GSM1961571_F0-1.CEL	0.39824
GSM546264.CEL	0.39871
GSM774143_B12-4_2.CEL	0.3988
GSM900177_F1_Pae_G1a_.CEL	0.39894
GSM356954.CEL	0.39944
GSM774135_B6-0_3.CEL	0.39953
GSM900178_C1_Pae_G1a_.CEL	0.39959
GSM774134_B6-0_2.CEL	0.40125
GSM900181_F3_Pae_G1a_.CEL	0.40148
GSM617300.CEL	0.40151
GSM822695_delta_crcZBSM_A.CEL	0.40253
GSM92193.CEL	0.40267
GSM838209_OXYR-PM-1_Pae_G1a.CEL	0.40274
GSM823341.CEL	0.4032
GSM871973.CEL	0.4038
WT12935-18-05.CEL	0.40393
GSM424833.CEL	0.4046
GSM567679.CEL	0.40485
GSM637586.CEL	0.40485
GSM774085_CF30-1979a.CEL	0.40494
GSM307120.CEL	0.40521
GSM774149_B38-1_2.CEL	0.40563
GSM424836.CEL	0.40572
GSM1958037_Glutaric_acid_2.CEL	0.40683
Overhage3004_(Pae_G1a).CEL	0.40698
GSM1961578_F1-4.CEL	0.40747
GSM1306130_Nomura_PAO1_KG-3_Pae_G1a_.CEL	0.4078
GSM1953893_BiofilmInoculum1.CEL	0.40787
GSM546248.CEL	0.40824
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.40906
MSC_06.CEL	0.40934
GSM617301.CEL	0.4094
GSM1237734_M9_H103_2_51059600653056031211409890238138.CEL	0.40944
GSM307117.CEL	0.4101
GSM823342.CEL	0.41026
Van_Delden_Kohler_0311_BAL6_2.CEL	0.41043
GSM562114_Koh_PAK_H2O_3.CEL	0.41061
GSM252506.CEL	0.41068
GSM156154.CEL	0.41077
GSM560754.CEL	0.41084
GSM597217.CEL	0.41113
GSM156175.CEL	0.41165
GSM546277.CEL	0.41203
GSM854797.CEL	0.41265
GSM1662227_WFPA205_2.CEL	0.41296
GSM1306127_Nomura_PAO1_NS-3_Pae_G1a_.CEL	0.41329
GSM252560.CEL	0.41333
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.41337
GSM774154_B38-2NM_1.CEL	0.41374
GSM1961575_F1-1.CEL	0.41386
GSM1958029_D-Lysine_2.CEL	0.41465
GSM546254.CEL	0.41623
GSM897997_MHH0106_Pae_G1a.CEL	0.41638
GSM1267101_HZI1967_Pae_G1a.CEL	0.41661
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.41676
GSM2055820_7629_A+_20130705.CEL	0.41711
GSM822693_delta_cbrBBSM_A.CEL	0.41725
Van_Delden_Kohler_0311_PT5_3.CEL	0.41734
GSM307115.CEL	0.41758
GSM567691.CEL	0.41786
GSM774106_CF173-1984a.CEL	0.41799
GSM243223.CEL	0.41919
GSM1553187_Persisters_C1.CEL	0.41997
GSM767705.CEL	0.42095
GSM567673.CEL	0.421
GSM637593.CEL	0.421
GSM822689_wtBSM_A.CEL	0.42151
JS-1B4.9.07.CEL	0.42208
GSM187267.CEL	0.42231
GSM208620.CEL	0.42294
WT12935-4-05.CEL	0.42397
GSM774128_CF333-2005b.CEL	0.4241
GSM546245.CEL	0.42422
GSM267253.CEL	0.42441
GSM1419145_PAO2_FOX.CEL	0.42448
GSM625977.CEL	0.42537
GSM774103_CF114-1973a.CEL	0.42538
GSM424835.CEL	0.42551
GSM1961573_F0-3.CEL	0.42572
GSM2070484_OCio-01-PAO1_Ad94_1-Pae_G1a-a1.CEL	0.42581
GSM1958036_Glutaric_acid_1.CEL	0.42589
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	0.42672
GSM546276.CEL	0.42696
GSM822709_wtLB_B.CEL	0.42778
Overhage10001_Pae_G1a.CEL	0.4285
GSM1419151_PAO2_CAZ.CEL	0.4288
GSM774136_B6-4_1.CEL	0.42884
GSM567668.CEL	0.42904
GSM637583.CEL	0.42904
GSM92179.CEL	0.42921
GSM155244.CEL	0.42966
GSM774116_CF243-2002b.CEL	0.42977
GSM1553188_Persisters_T1.CEL	0.42989
54375-4-05.CEL	0.43058
GSM551151.CEL	0.43069
DC2.CEL	0.43168
GSM591624.CEL	0.43187
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.43236
GSM1112047_PGAS_25_2A.CEL	0.43247
GSM1958035_L-Pipecolate_2.CEL	0.43268
GSM807324.CEL	0.43287
GSM774098_CF66-2008b.CEL	0.43352
GSM822692_delta_crcBSM_B.CEL	0.4337
GSM429472.CEL	0.43498
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.43529
GSM637585.CEL	0.43535
GSM567678.CEL	0.43535
GSM637589.CEL	0.43589
GSM900182_C3_Pae_G1a_.CEL	0.43626
GSM1553189_Persisters_C2.CEL	0.43675
GSM625976.CEL	0.43774
GSM738264.CEL	0.43797
GSM462064.CEL	0.43849
GSM546270.CEL	0.43852
GSM155242.CEL	0.43886
Overhage13004_(Pae_G1a).CEL	0.43904
GSM244071.CEL	0.4391
GSM551150.CEL	0.43913
GSM1306129_Nomura_PAO1_KG-2_Pae_G1a_.CEL	0.4399
GSM1419148_BC2_FOX.CEL	0.44002
GSM774131_CF333-2007b.CEL	0.44138
GSM617287.CEL	0.44147
GSM1141730_PA01_ZnO_PZO_.CEL	0.44213
GSM429477.CEL	0.44291
GSM2045178_MT1.CEL	0.44299
GSM823343.CEL	0.44346
GSM92178.CEL	0.44377
GSM1181848_gc_WT2_3.CEL	0.44452
GSM267257.CEL	0.44468
1_7hr_CSV86(Pae_G1a).CEL	0.44543
GSM823347.CEL	0.44548
GSM743009_PAO1-SC24-c.CEL	0.44602
GSM546269.CEL	0.44605
GSM821089_HZI0144_Pae_G1a.CEL	0.44643
GSM261920.CEL	0.44741
GSM1112046_PGAS_25_1A.CEL	0.44769
GSM1267111_HZI1977_G1a.CEL	0.44821
GSM1419142_BC2.CEL	0.44823
GSM743002_PAO1-PC4-b.CEL	0.44837
GSM625975.CEL	0.44843
GSM267259.CEL	0.44846
GSM252507.CEL	0.44853
JS-A84.9.07.CEL	0.44888
GSM1267088_HZI1951_Pae_G1a.CEL	0.44981
GSM794228_A29.CEL	0.44981
GSM629177.CEL	0.45037
GSM244070.CEL	0.45135
DC3.CEL	0.45191
GSM738265.CEL	0.45212
GSM822694_delta_cbrBBSM_B.CEL	0.45235
GSM807325.CEL	0.4528
GSM546274.CEL	0.45287
GSM429475.CEL	0.45287
GSM822710_delta_crcLB_A.CEL	0.45289
GSM1419146_PAO3_FOX.CEL	0.45294
GSM252561.CEL	0.45302
MSC_09.CEL	0.45305
GSM838217_PAO1-PM-4_Pae_G1a.CEL	0.45318
GSM1419147_BC_FOX.CEL	0.45325
GSM738266.CEL	0.45344
GSM252562.CEL	0.45397
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.45485
GSM462352.CEL	0.4549
GSM155231.CEL	0.45497
GSM842840_Wright_2_WT-log-2_Pae_G1a.CEL	0.45527
KP_PA14_5-28_5-30-08_s2.CEL	0.45555
GSM546272.CEL	0.45603
GSM267258.CEL	0.45604
GSM2055822_7629_C+_20130705.CEL	0.45687
GSM637594.CEL	0.45692
GSM567672.CEL	0.45692
GSM871970.CEL	0.45699
GSM208616.CEL	0.45801
GSM2070511_OCio-16-PAO1-1-d94-cipro-Pae_G1a-a1.CEL	0.45807
GSM267256.CEL	0.45814
GSM1419143_BC3.CEL	0.4587
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.45889
GSM546280.CEL	0.45971
GSM767703.CEL	0.45997
GSM711450.CEL	0.46003
GSM1953894_BiofilmInoculum2.CEL	0.46013
GSM1961576_F1-2.CEL	0.46098
GSM560758.CEL	0.46132
GPphhRminus_11-4-09_s2.CEL	0.46187
GSM767702.CEL	0.46276
GSM546271.CEL	0.46291
GSM307118.CEL	0.4631
GSM774156_B38-2NM_3.CEL	0.46387
GSM155243.CEL	0.46415
L_12.CEL	0.46448
GSM774146_B12-7_2.CEL	0.4658
GSM2070499_OCio-04-Pao1-B-Cip-D94-1-Pae_G1a-a1.CEL	0.46686
GSM617290.CEL	0.46716
dPA54375-18-05.CEL	0.46728
GSM546247.CEL	0.46741
GSM774125_CF333-2003b.CEL	0.46755
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.46835
GSM1067458_PAO1_CK_2.CEL	0.46849
GSM197238.CEL	0.46931
GSM234929.CEL	0.46931
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.46961
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.46966
GSM767704.CEL	0.46991
GSM307119.CEL	0.47001
PA14-Aro_10-5-07_s2.CEL	0.47085
GSM1146023_pJN105_2.CEL	0.47099
GSM1267090_HZI1953a_Pae_G1a.CEL	0.47104
GSM208615.CEL	0.47211
