	PA3423
GSM546249.CEL	0.089866
0.1_6hr_CSV86(Pae_G1a).CEL	0.090807
GSM92177.CEL	0.092
GSM822713_delta_cbrBLB_B.CEL	0.092875
GSM92189.CEL	0.095188
GSM1146025_phaF_2.CEL	0.095465
GSM45591.CEL	0.096998
GSM994498_PAO1-replicate-03.CEL	0.097393
GSM822691_delta_crcBSM_A.CEL	0.097597
GSM980541_MHH1376.CEL	0.098031
GSM625974.CEL	0.099162
GSM1961571_F0-1.CEL	0.10009
GSM1420995_anr_control2.CEL	0.10135
GSM546267.CEL	0.10142
GSM591625.CEL	0.10392
GSM1958026_L-lysine_1.CEL	0.10475
GSM567666.CEL	0.10671
GSM2070497_OCio-02-Pao1-B-D94-2-Pae_G1a-a1.CEL	0.10689
GSM1553191_Normal_C1.CEL	0.10781
GSM567670.CEL	0.10785
GSM267248.CEL	0.10901
GSM617294.CEL	0.10911
GSM307118.CEL	0.11168
GSM261917.CEL	0.11219
GSM871969.CEL	0.11323
GSM261923.CEL	0.1161
TUBS0096.CEL	0.1164
GSM711453.CEL	0.11834
GSM741208.CEL	0.11848
GSM261925.CEL	0.11973
GSM774136_B6-4_1.CEL	0.12082
GSM954580_Nomura_PA2449-1_Pae_G1a_.CEL	0.12196
GSM546263.CEL	0.12374
GSM244072.CEL	0.12414
GSM1306125_Nomura_PAO1_NS-1_Pae_G1a_.CEL	0.12459
GSM897995_MHH0094_Pae_G1a.CEL	0.12547
JS-A164.9.07.CEL	0.12582
ETJan12B_1379_2012PAO4dR-aero.CEL	0.12632
GSM307117.CEL	0.12642
GSM244070.CEL	0.12737
FT1_anaerobic_Pae_G1a.CEL	0.12813
GSM1067458_PAO1_CK_2.CEL	0.12877
GSM637589.CEL	0.1309
GSM462061.CEL	0.13196
GSM1027587_071008plcHR.CEL	0.13221
GSM156157.CEL	0.13245
GSM573325.CEL	0.13328
GSM307113.CEL	0.13332
MBU_PAER_PT52.CEL	0.13375
GSM741203.CEL	0.13426
GSM560754.CEL	0.13611
TUBS0094.CEL	0.13654
1_6hr_CSV86(Pae_G1a).CEL	0.1366
GSM1421004_EXdnr_NO1.CEL	0.13794
GSM155244.CEL	0.13811
GSM2055817_7629_A-_20130705.CEL	0.13925
GSM199984.CEL	0.13936
GSM1191071_WT-pyr-2.CEL	0.14178
GSM838211_OXYR-PM-4_Pae_G1a.CEL	0.14338
GSM1237735_M9_H103_3_51059600653061050411410396750551.CEL	0.14478
Overhage13002_(Pae_G1a).CEL	0.1454
GSM155239.CEL	0.14705
GSM2070488_OCio-11-PAO1_Ad94_cipro_2-Pae_G1a-a1.CEL	0.14821
GSM1421002_EXdnr_control1.CEL	0.14834
GSM252562.CEL	0.14839
GSM1662231_WFPA513_3.CEL	0.14949
GSM1267093_HZI1956_Pae_G1a.CEL	0.14956
GSM546278.CEL	0.1496
GSM546253.CEL	0.14997
GSM741204.CEL	0.15012
GSM551150.CEL	0.15028
GSM774143_B12-4_2.CEL	0.15126
GSM290748.CEL	0.15128
GSM854794.CEL	0.1544
GSM1181850_gc_Delta2_4.CEL	0.15501
GSM92167.CEL	0.15679
20mM_KT2440.CEL	0.15905
DC1.CEL	0.16004
H_5.CEL	0.16121
GSM92186.CEL	0.16264
GSM1517351_MK-5.CEL	0.16277
GSM743003_PAO1-PC4-c.CEL	0.16343
GSM1267105_HZI1971_Pae_G1a.CEL	0.16373
GSM842850_Wright_12_4203-stat-3_Pae_G1a.CEL	0.16689
GSM774151_B38-2M_1.CEL	0.167
GSM637592.CEL	0.16791
20mM_CF600.CEL	0.16894
GSM1958036_Glutaric_acid_1.CEL	0.17036
GSM462354.CEL	0.17043
GSM562109_PAK_GI_colonization_2_6-9-04.CEL	0.17197
GSM1267088_HZI1951_Pae_G1a.CEL	0.17264
GSM743007_PAO1-SC24-a.CEL	0.17427
GSM92190.CEL	0.1744
GSM1244972_PAO1-37-replicate-03.CEL	0.17457
Tob1_anaerobic_Pae_G1a.CEL	0.1746
GSM698081.CEL	0.1752
GSM871974.CEL	0.17562
GSM2026897_D-Arg_02.CEL	0.17849
GSM318716.CEL	0.18015
GSM2026894_L-Glu.CEL	0.18449
GSM2045180_WT1.CEL	0.18486
GSM1419153_BC_CAZ.CEL	0.18571
SJ01_Treated_1.CEL	0.18604
GSM767703.CEL	0.18608
GSM741213.CEL	0.18886
GSM334314.CEL	0.18908
GSM1267109_HZI1975_G1a.CEL	0.19002
GSM1237739_M9_PAOSX_4_51059600653061050411410396750526.CEL	0.19106
GSM1889278_L-Hyp_01.CEL	0.1918
GSM356957.CEL	0.19234
DC3.CEL	0.19239
GSM637586.CEL	0.19251
GSM1608069_Biofilm+12hrcipro_rep3.CEL	0.19259
GSM1953894_BiofilmInoculum2.CEL	0.19282
GSM1267098_HZI1962_Pae_G1a.CEL	0.19421
GSM45588.CEL	0.1953
GSM774116_CF243-2002b.CEL	0.19548
GSM821497.CEL	0.19752
GSM617287.CEL	0.19785
GSM1961575_F1-1.CEL	0.19994
GSM637593.CEL	0.20144
GSM774125_CF333-2003b.CEL	0.20172
GSM261936.CEL	0.20185
GSM1662232_WFPA510_1.CEL	0.20213
Van_Delden_Kohler_0311_BAL6+_3.CEL	0.20296
GSM2070496_OCio-01-Pao1-B-D94-1-Pae_G1a-a1.CEL	0.20391
GSM1143381_WT1_Pae_G1a_.CEL	0.20419
Pae_noFe_11.CEL	0.2048
Overhage3005_(Pae_G1a).CEL	0.20482
GSM546256.CEL	0.20502
GSM261916.CEL	0.20723
GSM208603.CEL	0.20859
GSM1267087_HZI1950_Pae_G1a.CEL	0.20919
GSM1206644_WT-PYR-2.CEL	0.21001
GSM1306128_Nomura_PAO1_KG-1_Pae_G1a_.CEL	0.21099
GSM1608068_Biofilm+12hrcipro_rep2.CEL	0.21146
GSM375703.CEL	0.21224
GSM774135_B6-0_3.CEL	0.21264
GSM774157_B38-6M_1.CEL	0.21359
GSM2070480_OCio-12-PAO1-3-start-Pae_G1a-c1.CEL	0.21423
GSM774127_CF333-2005a.CEL	0.21668
GSM1889279_L-Hyp_02.CEL	0.21686
GSM1421000_dnr_NO1.CEL	0.21993
GSM2055821_7629_B+_20130705.CEL	0.22009
GSM774128_CF333-2005b.CEL	0.22086
GSM155241.CEL	0.22308
GSM175247.CEL	0.22313
GSM92191.CEL	0.22403
GSM261932.CEL	0.22573
GSM567679.CEL	0.2273
GSM871964.CEL	0.2273
GSM774132_CF333-2007c.CEL	0.22779
GSM424829.CEL	0.22896
GSM242671.CEL	0.22941
GSM1662233_WFPA510_2.CEL	0.23146
GSM261918.CEL	0.23389
GSM738266.CEL	0.23411
GSM821084_HZI0139_Pae_G1a.CEL	0.23462
GSM711450.CEL	0.23659
GSM187265.CEL	0.23709
GSM462064.CEL	0.23752
GSM838220_PAO1-5344-4_Pae_G1a.CEL	0.23862
Overhage3006_(Pae_G1a).CEL	0.23896
GSM1608072_Biofilm+12hrtobra_rep3.CEL	0.23897
GSM774162_PAO1c.CEL	0.23951
GSM307116.CEL	0.2401
GSM774112_CF173-2005a.CEL	0.24079
GSM625981.CEL	0.24398
GSM92165.CEL	0.24549
GSM822694_delta_cbrBBSM_B.CEL	0.24626
GSM2070519_OCio-09-MutS-3-d94-cipro-Pae_G1a-c1.CEL	0.2472
GSM842847_Wright_9_4203-log-3_Pae_G1a.CEL	0.24743
GSM242676.CEL	0.24747
GSM743001_PAO1-PC4-a.CEL	0.24835
aerobic_NO3_1.CEL	0.24878
GSM823344.CEL	0.25147
05_PA14000-4-2_5-10-07_S2.CEL	0.25225
GSM743009_PAO1-SC24-c.CEL	0.25261
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.25309
GSM1961577_F1-3.CEL	0.25369
Overhage5001_Pae_G1a.CEL	0.25417
GSM637594.CEL	0.25425
GSM546257.CEL	0.2556
GSM822696_delta_crcZBSM_B.CEL	0.25606
GSM432869.CEL	0.25771
120330-10978D_M3_(Pae_G1a).CEL	0.25847
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.26111
GSM208612.CEL	0.26137
120330-10978D_24_(Pae_G1a).CEL	0.2614
GSM1267113_HZI1979_G1a.CEL	0.26197
GSM838213_PAO1-LB-2_Pae_G1a.CEL	0.26232
GSM1206643_WT-PYR-1.CEL	0.26376
GSM208605.CEL	0.26464
GSM562114_Koh_PAK_H2O_3.CEL	0.26486
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.26641
GSM1143383_WT3_Pae_G1a_.CEL	0.26672
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.2673
GSM335183.CEL	0.26793
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.26934
GSM290751.CEL	0.27078
1_2hr_CSV86(Pae_G1a).CEL	0.27197
GSM900177_F1_Pae_G1a_.CEL	0.27381
GSM854799.CEL	0.27388
GSM349047.CEL	0.27405
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.27411
GSM208618.CEL	0.27473
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.27475
GSM424835.CEL	0.27547
GSM821499.CEL	0.27552
GSM156153.CEL	0.27601
TUBS0090.CEL	0.27648
1_12hr_CSV86(Pae_G1a).CEL	0.27683
GSM597331.CEL	0.27713
GSM774117_CF243-2002c.CEL	0.27822
GSM741209.CEL	0.28088
GSM92171.CEL	0.28091
GSM567684.CEL	0.28096
GSM2045181_WT2.CEL	0.2811
TUBS0089.CEL	0.28165
GSM1958037_Glutaric_acid_2.CEL	0.28182
GSM897999_MHH0110_Pae_G1a.CEL	0.28308
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.28334
GSM546264.CEL	0.28407
GSM546259.CEL	0.28455
GSM92183.CEL	0.28572
GSM1206651_WT-PRC-1.CEL	0.28597
GSM562113_Koh_PAK_H2O_2.CEL	0.28599
GSM838217_PAO1-PM-4_Pae_G1a.CEL	0.28793
GSM252501.CEL	0.28835
GSM617293.CEL	0.28836
145_2014dR_anaero.CEL	0.28851
GSM637581.CEL	0.28879
GSM45590.CEL	0.28885
GSM356954.CEL	0.29091
GSM685447.CEL	0.29112
Van_Delden_Kohler_0311_BAL6_2.CEL	0.29142
GSM641849.CEL	0.29205
GSM823343.CEL	0.29215
GSM641848.CEL	0.29301
GSM897996_MHH0095_Pae_G1a.CEL	0.29308
GSM1420991_PAO1_control2.CEL	0.29427
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.29444
GSM1027586_062508plcHR.CEL	0.29563
GSM187283.CEL	0.29641
GSM625977.CEL	0.29641
GSM429472.CEL	0.29666
ETJan12B_1377_2012-PAO2wt-aero.CEL	0.29735
GSM738261.CEL	0.2993
GSM208607.CEL	0.29965
GSM774152_B38-2M_2.CEL	0.30011
GSM567676.CEL	0.3007
GSM871963.CEL	0.30094
GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	0.30154
MSC_10.CEL	0.30168
GSM267259.CEL	0.30221
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.30255
GSM807325.CEL	0.30326
DC2.CEL	0.30337
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.30352
GSM596626.CEL	0.30379
GSM567687.CEL	0.30404
GSM537320.CEL	0.30412
GSM1027588_062508gbdR.CEL	0.30702
GSM823348.CEL	0.30721
GSM551147.CEL	0.30803
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.30865
GSM900180_C2_Pae_G1a_.CEL	0.30873
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.30929
GSM92193.CEL	0.31024
GSM208609.CEL	0.31066
GSM1143378_B1_Pae_G1a_.CEL	0.31253
GSM546248.CEL	0.31334
GSM541646.CEL	0.31363
GSM573324.CEL	0.31419
GSM1419148_BC2_FOX.CEL	0.31426
GSM774142_B12-4_1.CEL	0.31427
GSM267254.CEL	0.31491
GSM199982.CEL	0.31566
GSM424830.CEL	0.31595
GSM307114.CEL	0.31603
GSM307124.CEL	0.31691
GSM865129_schurr_5511_Pae_G1a_.CEL	0.31742
GSM541644.CEL	0.319
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.3196
GSM822712_delta_cbrBLB_A.CEL	0.31986
GSM591496.CEL	0.32097
144_2014wt_anaero.CEL	0.32142
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.32303
GSM767700.CEL	0.32316
GSM546279.CEL	0.32528
GSM208608.CEL	0.32834
GSM641845.CEL	0.32835
GSM560756.CEL	0.32934
GSM356958.CEL	0.32963
GSM617301.CEL	0.32973
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.33025
GSM567686.CEL	0.33085
GSM92172.CEL	0.3311
GSM356956.CEL	0.33153
GSM767701.CEL	0.33217
GSM1958027_L-lysine_2.CEL	0.33274
GSM871966.CEL	0.33288
GSM234929.CEL	0.33335
146_2014dR_anaero.CEL	0.33476
GSM842843_Wright_5_WT-stat-2_Pae_G1a.CEL	0.33515
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.33855
H_3.CEL	0.33872
GSM774138_B6-4_3.CEL	0.34224
FT3aerobic_Pae_G1a.CEL	0.34293
GSM393045.CEL	0.34445
MSC_03.CEL	0.34562
GSM1421008_fhpR_NO1.CEL	0.34626
GSM864521.CEL	0.34722
GSM155231.CEL	0.35094
GSM994499_HM4-replicate-01.CEL	0.35132
GSM617297.CEL	0.35173
GSM244069.CEL	0.35316
GSM774121_CF333-1997a.CEL	0.35361
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.35376
GSM1421007_fhpR_control2.CEL	0.35536
JS-1B4.9.07.CEL	0.35543
GSM187284.CEL	0.35823
control1aerobic_Pae_G1a.CEL	0.35925
54375-4-05.CEL	0.35976
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.36052
GSM198189.CEL	0.36181
GSM1517349_MK-3.CEL	0.36258
JS-G164.9.07.CEL	0.36341
GSM854793.CEL	0.36366
GSM1421001_dnr_NO2.CEL	0.36445
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.36455
GSM424836.CEL	0.36511
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.36557
GSM711455.CEL	0.36575
GSM738264.CEL	0.36598
GSM307119.CEL	0.36654
GSM854801.CEL	0.36775
GSM2055819_7629_C-_20130705.CEL	0.36816
GSM1662225_PAO1_3.CEL	0.3709
GSM155245.CEL	0.37223
GSM560755.CEL	0.37246
GSM821086_HZI0141_Pae_G1a.CEL	0.3737
GSM1958035_L-Pipecolate_2.CEL	0.37477
MSC_07.CEL	0.37863
GSM774123_CF333-1997c.CEL	0.38404
GSM199983.CEL	0.38425
GSM1608059_Planktonic_1.CEL	0.38444
GSM898000_MHH0111_Pae_G1a.CEL	0.38678
GSM1112050_PGAS_37_2B.CEL	0.38714
GSM573322.CEL	0.3894
GSM740019.CEL	0.39073
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.3908
GSM546262.CEL	0.39269
GSM822709_wtLB_B.CEL	0.39278
GSM1421003_EXdnr_control2.CEL	0.3935
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.39354
Tob2_anaerobic_Pae_G1a.CEL	0.39406
GSM856032_PA01+V12.CEL	0.39537
GSM767704.CEL	0.39559
GSM774098_CF66-2008b.CEL	0.39593
GSM252507.CEL	0.39772
GSM546245.CEL	0.39832
GSM567667.CEL	0.39971
GSM597217.CEL	0.40005
Van_Delden_Kohler_0311_PT5_3.CEL	0.40023
GSM567695.CEL	0.40085
GSM617289.CEL	0.4012
GSM546274.CEL	0.40137
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.40225
GSM1267111_HZI1977_G1a.CEL	0.40501
GSM1112049_PGAS_37_1B.CEL	0.40526
GSM823342.CEL	0.40628
GSM854795.CEL	0.40632
GSM994496_PAO1-replicate-01.CEL	0.40684
PA01_Control_1.CEL	0.41038
GSM356955.CEL	0.41115
GSM92175.CEL	0.41128
GSM1553194_Normal_T2.CEL	0.41145
GSM821504.CEL	0.41161
GSM871967.CEL	0.41173
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.41266
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	0.41287
GSM155243.CEL	0.41356
GSM1141729_PA01_none_PC_.CEL	0.41533
GSM1662223_PAO1_1.CEL	0.41648
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.41725
0.1_12hr_CSV86(Pae_G1a).CEL	0.41774
GSM1958031_Cadaverine_2.CEL	0.4201
GSM774119_CF333-1991b.CEL	0.42051
GSM1662230_WFPA513_2.CEL	0.42122
GSM177218.CEL	0.42127
GSM774154_B38-2NM_1.CEL	0.42193
Pae_Fe03_16.CEL	0.42359
GSM567668.CEL	0.42374
Tob1_aerobic_wdh_Pae_G1a.CEL	0.42436
GSM546251.CEL	0.42449
GSM1143379_B2_Pae_G1a_.CEL	0.42463
GSM261930.CEL	0.42558
GSM794227_A28.CEL	0.42778
GSM774129_CF333-2005c.CEL	0.42894
GSM1961573_F0-3.CEL	0.43017
GSM871965.CEL	0.43106
GSM1553192_Normal_T1.CEL	0.4321
GSM2055822_7629_C+_20130705.CEL	0.43277
GSM462062.CEL	0.43342
GSM774110_CF173-2002b.CEL	0.43346
GSM597216.CEL	0.4373
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0.43739
GSM641846.CEL	0.43756
GSM629177.CEL	0.43873
GSM591627.CEL	0.43921
GSM462353.CEL	0.43973
ETJan12B_1380_2012PAO5dR-aero.CEL	0.44026
GSM871973.CEL	0.44052
MBU_PAER_PT51.CEL	0.44121
GSM1267094_HZI1958_Pae_G1a.CEL	0.44142
GSM1889281_D-Hyp_02.CEL	0.44169
GSM234928.CEL	0.44203
GSM1267103_HZI1969_Pae_G1a.CEL	0.44289
anaerobic_NO3_2.CEL	0.4431
GSM261920.CEL	0.44328
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.44336
GSM807324.CEL	0.44354
GSM865130_schurr_5511_1_Pae_G1a_.CEL	0.44592
GSM432867.CEL	0.44657
GSM617299.CEL	0.44745
GSM864516.CEL	0.44896
GSM1618385_Wound1.CEL	0.44928
GSM92181.CEL	0.44931
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.44954
GSM637588.CEL	0.45102
GSM822711_delta_crcLB_B.CEL	0.45123
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.45156
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.45201
GSM541643.CEL	0.45236
GSM591603.CEL	0.45257
GSM774094_CF66-1992a.CEL	0.45319
GSM774090_CF43-1973c.CEL	0.45488
Overhage13003_(Pae_G1a).CEL	0.45489
GSM2045178_MT1.CEL	0.45513
GSM822692_delta_crcBSM_B.CEL	0.45541
GSM252505.CEL	0.45763
GSM1027589_071008gbdR.CEL	0.46205
GSM954583_Nomura_PA2449-4_Pae_G1a_.CEL	0.46221
GSM252508.CEL	0.46226
GSM774102_CF105-1973c.CEL	0.46389
GSM334315.CEL	0.46473
GSM617292.CEL	0.46501
GSM900182_C3_Pae_G1a_.CEL	0.46509
GSM711446.CEL	0.46523
GSM743008_PAO1-SC24-b.CEL	0.46548
GSM334312.CEL	0.46575
GSM567690.CEL	0.4659
MBU_JGOLD_PAO12.CEL	0.46732
GSM546273.CEL	0.46838
GSM823341.CEL	0.46853
JS-A84.9.07.CEL	0.46869
GSM208616.CEL	0.46939
GSM774124_CF333-2003a.CEL	0.47014
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	0.47033
GSM92184.CEL	0.47162
GSM807322.CEL	0.47276
GSM1067457_PAO1_PAA_1.CEL	0.47417
GSM637579.CEL	0.47577
GSM261937.CEL	0.47776
GSM807326.CEL	0.47824
GSM243223.CEL	0.47961
GSM1267106_HZI1972_Pae_G1a.CEL	0.4812
GSM252559.CEL	0.48161
GSM208614.CEL	0.48221
GSM711452.CEL	0.48353
DB3.CEL	0.48472
GSM429479.CEL	0.48516
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.48637
GSM546260.CEL	0.48667
GSM823345.CEL	0.4871
GSM774140_B12-0_2.CEL	0.48843
GSM617286.CEL	0.48977
GSM393044.CEL	0.49055
GSM1421006_fhpR_control1.CEL	0.49293
GSM794228_A29.CEL	0.49341
GSM774093_CF66-1973c.CEL	0.49515
GSM637591.CEL	0.49526
Pae_noFe_12.CEL	0.49559
GSM1419146_PAO3_FOX.CEL	0.49571
GSM261922.CEL	0.49644
GSM774147_B12-7_3.CEL	0.49766
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.4992
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.49956
GSM1181848_gc_WT2_3.CEL	0.50013
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.50096
GSM774149_B38-1_2.CEL	0.50312
GSM774101_CF105-1973b.CEL	0.50367
GSM735749_PA14_WT_adenosine.CEL	0.5043
GSM735748_PA14_WT.CEL	0.50431
GSM774097_CF66-2008a.CEL	0.50443
GSM1961574_F0-4.CEL	0.50486
GSM794226_A27.CEL	0.50541
GSM842842_Wright_4_WT-stat-1_Pae_G1a.CEL	0.50736
GSM774103_CF114-1973a.CEL	0.50742
MSC_06.CEL	0.5091
MSC_08.CEL	0.50928
GSM1143382_WT2_Pae_G1a_.CEL	0.5115
GSM774141_B12-0_3.CEL	0.51169
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.51174
GSM1420998_dnr_control1.CEL	0.51226
FT3_anaerobic_Pae_G1a.CEL	0.51456
GSM774131_CF333-2007b.CEL	0.51465
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.51501
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	0.51596
GSM252560.CEL	0.51745
control2aerobic_Pae_G1a.CEL	0.51791
GSM307115.CEL	0.51878
GSM711449.CEL	0.51906
GSM637576.CEL	0.51948
GSM429478.CEL	0.5201
GSM307123.CEL	0.52027
GSM1961576_F1-2.CEL	0.52268
GSM208602.CEL	0.52364
GSM567693.CEL	0.52546
GSM871968.CEL	0.5257
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.52634
MSC_02.CEL	0.52683
GSM637585.CEL	0.52821
GSM711447.CEL	0.52941
GSM591622.CEL	0.52987
GSM854796.CEL	0.53042
GSM1267096_HZI1960a_Pae_G1a.CEL	0.53133
GSM208620.CEL	0.53166
GSM617298.CEL	0.53212
