	PA3423
05_PA14000-4-2_5-10-07_S2.CEL	0.55135
GSM743009_PAO1-SC24-c.CEL	0.55156
GSM1246483_PA14bvlR_pME6032_rep3.CEL	0.55185
GSM1961577_F1-3.CEL	0.55221
Overhage5001_Pae_G1a.CEL	0.5525
GSM637594.CEL	0.55255
GSM546257.CEL	0.55336
GSM822696_delta_crcZBSM_B.CEL	0.55363
GSM432869.CEL	0.55462
120330-10978D_M3_(Pae_G1a).CEL	0.55508
GSM1246484_PA14bvlR_pMEbvlR_rep1.CEL	0.55667
GSM208612.CEL	0.55682
120330-10978D_24_(Pae_G1a).CEL	0.55684
GSM1267113_HZI1979_G1a.CEL	0.55718
GSM838213_PAO1-LB-2_Pae_G1a.CEL	0.55739
GSM1206643_WT-PYR-1.CEL	0.55825
GSM208605.CEL	0.55878
GSM562114_Koh_PAK_H2O_3.CEL	0.55892
GSM2070506_OCio-11-MutS-B-Cip-D94-2-Pae_G1a-a1.CEL	0.55984
GSM1143383_WT3_Pae_G1a_.CEL	0.56003
GSM1937532_50-12_B.021511_Pae_G1a_.CEL	0.56038
GSM335183.CEL	0.56076
GSM1937533_46-38_A.021511_Pae_G1a_.CEL	0.5616
GSM290751.CEL	0.56247
1_2hr_CSV86(Pae_G1a).CEL	0.56318
GSM900177_F1_Pae_G1a_.CEL	0.56429
GSM854799.CEL	0.56433
GSM349047.CEL	0.56443
GSM2070517_OCio-07-MutS-1-d94-cipro-Pae_G1a-a1.CEL	0.56447
GSM208618.CEL	0.56484
GSM1246481_PA14bvlR_pME6032_rep1.CEL	0.56485
GSM424835.CEL	0.56528
GSM821499.CEL	0.56531
GSM156153.CEL	0.5656
TUBS0090.CEL	0.56589
1_12hr_CSV86(Pae_G1a).CEL	0.5661
GSM597331.CEL	0.56628
GSM774117_CF243-2002c.CEL	0.56693
GSM741209.CEL	0.56853
GSM92171.CEL	0.56855
GSM567684.CEL	0.56857
GSM2045181_WT2.CEL	0.56866
TUBS0089.CEL	0.56899
GSM1958037_Glutaric_acid_2.CEL	0.56909
GSM897999_MHH0110_Pae_G1a.CEL	0.56985
GSM2070514_OCio-04-MutS-1-d94-Pae_G1a-a1.CEL	0.57001
GSM546264.CEL	0.57044
GSM546259.CEL	0.57073
GSM92183.CEL	0.57143
GSM1206651_WT-PRC-1.CEL	0.57158
GSM562113_Koh_PAK_H2O_2.CEL	0.57159
GSM838217_PAO1-PM-4_Pae_G1a.CEL	0.57276
GSM617293.CEL	0.57301
GSM252501.CEL	0.57301
145_2014dR_anaero.CEL	0.57311
GSM637581.CEL	0.57327
GSM45590.CEL	0.57331
GSM356954.CEL	0.57455
GSM685447.CEL	0.57467
Van_Delden_Kohler_0311_BAL6_2.CEL	0.57485
GSM641849.CEL	0.57523
GSM823343.CEL	0.57529
GSM641848.CEL	0.5758
GSM897996_MHH0095_Pae_G1a.CEL	0.57585
GSM1420991_PAO1_control2.CEL	0.57656
GSM2070486_OCio-03-PAO1_Ad94_3-Pae_G1a-a1.CEL	0.57667
GSM1027586_062508plcHR.CEL	0.57738
GSM187283.CEL	0.57784
GSM625977.CEL	0.57785
GSM429472.CEL	0.578
ETJan12B_1377_2012-PAO2wt-aero.CEL	0.57841
GSM738261.CEL	0.57958
GSM208607.CEL	0.57979
GSM774152_B38-2M_2.CEL	0.58007
GSM567676.CEL	0.58042
GSM871963.CEL	0.58056
GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	0.58092
MSC_10.CEL	0.58101
GSM267259.CEL	0.58133
ETJan12B_1378_2012-PAO3wt-aero.CEL	0.58153
GSM807325.CEL	0.58196
DC2.CEL	0.58202
GSM1608067_Biofilm+12hrcipro_rep1.CEL	0.58211
GSM596626.CEL	0.58228
GSM567687.CEL	0.58242
GSM537320.CEL	0.58247
GSM1027588_062508gbdR.CEL	0.58421
GSM823348.CEL	0.58432
GSM551147.CEL	0.58482
GSM1246485_PA14bvlR_pMEbvlR_rep2.CEL	0.58519
GSM900180_C2_Pae_G1a_.CEL	0.58524
GSM1937527_1-38_A.021511_Pae_G1a_.CEL	0.58557
GSM92193.CEL	0.58614
GSM208609.CEL	0.58639
GSM1143378_B1_Pae_G1a_.CEL	0.58752
GSM546248.CEL	0.58801
GSM541646.CEL	0.58818
GSM573324.CEL	0.58851
GSM1419148_BC2_FOX.CEL	0.58855
GSM774142_B12-4_1.CEL	0.58856
GSM267254.CEL	0.58895
GSM199982.CEL	0.58939
GSM424830.CEL	0.58957
GSM307114.CEL	0.58962
GSM307124.CEL	0.59015
GSM865129_schurr_5511_Pae_G1a_.CEL	0.59045
GSM541644.CEL	0.5914
GSM1937531_50-12_A.021511_Pae_G1a_.CEL	0.59176
GSM822712_delta_cbrBLB_A.CEL	0.59191
GSM591496.CEL	0.59258
144_2014wt_anaero.CEL	0.59285
GPphhRminus_11-30-09_12-3-09_s1.CEL	0.59382
GSM767700.CEL	0.5939
GSM546279.CEL	0.59517
GSM208608.CEL	0.597
GSM641845.CEL	0.59701
GSM560756.CEL	0.59761
GSM356958.CEL	0.59778
GSM617301.CEL	0.59784
GSM2070482_OCio-02-MutS-2-start-Pae_G1a-b1.CEL	0.59815
GSM567686.CEL	0.59851
GSM92172.CEL	0.59866
GSM356956.CEL	0.59892
GSM767701.CEL	0.5993
GSM1958027_L-lysine_2.CEL	0.59964
GSM871966.CEL	0.59973
GSM234929.CEL	0.60001
146_2014dR_anaero.CEL	0.60085
GSM842843_Wright_5_WT-stat-2_Pae_G1a.CEL	0.60109
GSM2070493_OCio-13-MutS_A_d94_cipro_1-Pae_G1a-a1.CEL	0.60313
H_3.CEL	0.60323
GSM774138_B6-4_3.CEL	0.60534
FT3aerobic_Pae_G1a.CEL	0.60576
GSM393045.CEL	0.60667
MSC_03.CEL	0.60737
GSM1421008_fhpR_NO1.CEL	0.60775
GSM864521.CEL	0.60833
GSM155231.CEL	0.61056
GSM994499_HM4-replicate-01.CEL	0.61079
GSM617297.CEL	0.61104
GSM244069.CEL	0.61189
GSM774121_CF333-1997a.CEL	0.61216
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.61226
GSM1421007_fhpR_control2.CEL	0.61322
JS-1B4.9.07.CEL	0.61326
GSM187284.CEL	0.61494
control1aerobic_Pae_G1a.CEL	0.61555
54375-4-05.CEL	0.61585
GSM2070509_OCio-14-PAO1-2-d94-Pae_G1a-b1.CEL	0.61631
GSM198189.CEL	0.61709
GSM1517349_MK-3.CEL	0.61755
JS-G164.9.07.CEL	0.61804
GSM854793.CEL	0.6182
GSM1421001_dnr_NO2.CEL	0.61867
GSM1937528_1-38_B.021511_Pae_G1a_.CEL	0.61873
GSM424836.CEL	0.61906
GSM2070503_OCio-08-MutS-B-D94-2-Pae_G1a-a1.CEL	0.61934
GSM711455.CEL	0.61945
GSM738264.CEL	0.61959
GSM307119.CEL	0.61992
GSM854801.CEL	0.62065
GSM2055819_7629_C-_20130705.CEL	0.62089
GSM1662225_PAO1_3.CEL	0.62254
GSM155245.CEL	0.62334
GSM560755.CEL	0.62348
GSM821086_HZI0141_Pae_G1a.CEL	0.62422
GSM1958035_L-Pipecolate_2.CEL	0.62486
MSC_07.CEL	0.62718
GSM774123_CF333-1997c.CEL	0.63042
GSM199983.CEL	0.63055
GSM1608059_Planktonic_1.CEL	0.63066
GSM898000_MHH0111_Pae_G1a.CEL	0.63207
GSM1112050_PGAS_37_2B.CEL	0.63228
GSM573322.CEL	0.63364
GSM740019.CEL	0.63444
GSM2070500_OCio-05-Pao1-B-Cip-D94-2-Pae_G1a-a1.CEL	0.63448
GSM546262.CEL	0.63561
GSM822709_wtLB_B.CEL	0.63567
GSM1421003_EXdnr_control2.CEL	0.6361
GSM2070478_OCio-10-PAO1-1-start-Pae_G1a-a1.CEL	0.63613
Tob2_anaerobic_Pae_G1a.CEL	0.63643
GSM856032_PA01+V12.CEL	0.63722
GSM767704.CEL	0.63736
GSM774098_CF66-2008b.CEL	0.63756
GSM252507.CEL	0.63863
GSM546245.CEL	0.63899
GSM567667.CEL	0.63983
GSM597217.CEL	0.64003
Van_Delden_Kohler_0311_PT5_3.CEL	0.64014
GSM567695.CEL	0.64051
GSM617289.CEL	0.64072
GSM546274.CEL	0.64082
GSM1246482_PA14bvlR_pME6032_rep2.CEL	0.64135
GSM1267111_HZI1977_G1a.CEL	0.64301
GSM1112049_PGAS_37_1B.CEL	0.64315
GSM823342.CEL	0.64377
GSM854795.CEL	0.64379
GSM994496_PAO1-replicate-01.CEL	0.6441
PA01_Control_1.CEL	0.64623
GSM356955.CEL	0.64669
GSM92175.CEL	0.64677
GSM1553194_Normal_T2.CEL	0.64687
GSM821504.CEL	0.64697
GSM871967.CEL	0.64704
GSM2070513_OCio-18-PAO1-3-d94-cipro-Pae_G1a-c1.CEL	0.6476
GSM1133190_Weiqing_He_L-Arg-2_022410.CEL	0.64772
GSM155243.CEL	0.64814
GSM1141729_PA01_none_PC_.CEL	0.6492
GSM1662223_PAO1_1.CEL	0.64989
GSM1310898_PA14_lasR_rhlR_+H2O2.CEL	0.65035
0.1_12hr_CSV86(Pae_G1a).CEL	0.65064
GSM1958031_Cadaverine_2.CEL	0.65206
GSM774119_CF333-1991b.CEL	0.6523
GSM1662230_WFPA513_2.CEL	0.65273
GSM177218.CEL	0.65276
GSM774154_B38-2NM_1.CEL	0.65316
Pae_Fe03_16.CEL	0.65416
GSM567668.CEL	0.65424
Tob1_aerobic_wdh_Pae_G1a.CEL	0.65462
GSM546251.CEL	0.65469
GSM1143379_B2_Pae_G1a_.CEL	0.65478
GSM261930.CEL	0.65535
GSM794227_A28.CEL	0.65667
GSM774129_CF333-2005c.CEL	0.65736
GSM1961573_F0-3.CEL	0.6581
GSM871965.CEL	0.65864
GSM1553192_Normal_T1.CEL	0.65926
GSM2055822_7629_C+_20130705.CEL	0.65966
GSM462062.CEL	0.66005
GSM774110_CF173-2002b.CEL	0.66007
GSM597216.CEL	0.66238
GSM1133191_Weiqing_He_D-Glu-2_022410.CEL	0.66243
GSM641846.CEL	0.66254
GSM629177.CEL	0.66324
GSM591627.CEL	0.66353
GSM462353.CEL	0.66384
ETJan12B_1380_2012PAO5dR-aero.CEL	0.66416
GSM871973.CEL	0.66431
MBU_PAER_PT51.CEL	0.66473
GSM1267094_HZI1958_Pae_G1a.CEL	0.66485
GSM1889281_D-Hyp_02.CEL	0.66501
GSM234928.CEL	0.66522
GSM1267103_HZI1969_Pae_G1a.CEL	0.66573
anaerobic_NO3_2.CEL	0.66586
GSM261920.CEL	0.66597
GSM2070518_OCio-08-MutS-2-d94-cipro-Pae_G1a-b1.CEL	0.66601
GSM807324.CEL	0.66612
GSM865130_schurr_5511_1_Pae_G1a_.CEL	0.66755
GSM432867.CEL	0.66794
GSM617299.CEL	0.66847
GSM864516.CEL	0.66937
GSM1618385_Wound1.CEL	0.66957
GSM92181.CEL	0.66959
GSM2070495_OCio-15-MutS_A_d94_cipro_3-Pae_G1a-a1.CEL	0.66972
GSM637588.CEL	0.67061
GSM822711_delta_crcLB_B.CEL	0.67074
GSM2070507_OCio-12-MutS-B-Cip-D94-3-Pae_G1a-a1.CEL	0.67093
GSM2070485_OCio-02-PAO1_Ad94_2-Pae_G1a-a1.CEL	0.67121
GSM541643.CEL	0.67141
GSM591603.CEL	0.67154
GSM774094_CF66-1992a.CEL	0.67191
Overhage13003_(Pae_G1a).CEL	0.67293
GSM774090_CF43-1973c.CEL	0.67293
GSM2045178_MT1.CEL	0.67308
GSM822692_delta_crcBSM_B.CEL	0.67325
GSM252505.CEL	0.67458
GSM1027589_071008gbdR.CEL	0.67723
GSM954583_Nomura_PA2449-4_Pae_G1a_.CEL	0.67733
GSM252508.CEL	0.67735
GSM774102_CF105-1973c.CEL	0.67833
GSM334315.CEL	0.67884
GSM617292.CEL	0.67901
GSM900182_C3_Pae_G1a_.CEL	0.67905
GSM711446.CEL	0.67914
GSM743008_PAO1-SC24-b.CEL	0.67929
GSM334312.CEL	0.67945
GSM567690.CEL	0.67954
MBU_JGOLD_PAO12.CEL	0.68039
GSM546273.CEL	0.68103
GSM823341.CEL	0.68112
JS-A84.9.07.CEL	0.68121
GSM208616.CEL	0.68164
GSM774124_CF333-2003a.CEL	0.68209
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	0.6822
GSM92184.CEL	0.68297
GSM807322.CEL	0.68365
GSM1067457_PAO1_PAA_1.CEL	0.6845
GSM637579.CEL	0.68546
GSM261937.CEL	0.68665
GSM807326.CEL	0.68695
GSM243223.CEL	0.68777
GSM1267106_HZI1972_Pae_G1a.CEL	0.68872
GSM252559.CEL	0.68897
GSM208614.CEL	0.68933
GSM711452.CEL	0.69012
DB3.CEL	0.69083
GSM429479.CEL	0.6911
GSM2070508_OCio-13-PAO1-1-d94-Pae_G1a-a1.CEL	0.69182
GSM546260.CEL	0.692
GSM823345.CEL	0.69226
GSM774140_B12-0_2.CEL	0.69306
GSM617286.CEL	0.69386
GSM393044.CEL	0.69433
GSM1421006_fhpR_control1.CEL	0.69576
GSM794228_A29.CEL	0.69605
GSM774093_CF66-1973c.CEL	0.69709
GSM637591.CEL	0.69715
Pae_noFe_12.CEL	0.69735
GSM1419146_PAO3_FOX.CEL	0.69743
GSM261922.CEL	0.69786
GSM774147_B12-7_3.CEL	0.6986
GSM1246486_PA14bvlR_pMEbvlR_rep3.CEL	0.69952
GSM2070490_OCio-04-MutS_A_d94_1-Pae_G1a-a1.CEL	0.69974
GSM1181848_gc_WT2_3.CEL	0.70008
GSM2070492_OCio-06-MutS_A_d94_3-Pae_G1a-a1.CEL	0.70057
GSM774149_B38-1_2.CEL	0.70187
GSM774101_CF105-1973b.CEL	0.7022
GSM735749_PA14_WT_adenosine.CEL	0.70258
GSM735748_PA14_WT.CEL	0.70259
GSM774097_CF66-2008a.CEL	0.70266
GSM1961574_F0-4.CEL	0.70292
GSM794226_A27.CEL	0.70324
GSM842842_Wright_4_WT-stat-1_Pae_G1a.CEL	0.70441
GSM774103_CF114-1973a.CEL	0.70445
MSC_06.CEL	0.70546
MSC_08.CEL	0.70557
GSM1143382_WT2_Pae_G1a_.CEL	0.7069
GSM774141_B12-0_3.CEL	0.70701
GSM1237736_M9_H103_4_51059600653061050411410396750502.CEL	0.70704
GSM1420998_dnr_control1.CEL	0.70736
FT3_anaerobic_Pae_G1a.CEL	0.70873
GSM774131_CF333-2007b.CEL	0.70879
GSM2070479_OCio-11-PAO1-2-start-Pae_G1a-b1.CEL	0.70901
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	0.70958
GSM252560.CEL	0.71047
control2aerobic_Pae_G1a.CEL	0.71075
GSM307115.CEL	0.71127
GSM711449.CEL	0.71144
GSM637576.CEL	0.71169
GSM429478.CEL	0.71206
GSM307123.CEL	0.71216
GSM1961576_F1-2.CEL	0.71361
GSM208602.CEL	0.71418
GSM567693.CEL	0.71527
GSM871968.CEL	0.71542
GSM2070504_OCio-09-MutS-B-D94-3-Pae_G1a-a1.CEL	0.7158
MSC_02.CEL	0.7161
GSM637585.CEL	0.71692
GSM711447.CEL	0.71765
GSM591622.CEL	0.71792
GSM854796.CEL	0.71825
GSM1267096_HZI1960a_Pae_G1a.CEL	0.7188
GSM208620.CEL	0.719
GSM617298.CEL	0.71927
